Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V24	0.03254	0.51033	0.04432	0	0.19047	0.00715	0.04956	0.08469	0.07724	0.00369
V25	0.02719	0.09109	0.0719	0.0237	0.21315	0.10856	0.02621	0	0.18943	0.24877
V26	0.03592	0	0.04489	0	0.0058	0	0	0.90728	0	0.00611
V27	0	0	0.069	0	0.60425	0	0.01423	0	0.00019	0.31233
V28	0.28723	0	0.07645	0	0.14044	0.01406	0.01877	0.0347	0	0.42836
V29	0.01289	0.56318	0.0107	0	0.23407	0.08558	0.01276	0.02424	0	0.05657
V30	0.01411	0.01144	0.11801	0.00019	0	0.3026	0.22329	0.00529	0.31724	0.00783
V31	0.02242	0.26445	0.22541	0	0.1572	0	0	0.32653	0	0.00399
V32	0.46981	0	0.03365	0	0.30265	0.04159	0.02699	0	0.11557	0.00975
V33	0.02727	0.0069	0.25471	0.47866	0	0.03729	0.16973	0.00216	0.01945	0.00383
V34	0.00343	0.0124	0.07573	0	0.44573	0	0.00167	0.0176	0.04715	0.39629
V35	0.0157	0.68972	0	0	0.24398	0.00864	0.01139	0.02561	0	0.00495
V36	0.05222	0.03431	0	0	0.01255	0.14829	0.63654	0.04559	0.06434	0.00616
V37	0.00642	0.48467	0	0	0.18548	0.04576	0.21856	0.0414	0.00567	0.01203
V38	0.12455	0.00882	0.0502	0.17155	0	0.10345	0.47346	0.00758	0.05601	0.00437
V39	0.07615	0.00808	0.06575	0.16173	0.03881	0.09857	0.45721	0.02906	0.05312	0.01152
V40	0.1059	0	0.79509	0	0.09393	0	0.00098	0.00409	0	0
V41	0.59534	0.03962	0.04027	0	0.01831	0.00139	0.00462	0.00334	0.28835	0.00876
V42	0.00372	0.46909	0.01429	0	0.47722	0	0.00059	0.00661	0	0.02847
V43	0.12797	0.00044	0.15327	0.05883	0.2118	0.06957	0.17092	0.03017	0.17703	0
V44	0.03555	0	0.60422	0	0	0	0	0.36023	0	0
V45	0.03024	0.00628	0.03083	0.031	0.00414	0.04218	0.18443	0.00108	0.64108	0.02872
V46	0.15703	0.07773	0.11097	0.23496	0.15223	0	0.00478	0.01545	0	0.24685
V47	0.00391	0.01819	0	0	0	0.16567	0.70345	0.01109	0.08065	0.01704
V48	0.01859	0.02335	0.08382	0.00479	0.21143	0	0.00204	0.00045	0.10926	0.54627
V49	0.18633	0	0	0	0.00015	0	0	0.81352	0	0
V50	0.28764	0.14649	0.01528	0	0.06339	0.41885	0.03451	0.00081	0.03239	0.00064
V51	0.14492	0	0.68224	0	0.05697	0	0.00238	0.06651	0.04335	0.00364
V52	0.00765	0.00266	0.22082	0.31778	0	0.06968	0.32047	0.01507	0.04235	0.00353
V53	0.42759	0	0.1685	0.06821	0.05499	0	0	0.15927	0	0.12143
V54	0	0.00407	0.01218	0	0.20067	0.66228	0.05555	0.00762	0.05421	0.00342
V55	0.00015	0	0.11765	0.7223	0.05681	0.0199	0.04846	0.0018	0.01268	0.02024
V56	0.12839	0	0.6536	0	0.07408	0.12358	0.01254	0	0.00337	0.00443
V57	0.02631	0	0.69059	0.12011	0	0.00752	0.01333	0.03395	0.09544	0.01274
V58	0.00795	0.15617	0.0943	0.12317	0.05563	0.46105	0.05525	0.00426	0.03896	0.00325
V59	0.02757	0.07563	0	0	0.00456	0.15347	0.65323	0.00967	0.06851	0.00736
V60	0.74981	0	0.01068	0	0.06271	0.00015	0	0	0.17372	0.00293
V61	0	0.0042	0.04845	0.01112	0.00247	0.78026	0.06875	0.00983	0.06431	0.01062
V62	0.02614	0.00577	0.04964	0.00945	0.112	0.06958	0.34384	0.01603	0.07783	0.28972
V63	0	0.17647	0.03178	0	0.24449	0.45096	0.04384	0.00336	0.03418	0.01492
V64	0.07149	0	0.39112	0.19511	0.00087	0	0	0.30783	0	0.03357
V65	0.06977	0.01176	0.1005	0.34638	0.00477	0	0.04504	0.28866	0.11125	0.02186
V66	0	0	0.05952	0	0.74217	0.02433	0.01635	0.02718	0.02741	0.10303
V67	0.01966	0.1337	0.6012	0	0.05405	0.04756	0.0627	0.01533	0.05223	0.01359
V68	0.0493	0.00458	0.0212	0.01624	0.01639	0	0	0.34892	0.54338	0
V69	0.03993	0	0.95775	0	0	0	0.00232	0	0	0
V70	0.72246	0	0.11165	0	0	0.03202	0.02539	0.00291	0.10556	0
V71	0.05041	0	0	0	0.01086	0	0	0.92075	0	0.01798
V72	0.2138	0	0.10259	0.26785	0.24794	0	0.00707	0.00656	0.00837	0.14583
V73	0.01852	0	0.05923	0.00212	0.87363	0.01942	0.00677	0.00781	0.00337	0.00912
V74	0.01085	0.00023	0.12189	0.20532	0.15331	0.02922	0.00936	0.01039	0.00028	0.45914
V75	0.01575	0.04994	0.24063	0.42545	0.02649	0.01117	0.01755	0.00836	0.20209	0.00258
V76	0	0.01162	0.00568	0	0	0.82419	0.07336	0.01123	0.06858	0.00534
V77	0	0.0039	0.05599	0.30745	0	0.31247	0.25438	0.00688	0.0469	0.01203
V78	0.00597	0.41202	0.04698	0	0.18651	0.05781	0.23463	0.00206	0.00219	0.05181
V79	0.01103	0.01415	0.08266	0.2852	0.00471	0.23975	0.03751	0.00136	0.30229	0.02133
V80	0.41836	0	0.05908	0.00109	0.10946	0	0.02268	0	0.07434	0.31499
V81	0	0.00365	0.04064	0.14647	0.16709	0.53698	0.05039	0.00567	0.04567	0.00345
V82	0.05397	0.40287	0.05694	0.23768	0.1522	0.0117	0.00793	0.07236	0	0.00435
V83	0.0332	0.03252	0.11749	0.46982	0.03023	0	0.0034	0.30876	0	0.00457
V84	0.0149	0.0017	0.03376	0.01857	0.1111	0.55264	0.19665	0.00821	0.0589	0.00358
V85	0.1876	0	0.59331	0	0.04822	0	0	0	0	0.17088
V86	0.26239	0	0.39803	0.30924	0	0.00914	0.01339	0	0.00354	0.00426
V87	0.04003	0.01857	0.02991	0.04504	0.03533	0.00547	0.00565	0	0.81811	0.00189
V88	0.00402	0.26665	0.10455	0.50222	0.08633	0.00564	0.02396	0	0	0.00663
V89	0.00894	0.01555	0.00467	0.0241	0	0.13023	0.61077	0.13663	0.06235	0.00676
V90	0.0152	0.05136	0.52964	0	0.1121	0.01337	0.00226	0	0	0.27608
V91	0.04895	0	0.94371	0	0	0	0.00247	0.00486	0	0
V92	0.00745	0.02609	0	0	0	0.15455	0.65506	0.00986	0.13945	0.00755
V93	0.03088	0.03386	0.09646	0.01228	0.01318	0.03718	0.16457	0.0199	0.59141	0.00027
V94	0.86144	0	0.03368	0	0	0.0289	0.01473	0.04028	0.01296	0.00801
V95	0.01595	0.01736	0	0	0.01231	0.07758	0.41026	0.41916	0.04236	0.00502
V96	0.02419	0.08542	0.44649	0.34249	0.02394	0.01652	0.01552	0.01705	0.02216	0.00621
V97	0.00571	0.01873	0.00518	0	0.01488	0.13875	0.63974	0.01017	0.07798	0.08885
V98	0.01274	0.20372	0.04156	0.05273	0.30337	0.01409	0.02548	0.10857	0.16385	0.07388
V99	0.56852	0	0.03087	0.00035	0.00018	0.01245	0.05458	0.00441	0.3257	0.00296
V100	0.17858	0.00353	0.07922	0.20673	0.02377	0.28809	0.04269	0.00052	0.16382	0.01305
V101	0.00273	0.00967	0.06538	0	0.15994	0.09933	0.13078	0.05285	0.01361	0.46571
V102	0.04157	0.17365	0.00621	0	0.16177	0.31079	0.12231	0.14236	0.02639	0.01495
V103	0.0969	0.00947	0.03087	0.04134	0.00241	0.00437	0.00411	0.00697	0.79677	0.0068
V104	0.04873	0	0.93155	0	0	0	0.00198	0	0.01774	0
V105	0.33313	0	0.12577	0	0	0.10658	0	0.43111	0.00342	0
V106	0.02194	0.52179	0.23958	0	0.18776	0.01933	0.00326	0	0	0.00633
V107	0.25016	0.12714	0.03932	0.00483	0.37295	0.01308	0.00497	0.04174	0.1458	0
V108	0	1e-05	0.06908	0.14734	0.07598	0.38155	0.03735	0.03192	0.03851	0.21826
V109	0	0.02732	0.01143	5e-04	0.00826	0.78881	0.07488	0.01033	0.07344	0.00503
V110	0.00074	0	0.04992	0	0.84864	0	0	0.09215	0	0.00854
V111	0.00414	0.01469	0.00636	0	0.10896	0.13903	0.63478	0.0097	0.06751	0.01484
V112	0.0072	0.02261	0.02104	0	0.04431	0.109	0.51013	0.00883	0.12068	0.15618
V113	0.04266	0.00064	0.03893	0.02633	0.02976	0.04778	0.01524	0.02635	0.68278	0.08952
V114	0.05143	0.01212	0.03944	0.03722	0.00176	0.00498	0.00522	0.00769	0.83231	0.00782
V115	0.00883	0.70078	0.00819	0	0.24819	0.00388	0.01782	0	0	0.0123
V116	0.4352	0.05759	0.00863	0	0.02712	0	0	0.47145	0	0
V117	0.01629	0.01724	0	0	0	0.15673	0.7097	0.01105	0.08048	0.00851
V118	0.01348	0.00244	0.0108	0	0	0.80542	0.07577	0.02052	0.06693	0.00463
V119	0.00305	0.01503	0.10688	0.53057	0.00371	0.17641	0.05056	0.00198	0.10665	0.00517
V120	0.63469	0	0.27273	0	0	0.08272	0.00689	0	0.00298	0
V121	0.04157	0.08164	0.33253	0	0.04711	0.16502	0.24835	0.02221	0.0297	0.03188
V122	0.03192	0.01568	0.15662	0.00697	0.01045	0.06939	0.09503	0	0.60839	0.00554
V123	0.02879	0	0.01783	0	0.41651	0	0	0.52165	0.01497	0.00025
V124	0.70677	0.0266	0	0	0.00778	0	0	0.25885	0	0
V125	0.0249	0.12454	0.11678	0	0.06073	0.08936	0.00332	0.57873	0	0.00165
V126	0.00226	0.03278	0.04876	0	0.81118	0	0	0.07011	0.03251	0.0024
V127	0.02714	0.00314	0.66833	0	0	0.03175	0.15312	0	0.1163	0.00022
V128	0.01284	0.1036	0.49152	0	0.34239	0.04104	0.00399	0.0046	0	0
V129	0.0339	0.04109	0.09702	0.22029	0.09411	0.01073	0.00988	0	0.47935	0.01363
V130	0.03448	0	0.50096	0	0	0	0	0.46456	0	0
V131	0.03886	0.30086	0.52234	0.00468	0.1004	0.00776	0.01006	0	0.01504	0
V132	0.11642	0.00759	0.00878	0	0.06897	0.10824	0.51441	0.12805	0.04426	0.00327
V133	0.0216	0.01953	0.02879	0.17274	0.01143	0.09558	0.04143	0.60202	0.00329	0.00358
V134	0.01704	0.0137	0.31629	0.00986	0.33454	0.02421	0.12531	0.00935	0.0246	0.12511
V135	0.03427	0.13504	0.20407	0.00229	0.05097	0.00486	0.01315	0	0.55535	0
V136	0.00397	0.48219	0.04146	0.14625	0.21965	0	0.00529	0	0	0.10119
V137	0.00268	0.01848	0.02331	0	0.01943	0.41092	0.37948	0.00983	0.13098	0.00489
V138	0.01668	0.036	0.03768	0	0.08389	0.09435	0.44768	0.00768	0.08979	0.18625
V139	0.58217	0	0.03268	0.00216	0.06893	0.07263	0.00559	0	0.23584	0
V140	0.0303	0	0.42633	0.42182	0.02415	0.05074	0.02626	0	0.00736	0.01303
V141	0.00973	0	0.12403	0.74928	0.00872	0.03149	0.02868	0.00216	0.0124	0.03351
V142	0.0038	0.01079	0.05505	0.23326	0	0.11048	0.50205	0.00898	0.05376	0.02182
V143	0.00833	0.66338	0.0091	0.0493	0.24185	0.0085	0.00502	0	0.00837	0.00616
V144	0.00036	0.00956	0.00574	0	0	0.43999	0.43193	0.03412	0.07245	0.00585
V145	0.03984	0.06394	0.1012	0.50623	0.02425	0.0169	0.01291	0.22269	0.00707	0.00497
V146	0.02067	0	0.60787	0	0.04822	0.0083	0.02512	0.13933	0	0.15047
V147	0.02812	0	0.04876	0.02967	0.18006	0	8e-04	0.02599	0.56894	0.11766
V148	0.04801	0.01824	0.02582	0.03387	0.00175	0.04779	0.02858	0	0.79492	0.00103
V149	0.01253	0.00521	0.10155	0.5714	0	0	0.01672	0.1224	0.15886	0.01134
V150	0.07206	0	0.08275	0	0.30607	0	0.00384	0.00922	0.03932	0.48675
V151	0.01303	0.00033	0.11714	0	0.20793	0.06624	0.0056	0.00237	0.00417	0.5832
V152	0.03132	0	0	0	0.03966	0	0	0.8514	0	0.07763
V153	0.00186	0	0.04716	0	0.82604	0	0	0.12321	0	0.00173
V154	0.07046	0	0.70935	0.191	0	0.0166	0.01259	0	0	0
V155	0.0722	0	0.0094	0	0	0.05718	0	0.61192	0.24283	0.00648
V156	0.09999	0.01772	0.22475	0	0.00132	0.42226	0.05128	0.04885	0.12957	0.00427
V157	0.00081	0.33067	0.03435	0.03554	0.34556	0.20132	0.01953	0	0.02286	0.00936
V158	0.26622	0.44636	0.0148	0	0.22314	0	0.00817	0.03955	0	0.00175
V159	0.02868	0.00437	0.34875	0	0.40793	0.01507	0.00453	0.10427	0	0.0864
V160	0.02598	0.70897	0	0	0.25021	0.00059	0.00226	0	0	0.01198
V161	0.00077	0.00042	0.12435	0.77963	0.00175	0.0167	0.02869	0.00258	0.03068	0.01445
V162	0.00565	0.00289	0.10537	0.00078	0.23529	0	0	0.00154	0.00139	0.64708
V163	0.10834	0	0.85465	0	0	0.01045	0.00252	0.02177	0	0.00227
V164	0.03787	0	0.93343	0	0	0.01488	0.01382	0	0	0
V165	0.01423	0	0.44687	0	0.14717	0	0	0.01511	0	0.37661
V166	0.04677	0.07383	0.10484	0.54958	0.02785	0.00957	0.02778	0.07901	0.0506	0.03018
V167	0.89168	0	0.01051	0	0	0.00073	0.00019	0	0.09689	0
V168	0.07222	0.0105	0.01136	0	0.00604	0.22958	0.01369	0.43358	0.21022	0.01281
V169	0	0	0.10523	0.16385	0.13169	0.17113	0.02027	0.02038	0.01172	0.37573
V170	0.05219	0.00516	0.02858	0.04103	0	0.00594	0.00649	0	0.85821	0.00239
V171	0.00973	0	0.3104	0.02459	0.01613	0.36594	0.05989	0.06075	0.1482	0.00437
V172	0.00504	0.03286	0.0112	0	0.00249	0.2761	0.53656	0.02152	0.10827	0.00596
V173	0.01552	0.01014	0.03289	0	0.07342	0.10766	0.42965	0.00764	0.08038	0.24269
V174	0.0068	0.0458	0.32491	0.34141	0.16235	0.02321	0.01943	0.01683	0.00095	0.0583
V175	0.82816	0	0.14805	0	0	0.0029	0.01448	0.00398	0.00244	0
V176	0.16738	9e-05	0.01185	0	0.00312	0.6503	0.05436	0.00567	0.0998	0.00744
V177	0.70627	0	0.04353	0.09505	0.03299	0	0.00119	0.01217	0.00822	0.10058
V178	0.18133	0	0.02828	0.01606	0.06255	0.57053	0.05286	0.0044	0.04624	0.03775
V179	0.15668	0	0.05718	0.00023	0.77447	0.0015	9e-05	0	0.00169	0.00815
V180	0.44484	0.08742	0.07583	0.32276	0.03439	0.00966	0.01604	0	0.00774	0.00131
V181	0.02716	0.11736	0.72427	0	0.05839	0.01669	0.05613	0	0	0
V182	0.02108	0	0.02336	0.02075	0.35333	0	0	0.53028	0.04427	0.00693
V183	0.01207	0.13044	0.09353	0.56541	0.03492	0.03287	0.11176	0.00158	0.01048	0.00694
V184	0.17254	0.005	0.03089	0.00156	0.03171	0.5305	0.0435	0.04062	0.04034	0.10334
V185	0.60308	0	0.0472	0.18006	0	0	0.00105	0.09717	0.06793	0.00352
V186	0.83681	0	0.03057	0.09423	0.00405	0.00283	0.01285	0.00444	0.01421	0
V187	0.73438	0	0.15318	0	0	0	0.00469	0.00294	0.07984	0.02497
V188	0.07083	0.06655	0.05076	0.06381	0.69639	0.0024	0.01169	0.01617	0.00659	0.01482
V189	0.85606	0	0.02966	0.0619	0	0.01426	0.00339	0.00419	0.01482	0.01572
V190	0.03414	0.00715	0.02891	0.03015	0.06662	0.08138	0.01001	0	0.74106	0.00058
V191	0.0115	0	0.14809	0.34648	0.40008	0.00839	0.04285	0.02807	0.0054	0.00916
V192	0.00243	0	0.10114	0	0.41714	0	0	0.01882	0	0.46047
V193	0.08607	0.00135	0.27742	0.27601	0.1262	0.01857	0.10332	0.08109	0.02327	0.00669
V194	0	0.00473	0.00932	0	0	0.71317	0.17704	0.0214	0.06915	0.00519
V195	0.03651	0.04085	0.01344	0	0.09768	0.23222	0.44667	0.06442	0.05708	0.01113
V196	0.74976	0	0.04649	0.18653	0	0.00125	0.00624	0	0.00478	0.00494
V197	0.03985	0.00384	0.04123	0.18346	0.01433	0	0	0.47845	0.2369	0.00195
V198	0	0	0.05802	0.00132	0.59906	0.22676	0.03554	0	0.07809	0.00122
V199	0.0215	0.00567	0.1347	0.00195	0.41682	0.02555	0.10594	0.00052	0.01557	0.2718
V200	0.00184	0	0.0302	0	0.48771	0.14287	0.18623	0.12338	0.0197	0.00806
V201	0.22076	0.02643	0.03106	0.0167	0.01645	0.01612	0.06821	0.00658	0.5738	0.02389
V202	0.03072	0.22814	0.56132	0	0.07072	0.01065	0.0575	0.00566	0.03528	0
V203	0.02272	0.04955	0.48112	0.09922	0.02147	0.02352	0.07638	0	0.21618	0.00983
V204	0.01164	0.15203	0.36049	0.23692	0.0539	0.07395	0.01532	0.07576	0.0197	0.00028
V205	0.06955	0.06159	0.01295	0	0.01612	0.11989	0.47508	0.08849	0.15275	0.00357
V206	0.27057	0	0.68784	0	0.01578	0	0.00519	0	0	0.02063
V207	0.02195	0.11513	0.08414	0.07134	0.19207	0	0.00633	0	0.21812	0.29093
V208	0	0.00362	0.0352	0.0466	0.00282	0.69752	0.06214	0.00852	0.13352	0.01007
V209	0.03222	0	0.15516	0	0.79395	0.00938	0.00074	0	0.00081	0.00774
V210	0.05652	0	0.11117	0	0.64586	0.00173	4e-04	0.15261	0.01961	0.01209
V211	0.03181	0.04278	0.75677	0	0.01428	0.01281	0.04507	0.04137	0.05512	0
V212	0.11503	0.05095	0.0152	0.00575	0.01791	0	0	0.40511	0.39006	0
V213	0.1041	0	0.0258	0.00303	0.15584	0.57817	0.05864	0.01419	0.04677	0.01347
V214	0.00051	0.00755	0.01877	0	0.33895	0.1241	0.40087	0.0065	0.03924	0.06351
V215	0.00366	0.01768	0	0	0	0.16727	0.70913	0.01132	0.08204	0.00891
V216	0.00529	0.52884	0.01719	0	0.41647	0.00066	0.00558	0.01588	0	0.0101
V217	0.02009	0.14764	0.08057	0.07056	0.28009	0.22594	0.0212	0.05724	0.03091	0.06578
V218	0.02512	0.00603	0.01141	0	0.01151	0.62863	0.20563	0.00964	0.06457	0.03746
V219	0.03259	0	0.00271	0.04923	0.00548	0	0.01524	0.89072	0	0.00403
V220	0.0253	0.00581	0.07147	0.34843	0	0.00205	0.01141	0.06674	0.46618	0.00262
V221	0.15124	0.06498	0.40672	0	0.04706	0	0.0157	0.0893	0.17498	0.05001
V222	0.03691	0	0.80628	0	0	0.14326	0.01355	0	0	0
V223	0.03177	0	0.84244	0	0	0.07401	0.05178	0	0	0
V224	0.03379	0	0.74735	0	0	0.00324	0.00191	0.07948	0.13423	0
V225	0.02123	0	0.434	0.26582	0	0.00505	0.00477	0.26425	0	0.00487
V226	0.01838	0.58048	0	0	0.22159	0	0	0.17576	0	0.00379
V227	0.02801	0	0.77489	0	0.19573	0	0.00137	0	0	0
V228	0.03451	0.48871	0.07729	0	0.18403	0	0	0.17321	0.03346	0.00879
V229	0.67473	0	0	0	0	0.25148	0.03375	0.02348	0.01657	0
V230	0.00107	0.00155	0.11131	0.37204	0.08586	0.0246	0.10209	0.00187	0.02765	0.27195
V231	0.04587	0.17688	0.0285	0.0336	0.06184	0.08531	0.00963	0.00688	0.54475	0.00675
V232	0.02975	0.2799	0.50046	0	0.10338	0.00056	0	0.08441	0	0.00154
V233	0.00967	0	0.04886	0.03942	0.61624	0.01014	0.00277	0	0.26505	0.00784
V234	0.02998	0.00092	0.01246	0	0.24166	0.0168	0.15719	0.52708	0.00492	0.00898
V235	0.0428	0.0059	0.46172	0	0.00036	0	0	0.48372	0	0.0055
V236	0.00417	0.00627	0.31309	0.21298	0.00035	0.35988	0.04586	0.00299	0.054	0.00041
V237	0.03434	0	0.53714	0.0788	0.27494	0.02821	0.00705	0.03408	0.00545	0
V238	0.03292	0.02525	0.37151	0	0.0287	0	0	0.54072	0	9e-04
V239	0.02098	0.11731	0.10315	0.49637	0.09806	0.0303	0.04547	0	0.01088	0.07748
V240	0.0678	0.00999	0.01528	0	0.00518	0.36545	0.42884	0.00947	0.07221	0.02579
V241	0.17992	0	0.1105	0.60086	0.00686	0.0335	0.02216	0.02775	0.00836	0.01009
V242	0.04938	0.0032	0.0436	0.07238	0	0.013	0.00693	0	0.81009	0.00142
V243	0.0364	0.00032	0.05425	0.13697	0.01663	0.07094	0.04296	0	0.58276	0.05877
V244	0.04096	0	0.45548	0	0	0.0709	0.33745	0.05452	0.04069	0
V245	0.14684	0.10514	0.21249	0	0.02906	0.41663	0.03975	0.0277	0.02238	0
V246	0.00632	0.20791	0	0	0.0663	0.11193	0.51057	0.00759	0.08275	0.00663
V247	0.04059	0.00481	0.9522	0	0	0	0.0024	0	0	0
V248	0.53494	0.04302	0.02671	0	0.03599	0.02983	0.108	0.2125	0.009	0
V249	0.03732	0	0.8055	0	0.08708	0	0.00073	0	0.00614	0.06323
V250	0.01804	0.03427	0.0566	0.28214	0.0273	0.24628	0.03528	0.26812	0.01624	0.01573
V251	0.59277	0.12214	0.01514	0.01583	0.13678	0	0	0.06741	0.04613	0.0038
V252	0.05892	0.4291	0.01438	0.03209	0.1526	0.21507	0.02402	0.06453	0	0.00929
V253	0.03456	0	0.37593	0	0	0.06895	0.0135	0	0.50706	0
V254	0	0	0.06577	0.04311	0.82804	0.00915	0.00196	0	0.00203	0.04994
V255	0	0	0.04418	0	0.93051	0.00392	0.00576	0.00899	0.00321	0.00344
V256	0	0.00665	0.12209	0.76	0	0.04952	0.03096	0.00264	0.01419	0.01393
V257	0.36399	0	0.49029	0	0	0.12257	0.02058	0	0.00257	0
V258	0	0	0.05328	0.00462	0.8279	0.00227	0.01089	0	0.00197	0.09907
V259	0.08234	0	0.02351	0.08243	0.15148	0	0	0.65339	0	0.00685
V260	0.02918	0.15166	0	0	0.05484	0	0	0.76348	0	0.00084
V261	0.21179	0.01803	0.0062	0	0.00918	0.33354	0.28371	0.0058	0.11705	0.01471
V262	0.00252	0.36621	0.11566	0	0.13895	0.30238	0.02653	0.01849	0.00325	0.02601
V263	0.42628	0.33698	0.00092	0	0.16152	0.01191	0.03281	0	0	0.02958
V264	0.00911	0	0.10736	0.54003	0.26296	0.02372	0.03632	0	0.00882	0.01169
V265	0.02277	0.25039	0.06828	0.28137	0.11414	0.04716	0.11934	0.00076	0.00944	0.08635
V266	0.02381	0.56373	0.12597	0	0.19877	0	0.00645	0.02394	0.05418	0.00315
V267	0.00375	0.18153	0.08442	0.01771	0.23526	0.00511	0.00119	0.00042	0	0.47061
V268	0.00301	0.21445	0.05758	0.11863	0.52678	0.00236	0.01425	0.01601	0.03134	0.01558
V269	0.03038	0	0.37049	0.53695	0	0.00517	0.02077	0.00996	0.02369	0.0026
V270	0.01877	0	0.04666	0	0.91166	0.00215	0	0.00849	0.00216	0.01012
V271	0.05662	0.00608	0.20942	0.0055	0.03056	0.01492	0.02375	0	0.65315	0
V272	0.03017	0.13368	0.09765	0.00112	0.07358	0.13354	0.02323	0.20697	0.24788	0.05218
V273	0	0.00061	0.05405	0.18729	0.05913	0.5835	0.05608	0.00671	0.04839	0.00423
V274	0.07526	0.0103	0.15362	0.00639	0.14584	0.13999	0.0121	0.05657	0.03754	0.36237
V275	0	0.06877	0.05597	0	0.67762	0.05106	0.004	0.00725	0	0.13534
V276	0.01779	0.0809	0.08713	0.39125	0.08802	0.02174	0.11026	0.0198	0.1244	0.05871
V277	0.02775	0.16606	0.55202	0.1769	0.0596	0.00119	0.00978	0.0067	0	0
V278	0.12097	0.02624	0.13044	0	0.19635	0	8e-04	0	0	0.52521
V279	0.01151	0.11538	0.06172	0.27363	0.28133	0.04911	0.18703	0.00197	0.01355	0.00477
V280	0.09175	0.00481	0.04253	0.05043	0.14795	0.27633	0.23115	0.10441	0.04254	0.00809
V281	0	0.03061	0.04141	0	0.04795	0.65625	0.06711	0.01699	0.06009	0.07959
V282	0.00263	0.00637	0.11939	0.75599	0	0.00661	0.02618	0.03285	0.03622	0.01376
V283	0.07224	0	0.07638	0.06348	0.46327	0.03791	0.00495	0.02516	0.25661	0
V284	0.01175	0.00652	0.32462	0	0.16516	0	0.00136	0.00812	0	0.48247
V285	0.02626	0.11772	0.04524	0	0.13832	0	0.02995	0.35316	0.01753	0.27182
V286	0.01619	0	0.12812	0.02705	0.0967	0.40431	0.04142	0.00378	0.03207	0.25037
V287	0.02423	0.01528	0.04105	0	0.10984	0.09195	0.3643	0.00618	0.0425	0.30467
V288	0.03376	0.01834	0.02411	0	0.00495	0.2141	0.00466	0.68295	0.01442	0.00271
V289	0.02608	0.12557	0.72493	0	0.10257	0	8e-04	0.00383	0	0.01621
V290	0.00604	0.02329	0.19252	0	0	0.29552	0.40359	0.01847	0.05155	0.00902
V291	0.76562	0	0.0956	0.0479	0.01222	0.0586	0.0115	0	0.0061	0.00246
V292	0.02433	0	0.60674	0	0	0.32428	0.0288	0.00012	0.01573	0
V293	0.05549	0	0.89659	0	0	0	0	0.03986	0	0.00806
V294	0.05647	0.17161	0.20673	0.01567	0.06388	0.01121	0.04787	0.00652	0.42005	0
V295	0.03826	0.03956	0.77497	0	0.02193	0.01482	0.00572	0.0669	0	0.03784
V296	0.02016	0.0042	0.13005	0.13694	0.25633	0.00794	0.01796	0.11018	0.31609	0.00015
V297	0.21213	0.04727	0.07368	0	0.22281	0.00066	0.04338	0.00766	0	0.39242
