Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V45	0.01088	0.00141	0.04407	0	0.04153	0.01373	0.30783	0	0.4704	0.11014
V46	0.17118	0.09068	0.0486	0.16993	0	0.00117	0.01705	0.01125	0.0045	0.48564
V47	2e-04	0	0.01132	0.01364	0.02466	0.00889	0.87416	0.00346	0.00277	0.06092
V48	0.00401	0	0	0.00019	0	0.0029	0.03803	0.00016	0.05868	0.89605
V49	0.22154	0	0.01785	0	0.02311	0.03399	0.05799	0.64026	0.00526	0
V50	0.30068	0.16907	0.03016	0	0.03067	0.4194	0.04969	0.00032	0	0
V51	0.16759	0.0235	0.51656	0.0391	0.07305	0.00898	0.02071	0.04721	0.05979	0.04352
V52	0.02295	0.00512	0.1787	0.28255	0.01978	0.00191	0.43814	0.00738	0.01813	0.02534
V53	0.42524	0.01286	0.10626	0.07114	0	0.00628	0.02716	0.10236	0.00456	0.24415
V54	0	0.04535	0	0	0.18768	0.68578	0.07477	0	0	0.00642
V55	0.03895	0.03301	0.13652	0.61726	0.07269	0.01095	0.03444	0	0.02092	0.03525
V56	0.15012	0.03183	0.46897	0.05038	0.07756	0.1434	0.02296	0	0.01727	0.03751
V57	0.03702	0.01158	0.52668	0.20007	0.0118	0.01637	0.01872	0.02314	0.09694	0.05768
V58	0.01777	0.19284	0.07766	0.10736	0.02894	0.50207	0.07171	0	0.00165	0
V59	0.02478	0.05234	0.01127	0.01355	0.0288	0.00829	0.81434	0.00251	0.00116	0.04297
V60	0.71736	0.02596	0.05299	0	0.07123	0.00449	0.01066	0.00569	0.09968	0.01195
V61	0.00071	0.00019	0.04255	0.00372	0.03117	0.82142	0.09393	0.00014	0	0.00617
V62	0.01981	0	0	0.01476	0	0.00213	0.4133	0.00703	0.02149	0.52149
V63	0	0.24586	0.01369	0	0.1613	0.48227	0.06366	0	0	0.03322
V64	0.09277	0.00603	0.29712	0.22028	0.00441	0.02232	0.02565	0.22491	0.01768	0.08883
V65	0.0927	0.02581	0.10321	0.2943	0.01725	0.0141	0.08958	0.21552	0.09536	0.05217
V66	0	0.14073	0	0	0.51586	0.02785	0.0344	0.01163	0.02147	0.24805
V67	0.02364	0.17921	0.43385	0.07479	0.02063	0.04776	0.0997	0.00709	0.05632	0.057
V68	0.02845	0.01639	0.0367	0	0.06438	0.028	0.03325	0.29964	0.46589	0.0273
V69	0.03933	0.02444	0.76659	0.08006	0.01775	0.00711	0.01127	0	0.033	0.02045
V70	0.69207	0.01855	0.12216	0.00525	0.0169	0.02948	0.04265	0.01056	0.06238	0
V71	0.03734	0	0.0059	0	0.02187	0.04227	0.07247	0.76524	0.00825	0.04665
V72	0.23999	0.04272	0.05329	0.19195	0.13359	0.0022	0.0118	0.0062	0.01407	0.30419
V73	0.01415	0.18522	0	0	0.68486	0.02137	0.01476	0	0.01058	0.06906
V74	0.01689	0	0.01774	0.1325	0	0.0335	0.02898	0.00495	0.00019	0.76525
V75	0.03481	0.0925	0.22962	0.39212	0.04196	0.01518	0.00448	0.00456	0.17348	0.01128
V76	0	0.00625	0.0094	0	0.0252	0.86202	0.09648	0.00066	0	0
V77	0.01532	0.0028	0.06245	0.24411	0.02038	0.28243	0.34326	0.00062	0.00162	0.02702
V78	0	0.46058	0.02903	0.01884	0.03494	0.00866	0.32912	0	0.00122	0.11761
V79	0.0201	0.02723	0.08957	0.22967	0.0268	0.29739	0.04514	0	0.2101	0.05399
V80	0.36169	0	0.01381	0.00624	0	0.00212	0.04722	0.00342	0.03385	0.53165
V81	0.00601	0.04402	0.03191	0.10878	0.16426	0.5771	0.06216	0	0	0.00576
V82	0.07096	0.5307	0.06133	0.21954	0.02756	0.01887	0.01145	0.05108	0.00849	0
V83	0.05775	0.06731	0.12616	0.42041	0.04196	0.01326	0.01999	0.23642	0.01669	6e-05
V84	0.02225	0.01914	0.02209	0.0131	0.11907	0.52855	0.26265	0	0	0.01316
V85	0.19896	0	0.36889	0.03813	0	0.00365	0.018	0	0.01495	0.35742
V86	0.3214	0.01711	0.30641	0.29264	0.01192	0.01054	0.00666	0.00083	0.01909	0.01339
V87	0.01522	0.04126	0.06313	0	0.09769	0.01838	0.01157	0	0.7093	0.04345
V88	0.02611	0.36471	0.11678	0.44579	0.02049	0.00013	0.00955	0	0.01643	0
V89	0.00268	0	0.01486	0.03752	0.03281	0.00356	0.78513	0.08071	0.00162	0.04112
V90	0.01607	0.03882	0.29825	0.03473	0	0.02303	0.02374	0	0.01141	0.55395
V91	0.04919	0.01663	0.74737	0.07144	0.02334	0.00766	0.0121	0.00108	0.03745	0.03373
V92	9e-04	0.00295	0.01412	0.01203	0.03112	0.00955	0.83698	0.00293	0.04234	0.04708
V93	0.01239	0.04751	0.09924	0	0.05551	0.01359	0.27922	0.01341	0.43787	0.04125
V94	0.78702	0.01278	0.07371	0.00182	0.01277	0.02775	0.03265	0.03168	0.00762	0.0122
V95	0.00344	0.00476	0.00749	0.00489	0.04134	0.01611	0.61085	0.27052	0.00805	0.03256
V96	0.04768	0.13117	0.35877	0.34871	0.01498	0.02125	0.00695	0.0101	0.04048	0.0199
V97	0.00027	0	0.00664	0.01173	0.00744	4e-04	0.7749	0.00289	0.00635	0.18937
V98	0.00397	0.29845	0.01138	0.04345	0.16693	0.02533	0.05741	0.07449	0.12778	0.19081
V99	0.5822	0.01133	0.06358	0	0.03129	0.00638	0.08315	0.01	0.1921	0.01997
V100	0.21479	0.02036	0.07798	0.1536	0.04284	0.31678	0.05415	0.00034	0.09185	0.02732
V101	0	0	0	0	0	0.06915	0.1716	0.02495	0	0.7343
V102	0.04349	0.22136	0.00478	0	0.09711	0.31922	0.18765	0.08996	0	0.03645
V103	0.10111	0.01987	0.06607	0	0.05591	0.01769	0.01217	0.00564	0.66795	0.05359
V104	0.04998	0.01382	0.76223	0.0673	0.01175	0.00769	0.01143	0	0.05491	0.0209
V105	0.35978	0.00215	0.11704	0.00453	0.02122	0.15744	0.04516	0.28571	0.00696	0
V106	0.01562	0.67021	0.19357	0.03405	0.02201	0.02468	0.01212	0	0.01131	0.01642
V107	0.26874	0.23412	0.02611	0.00537	0.26814	0.02158	0.01807	0.02866	0.10618	0.02304
V108	0.0065	0	0.02228	0.10094	0	0.38062	0.05616	0.01682	0	0.41668
V109	0	0.02607	0.01322	0	0.03301	0.82692	0.1006	0.00017	0	0
V110	0	0.18083	0	0	0.67233	0.00726	0.01024	0.05332	0.00885	0.06718
V111	0.00016	0.01457	0.00617	0.01803	0.11456	0	0.77807	0.0018	0.00246	0.06417
V112	0.00097	0	0.00395	0.00837	0	0.00261	0.62765	0.00215	0.0392	0.3151
V113	0.02513	0.00143	0.03802	0	0.02426	0.07296	0.04032	0.01989	0.51761	0.26038
V114	0.03074	0.0198	0.07236	0	0.05929	0.0187	0.01291	0.00525	0.72246	0.05848
V115	0	0.86811	0.00566	0.0259	0.03423	0	0.03294	0	0.02066	0.0125
V116	0.46564	0.08463	0.04466	0	0.02079	0.02368	0.04473	0.31413	0.00172	0
V117	0.01331	0	0.01248	0.0138	0.02637	0	0.88144	0.00363	0.00297	0.04601
V118	0.02099	0	0.01061	0	0.02266	0.83811	0.10054	0.00709	0	0
V119	0.03073	0.03497	0.12233	0.45112	0.03061	0.20557	0.04674	0	0.07626	0.00168
V120	0.62231	0.01209	0.21934	0.01449	0.01193	0.08327	0.01911	0.00407	0.00738	0.006
V121	0.04625	0.09424	0.22691	0.02657	0.02686	0.12265	0.34405	0.01064	0.00938	0.09247
V122	0.01522	0.02738	0.15121	0	0.05269	0.07457	0.16456	0	0.46162	0.05275
V123	0.01167	0.08747	0	0	0.39874	0.02332	0.03535	0.37646	0.03303	0.03395
V124	0.69023	0.04976	0.04383	0.00014	0.01261	0.00935	0.02699	0.1664	0.00068	0
V125	0.0087	0.17286	0.09808	0.02168	0.0361	0.1601	0.07092	0.41944	0.01035	0.00176
V126	0	0.21925	0	0	0.6398	0.00711	0.00912	0.03999	0.03229	0.05243
V127	0.02752	0.01354	0.51722	0.04288	0.0171	0.00744	0.23528	0	0.09654	0.04249
V128	0.01583	0.21582	0.3509	0.03087	0.27247	0.05437	0.01293	0	0.0174	0.0294
V129	0.03518	0.09432	0.10673	0.18249	0.1152	0.02009	0.00755	0	0.37952	0.05892
V130	0.02826	0.01045	0.45015	0.03224	0.01335	0.02395	0.03788	0.373	0.02079	0.00993
V131	0.04312	0.38618	0.3812	0.09467	0.01853	0.01115	0.01606	0	0.04074	0.00836
V132	0.11258	0.00835	0.01952	0.00759	0.08381	0.00573	0.65033	0.07409	0	0.038
V133	0.01468	0.02942	0.04207	0.15337	0.02808	0.15681	0.12431	0.44419	0.0052	0.00186
V134	0.02173	0.07361	0.16272	0.04929	0.19314	0.00441	0.17972	0.00264	0.01951	0.29323
V135	0.01629	0.20476	0.19521	0.00678	0.05406	0.01265	0.02754	0	0.45315	0.02956
V136	0.00365	0.59588	0.02295	0.13738	0.00286	0	0.01158	0	0.00653	0.21918
V137	0.00103	0.00966	0.02389	0.005	0.05142	0.33666	0.50797	0.00076	0.0374	0.02621
V138	0.01176	0.02055	0.00795	0.00882	0.00153	0.00211	0.54972	0.0019	0.02643	0.36922
V139	0.58807	0.03118	0.0604	0.00022	0.08009	0.07761	0.0167	0.00355	0.1381	0.00407
V140	0.06186	0.02265	0.3407	0.40123	0.04206	0.05695	0.01642	0	0.02282	0.03529
V141	0.0541	0.02202	0.14602	0.64488	0.01873	0.02988	0.00323	0	0.02132	0.05982
V142	0.01175	0	0.05646	0.18951	0.02016	0	0.65036	0.00199	0.00515	0.06462
V143	0	0.83245	0.00956	0.06564	0.04107	0.00854	0.01013	0	0.03239	0.00021
V144	0	0	0.01345	0.00605	0.02394	0.34826	0.56886	0.0161	0	0.02335
V145	0.07007	0.10591	0.1147	0.4412	0.02568	0.03733	0.01685	0.16731	0.02096	0
V146	0.02169	0	0.39512	0.03215	0	0.02401	0.06613	0.09176	0.01961	0.34953
V147	0.0103	0.03335	0.02501	0	0.14388	0.01348	0.01772	0.01839	0.41677	0.32109
V148	0.02852	0.02879	0.05643	0	0.05856	0.07021	0.05374	0	0.66501	0.03875
V149	0.03754	0.02574	0.12822	0.50856	0.02226	0.00876	0.00873	0.09762	0.14191	0.02067
V150	0.05912	0.014	0	0	0.01094	0.00884	0.03594	0.00569	0.02453	0.84094
V151	0.00685	0	0	0.00426	0	0.06358	0.03889	0.00026	0	0.88616
V152	0.00725	0	0	0	0.01143	0.03579	0.0742	0.66797	0.00606	0.19729
V153	0	0.17066	0	0	0.67112	0.0084	0.0115	0.075	0.00895	0.05437
V154	0.09737	0.02471	0.53855	0.26072	0.01199	0.0214	0.00824	0	0.0268	0.01022
V155	0.06235	0	0.02032	0	0.02754	0.14083	0.05693	0.4727	0.19592	0.02341
V156	0.11687	0.02617	0.17007	0.00988	0.0222	0.4654	0.08079	0.0308	0.06359	0.01424
V157	0	0.44905	0.01182	0.03886	0.20089	0.2266	0.03	0	0.01729	0.0255
V158	0.29085	0.54292	0.02434	0.01948	0.06704	0.00166	0.02392	0.02638	0.00306	0.00036
V159	0.03515	0.09389	0.19131	0.04182	0.27656	0.03103	0.02581	0.0671	0.01234	0.22499
V160	0.01611	0.88551	0.00189	0.02598	0.03343	0	0.01091	0	0.01552	0.01065
V161	0.04404	0.02452	0.1565	0.68532	0.02527	0.01158	0.00019	0	0.03711	0.01548
V162	0	0	0	0.00314	0	0.00203	0.0369	0.00095	0.00467	0.95232
V163	0.12274	0.02011	0.67364	0.05661	0.0075	0.02303	0.01456	0.01435	0.02714	0.04031
V164	0.03776	0.01222	0.74991	0.07105	0.00934	0.02329	0.02732	0	0.03622	0.03289
V165	0.01276	0	0.21975	0.02347	0	0.00381	0.02609	0.00863	0.01296	0.69252
V166	0.08351	0.11549	0.11362	0.46656	0.01326	0.01311	0.02365	0.05889	0.05261	0.0593
V167	0.81688	0.01737	0.0622	0.00571	0.02247	0.00303	0.01197	0.00753	0.05283	0
V168	0.06851	0.01421	0.01832	0	0.02633	0.3158	0.07238	0.31056	0.14083	0.03306
V169	0.00667	0	0.01736	0.10857	0	0.16438	0.0397	0.00999	0	0.65334
V170	0.03121	0.00955	0.06563	0	0.06292	0.01901	0.01214	0	0.75655	0.04298
V171	0.01488	0.00644	0.22454	0.05405	0.0446	0.41509	0.09342	0.03897	0.08544	0.02257
V172	0.00056	0.01438	0.02094	0.0069	0.03692	0.15895	0.69269	0.00903	0.02293	0.0367
V173	0.00885	0	0	0.00582	0	0.01759	0.50984	0.00186	0.01624	0.43981
V174	0.02739	0.10275	0.23309	0.31223	0.11083	0.02805	0.01701	0.00959	0.01707	0.14197
V175	0.7597	0.017	0.14236	0.01007	0.0199	0.00263	0.02926	0.01135	0.00773	0
V176	0.18656	0.00172	0.02123	0	0.02866	0.66339	0.07536	0.00088	0.01764	0.00456
V177	0.64951	0.01137	0.05521	0.07065	0	0.00202	0.01408	0.0157	0.00713	0.17432
V178	0.19711	0.00974	0.02449	0.00583	0.0568	0.56468	0.07358	0.00079	0	0.067
V179	0.16276	0.1478	0	0.00156	0.60501	0.00468	0.00568	0	0.01067	0.06183
V180	0.48801	0.12316	0.09218	0.23978	0.02079	0.00783	0.01215	0.00285	0.01326	0
V181	0.02673	0.16608	0.56358	0.05198	0.03355	0.01283	0.09071	0	0.02279	0.03175
V182	0.00499	0.07242	0	0.01504	0.34193	0.05125	0.03882	0.37951	0.05127	0.04477
V183	0.04162	0.1801	0.10957	0.48004	0.01939	0.00963	0.13991	0	0.01516	0.00459
V184	0.17961	0.00227	0.01675	0	0	0.51758	0.06803	0.02322	0	0.19255
V185	0.61266	0.0138	0.08033	0.13141	0.02046	0.00522	0.01281	0.06938	0.0482	0.00574
V186	0.76836	0.02372	0.07113	0.07206	0.01959	0.00187	0.02158	0.01194	0.00974	0
V187	0.69526	0.01295	0.1369	0.013	0.01101	0.00342	0.01805	0.0105	0.04999	0.04892
V188	0.07961	0.22904	0	0.04974	0.52551	0.0046	0.01973	0.00628	0.01557	0.06991
V189	0.78184	0.01544	0.06829	0.05155	0.01206	0.01424	0.01325	0.01199	0.00968	0.02168
V190	0.01281	0.03404	0.0459	0	0.12634	0.12177	0.0202	0	0.6001	0.03884
V191	0.03196	0.09221	0.0971	0.28406	0.36085	0.00411	0.05095	0.01668	0.01577	0.04632
V192	0	0.03405	0	0.00107	0.09575	0.0096	0.02938	0.00971	0.00526	0.81517
V193	0.11424	0.04304	0.20033	0.24761	0.12684	0.00611	0.14826	0.05549	0.02561	0.03247
V194	0	0	0.01344	0	0.02464	0.71321	0.2404	0.00767	0	0.00065
V195	0.03566	0.04777	0.0158	0.00442	0.09481	0.13763	0.57883	0.03541	0.00228	0.04739
V196	0.72048	0.02383	0.08184	0.13331	0.01329	0.0015	0.00931	0.00663	0.00761	0.00221
V197	0.03348	0.01682	0.06156	0.15987	0.04755	0.02524	0.05329	0.38236	0.2073	0.01252
V198	0.00032	0.1233	0.00223	0	0.49502	0.24173	0.05088	0	0.04354	0.04298
V199	0.02265	0.05954	0.02772	0.01525	0.16932	0.01026	0.14972	0	0.00849	0.53705
V200	0	0.08369	0	0	0.39473	0.11965	0.2676	0.07454	0.00056	0.05923
V201	0.25137	0.04398	0.04992	0	0.03535	0.01128	0.11724	0.00679	0.39934	0.08473
V202	0.03314	0.29548	0.42299	0.06617	0.01804	0.00462	0.09221	0.00018	0.05222	0.01495
V203	0.02791	0.07846	0.36483	0.14709	0.02909	0.01576	0.11567	0	0.16995	0.05124
V204	0.02604	0.2126	0.2791	0.25056	0.02565	0.09759	0.01904	0.05308	0.03244	0.0039
V205	0.0651	0.05482	0.02537	0.00739	0.03695	0.02332	0.63095	0.05283	0.06748	0.03578
V206	0.30194	0.01617	0.50087	0.04269	0.02386	0.00504	0.0184	0	0.02175	0.06927
V207	0.0171	0.13309	0.01836	0.05026	0	0.00473	0.02817	0	0.14359	0.60471
V208	0.00321	0.00137	0.03666	0.02617	0.03382	0.76056	0.08532	0	0.04261	0.01027
V209	0.03568	0.16515	0.05465	0.00334	0.63976	0.01317	0.00595	0	0.01395	0.06834
V210	0.06092	0.13348	0.03853	0	0.52869	0.01828	0.02149	0.09813	0.02701	0.07347
V211	0.0307	0.07238	0.59752	0.04944	0.02138	0.01661	0.08141	0.02743	0.06931	0.03382
V212	0.1201	0.08335	0.03361	0	0.0381	0.02494	0.04267	0.32547	0.3161	0.01567
V213	0.11983	0.02718	0.01296	0	0.14334	0.58501	0.07944	0.00496	0	0.02729
V214	0	0.05614	0	0.00154	0.23777	0.03742	0.50528	0	0	0.16185
V215	0.00022	0	0.01202	0.01395	0.0267	0.00904	0.88475	0.00363	0.0034	0.04629
V216	0	0.70809	0	0.01719	0.21469	0.00165	0.01734	0.00539	0.00826	0.0274
V217	0.02597	0.2211	0.03818	0.06228	0.1545	0.25488	0.03927	0.03482	0.01566	0.15335
V218	0.03088	0	0.00876	0	0.02208	0.59558	0.27226	0.00072	0	0.06972
V219	0.01302	0	0.01696	0.04898	0.0277	0.03857	0.14608	0.69579	0.0081	0.0048
V220	0.02962	0.0241	0.10959	0.30662	0.0397	0.01313	0.00946	0.05678	0.39076	0.02025
V221	0.16858	0.09704	0.29474	0.02567	0.0155	0.00957	0.04488	0.06409	0.14004	0.13989
V222	0.0439	0.00881	0.64737	0.05069	0.01124	0.17483	0.02673	0	0.02295	0.01348
V223	0.03414	0.01006	0.67157	0.05536	0.0182	0.0818	0.08388	0	0.02541	0.01958
V224	0.03493	0.01859	0.59364	0.08851	0.01778	0.01994	0.01514	0.05842	0.13372	0.01932
V225	0.03623	0.00937	0.35303	0.29553	0.0125	0.03143	0.02238	0.19904	0.02115	0.01936
V226	0.00705	0.75993	0	0.01892	0.04435	0.00666	0.02757	0.12915	0.00636	0
V227	0.0298	0.05597	0.58131	0.05538	0.19749	0.00681	0.00887	0	0.0334	0.03097
V228	0.02431	0.62567	0.06525	0.02446	0.03211	0.00763	0.02689	0.1244	0.05293	0.01636
V229	0.63327	0.01265	0.0418	0	0.01313	0.2294	0.04935	0.0204	0	0
V230	0.0162	0	0.04853	0.26046	0	0.0085	0.13185	0.00019	0.01544	0.51882
V231	0.03457	0.25884	0.04517	0.00516	0.04485	0.12241	0.0224	0.00288	0.4265	0.03721
V232	0.02971	0.37935	0.39961	0.04124	0.02197	0.01438	0.01556	0.06001	0.01694	0.02123
V233	0.00399	0.13435	0	0.01693	0.55676	0.01732	0.00656	0	0.1937	0.07038
V234	0.01564	0.04894	0.00289	0	0.21983	0.02195	0.28954	0.35152	0.00358	0.04611
V235	0.0377	0.01793	0.39725	0.02774	0.01091	0.0235	0.05301	0.3769	0.01809	0.03698
V236	0.02215	0.01754	0.24061	0.20785	0.02618	0.40712	0.05345	0	0.02391	0.00119
V237	0.0484	0.07495	0.36024	0.13816	0.25249	0.04018	0.01121	0.02091	0.02587	0.0276
V238	0.02167	0.05142	0.32671	0.0221	0.03677	0.02534	0.0488	0.42835	0.01595	0.02289
V239	0.04888	0.16645	0.09069	0.40481	0.03168	0.02598	0.04623	0	0.01854	0.16675
V240	0.07015	0	0.02219	0.00105	0.02559	0.26558	0.54788	0.00172	0	0.06584
V241	0.24821	0.02125	0.12783	0.48352	0.0289	0.03633	0.00629	0.02183	0.01597	0.00986
V242	0.03271	0.01037	0.08685	0.02081	0.0598	0.02934	0.0125	0	0.70751	0.04011
V243	0.02963	0.00531	0.06611	0.09215	0.02765	0.092	0.07253	0	0.43831	0.17633
V244	0.04218	0	0.33135	0.03832	0.01798	0.00615	0.4746	0.03331	0.02248	0.03363
V245	0.16591	0.12906	0.16157	0.00323	0.01831	0.44477	0.06104	0.01613	0	0
V246	0	0.20948	0.00798	0.01522	0.03685	0	0.66654	1e-04	0.02591	0.03793
V247	0.0383	0.0306	0.76348	0.06804	0.00935	0.00718	0.01155	0	0.03821	0.03329
V248	0.51741	0.06303	0.05567	0.00219	0.03472	0.02326	0.16533	0.13093	0.00437	0.00308
V249	0.04088	0.02478	0.59117	0.05036	0.06135	0.00638	0.01334	0	0.03653	0.17521
V250	0.02916	0.05446	0.0605	0.2322	0.03278	0.30634	0.06677	0.1896	0.00273	0.02546
V251	0.58115	0.16641	0.04301	0.02183	0.07878	0.0043	0.01241	0.04733	0.03487	0.00992
V252	0.0657	0.51695	0.01664	0.04037	0.01998	0.24754	0.04447	0.04102	0	0.00733
V253	0.02495	0.00836	0.34085	0.01871	0.0388	0.10134	0.02733	0	0.41109	0.02857
V254	0	0.16348	0	0.02678	0.63252	0.01231	0.0074	0	0.01099	0.14652
V255	0	0.18099	0	0	0.7333	0.0047	0.01338	0	0.00898	0.05864
V256	0.0421	0.0314	0.15212	0.6683	0.01633	0.05097	0.00421	0	0.02161	0.01296
V257	0.40156	0.00976	0.35056	0.04454	0.01278	0.13159	0.03485	7e-04	0.01191	0.00175
V258	0	0.14516	0	0	0.58936	0.00371	0.02295	0	0.00708	0.23173
V259	0.08752	0.03133	0.02166	0.07714	0.16356	0.0262	0.07462	0.4831	0.00776	0.02711
V260	0.00691	0.22374	0.01239	0	0.02296	0.03393	0.05843	0.62769	0.01386	6e-05
V261	0.21718	0.01573	0.02343	0	0.02743	0.2712	0.36574	0.00234	0.03522	0.04173
V262	0	0.4366	0.08401	0.01504	0.02355	0.33944	0.04486	0.00712	0	0.04938
V263	0.43771	0.38262	0.02551	0.01034	0.02917	0.00684	0.05259	0.00043	0.00019	0.05461
V264	0.04038	0.07196	0.09222	0.44375	0.25428	0.02017	0.02603	0	0.01703	0.03419
V265	0.03494	0.29608	0.05268	0.22968	0	0.02547	0.16416	0	0.0113	0.18569
V266	0.01252	0.71699	0.10585	0.02659	0.03138	0.00259	0.01903	0.01283	0.0685	0.00373
V267	0	0.13573	0	0.01747	0	0.01262	0.02945	0	0	0.80473
V268	0.0045	0.37063	0.01806	0.10422	0.37321	0.00367	0.0212	0.00626	0.03925	0.059
V269	0.06821	0.0217	0.32537	0.50531	0.0235	0.0036	0.00254	0.00586	0.03864	0.00528
V270	0.00837	0.17745	0	0	0.72145	0.00481	0.00619	0	0.01078	0.07095
V271	0.04721	0.02713	0.20675	0	0.08186	0.02534	0.04647	0	0.52747	0.03778
V272	0.01898	0.17628	0.07176	0.00367	0.02534	0.18176	0.06637	0.14606	0.17474	0.13502
V273	0.00887	0.01652	0.05249	0.14235	0.08032	0.63231	0.06714	0	0	0
V274	0.07072	0	0.04237	0.01577	0	0.141	0.04079	0.03132	0.01414	0.64388
V275	0	0.19824	0	0	0.42349	0.0562	0.01821	0	0.00304	0.30082
V276	0.03359	0.12012	0.07959	0.31402	0.05102	0.00336	0.15284	0.01248	0.09288	0.14011
V277	0.04289	0.23204	0.42226	0.23572	0.02287	0.00365	0.00649	0.00145	0.02384	0.00879
V278	0.10256	0	0.01458	0.00805	0	0.00144	0.03473	0.00098	0.00038	0.8373
V279	0.02362	0.19515	0.04592	0.22153	0.2116	0.01135	0.25329	0	0.00832	0.02923
V280	0.10139	0.03271	0.02914	0.04399	0.13686	0.242	0.31399	0.06323	0.00157	0.03513
V281	0	0.03187	0.02152	0	0.01974	0.67258	0.09456	0.00535	0	0.15438
