Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V35	0.01718	0.66237	0	0	0.27197	0.00803	0.01348	0.02548	0	0.00148
V36	0.03953	0.03033	0.04284	0	0.01469	0.14037	0.6349	0.03893	0.04588	0.01253
V37	0.00679	0.46951	0.00618	0	0.20131	0.04229	0.21577	0.03912	0.00713	0.01189
V38	0.11109	0.00579	0.07482	0.18762	0	0.09694	0.46669	0.00207	0.04675	0.00823
V39	0.0647	0.00454	0.08848	0.17652	0.04141	0.092	0.45113	0.02389	0.04233	0.01501
V40	0.13941	0	0.73063	0	0.11136	0	0	0.00661	0.01198	0
V41	0.59646	0.03398	0.02462	0	0.01836	0.00247	0.00437	0.00458	0.3084	0.00677
V42	0.00832	0.44222	0.00409	0	0.5119	0	0.00302	0.00711	0	0.02334
V43	0.13085	0	0.13792	0.06116	0.22365	0.06859	0.17251	0.02909	0.17622	0
V44	0.06144	0	0.54143	0	0	0	0	0.38243	0.01471	0
V45	0.02617	0	0.04197	0.01923	0	0.03993	0.18679	0	0.65913	0.02677
V46	0.15621	0.07721	0.08891	0.2521	0.15023	0	0.00955	0.01599	0	0.24981
V47	0	0.01212	0.04369	0	0	0.15781	0.7008	0.00294	0.05873	0.02391
V48	0.00993	0.01913	0.07505	0	0.21719	0	0.01329	0	0.09122	0.57419
V49	0.18391	0	0	0	0	0	0	0.81609	0	0
V50	0.28991	0.14509	0.00392	0	0.06652	0.43519	0.03505	0	0.02284	0.00147
V51	0.17644	0	0.61021	0	0.06693	0	0.00042	0.07257	0.07051	0.00292
V52	0.00276	0	0.21471	0.34375	0	0.06474	0.31251	0.01198	0.04443	0.00512
V53	0.4422	0	0.1352	0.07619	0.05074	0	0.00221	0.16933	0	0.12413
V54	0	0	0.01271	0	0.21594	0.68101	0.05799	0.00339	0.02419	0.00478
V55	0	0.00134	0.10218	0.73336	0.0555	0.01772	0.0458	0.00198	0.02584	0.01627
V56	0.15863	0	0.5929	0	0.0838	0.13336	0.00932	0	0.01712	0.00487
V57	0.04587	0	0.6154	0.14737	0	0.00748	0.01102	0.03646	0.12499	0.01141
V58	0.00969	0.15244	0.07825	0.13989	0.05819	0.46925	0.05605	0.00127	0.03103	0.00394
V59	0.01467	0.07178	0.04393	0	0.00715	0.14566	0.64993	0.00226	0.05074	0.01388
V60	0.74574	0	0.00042	0	0.06645	0.00118	0	0	0.18528	0.00093
V61	0	0.00017	0.04245	0.02343	0	0.80165	0.07097	0.00508	0.04345	0.01279
V62	0.01524	0.00135	0.06664	0.00872	0.1108	0.06785	0.36019	0.01143	0.05613	0.30166
V63	0	0.16924	0.0268	0	0.26295	0.46353	0.04654	0.00053	0.01517	0.01525
V64	0.08189	0	0.33779	0.2191	0	0	0.00352	0.31506	0.01087	0.03177
V65	0.06739	0.01213	0.08363	0.35719	0	0	0.05181	0.28356	0.12608	0.01822
V66	0.00322	0	0.04469	0	0.78395	0.02385	0.02057	0.02735	0	0.09638
V67	0.04164	0.12585	0.5476	0	0.06647	0.04935	0.06229	0.01667	0.07619	0.01393
V68	0.04961	0	0.02255	0.00562	0.01351	0	0.00064	0.34651	0.56157	0
V69	0.07329	0	0.90541	0	0	0	0	0	0.0213	0
V70	0.73214	0	0.08866	0	0	0.03412	0.02246	0.00412	0.1185	0
V71	0.05185	0.00191	0.00311	0	0.00743	0	0	0.91949	0	0.0162
V72	0.21408	0	0.0794	0.28488	0.25944	0	0.00977	0.00742	0	0.145
V73	0.02192	0	0.04373	0	0.89739	0.01817	0.00795	0.0081	0	0.00274
V74	0.00226	0	0.10782	0.21788	0.14455	0.03038	0.01789	0.00911	0	0.47011
V75	0.01746	0.0448	0.20742	0.44167	0.02782	0.01075	0.01799	0.00899	0.2231	0
V76	0	0.00634	0.00675	0.00451	0	0.84599	0.07589	0.0062	0.04707	0.00724
V77	0	9e-04	0.05936	0.32949	0	0.30786	0.24902	0.0026	0.03739	0.01337
V78	0.00577	0.40169	0.05011	0	0.20161	0.05509	0.23388	0	0	0.05185
V79	0.01091	0.01026	0.06932	0.29721	0.00094	0.24164	0.0406	3e-05	0.3096	0.01948
V80	0.42782	0	0.04381	0	0.10588	0	0.02851	0	0.06511	0.32887
V81	0	0	0.03441	0.16208	0.17595	0.54604	0.05208	0.00226	0.02311	0.00408
V82	0.05599	0.39446	0.04088	0.25162	0.15958	0.01151	0.01086	0.07301	0	0.0021
V83	0.03088	0.03401	0.09726	0.48368	0.02758	0	0.01144	0.30004	0.01385	0.00125
V84	0.01145	0	0.03817	0.02812	0.11697	0.56482	0.19849	0.00285	0.03281	0.00631
V85	0.22383	0	0.53975	0	0.05006	0	0	0	0.00077	0.18559
V86	0.27026	0	0.34472	0.34305	0	0.00966	0.01	0	0.01966	0.00265
V87	0.03733	0.00487	0.03139	0.02797	0.03618	0.00602	0.01142	0	0.84482	0
V88	0.00222	0.25699	0.089	0.51674	0.09106	0.00486	0.02334	0.00072	0.01141	0.00365
V89	0	0.01189	0.0468	0.03263	0	0.12017	0.60127	0.12976	0.04552	0.01197
V90	0.032	0.04434	0.48681	0	0.12176	0.01483	0.00483	0	0	0.29543
V91	0.08178	0	0.87815	0	0.00269	0	0	0.00741	0.02996	0
V92	0	0.01977	0.04438	0	0	0.14654	0.64995	0.00228	0.12355	0.01352
V93	0.03144	0.02223	0.09707	0.00214	0.01546	0.03521	0.16734	0.01844	0.61067	0
V94	0.87025	0	0.02014	0	0	0.03127	0.01199	0.04305	0.01608	0.00722
V95	0.00994	0.0168	0.02517	0	0.01072	0.06983	0.41036	0.41193	0.03801	0.00724
V96	0.03261	0.08025	0.38908	0.37345	0.02739	0.01618	0.01367	0.01834	0.04464	0.00439
V97	0	0.01441	0.04748	0	0.01254	0.13131	0.64093	0.00214	0.05565	0.09555
V98	0.01598	0.19165	0.03343	0.04884	0.31746	0.0137	0.03229	0.10953	0.16716	0.06996
V99	0.56496	0	0.02055	0	0	0.01293	0.05483	0.00501	0.34041	0.0013
V100	0.17898	0.00015	0.05934	0.22223	0.02223	0.29565	0.04392	0	0.16487	0.01263
V101	0	0.00585	0.05514	0	0.15442	0.10265	0.1456	0.05154	0	0.4848
V102	0.04146	0.16833	0.00804	0	0.16849	0.31455	0.127	0.14078	0.01623	0.01513
V103	0.09279	0	0.03128	0.02518	0	0.00498	0.0104	0.00715	0.82634	0.00187
V104	0.08131	0	0.86569	0	0	0	0	0	0.053	0
V105	0.33514	0	0.09942	0	0	0.10887	0.0065	0.43763	0.01244	0
V106	0.03486	0.51864	0.20314	0	0.21492	0.02001	0.00369	0	0	0.00474
V107	0.25142	0.11425	0.02687	0	0.39809	0.0137	0.0073	0.04341	0.14495	0
V108	0	0	0.05599	0.16254	0.06804	0.3988	0.04415	0.02944	0.01781	0.22323
V109	0	0.02411	0.00887	0.01114	0.00557	0.80789	0.07718	0.00539	0.05275	0.0071
V110	0.00588	0	0.03406	0	0.86906	0	0.00032	0.08842	0	0.00226
V111	0	0.0072	0.04811	0.00343	0.121	0.12953	0.62573	0.00222	0.04236	0.02043
V112	0	0.01782	0.05086	0	0.04227	0.10411	0.51769	0.00201	0.10292	0.16232
V113	0.04102	0	0.03848	0.0112	0.02075	0.04846	0.02326	0.02617	0.70557	0.08509
V114	0.04845	0	0.03999	0.02003	0	0.00566	0.01148	0.00766	0.86433	0.0024
V115	0.01302	0.67251	0.0016	0	0.28114	0.0035	0.01934	0	0	0.00889
V116	0.43212	0.05967	0.0025	0	0.02358	0	0	0.48213	0	0
V117	0.00136	0.01133	0.04978	0	0	0.14915	0.7098	0.00324	0.05975	0.01559
V118	0.01097	0	0.01218	0.00251	0	0.829	0.07868	0.01575	0.04431	0.0066
V119	0	0.01484	0.09348	0.54895	8e-05	0.17247	0.04965	0.00117	0.11601	0.00334
V120	0.66245	0	0.23497	0	0	0.08932	0.00254	0	0.01071	0
V121	0.05149	0.07544	0.30831	0	0.05478	0.16951	0.25544	0.0198	0.02994	0.03529
V122	0.03574	0.00343	0.14376	0	0.01168	0.06907	0.09878	0	0.63407	0.00347
V123	0.03086	0	0.01643	0	0.42965	0	0	0.51047	0.01259	0
V124	0.70187	0.02721	0	0	0.003	0	0	0.26792	0	0
V125	0.02993	0.12103	0.10124	0.003	0.05807	0.08691	0.01868	0.56946	0.01167	0
V126	0.00887	0.00654	0.03595	0	0.87437	0	0.0022	0.06988	0.00219	0
V127	0.05052	0	0.61505	0	0	0.03169	0.15582	0	0.14564	0.00128
V128	0.03532	0.08841	0.43159	0	0.39237	0.0433	0.00275	0.00625	0	0
V129	0.03524	0.03073	0.08466	0.2182	0.1015	0.0108	0.01426	0	0.49516	0.00945
V130	0.05604	0	0.44768	0	0	0	0	0.49043	0.00585	0
V131	0.0582	0.29377	0.4569	0.02024	0.11742	0.00799	0.0075	0	0.03799	0
V132	0.10491	0.00289	0.04309	0	0.0752	0.1011	0.51378	0.12299	0.02847	0.00758
V133	0.0199	0.02273	0.02995	0.17982	0.00522	0.09089	0.05512	0.58271	0.01268	0.00099
V134	0.02606	0.00023	0.28961	0.0142	0.36568	0.02394	0.13155	0.00898	0.01068	0.12907
V135	0.04136	0.12005	0.17405	0	0.059	0.00488	0.01639	0	0.58425	0
V136	0.00561	0.47393	0.02984	0.15359	0.23161	0	0.00823	0	0	0.09719
V137	0	0.01349	0.04232	0.00636	0.01993	0.41323	0.37873	0.00333	0.11365	0.00896
V138	0.00537	0.03144	0.06278	0	0.08494	0.09108	0.45891	0.00145	0.07043	0.1936
V139	0.58105	0	0.0201	0	0.07067	0.07582	0.00495	0	0.24741	0
V140	0.03543	0	0.37304	0.45692	0.02448	0.05032	0.02376	0.00041	0.0243	0.01135
V141	0	0.00431	0.11252	0.7629	0.00291	0.02929	0.02742	0.00264	0.02919	0.02882
V142	0	0.00722	0.07939	0.2518	0	0.10183	0.48943	0.00285	0.04239	0.02509
V143	0.01208	0.6314	0.00154	0.05071	0.26906	0.00817	0.00686	0	0.01765	0.00255
V144	0	0.00379	0.02985	0.00662	0	0.44282	0.43039	0.02725	0.04871	0.01058
V145	0.03652	0.06397	0.08145	0.52125	0.0211	0.01548	0.01844	0.21676	0.02326	0.00176
V146	0.04517	0	0.54662	0	0.04868	0.00857	0.02982	0.15115	0.01034	0.15965
V147	0.02776	0	0.04498	0.01443	0.18455	5e-05	0.00909	0.02631	0.58082	0.11202
V148	0.04501	0.0054	0.02897	0.01814	0	0.04762	0.03357	0	0.82129	0
V149	0.00821	0.00407	0.08708	0.57958	0	0	0.02034	0.11858	0.17499	0.00715
V150	0.06794	0	0.06629	0	0.32316	0	0.01406	0.00847	0.01113	0.50895
V151	0.00393	0	0.09966	0	0.2029	0.07039	0.01544	0	0	0.60767
V152	0.03162	0.00082	0.00418	0	0.03575	0	0	0.85311	0	0.07452
V153	0.00671	0	0.03174	0	0.84351	0	0	0.11804	0	0
V154	0.08864	0	0.63513	0.22729	0	0.01692	0.00791	0	0.02411	0
V155	0.07028	0	0.01004	0	0	0.05745	0.00804	0.59793	0.25348	0.00277
V156	0.11068	0.01214	0.19529	0	0	0.44293	0.05409	0.04822	0.13124	0.00542
V157	0.00541	0.31705	0.02383	0.03864	0.36791	0.20317	0.0217	0	0.01467	0.00762
V158	0.26591	0.43906	0.00359	0	0.24118	0	0.00921	0.04105	0	0
V159	0.04271	0	0.30398	0	0.43523	0.01554	0.00817	0.10914	0	0.08525
V160	0.02687	0.6788	0	0	0.28146	5e-04	0.00433	0	0	0.00805
V161	0	0.00347	0.10867	0.78431	0	0.0147	0.02685	0.0029	0.04892	0.01019
V162	0	0	0.08949	0	0.23468	0	0.00583	0	0	0.67001
V163	0.1453	0	0.79719	0	0	0.01122	0	0.02568	0.01797	0.00264
V164	0.06965	0	0.87608	0	0	0.01618	0.00872	0	0.02937	0
V165	0.02474	0	0.40573	0	0.15115	0	0.00236	0.01645	0	0.39958
V166	0.04151	0.07245	0.08661	0.5662	0.02483	0.00867	0.0296	0.07755	0.0665	0.02607
V167	0.88905	0	0.00385	0	0	0.00162	0	0	0.10548	0
V168	0.07125	0.00933	0.01023	0	5e-04	0.22799	0.02785	0.42863	0.21395	0.01027
V169	0	0	0.08723	0.17653	0.12285	0.17994	0.02872	0.01867	0	0.38606
V170	0.04741	0	0.03006	0.02287	0	0.00652	0.01196	0	0.88119	0
V171	0.02023	0	0.27256	0.03587	0.01309	0.3787	0.06225	0.06009	0.15225	0.00497
V172	0	0.02821	0.04698	0	0.00243	0.27258	0.53328	0.01446	0.09068	0.01138
V173	0.00282	0.0061	0.05734	0	0.07025	0.10591	0.44479	0.0015	0.05808	0.25322
V174	0.01292	0.03928	0.28292	0.37005	0.17223	0.02325	0.01976	0.01776	0.00595	0.05589
V175	0.84499	0	0.12592	0	0	0.00417	0.00984	0.00564	0.00945	0
V176	0.16671	0	0.00851	0	0	0.67514	0.05647	0.00145	0.08242	0.0093
V177	0.71621	0	0.02726	0.10488	0.0286	0	0.00017	0.014	0.00669	0.1022
V178	0.18165	0	0.01876	0.02421	0.06163	0.59514	0.05503	0.00043	0.02328	0.03987
V179	0.15007	0	0.04006	0	0.80496	0.00176	0.00082	0	0	0.00231
V180	0.43698	0.08736	0.05299	0.3459	0.03458	0.01041	0.01385	0	0.01791	0
V181	0.05467	0.10886	0.66984	0	0.07831	0.0174	0.05481	0	0.01594	0.00018
V182	0.02342	0	0.02232	0.01943	0.36429	0	0.00171	0.52072	0.04489	0.00322
V183	0.00558	0.12635	0.08642	0.58069	0.03533	0.02999	0.10638	0.00115	0.02302	0.00509
V184	0.17319	0.00321	0.02076	0.00733	0.02491	0.55859	0.0482	0.03798	0.01846	0.10737
V185	0.59719	0	0.02843	0.19166	0	0	0.00181	0.10043	0.07914	0.00134
V186	0.83475	0	0.019	0.10802	0	0.0039	0.00875	0.00607	0.0195	0
V187	0.74972	0	0.126	0	0	0.00116	0.00146	0.00461	0.09262	0.02443
V188	0.07154	0.04347	0.0396	0.06084	0.74223	0.00233	0.01328	0.01676	0	0.00995
V189	0.85577	0	0.01672	0.07393	0	0.01589	0	0.00572	0.01723	0.01473
V190	0.03338	0	0.02932	0.01489	0.06735	0.08122	0.01583	0	0.75801	0
V191	0.01328	0	0.12707	0.3573	0.41796	0.00755	0.04267	0.02837	0	0.0058
V192	0	0	0.07833	0	0.43396	0	0.00733	0.01796	0	0.46242
V193	0.0892	0	0.2426	0.29873	0.13285	0.01722	0.10311	0.08148	0.02913	0.00567
V194	0	0	0.01428	0.00988	0	0.72837	0.17829	0.01546	0.04582	0.0079
V195	0.02796	0.03527	0.04258	0	0.10523	0.22841	0.44797	0.05911	0.03836	0.01511
V196	0.74459	0	0.03131	0.20477	0	0.00251	0.00254	0	0.01073	0.00356
V197	0.03913	0.00319	0.03734	0.18188	0.01086	0	0.01114	0.46555	0.25091	0
V198	0.00291	0	0.0494	0	0.63497	0.22751	0.03756	0	0.04765	0
V199	0.02013	0	0.12255	0	0.44135	0.02503	0.1139	0	0	0.27705
V200	0.00173	0	0.03392	0	0.5098	0.13982	0.18731	0.12034	0	0.00707
V201	0.21851	0.01673	0.03122	0.00425	0.01665	0.016	0.07292	0.00643	0.59586	0.02143
V202	0.05274	0.22191	0.50361	0	0.08733	0.01049	0.05605	0.0069	0.06097	0
V203	0.03713	0.03956	0.42976	0.11411	0.02726	0.02322	0.07596	0	0.24407	0.00893
V204	0.02213	0.14567	0.30818	0.26207	0.05841	0.07431	0.01585	0.07684	0.03654	0
V205	0.05974	0.05651	0.04388	0	0.01812	0.11291	0.4729	0.08317	0.14563	0.00713
V206	0.31287	0	0.62967	0	0.01995	0	0.00089	0	0.0145	0.02212
V207	0.02006	0.11015	0.0719	0.06747	0.19937	0	0.01442	0	0.2217	0.29493
V208	0	0	0.02956	0.05772	0	0.71374	0.06447	0.00396	0.11912	0.01143
V209	0.03818	0	0.12032	0	0.82881	0.00908	0.00159	0	0	0.00202
V210	0.06241	0	0.08648	0	0.6829	0.00152	0.00637	0.1523	0	0.00803
V211	0.06064	0.0298	0.69241	0	0.02609	0.0131	0.04401	0.04528	0.08867	0
V212	0.11343	0.04502	0.01488	0	0.01793	0	0.00148	0.40209	0.40517	0
V213	0.10427	0	0.01799	0.00969	0.1632	0.59867	0.0611	0.01047	0.01967	0.01494
V214	0	0	0.03738	0	0.36364	0.12069	0.40333	0.00132	0.00755	0.06608
V215	0	0.01139	0.04335	0	0	0.15954	0.70638	0.0032	0.06039	0.01575
V216	0.01022	0.50252	0.00727	0	0.44963	0.00047	0.00774	0.01623	0	0.00592
V217	0.02391	0.14145	0.06457	0.07686	0.29197	0.23319	0.02592	0.05743	0.01991	0.0648
V218	0.01983	0.00295	0.02323	0	0.00755	0.65037	0.2103	0.0039	0.04051	0.04136
V219	0.03042	0.0035	0.01324	0.0531	0	0	0.03677	0.85693	0.00539	0.00067
V220	0.02317	0	0.063	0.34864	0	0.00182	0.01684	0.06561	0.48091	0
V221	0.17364	0.05631	0.34881	0	0.05448	0	0.01852	0.09498	0.20325	0.05001
V222	0.06678	0	0.74769	0	0	0.15499	0.00951	0	0.02102	0
V223	0.0609	0	0.788	0	0	0.07922	0.0492	0	0.02268	0
V224	0.05926	0	0.6797	0	0	0.0034	0.00047	0.08471	0.17247	0
V225	0.03126	0	0.37605	0.29379	0	0.00437	0.00946	0.26671	0.01568	0.00268
V226	0.02083	0.56127	0	0	0.23866	0	0.0043	0.17418	0	0.00075
V227	0.05599	0	0.70223	0	0.22673	0	0	0	0.01505	0
V228	0.04087	0.46964	0.05932	0	0.19672	0	0.00486	0.17212	0.05087	0.0056
V229	0.67368	0	0	0	0	0.26222	0.03159	0.02335	0.00916	0
V230	0	0.00101	0.10038	0.39661	0.0775	0.02356	0.10757	0.00017	0.02044	0.27277
V231	0.04768	0.16352	0.0238	0.02306	0.06877	0.08561	0.01524	0.00679	0.56212	0.0034
V232	0.05463	0.28232	0.44513	0	0.12404	0.001	0	0.09157	0	0.00131
V233	0.0137	0	0.0415	0.02958	0.64974	0.01033	0.00688	0	0.2452	0.00308
V234	0.02837	0	0.02301	0	0.24589	0.01286	0.16642	0.51644	0	0.00701
V235	0.06351	0.00208	0.40996	0	0.00161	0	0	0.50893	0.0087	0.00521
V236	0.01116	0.00162	0.27343	0.24107	0	0.36861	0.04517	0.00132	0.05665	0.00097
V237	0.05227	0	0.4712	0.09734	0.29849	0.02884	0.00557	0.0365	0.00979	0
V238	0.04966	0.02273	0.32707	0	0.03306	0	0	0.56239	0.00479	0.00029
V239	0.01733	0.1141	0.08636	0.51822	0.09806	0.0294	0.04576	0	0.01775	0.07303
V240	0.05836	0.00649	0.044	0	0.00286	0.3705	0.43299	0.00256	0.05126	0.03099
V241	0.16823	0	0.09112	0.6243	0.00443	0.03267	0.02152	0.02813	0.02205	0.00754
V242	0.04543	0	0.04305	0.05658	0	0.01323	0.01229	0	0.82941	0
V243	0.03464	0	0.05158	0.13056	0.0087	0.07114	0.04862	0	0.59963	0.05513
V244	0.05159	0	0.4313	0	0	0.06911	0.34494	0.05375	0.04907	0.00023
V245	0.16004	0.10248	0.17777	0	0.03269	0.43914	0.04118	0.02666	0.01991	0.00012
V246	0	0.20073	0.03101	0	0.07622	0.10439	0.50259	0.00153	0.073	0.01054
V247	0.07439	0	0.89457	0	0	0	0	0	0.03103	0
V248	0.53173	0.04138	0.02019	0	0.03575	0.02932	0.11189	0.21678	0.01296	0
V249	0.06777	0	0.73826	0	0.10146	0	0	0	0.02643	0.06608
V250	0.01701	0.03488	0.04636	0.29741	0.02311	0.24331	0.04232	0.26371	0.01801	0.0139
V251	0.58936	0.11844	0.00316	0.01738	0.14559	0	0	0.07059	0.05364	0.00184
V252	0.06175	0.42208	0.00408	0.03758	0.15772	0.21762	0.02699	0.06385	0	0.00833
V253	0.04726	0	0.32601	0	0	0.07044	0.01547	0	0.54082	0
V254	0.00082	0	0.05507	0.03622	0.85406	0.00877	0.00404	0	0	0.04103
V255	0.00218	0	0.03049	0	0.94836	0.00323	0.0067	0.00904	0	0
V256	0	0.00818	0.10598	0.76761	0	0.04606	0.02899	0.00272	0.03056	0.00988
V257	0.39686	0	0.43812	0	0	0.1325	0.01677	0	0.01575	0
V258	0	0	0.0427	0	0.85501	0.00193	0.01307	0	0	0.08728
V259	0.08006	0	0.02404	0.08555	0.15374	0	0.01127	0.64174	0	0.00359
V260	0.03209	0.15225	0.00135	0	0.05428	0	0	0.75841	0.00161	0
V261	0.20673	0.01471	0.01927	0	0.00688	0.34068	0.28813	0.00058	0.10518	0.01783
V262	0.00965	0.36083	0.09514	0	0.15037	0.31061	0.02869	0.01722	0.00176	0.02573
V263	0.42155	0.33519	0	0	0.17055	0.0125	0.03207	0	0	0.02814
V264	0.00603	0	0.09337	0.5543	0.27152	0.02248	0.03559	0.00057	0.00785	0.00829
V265	0.0204	0.24601	0.05988	0.29752	0.11461	0.04583	0.11963	0	0.01194	0.08418
V266	0.03219	0.54311	0.09961	0	0.22194	0	0.00813	0.02451	0.07032	2e-04
V267	0	0.18297	0.07012	0.01174	0.23772	0.00514	0.00971	0	0	0.48259
V268	0.00768	0.19594	0.04675	0.12055	0.56096	0.00233	0.01659	0.01684	0.02046	0.01189
V269	0.03097	0	0.3225	0.56691	0	0.00435	0.0184	0.01101	0.04576	9e-05
V270	0.02172	0	0.03014	0	0.93301	0.00192	0.00153	0.00876	0	0.00293
V271	0.06171	0	0.18335	0	0.02948	0.01497	0.02707	0	0.68342	0
V272	0.03519	0.12581	0.08055	0	0.0768	0.1343	0.03261	0.20779	0.25773	0.04923
V273	0	0	0.04599	0.20684	0.05917	0.59017	0.05729	0.00314	0.03233	0.00508
V274	0.07758	0.00625	0.13267	0.00432	0.14508	0.15124	0.02167	0.05847	0.0206	0.38213
V275	0.00091	0.04655	0.04031	0	0.71911	0.05059	0.00799	0.00719	0	0.12734
V276	0.01492	0.07585	0.07686	0.40653	0.08998	0.02024	0.11027	0.01885	0.13113	0.05536
V277	0.04355	0.1607	0.48822	0.20677	0.07046	0.00096	0.00702	0.00845	0.01386	0
V278	0.11784	0.02311	0.10908	0	0.19242	0	0.00935	0	0	0.5482
V279	0.0093	0.10623	0.06155	0.28737	0.29524	0.04662	0.18398	0.00048	0.00502	0.00421
V280	0.08816	0	0.04711	0.05851	0.15551	0.27812	0.23495	0.10185	0.02614	0.00965
V281	0	0.02756	0.03719	0.00372	0.04614	0.68261	0.07129	0.01251	0.03628	0.0827
V282	0	0.00796	0.10342	0.76214	0	0.00505	0.02551	0.03182	0.05475	0.00936
V283	0.07545	0	0.06177	0.05691	0.48785	0.03771	0.00853	0.02591	0.24587	0
V284	0.01346	0	0.29289	0	0.16848	0	0.00896	0.00748	0	0.50873
V285	0.02422	0.11603	0.03637	0	0.13279	0	0.04561	0.35955	0.01474	0.27069
V286	0.01494	0	0.11205	0.03337	0.09155	0.43101	0.04846	0.00015	0.00677	0.26171
V287	0.01269	0.01161	0.05801	0	0.10828	0.0912	0.38269	0.00072	0.01589	0.31891
V288	0.0343	0.02006	0.02474	0	0	0.20983	0.02281	0.66822	0.01976	0.00029
V289	0.05583	0.11785	0.66641	0	0.12868	0	0	0.00606	0.00829	0.01689
V290	0.00414	0.01774	0.20158	0	0	0.30013	0.40918	0.01313	0.04029	0.01381
V291	0.77412	0	0.07457	0.05897	0.01037	0.0624	0.00762	0	0.00998	0.00198
V292	0.04835	0	0.54995	0	0	0.34817	0.02711	0	0.02642	0
V293	0.08949	0	0.83864	0	0	0	0	0.04512	0.01799	0.00877
V294	0.06523	0.1605	0.18033	0.0108	0.07183	0.01086	0.05044	0.00686	0.44316	0
V295	0.06949	0.02874	0.72011	0	0.03218	0.0162	0.0041	0.07436	0.01409	0.04075
V296	0.02625	0	0.11045	0.13379	0.26711	0.00732	0.02363	0.11034	0.32111	0
V297	0.21196	0.04358	0.05497	0	0.22457	0.00026	0.05173	0.00649	0	0.40644
V298	0	0.0067	0.13423	0.74458	0	0.01575	0.0358	0.0123	0.04752	0.00312
V299	0.31428	0	0.00899	0	0.12128	0.48309	0.03844	0	0.01539	0.01853
V300	0.0202	0	0.05156	0.21831	0.18789	0	0.01747	0.49954	0	0.00503
V301	0.0362	0.00037	0.01096	0.00031	0	0	0	0.9514	0.00077	0
V302	0.24466	0	0.09312	0	0	0	0	0.66222	0	0
