Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V167	0	0.00418	0.45017	0.54565	0	0
V168	0.6998	0.09835	0	0.20184	0	0
V169	0.01672	0.02312	0.76477	0.19539	0	0
V170	0.48275	0.09928	0.06769	0.32799	0.02229	0
V171	0.06084	0.55375	0	0	0	0.38542
V172	0.08775	0.09146	0.60173	0.16224	0	0.05682
V173	0.01338	0.03102	0.85478	0	0	0.10083
V174	0.66252	0.18227	0	0	0.15522	0
V175	0.05694	0.79534	0.12966	0	0.01805	0
V176	0	0.008	0.992	0	0	0
V177	0.09971	0.12552	0.36561	0.0195	0.14258	0.24708
V178	0.00401	0.04724	0	0.04223	0.90652	0
V179	0	0.01051	0	0.79874	0.04536	0.14538
V180	0.31395	0.04943	0.16627	0.42002	0	0.05033
V181	0.66876	0.18435	0.02388	0.04777	0.04019	0.03505
V182	0.02079	0.1019	0.84761	0.0297	0	0
V183	0	0.00288	0	0.99712	0	0
V184	0.4336	0.47737	0	0	0.08903	0
V185	0.12238	0.64475	0	0	0.1049	0.12797
V186	0	0	0.66337	0.33663	0	0
V187	0.30544	0.58314	0	0	0.11142	0
V188	0.08074	0.69037	0	0	0	0.22888
V189	0	0.08329	0.16834	0.05395	0.57646	0.11797
V190	0	0.21039	0	0.03183	0.61077	0.14701
V191	0	0.68598	0	0	0	0.31402
V192	0.61481	0.29937	0.06078	0	0.02504	0
V193	0	0.15156	0	0	0	0.84844
V194	0	0.01918	0	0.18515	0.79567	0
V195	0	0.011	0.82853	0.1167	0.04378	0
V196	0	0	0	1	0	0
V197	0.22884	0.02774	0	0.03024	0.71318	0
V198	0.11848	0.47659	0	0.19032	0.21461	0
V199	0	0.26561	0.07681	0.15321	0.50438	0
V200	0.06968	0.02612	0.62838	0.22451	0	0.05131
V201	0	0.0066	0	0.9934	0	0
V202	0.0307	0.09468	0.49884	0.03457	0.09822	0.24299
V203	0.57631	0.10801	0	0.31569	0	0
V204	0	0.10773	0	0.15688	0	0.73539
V205	0.00914	0.03122	0.95964	0	0	0
V206	0	0.0492	0.07889	0.8719	0	0
V207	0.49418	0.24609	0	0.25973	0	0
V208	0.41837	0.14304	0.41357	0.02501	0	0
V209	0.32375	0.56699	0	0	0	0.10926
V210	0.10919	0.03929	0.85152	0	0	0
V211	0.65576	0.09704	0.06771	0	0.12569	0.0538
V212	0	0.30662	0.21833	0.47505	0	0
V213	0.02382	0.08743	0.29207	0.0553	0.54138	0
V214	0.85014	0.12255	0	0.01993	0.00737	0
V215	0.03287	0.74778	0	0	0	0.21935
V216	0.12618	0.55524	0.31858	0	0	0
V217	0.13498	0.04677	0	0.10594	0.27633	0.43598
V218	0.00084	0.36886	0	0.63031	0	0
V219	0.91352	0.08648	0	0	0	0
V220	0.0621	0.04007	0	0.89784	0	0
V221	0.07863	0.86268	0	0.05868	0	0
V222	0.08081	0.33424	0	0.20774	0.37721	0
V223	0	0.37077	0.27371	0	0	0.35552
V224	0	0.00032	0.46238	0.02368	0.51361	0
V225	0	0.07308	0	0	0	0.92692
V226	0.3138	0.09666	0.20596	0.32771	0.05587	0
V227	0.72953	0.07397	0	0.1965	0	0
V228	0.16881	0.27145	0.529	0.03074	0	0
V229	0.19036	0.039	0.40642	0.29645	0.06777	0
V230	0.04868	0.17186	0.77946	0	0	0
V231	0	0.04401	0	0.95599	0	0
V232	0.37862	0.07289	0	0.27934	0	0.26914
V233	0.86313	0.11238	0	0.02449	0	0
V234	0.49678	0.06443	0	0.00959	0.4292	0
V235	0.04496	0.02888	0	0.92616	0	0
V236	0	0.01431	0.18357	0.03867	0.54424	0.21921
V237	0.00219	0.01267	0.89625	0.08889	0	0
V238	0.73757	0.07633	5e-05	0.06629	0.00263	0.11714
V239	0.59905	0.10219	0.08031	0.1338	0.08465	0
V240	0	0.25238	0	0.1668	0.58082	0
V241	0.59189	0.23643	0	0.17168	0	0
V242	0.24881	0.1149	0	0.20477	0.03662	0.39489
V243	0.0038	0.43627	0.54	0.01994	0	0
V244	0.07048	0.05163	0	0.00231	0.58938	0.2862
V245	0.81391	0.08187	0	0	0	0.10422
V246	0	0.05436	0.23788	0.47756	0.2302	0
V247	0.18722	0.15102	0	0.17173	0	0.49004
V248	0.27965	0.06867	0	0.27677	0.37491	0
V249	0.30361	0.20544	0.40782	0.04256	0	0.04057
V250	0	0.01691	0	0.98309	0	0
V251	0	0.66803	0.13998	0.19199	0	0
V252	0	0.01103	0	0.98897	0	0
V253	0	0.08309	0	0.50649	0.06212	0.3483
V254	0.0575	0.30978	0.04284	0.26465	0.32175	0.00348
V255	0.49597	0.38022	0.0388	0.05077	0.02305	0.01119
V256	0.00155	0.99845	0	0	0	0
V257	0.07879	0.49931	0	0.03344	0.38846	0
V258	0	0.26817	0.11463	0.6172	0	0
V259	0.00171	0.62925	0.36905	0	0	0
V260	0.10251	0.06265	0	0.04136	0.69374	0.09973
V261	0.60671	0.08554	0	0.02038	0.20188	0.0855
V262	0.07753	0.03292	0.88956	0	0	0
V263	0.0119	0.07424	0.70562	0.20824	0	0
V264	0.71934	0.09433	0.07311	0.0077	0.03082	0.07471
V265	0.00124	0.0088	0	0.07989	0.91007	0
V266	0	0.10695	0	0	0	0.89305
V267	0.15348	0.80246	0	0.04406	0	0
V268	0.9009	0.0991	0	0	0	0
V269	0	0.06365	0.09544	0.84091	0	0
V270	0.31751	0.59191	0	0	0.09058	0
V271	0	0.17078	0.23914	0	0	0.59007
V272	0	0.00035	0	0.1442	0.8025	0.05295
V273	0.05242	0.00668	0.00237	0.14974	0.76387	0.02492
V274	0	0.03551	0.1231	0.02221	0	0.81918
V275	0.73991	0.26009	0	0	0	0
V276	0.03839	0.36081	0.03692	0.08144	0	0.48245
V277	0.46768	0.09359	0	0	0.08861	0.35011
V278	0.14644	0.15852	0.06614	0.32053	0.30837	0
V279	0.03303	0.11484	0.1875	0.02438	0	0.64025
V280	0.07933	0.03083	0	0.88984	0	0
V281	0.00364	0.99506	1e-04	0.0012	0	0
V282	0	0.04143	0	0.12194	0.83662	0
V283	0	0.50297	0	0.0085	0.48853	0
V284	0.01632	0.12993	0.34802	0.40267	0	0.10305
V285	0	0.01658	0	0.98342	0	0
V286	0.68453	0.11497	0.03837	0.16213	0	0
V287	0	0.01334	0	0.15231	0.80612	0.02823
V288	0	0.37888	0	0	0.07335	0.54777
V289	0	0.09817	0.81075	0.09108	0	0
V290	0	0.00256	0.21486	0.78258	0	0
V291	0	0.03958	0	0.96042	0	0
V292	0.11887	0.13036	0	0.70151	0.04926	0
V293	0	0.04333	0	0.05396	0.90271	0
V294	0.62764	0.09262	0	0	0.26964	0.0101
V295	0	0.06734	0	0	0	0.93266
