Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V299	0.10176	0.14709	0.75115	0	0	0
V300	0.7914	0.18329	0	0	0	0.02531
V301	0.51197	0.48803	0	0	0	0
V302	0	0.3419	0.0059	0.65219	0	0
V303	0	0.84368	0.04571	0.01749	0.09312	0
V304	0	0.03701	0	0.02889	0.9341	0
V305	0	0.03864	0.15248	0.56926	0.00368	0.23595
V306	0.28169	0.14985	0	0	0	0.56846
V307	0.14093	0.07114	0	0.03315	0.69869	0.0561
V308	0	0.01638	0	0.98362	0	0
V309	0	0.60275	0	0.39725	0	0
V310	0.00806	0.46653	0.26226	0	0	0.26314
V311	0.417	0.05126	0	0	0	0.53175
V312	0.08251	0.07418	0	0.4623	0.38102	0
V313	0.13567	0.05702	0	0	0	0.80731
V314	0.19168	0.08425	0	0.72407	0	0
V315	0.15371	0.84629	0	0	0	0
V316	0.07902	0.0529	0	0.03379	0	0.8343
V317	0	0.03829	0	0.8089	0	0.15281
V318	0	0.02556	0	0.97444	0	0
V319	0.3963	0.26345	0.23177	0.10848	0	0
V320	0.25317	0.26959	0.3436	0.07002	0	0.06363
V321	0	0.71909	0	0.28091	0	0
V322	0	0.03574	0	0.04857	0.77171	0.14398
V323	0	0.34347	0	0.48796	0.16857	0
V324	0	0.08782	0	0.29571	0.38198	0.23448
V325	0.04669	0.95331	0	0	0	0
V326	0.13849	0.86151	0	0	0	0
V327	0.03226	0.06392	0.90382	0	0	0
V328	0.16128	0.28566	0.16472	0.18553	0.20281	0
V329	0	0.04122	0.63811	0.00194	0.31873	0
V330	0	0.03739	0.96261	0	0	0
V331	0.79948	0.15347	0	0.03553	0	0.01152
V332	0	0.11221	0.10114	0.0089	0.39204	0.38571
V333	0	0.06096	0.51348	0.42556	0	0
V334	0	0.47551	0.44929	0.0752	0	0
V335	0.07311	0.07668	0.77136	0	0	0.07885
V336	0.32658	0.67342	0	0	0	0
V337	0.01405	0.26434	0	0.02976	0.69185	0
V338	0.81106	0.09232	0	0	0.09663	0
V339	0.03306	0.15666	0.42068	0.27314	0	0.11647
V340	0.65914	0.34086	0	0	0	0
V341	0.2283	0.11335	0	0.65836	0	0
V342	0	0.04479	0	0.78243	0	0.17278
V343	0.02229	0.21764	0.07371	0	0	0.68636
V344	0	0.77171	0	0.02521	0.12465	0.07843
V345	0	0.02438	0	0.04283	0.93279	0
V346	0.11605	0.07464	0	0.54141	0.26225	0.00566
V347	0.50989	0.21744	0	0.08634	0.18633	0
V348	0.07458	0.205	0.72042	0	0	0
V349	0.77257	0.16571	0	0.06172	0	0
V350	0.4456	0.11062	0.07531	0.2211	0	0.14737
V351	0.09102	0.11744	0	0	0	0.79155
V352	0	0.40554	0	0	0.25894	0.33552
V353	0	0.204	0.796	0	0	0
V354	0.07182	0.10801	0.21803	0	0.28255	0.31959
V355	0	0.05845	0.94155	0	0	0
V356	0.57202	0.20253	0	0.22544	0	0
V357	0.3273	0.08553	0.43275	0.00708	0.14733	0
V358	0	0.01243	0	0	0	0.98757
V359	0.09345	0.15979	0	0.74676	0	0
V360	0.53668	0.08082	0	0.2336	0.1489	0
V361	0	1	0	0	0	0
V362	0	0.62303	0	0.37697	0	0
V363	0.82978	0.15174	0	0	0.01847	0
V364	0	0.24291	0	0.03069	0.03805	0.68835
V365	0.41382	0.48224	0	0.10395	0	0
V366	0.0582	0.33878	0.54776	0.05526	0	0
V367	0	0.03479	0	0.75561	0.2096	0
V368	0	0.18047	0.0286	0.0384	0.09301	0.65952
V369	0	0.07058	0	0.10526	0.78986	0.0343
V370	0	0.13564	0.72624	0.11358	0	0.02454
V371	0	0.31463	0	0.55147	0	0.1339
V372	0.01385	0.83739	0	0.02781	0.10506	0.01589
V373	0.8313	0.08764	0	0	0	0.08106
V374	0.14774	0.08039	0.21688	0.555	0	0
V375	0.46235	0.08782	0.16798	0.05878	0.22307	0
V376	0	0.0663	0	0.14339	0	0.79031
V377	0.01797	0.0709	0.44191	0.00803	0.46118	0
V378	0	0.10955	0.15379	0	0	0.73666
V379	0.41264	0.05993	0.05356	0	0	0.47387
V380	0	0.06154	0	0.05085	0.88761	0
V381	0.33572	0.10818	0.28936	0.26674	0	0
V382	0	0.04829	0	0.2774	0.6743	0
V383	0.1738	0.11124	0.41026	0.30471	0	0
V384	0	0.07898	0.92102	0	0	0
V385	0	0.0285	0	0	0	0.9715
V386	0.65396	0.1153	0.23075	0	0	0
V387	0.18926	0.08224	0	0.7285	0	0
V388	0.79408	0.13006	0.07586	0	0	0
V389	0.18734	0.12576	0	0	0	0.6869
V390	0	0.07922	0	0.84532	0	0.07547
V391	0	0.05427	0	0.75522	0.18309	0.00742
V392	0	0.06989	0.50728	0.0649	0	0.35794
V393	0	0.21623	0.44496	0.07433	0.05182	0.21267
V394	0	0.01961	0	0.98039	0	0
V395	0	0.08048	0.91952	0	0	0
V396	0.49189	0.14749	0	0.36061	0	0
V397	0	0.21923	0	0	0	0.78077
V398	0.00192	0.81986	0	0.03075	0.14747	0
V399	0	0.04555	0.95445	0	0	0
V400	0	0.04389	0	0.42619	0	0.52992
V401	0.13188	0.08902	0.75548	0	0	0.02362
V402	0	0.06079	0	0.93921	0	0
V403	0	0.01013	0	0.04461	0.33248	0.61278
V404	0	0.04161	0.95839	0	0	0
V405	0.39246	0.44616	0.05726	0.05159	0.05253	0
V406	0.0334	0.11676	0.16124	0.1201	0.12075	0.44775
V407	0	0.06107	0.7684	0	0	0.17053
V408	0	0.15057	0	0.79799	0	0.05143
V409	0.87922	0.12078	0	0	0	0
V410	0.89235	0.10765	0	0	0	0
V411	0	0.01645	0	0.24799	0	0.73556
V412	0.62635	0.27209	0.01301	0.03281	0.05574	0
V413	0	0.13519	0	0.86481	0	0
V414	0.03393	0.13816	0	0.75369	0.07422	0
V415	0	0.05193	0.36223	0.50557	0.00604	0.07423
V416	0	0.197	0	0.35175	0.37944	0.07181
V417	0.03221	0.0381	0.00474	0.10239	0	0.82255
V418	0	0.12597	0.4596	0.18006	0.23436	0
V419	0	0.03217	0	0	0	0.96783
V420	0	0.01039	0	0	0	0.98961
V421	0	0.10439	0	0.12757	0.76804	0
V422	0.18499	0.3849	0	0.00528	0.42483	0
V423	0	0.20261	0	0.79739	0	0
V424	0.81506	0.18494	0	0	0	0
V425	0	0.13094	0	0.01832	0.85075	0
V426	0	0.04987	0.12604	0	0	0.82408
V427	0.57261	0.20241	0.10109	0.1126	0	0.01128
V428	0.21922	0.08614	0	0.69465	0	0
V429	0	0.04456	0.03893	0.75958	0.15692	0
V430	0	0.13737	0.63943	0.19201	0	0.0312
V431	0	0.03998	0.96002	0	0	0
V432	0	0.4943	0	0.5057	0	0
V433	0	0.01611	0	0.98389	0	0
V434	0	0.33094	0.11797	0.55108	0	0
V435	0	0.025	0	0.01281	0.77858	0.18361
V436	0.81355	0.18645	0	0	0	0
V437	0.25056	0.36599	0.32237	0.00115	0.03696	0.02297
V438	0	0.4781	0	0.08767	0.43423	0
V439	0	0.04267	0.00234	0.03493	0.92006	0
V440	0.1021	0.11584	0.46663	0.06421	0.1396	0.11162
V441	0	0.11246	0.51444	0.1304	0	0.2427
V442	0.5062	0.20086	0.15038	0.04274	0	0.09982
V443	0	0.02888	0	0.97112	0	0
V444	0.84892	0.12068	0	0.00284	0.02756	0
V445	0.89322	0.10678	0	0	0	0
V446	0	0.67887	0.32113	0	0	0
V447	0.00991	0.30123	0	0.21859	0	0.47027
V448	0	0.06505	0.93495	0	0	0
V449	0.62839	0.11208	0	0.25953	0	0
V450	0.04701	0.08029	0.79608	0	0.07662	0
V451	0.06892	0.10376	0.0983	0.21801	0.51101	0
V452	0	0.04861	0	0.54834	0	0.40304
V453	0.33705	0.08055	0.52033	0.06207	0	0
V454	0.16525	0.12917	0.0454	0.66018	0	0
V455	0.0581	0.93761	0.00429	0	0	0
V456	0.90712	0.09288	0	0	0	0
V457	0	0.0378	0	0	0.16629	0.79591
V458	0	0.05046	0.45753	0.01406	0.36857	0.10937
V459	0	0.05255	0.62301	0.32445	0	0
V460	0.4042	0.13456	0.22838	0.11595	0	0.11691
V461	0.29054	0.11317	0	0.55065	0.04316	0.00248
V462	0	0.03666	0.96334	0	0	0
V463	0	0.04458	0	0.08358	0.87184	0
V464	0.01851	0.96043	0	0.02106	0	0
V465	0.41256	0.16653	0.42091	0	0	0
V466	0.00079	0.08443	0	0.90648	0	0.0083
V467	0.90145	0.09855	0	0	0	0
V468	0.37378	0.18555	0.03782	0.31006	0.0928	0
V469	0	0.18373	0.75255	0.04239	0	0.02133
V470	0.67105	0.09977	0	0.06991	0.15927	0
V471	0	0.28291	0.62199	0.03276	0	0.06234
V472	0.02729	0.6411	0	0.04454	0.28706	0
V473	0	1	0	0	0	0
V474	0	0.05831	0.3799	0.5618	0	0
V475	0.01914	0.2249	0.2858	0.24926	0.2209	0
V476	0.47528	0.09051	0	0.19434	0	0.23988
V477	0.03367	0.7233	0.02659	0.09531	0	0.12112
V478	0	0.05112	0.92558	0	0	0.02329
V479	0	0.19316	0.80684	0	0	0
V480	0	0.27686	0	0.41612	0.30702	0
V481	0.47641	0.17373	0.06026	0.08197	0.20764	0
V482	0.46944	0.05557	0	0	0	0.47498
V483	0	0.96454	0.03546	0	0	0
V484	0.89204	0.09764	0.01032	0	0	0
V485	0.27681	0.19842	0.50976	0.01501	0	0
V486	0.19254	0.06347	0.6941	0	0	0.04989
V487	0	0.40997	0	0.01533	0.5747	0
V488	0.26131	0.73869	0	0	0	0
V489	0.85885	0.11558	0.02556	0	0	0
V490	0	0.07643	0	0.01025	0	0.91332
V491	0.05668	0.36146	0.39262	0	0.18924	0
V492	0	0.06817	0.20949	0.10394	0.00243	0.61596
V493	0.78803	0.21197	0	0	0	0
V494	0	0.04393	0.31643	0	0	0.63964
V495	0.2178	0.61059	0.17162	0	0	0
V496	0.1847	0.19451	0.29445	0	0.15228	0.17406
V497	0	0.25201	0.10629	0.06271	0.57898	0
V498	0.03453	0.17076	0.37331	0.40945	0	0.01195
V499	0	0.78473	0.16634	0.04893	0	0
V500	0.56801	0.26821	0.01103	0.05011	0.10264	0
V501	0.03108	0.96892	0	0	0	0
V502	0	0.0313	0	0.349	0.6197	0
V503	0.0452	0.40675	0	0.54806	0	0
V504	0	0.97131	0.02869	0	0	0
V505	0	0.03776	0.52245	0.43972	0	6e-05
V506	0.28096	0.06273	0	0.16934	0	0.48696
V507	0	0.00266	0	0	0	0.99734
V508	0	0.69928	0.01305	0.12282	0.16486	0
V509	0	0.04391	0	0.95609	0	0
V510	0.90042	0.09958	0	0	0	0
V511	0	0.0409	0	0.22782	0	0.73127
V512	0.01594	0.28233	0.65353	0	0	0.0482
V513	0	0.05621	0.17826	0.09818	0.66735	0
V514	0.01927	0.91326	0.03569	0	0	0.03179
V515	0.01546	0.47087	0	0.51244	0	0.00123
V516	0	0.0896	0.9068	0	0.00359	0
V517	0	0.02401	0.40411	0.30569	0.26618	0
V518	0.41643	0.46906	0	0.10683	0	0.00768
V519	0.06197	0.64957	0	0.04926	0	0.2392
V520	0.77154	0.17375	0	0.05372	0	0.00098
V521	0.04761	0.0603	0	0.04788	0.84421	0
V522	0.42139	0.26226	0	0.01203	0.15766	0.14666
V523	0.42224	0.24593	0	0.13092	0	0.20091
V524	0	0.03775	0	0.25201	0.5677	0.14253
V525	0.34764	0.04889	0	0	0	0.60347
V526	0	0.85757	0.09584	0.0032	0.04339	0
V527	0.35321	0.0878	0.55898	0	0	0
V528	0.86811	0.09642	0.03548	0	0	0
V529	0.00249	0.14574	0	0.85177	0	0
V530	0.00132	0.30332	0.37848	0.14146	0	0.17541
V531	0.89247	0.10753	0	0	0	0
V532	0.07356	0.06388	0.01218	0.8008	0.04958	0
V533	0	0.04386	0.27222	0.03295	0.27268	0.37829
V534	0	0.02486	0	0.75703	0	0.21811
V535	0.59899	0.12427	0.173	0.10373	0	0
V536	0	0.04198	0.80625	0.149	0	0.00276
V537	0	0.71084	0	0.28916	0	0
V538	0	0.0061	0	0.41129	0	0.58261
V539	0	0.03067	0	0.92452	0.04481	0
V540	0.37846	0.08142	0.34703	0.00603	0.16848	0.01858
V541	0	0.29308	0	0.70692	0	0
V542	0	0.65021	0	0.34979	0	0
V543	0	0.03219	0.71885	0.03772	0.21124	0
V544	0	0.04447	0	0	0	0.95553
V545	0	0.74008	0.04218	0.03169	0.18605	0
V546	0.60304	0.14847	0	0.24849	0	0
V547	0	0.14191	0	0.54509	0.24631	0.06669
V548	0	0.02194	0	0	0	0.97806
V549	0.06303	0.06083	0.69644	0.05523	0	0.12447
V550	0	0.04921	0.34752	0.01516	0.5881	0
V551	0	0.09525	0	0.16015	0.025	0.71959
V552	0	0.0884	0.1093	0.41611	0.34935	0.03684
