CD56NK	CD4MemoryT	CD19B	CD14
V296	0.19403	0.08139	0.61692	0.10767
V297	0.0618	0	0.05391	0.88429
V298	0.33569	0.06619	0.58388	0.01424
V299	0.06172	0.21494	0.00806	0.71528
V300	0.00043	0.01009	0.1983	0.79118
V301	0.12576	0.07309	0.6544	0.14674
V302	0.6881	0.29814	0	0.01375
V303	0.00176	0.58235	0.37889	0.03701
V304	0.05346	0.00719	0.73443	0.20492
V305	0.12292	0.11211	0.45054	0.31443
V306	0.84642	0.0602	0.04242	0.05097
V307	0.01985	0.95294	0.01108	0.01613
V308	0.23852	0.175	0.28727	0.29921
V309	0.33659	0.25382	0.01984	0.38975
V310	0.07416	0.25368	0.13564	0.53652
V311	0.5546	0.43596	0.00419	0.00526
V312	0.10717	0.73111	0.13708	0.02464
V313	0.00264	0.07124	0.01173	0.91439
V314	0.01483	0.41476	0.1005	0.46991
V315	0.12396	0.58104	0.02887	0.26613
V316	0.32847	0.08999	0.37864	0.2029
V317	0.09106	0.66687	0.03722	0.20485
V318	0.03251	0.4936	0.00724	0.46665
V319	0.05845	0.03278	0.86966	0.03911
V320	0.0786	0.09996	0.66088	0.16056
V321	0.67133	0.32378	0.0049	0
V322	0.19094	0.25904	0.0603	0.48972
V323	0.04258	0.00311	0.06999	0.88433
V324	0.70876	0.20793	0.06116	0.02215
V325	0.33829	0.60836	0.04837	0.00498
V326	0.00111	0.50392	0.08101	0.41396
V327	0.01441	0.09678	0.08617	0.80265
V328	0.04278	0.00713	0.73231	0.21778
V329	0.15963	0.06637	0.14727	0.62673
V330	0.38766	0	0.30783	0.30452
V331	0.32617	0.05004	0.03357	0.59023
V332	0.00663	0.02194	0.15471	0.81673
V333	0.45076	0.04051	0.37336	0.13536
V334	0.35274	0	0.32808	0.31919
V335	0.02414	0.29308	0.52113	0.16164
V336	0.18914	0.668	0.01543	0.12743
V337	0.31206	0.36541	0.28763	0.03491
V338	0.00353	0.98444	0.00504	0.00699
V339	0.13544	0.00078	0.85662	0.00716
V340	0.05465	0.17687	0.5276	0.24087
V341	0.01629	0.0112	0.04826	0.92425
V342	0.25363	0	0.58652	0.15986
V343	0.98342	0.00468	0.0055	0.00639
V344	0.71958	0.11292	0.1675	0
V345	0.01041	0.01282	0.97632	0.00045
V346	0.22821	0.06897	0.26282	0.44
V347	0.03235	0	0.10243	0.86522
V348	0.05683	0.62505	0.13537	0.18276
V349	0.37326	0.11834	0.37993	0.12847
V350	0.03017	0.80263	0.16721	0
V351	0.0133	0.00905	0.3544	0.62325
V352	0.04567	0.00431	0.85308	0.09694
V353	0.8972	0.00613	0.02717	0.06949
V354	0.04803	0.68361	0.22011	0.04825
V355	0.28544	0.04173	0.44599	0.22684
V356	0.02383	0.00341	0.07896	0.8938
V357	0.11239	0.27641	0.26894	0.34227
V358	0.53871	0.06353	0.04044	0.35732
V359	0.55615	0.02881	0.0257	0.38934
V360	0.58616	0.38446	0.01622	0.01316
V361	0.00112	0.43449	0.55837	0.00603
V362	0.00358	0.97766	0.0119	0.00685
V363	0.17251	0.07442	0.45545	0.29762
V364	0.16381	0.03206	0.68434	0.11979
V365	0.23745	0.0079	0.00858	0.74607
V366	0.07952	0.65214	0.07421	0.19413
V367	0.56516	0.09531	0.00224	0.33729
V368	0.09264	0.71363	0.07494	0.11879
V369	0.01637	0.38067	0.59702	0.00594
V370	0.3254	0.2328	0.40694	0.03486
V371	0.2018	0.69441	0.02329	0.08051
V372	0.14378	0.02458	0.10016	0.73148
V373	0.07497	0.09131	0.45652	0.37721
V374	0.80567	0.00044	0.19388	1e-05
V375	0.0309	0.0149	0.11871	0.83549
V376	0.02344	0.01056	0.07852	0.88748
V377	0.76414	0	0.00839	0.22748
V378	0.00565	0.00923	0.36335	0.62177
V379	0.3223	0.14283	0.00695	0.52792
V380	0.13423	0.03907	0.17374	0.65296
V381	0.73463	0.00136	0.07981	0.18421
V382	0.08679	0.01289	0.89311	0.00721
V383	0.83074	0	0.0408	0.12846
V384	0.55958	0.04373	0.11843	0.27826
V385	0.87322	0.00212	0.06507	0.05959
V386	0.27644	0.00084	0.12273	0.59999
V387	0.6213	0.10284	0.17832	0.09753
V388	0.39611	0.27672	0.1385	0.18867
V389	0.44089	0.47323	0.00858	0.0773
V390	0.32585	0.21635	0.45272	0.00507
V391	0.3973	0.06393	0.01277	0.526
V392	0.44153	0.16815	0.15483	0.23549
V393	0.29648	0.17873	0.3435	0.18129
V394	0.08211	0.16658	0.0965	0.65482
V395	0.2294	0.34325	0.19297	0.23439
V396	0.01076	0.95813	0.00444	0.02667
V397	0.81327	0.05334	0.09214	0.04126
V398	0.4449	0.08844	0.0847	0.38196
V399	0.2059	0.51908	0.14429	0.13073
V400	0.00125	0.52239	0.05345	0.42291
V401	0.03393	0.11507	0.75243	0.09856
V402	0.82694	0.14162	0.03144	0
V403	0.01625	0.00509	0.05626	0.9224
V404	0.09261	0.15169	0.63221	0.12349
V405	0.20011	0.01151	0.14259	0.64579
V406	0.66733	0.2012	0.01437	0.1171
V407	0.00353	0.98444	0.00504	0.00699
V408	0.08896	0.19206	0.38896	0.33002
V409	0.00464	0.00323	0.01577	0.97636
V410	0.09531	0.85515	0.02453	0.02501
V411	0.40231	0	0	0.59769
V412	0.15683	0.04194	0.48154	0.31969
V413	0.05458	0.43393	0.17079	0.34071
V414	0.03371	0.47365	0.33159	0.16104
V415	0.43887	0.01091	0.20955	0.34067
V416	0.00941	0.05259	0.93781	0.00019
V417	0.41124	0.57944	0.00406	0.00526
V418	0.06034	0.06094	0.11915	0.75956
V419	0.0117	0	0.02167	0.96663
V420	0.00255	0.87252	0.00916	0.11577
V421	0.16131	0.01754	0.67818	0.14296
V422	0.03607	0.03232	0.0057	0.92591
V423	0.08433	0.00483	0.8835	0.02734
V424	0	0.02452	0.58834	0.38714
V425	0.05614	0.1941	0.61269	0.13708
V426	0.09185	0.0207	0.80287	0.08457
V427	0.06548	0.33794	0.17849	0.41809
V428	0.09333	0.75309	0.04751	0.10607
V429	0.011	0	0.02908	0.95992
V430	0.77815	0.12506	0.01449	0.0823
V431	0.17496	0.00772	0.42185	0.39547
V432	0.09135	0.05439	0.037	0.81726
V433	0.05675	0.68535	0	0.2579
V434	0.31363	0.0435	0.04179	0.60109
V435	0.48878	0.00083	0.10539	0.405
V436	0.35505	0.00082	0.0978	0.54633
V437	0.21448	0.17235	0.00146	0.6117
V438	0.61711	0.11394	0.02708	0.24187
V439	0.02503	0.06037	0.00484	0.90976
V440	0.45606	0.01641	0.02596	0.50157
V441	0.06524	0.08842	0.59456	0.25179
V442	0.32791	0.28879	0.12979	0.25351
V443	0.73874	0	0.07894	0.18233
V444	0.01041	0.01282	0.97632	0.00045
V445	0.64446	0.0033	0.3199	0.03234
V446	0.03616	0.82096	0.0483	0.09458
V447	0.65621	0.06	0.16568	0.11812
V448	0.01403	0.03462	0.16364	0.7877
V449	0.58425	0.0189	0.27823	0.11862
V450	0.16049	0.82748	0.01203	0
V451	0.94743	0.02953	3e-05	0.023
V452	0.02571	0	0.05589	0.91841
V453	0.83618	0.04485	0.05797	0.061
V454	0.00294	0.93743	0.04386	0.01577
V455	0.62691	0.01326	0.28613	0.0737
V456	0.34104	0.08067	0.37637	0.20192
V457	0.00467	0.01003	0.00926	0.97604
V458	0.25006	0.17102	0.00145	0.57747
V459	0.01678	0.77804	0.08603	0.11916
V460	0.96296	0	0.02309	0.01395
V461	0.04584	0.01188	0.00621	0.93606
V462	0.33336	0.1907	0	0.47594
V463	0.26977	0.4345	0.15297	0.14276
V464	0.48561	0.06374	0.00204	0.44861
V465	0.42023	0.37559	0.02146	0.18272
V466	0.5849	0.14039	0.00214	0.27257
V467	0.34306	0.53749	0.07377	0.04567
V468	0.53183	0.35812	0.04408	0.06597
V469	0.01368	0.12447	0.26047	0.60137
V470	0.56922	0.08305	0.16851	0.17922
V471	0.24515	0.06558	0.02714	0.66213
V472	0.31577	0.27157	0	0.41266
V473	0.10703	0.52911	0.33918	0.02468
V474	0.09968	0	0.08375	0.81657
V475	0.18221	0.33925	0.0705	0.40805
V476	0.14339	0.00203	0.04468	0.8099
V477	0.60886	0.01747	0.1898	0.18387
V478	0.13248	0.53282	0.00167	0.33303
V479	0.01465	0.05484	0.82002	0.11049
V480	0.07221	0.24515	0.03492	0.64771
V481	0.15919	0.00463	0.82022	0.01595
V482	0.7323	0.12129	0.10414	0.04227
V483	0.1117	0.06796	0.0599	0.76044
V484	0.01659	0.03798	0.01874	0.92668
V485	0.12508	0.70211	0.00833	0.16448
V486	0.26916	0.20953	0.11719	0.40412
V487	0.05998	0.021	0.06943	0.84958
V488	5e-05	8e-04	0.86523	0.13392
V489	0.23428	0.06909	0.68177	0.01487
V490	0.34509	0.25949	0.06044	0.33499
V491	0.47045	0.42274	0.02935	0.07745
V492	0.02828	0.83879	0.12732	0.0056
V493	0.01378	0	0.00416	0.98206
V494	0.20654	0.11469	0.5212	0.15756
V495	0.24626	0.59605	0.13375	0.02393
V496	0.29599	0.64741	0	0.0566
V497	0.00894	0.00429	0.97826	0.00851
V498	0.29328	0.06533	0.04121	0.60018
V499	0.6548	0.22484	0.11561	0.00476
V500	0.10584	0.08759	0.75707	0.04949
V501	0.00458	0	0.03034	0.96507
V502	0.58961	0.23367	0.14377	0.03295
V503	0.18547	0.05946	0.17563	0.57945
V504	0.24977	0.66172	0.00873	0.07978
V505	0.19725	0.16267	0.24007	0.40001
V506	0.09047	0.20712	0.44974	0.25267
V507	0.62652	0.06576	0.11053	0.19719
V508	0.78578	0.12685	0.03538	0.05199
V509	0.23381	0.03503	0.49031	0.24085
V510	0.24815	0.49202	0.25491	0.00492
V511	0.04163	0.35329	0.03549	0.56959
V512	0.22073	0.02367	0.06584	0.68976
V513	0.08154	0.62623	0.20854	0.08368
V514	0.01095	0.03511	0.00169	0.95225
V515	0.7786	0.03668	0.0409	0.14382
V516	0.93121	0.06256	0.00011	0.00612
V517	0.03001	0.00796	0.21667	0.74535
V518	0.97436	0.01879	0.00021	0.00664
V519	0.02647	0.84326	0.00255	0.12771
V520	0.02165	0	0.57521	0.40313
V521	0.59823	0.0217	0.34727	0.0328
V522	0.00509	0.08687	0.55851	0.34953
V523	0.35882	0.08549	0.24447	0.31122
V524	0.00852	0.7679	0.18694	0.03664
V525	0.24021	0.15182	0.01939	0.58857
V526	0.64627	0.04998	0.0651	0.23865
V527	0.19812	0.00715	0.36654	0.4282
V528	0.10481	0.83672	0	0.05847
V529	0.04948	0.03371	0.19089	0.72592
V530	0.00589	0.16604	0.69205	0.13601
V531	0.0206	0.86918	0.11021	0
V532	0.16281	0.26553	0.01981	0.55185
V533	0.28914	0.30025	0.12997	0.28064
V534	0.00552	0.00208	0.681	0.31139
V535	0.50999	0	0.00776	0.48225
V536	0.18035	0	0.33462	0.48502
V537	0.63042	0.21396	0.1427	0.01293
V538	0.43633	0.02908	0.07337	0.46122
V539	0.28178	0.38695	0.15162	0.17965
V540	0.21728	0.67044	0.0656	0.04668
V541	0.01503	0.44408	0.05304	0.48785
V542	0.1901	0.08486	0.23213	0.4929
V543	0.87389	0	0.00898	0.11713
V544	0.09151	0.05293	0.14614	0.70943
V545	0.35127	0.09779	0.05882	0.49212
V546	0.0514	0.88122	0.06165	0.00573
V547	0.03705	0.63122	0.3173	0.01442
V548	0.17106	0.74578	0.07797	0.00518
V549	0.35346	0.01329	0.61883	0.01442
V550	0.55318	0.01143	0	0.4354
V551	0.19158	0.70842	0.03048	0.06952
V552	0.00138	0.46122	0.0016	0.5358
V553	0.24932	0.11219	0.61363	0.02486
V554	0.04312	0.05042	0.01696	0.8895
V555	0.0873	0.17723	0.31697	0.4185
V556	0.00048	0.01483	0.94313	0.04156
V557	0.8096	0.01115	0.0083	0.17095
V558	0.06857	0.75432	0.02289	0.15422
V559	0.01066	0.80142	0.18792	0
V560	0.71286	0.28144	0	0.0057
V561	0.00075	0.01116	0.97923	0.00885
V562	0.78572	0	0.10483	0.10946
V563	0.26493	0	0.72884	0.00623
V564	0.06048	0.05172	0.87146	0.01634
V565	0.12464	0.21441	0.3702	0.29076
V566	0.69176	0.06419	0.0026	0.24145
V567	0.21753	0.3886	0.02064	0.37323
V568	0.21411	0	0.04282	0.74307
V569	0.65193	0.01106	0	0.33701
V570	0.02438	0.25857	0.63109	0.08595
V571	0.83722	0.09177	0	0.07101
V572	0.45891	0	0.42053	0.12055
V573	0.05217	0.12302	0.0032	0.82161
V574	0.0385	0.77949	0.16761	0.0144
V575	0.01433	0.04874	0.10287	0.83407
V576	0.16974	0.78402	0.03193	0.01431
V577	0.03011	0.02018	0.1808	0.7689
V578	0.05402	0.03955	0.67181	0.23462
V579	0.00934	0.87731	0.08786	0.02549
V580	0.13104	0	0.09112	0.77785
V581	0.054	0.04479	0.00029	0.90092
V582	0.58156	0.10474	0.0268	0.2869
V583	0.00559	0.02395	0.55794	0.41252
V584	0.5568	0.11732	0.28182	0.04406
V585	0.00573	0	0.40101	0.59326
V586	0.24709	0.00099	0.63653	0.11539
V587	0.28645	0.00245	0.67537	0.03573
V588	0.60781	0.02216	0.01956	0.35046
V589	0.05909	0.80085	0.05747	0.08259
V590	0.0506	0.75571	0.1883	0.00538
V591	0.00056	0.01643	0.17179	0.81122
V592	0.17577	0.02139	0.80274	0.00011
V593	0.57035	0	0.16388	0.26577
V594	0.36543	0.2485	0.32913	0.05694
V595	0.01921	0.00702	0.01441	0.95935
V596	0.03042	0.22636	0.20465	0.53857
V597	0.00134	0.55411	0.33616	0.1084
V598	0.0165	0.0892	0.8777	0.0166
V599	0.66045	0.27789	0.02914	0.03252
V600	0.37828	0.42742	0.04416	0.15013
V601	0.15189	0.21777	0.06894	0.5614
V602	0.01943	0.00899	0.00767	0.96391
V603	0.00725	0.30334	0.00824	0.68117
V604	0.55307	0.08334	0.33041	0.03318
V605	0.06627	0.28486	0.3958	0.25307
V606	0.74097	0.11514	0.00845	0.13545
V607	0.63773	0.00115	0.0967	0.26442
V608	0.22484	0.11772	0.37323	0.28422
V609	0.02165	0.18281	0.2128	0.58274
V610	0.77196	0.00536	0.08039	0.1423
V611	0.25727	0	0.04209	0.70064
V612	0.02428	0.0629	0.82653	0.0863
V613	0.03416	0.30694	0.60926	0.04964
V614	0.76816	0.03666	0.04071	0.15446
V615	0.11368	0.02869	0.00375	0.85388
V616	0.07944	0.6657	0.03707	0.21779
V617	0.51244	0.12778	0.35979	0
V618	0.69067	0	0	0.30933
V619	0.38416	0.01161	0.29306	0.31117
V620	0.00836	0.65312	0.33297	0.00555
V621	0.43405	0.11057	0.16017	0.2952
