CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V272	0.03182	0.03561	0.01417	0.1125	0.71513	0.09077
V273	0.04644	0.03712	0.05828	0.11215	0.66498	0.08102
V274	0.14423	0.05957	0.20759	0.07246	0.06963	0.44653
V275	0.3733	0.21219	0.1058	0.06247	0.07533	0.17091
V276	0.13547	0.23844	0.13247	0.10389	0.10927	0.28045
V277	0.28781	0.08126	0.09167	0.04587	0.18937	0.30403
V278	0.09604	0.13076	0.11098	0.22821	0.35503	0.07898
V279	0.16374	0.09128	0.23314	0.07525	0.07539	0.3612
V280	0.08031	0.04144	0.04201	0.65384	0.11197	0.07043
V281	0.07506	0.58004	0.09976	0.08308	0.08784	0.07422
V282	0.02643	0.06287	0.01843	0.10073	0.73778	0.05377
V283	0.04412	0.34154	0.03918	0.06206	0.45158	0.06152
V284	0.05746	0.11429	0.28614	0.29845	0.11228	0.13137
V285	0.0257	0.05012	0.02898	0.72366	0.12123	0.05032
V286	0.36286	0.095	0.14917	0.19494	0.06886	0.12917
V287	0.02753	0.04223	0.04063	0.11299	0.70007	0.07655
V288	0.13538	0.24948	0.08515	0.0472	0.18007	0.30271
V289	0.01905	0.10526	0.62452	0.11508	0.07167	0.06442
V290	0.01861	0.03446	0.20889	0.57585	0.10157	0.06062
V291	0.03757	0.05851	0.0302	0.69761	0.119	0.05712
V292	0.1007	0.1084	0.05032	0.47559	0.19934	0.06564
V293	0.01705	0.06904	0.0377	0.05728	0.76663	0.0523
V294	0.28771	0.08661	0.06909	0.05938	0.32201	0.1752
V295	0.21545	0.06147	0.1118	0.02919	0.07194	0.51016
V296	0.06487	0.3069	0.11648	0.24791	0.13782	0.12603
V297	0.1757	0.10864	0.09567	0.03808	0.07483	0.50709
V298	0.06811	0.54205	0.17925	0.0611	0.08094	0.06855
V299	0.10443	0.10736	0.62627	0.0339	0.04925	0.07878
V300	0.39235	0.1588	0.12988	0.05148	0.06438	0.20311
V301	0.2684	0.34519	0.12726	0.06579	0.08098	0.11237
V302	0.04298	0.24183	0.09096	0.41895	0.14142	0.06385
V303	0.06537	0.49711	0.11087	0.06788	0.18689	0.07188
V304	0.02645	0.03485	0.02957	0.04996	0.80864	0.05053
V305	0.06399	0.04571	0.17974	0.36796	0.16333	0.17926
V306	0.27382	0.14158	0.09646	0.04472	0.06657	0.37685
V307	0.11241	0.05041	0.03582	0.06147	0.63093	0.10895
V308	0.01886	0.04265	0.0278	0.74401	0.12175	0.04493
V309	0.05324	0.40652	0.05971	0.31817	0.09669	0.06566
V310	0.10018	0.31916	0.2622	0.0458	0.07892	0.19375
V311	0.3206	0.0727	0.107	0.04288	0.0645	0.39231
V312	0.08868	0.04869	0.02717	0.31943	0.44002	0.07601
V313	0.23863	0.07121	0.09544	0.06981	0.0667	0.45822
V314	0.15567	0.05636	0.05227	0.55793	0.10421	0.07357
V315	0.12648	0.49947	0.08292	0.05729	0.13081	0.10304
V316	0.20814	0.06678	0.10275	0.09207	0.08323	0.44703
V317	0.06796	0.04033	0.04402	0.56365	0.13753	0.14651
V318	0.02249	0.04302	0.05561	0.70926	0.11058	0.05904
V319	0.21135	0.19135	0.25547	0.15262	0.07336	0.11584
V320	0.15976	0.19417	0.31207	0.127	0.06923	0.13777
V321	0.0599	0.46782	0.05963	0.24936	0.10175	0.06154
V322	0.04789	0.03679	0.09201	0.05746	0.637	0.12885
V323	0.04918	0.24483	0.0354	0.3253	0.28999	0.0553
V324	0.08006	0.06976	0.06909	0.20507	0.40752	0.16851
V325	0.10114	0.57301	0.09859	0.05991	0.08638	0.08097
V326	0.13166	0.52541	0.09248	0.05844	0.10468	0.08732
V327	0.0639	0.0387	0.76879	0.02062	0.0332	0.07478
V328	0.11966	0.19149	0.18509	0.15394	0.27378	0.07604
V329	0.01737	0.03303	0.47767	0.03176	0.37363	0.06655
V330	0.01375	0.03427	0.80191	0.0287	0.05083	0.07054
V331	0.37102	0.12616	0.13576	0.11059	0.0736	0.18288
V332	0.08957	0.09358	0.16051	0.04412	0.38314	0.22908
V333	0.02687	0.04857	0.39608	0.31124	0.14274	0.07449
V334	0.04146	0.33997	0.3553	0.13332	0.06696	0.06299
V335	0.09384	0.05746	0.64748	0.02955	0.0382	0.13346
V336	0.20317	0.44601	0.10515	0.05661	0.08514	0.10392
V337	0.06217	0.17206	0.07194	0.05706	0.58243	0.05434
V338	0.39068	0.0766	0.12122	0.05245	0.20406	0.15499
V339	0.08632	0.10985	0.34899	0.23559	0.08886	0.1304
V340	0.33113	0.25379	0.09242	0.08537	0.09431	0.14298
V341	0.15675	0.07838	0.08089	0.46971	0.13091	0.08336
V342	0.0673	0.04743	0.05177	0.53301	0.14437	0.15611
V343	0.16091	0.17316	0.17433	0.05512	0.0791	0.35738
V344	0.07239	0.45271	0.06233	0.07342	0.2166	0.12255
V345	0.01523	0.03404	0.01403	0.0593	0.8334	0.044
V346	0.10114	0.05	0.0452	0.36556	0.35437	0.08373
V347	0.26395	0.15538	0.08594	0.11289	0.27271	0.10913
V348	0.08791	0.14383	0.54919	0.04497	0.09623	0.07787
V349	0.39154	0.12856	0.12602	0.12022	0.09956	0.1341
V350	0.24803	0.09058	0.17443	0.22272	0.0699	0.19433
V351	0.20333	0.1123	0.12426	0.05494	0.08098	0.42419
V352	0.09045	0.27364	0.06156	0.04514	0.31229	0.21693
V353	0.03026	0.17747	0.66029	0.02631	0.04188	0.06378
V354	0.12101	0.08164	0.22791	0.03459	0.32274	0.21211
V355	0.01294	0.05884	0.80544	0.0288	0.03411	0.05987
V356	0.28424	0.15276	0.10244	0.22286	0.09954	0.13815
V357	0.18327	0.0576	0.36654	0.05019	0.24339	0.09902
V358	0.16749	0.05664	0.1398	0.05778	0.07229	0.506
V359	0.10132	0.1086	0.04579	0.50511	0.15982	0.07937
V360	0.2744	0.0606	0.06987	0.2023	0.2637	0.12913
V361	0.0727	0.60375	0.07959	0.07246	0.09654	0.07497
V362	0.05869	0.40932	0.07873	0.29249	0.10132	0.05944
V363	0.39525	0.12287	0.1341	0.04554	0.14461	0.15762
V364	0.13683	0.19024	0.08736	0.06621	0.16637	0.35298
V365	0.23234	0.33418	0.08517	0.16013	0.08119	0.107
V366	0.0811	0.22966	0.40039	0.08891	0.12261	0.07735
V367	0.03252	0.03562	0.03546	0.49082	0.33718	0.06841
V368	0.12202	0.15193	0.13078	0.0641	0.18984	0.34134
V369	0.03876	0.05722	0.01687	0.09886	0.69667	0.09163
V370	0.04267	0.09851	0.54787	0.14726	0.0678	0.09588
V371	0.07695	0.22663	0.05517	0.40735	0.09213	0.14178
V372	0.07726	0.48099	0.06406	0.07483	0.20219	0.10068
V373	0.4441	0.09425	0.10935	0.04399	0.06319	0.24511
V374	0.12367	0.05183	0.23482	0.42051	0.1013	0.06787
V375	0.2357	0.06293	0.21356	0.08609	0.28943	0.11229
V376	0.13774	0.08854	0.09595	0.1302	0.13661	0.41097
V377	0.04509	0.04331	0.34682	0.03643	0.45946	0.06889
V378	0.15433	0.10713	0.22795	0.02791	0.09123	0.39146
V379	0.29127	0.07555	0.19824	0.03248	0.05884	0.34361
V380	0.01633	0.06176	0.03719	0.0641	0.76842	0.05221
V381	0.20668	0.07641	0.29989	0.25619	0.07259	0.08824
V382	0.01997	0.0555	0.01915	0.20629	0.651	0.04809
V383	0.13084	0.076	0.35953	0.27165	0.0806	0.08138
V384	0.0375	0.05187	0.72221	0.03943	0.08162	0.06737
V385	0.19405	0.0666	0.11861	0.028	0.06466	0.52808
V386	0.33585	0.09372	0.28441	0.04629	0.10414	0.13558
V387	0.14674	0.05517	0.08623	0.5455	0.0942	0.07216
V388	0.42321	0.11098	0.21549	0.04292	0.06521	0.14218
V389	0.25005	0.12363	0.10277	0.03488	0.07334	0.41533
V390	0.05561	0.06756	0.042	0.58835	0.13162	0.11486
V391	0.04119	0.04408	0.0385	0.48427	0.31275	0.0792
V392	0.08	0.07274	0.42212	0.12037	0.05458	0.25019
V393	0.07301	0.15466	0.34001	0.0859	0.17599	0.17043
V394	0.02323	0.03543	0.05387	0.68152	0.15578	0.05017
V395	0.01106	0.08262	0.78287	0.02963	0.03552	0.05829
V396	0.28057	0.10648	0.07481	0.31255	0.12181	0.10378
V397	0.15399	0.18537	0.1112	0.04207	0.10632	0.40106
V398	0.07664	0.47509	0.07324	0.07552	0.22279	0.07672
V399	0.01833	0.03389	0.7511	0.06281	0.05412	0.07976
V400	0.11537	0.06865	0.06218	0.34522	0.09129	0.31728
V401	0.10042	0.05736	0.5616	0.0347	0.13988	0.10603
V402	0.05644	0.04652	0.03924	0.68378	0.10818	0.06585
V403	0.112	0.04527	0.06288	0.06627	0.37771	0.33586
V404	0.01048	0.04254	0.83378	0.02001	0.03233	0.06086
V405	0.20818	0.30186	0.13657	0.09116	0.16557	0.09666
V406	0.12658	0.0923	0.19693	0.11056	0.21713	0.25649
V407	0.06483	0.05483	0.63887	0.01957	0.04734	0.17456
V408	0.05196	0.11777	0.06329	0.56419	0.09781	0.10497
V409	0.48741	0.11256	0.11218	0.04782	0.06402	0.17601
V410	0.50016	0.09732	0.11168	0.04817	0.07875	0.16392
V411	0.13868	0.05666	0.0824	0.23547	0.07579	0.411
V412	0.31168	0.19857	0.12806	0.08372	0.16391	0.11407
V413	0.03105	0.12083	0.05663	0.61521	0.12561	0.05066
V414	0.07643	0.09074	0.04582	0.49065	0.23164	0.06472
V415	0.04511	0.04283	0.29645	0.34116	0.16557	0.10889
