Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V81	0	0	0.03651	0.15253	0.17877	0.56852	0.0364	0	0.02205	0.00521
V82	0.04181	0.40008	0.05841	0.24679	0.15764	0.00947	0.0086	0.0772	0	0
V83	0.00588	0.04156	0.10351	0.48304	0.03385	0	0.01759	0.31457	0	0
V84	0.01139	0.00402	0.03825	0.02134	0.11399	0.5998	0.17207	0	0.03134	0.00779
V85	0.22249	0	0.52888	0	0.04942	0	0	0	0	0.19921
V86	0.26729	0	0.35378	0.35051	0	0.01103	0.01229	0	0.00509	0
V87	0.02547	0.01716	0.03344	0.01786	0.07602	0.00115	0.01804	0	0.81086	0
V88	0	0.26803	0.08949	0.5187	0.09774	0.00285	0.02319	0	0	0
V89	0	0.04236	0.03293	0.0268	0	0.14814	0.58039	0.1327	0.03211	0.00456
V90	0.01906	0.04382	0.48308	0	0.12127	0.01918	0.00504	0	0	0.30856
V91	0.07117	0	0.90333	0	0.0057	0	0	0.00092	0.01888	0
V92	0	0.05536	0.02362	0	0	0.17702	0.62939	0	0.10936	0.00525
V93	0.02146	0.04647	0.09174	0	0.03016	0.0394	0.16908	0.01977	0.58192	0
V94	0.90108	0	0	0	0	0.03559	0.00981	0.04763	0	0.00589
V95	0.00585	0.0392	0.01702	0	0	0.08781	0.39349	0.42817	0.02554	0.00291
V96	0.00928	0.0941	0.40129	0.38076	0.03348	0.01774	0.01623	0.01506	0.03204	2e-05
V97	0	0.04969	0.02971	0	0	0.16194	0.61963	0	0.04759	0.09143
V98	0.00855	0.20019	0.05199	0.04044	0.32447	0.01311	0.03202	0.11458	0.14722	0.06743
V99	0.59101	0	0	0	0.01146	0.01404	0.05718	0.00699	0.31932	0
V100	0.16885	0.00652	0.05664	0.21638	0.03065	0.32299	0.03697	0	0.14997	0.01103
V101	0	0.00541	0.05384	0	0.14367	0.12047	0.13712	0.04567	0	0.49382
V102	0.04021	0.17196	0.01246	0	0.16365	0.33922	0.11083	0.13885	0.00762	0.01519
V103	0.08368	0.00924	0.03223	0.01345	0.03601	0.00019	0.01737	0.00966	0.79817	0
V104	0.07068	0	0.88832	0	0	0	0	0	0.041	0
V105	0.32803	0	0.07728	0	0	0.12118	0.00911	0.4644	0	0
V106	0.02734	0.52687	0.21408	0	0.21144	0.01757	0	0	0	0.00269
V107	0.24875	0.12896	0.02252	0	0.41159	0.01195	0.00689	0.04612	0.12321	0
V108	0	0	0.05471	0.15921	0.06594	0.42822	0.03401	0.01709	0.01606	0.22475
V109	0	0.0174	0.0098	0.00775	0.00335	0.83364	0.05654	0	0.06082	0.0107
V110	0.00584	0	0.04337	0	0.86424	0	0	0.08573	0	0.00082
V111	0	0.05318	0.03533	0	0.09675	0.15835	0.60426	0	0.03618	0.01594
V112	0	0.05033	0.03766	0	0.02167	0.12954	0.50123	0	0.0967	0.16286
V113	0.03111	0	0.04135	0.00256	0.05615	0.05067	0.02876	0.02776	0.67763	0.08401
V114	0.03653	0.01026	0.04161	0.00931	0.03846	0.00086	0.01862	0.01002	0.83434	0
V115	0.0095	0.67133	0.0233	0	0.27379	0	0.01411	0.00244	0	0.00554
V116	0.41299	0.05745	0	0	0.01843	0	0.00399	0.50714	0	0
V117	0.00091	0.04836	0.02745	0	0	0.18191	0.68775	0	0.04701	0.00661
V118	0.0117	0	0.0098	0	0	0.85886	0.05814	0	0.05173	0.00977
V119	0	0.02311	0.07957	0.55199	0.00928	0.18648	0.04711	0	0.10246	0
V120	0.70022	0	0.19797	0	0	0.10181	0	0	0	0
V121	0.0439	0.09536	0.29972	0	0.04507	0.19725	0.24583	0.01384	0.02298	0.03604
V122	0.02433	0.02162	0.1386	0	0.03197	0.07491	0.10109	0	0.60749	0
V123	0.02505	0	0.02541	0	0.43259	0	0.00082	0.51533	0.00079	0
V124	0.68844	0.02433	0	0	0	0	0	0.28723	0	0
V125	0.01845	0.11788	0.10763	0	0.05581	0.09406	0.02218	0.584	0	0
V126	0.00837	0.02979	0.04608	0	0.84684	0	0.0014	0.06752	0	0
V127	0.03745	0.00569	0.61908	0	0	0.04054	0.15914	0	0.1377	4e-04
V128	0.02545	0.10096	0.42385	0	0.4019	0.04539	7e-04	0.00174	0	0
V129	0.01909	0.04593	0.09321	0.21391	0.13091	0.00775	0.01857	0	0.46685	0.00377
V130	0.03936	0	0.43839	0	0	0	0	0.52225	0	0
V131	0.04611	0.31259	0.47493	0.00851	0.11987	0.00701	0.00704	0	0.02395	0
V132	0.10704	0.03792	0.02519	0	0.055	0.12672	0.49736	0.12775	0.01857	0.00445
V133	0.00551	0.02457	0.03674	0.17325	0.00476	0.09988	0.05757	0.59766	5e-05	0
V134	0.01558	0.01851	0.29361	0.00407	0.36976	0.02989	0.12618	0.00478	0.00694	0.13067
V135	0.02946	0.13632	0.17454	0	0.08386	0.00074	0.01999	0	0.55511	0
V136	0	0.47479	0.0493	0.14928	0.22903	0	0.00428	0	0	0.09332
V137	0	0.03585	0.03618	0	0.00618	0.45319	0.35336	0	0.10761	0.00763
V138	0.00537	0.0598	0.05187	0	0.06665	0.11361	0.44193	0	0.06477	0.19601
V139	0.59779	0	0	0	0.09058	0.08335	0.00436	0	0.22393	0
V140	0.01114	0.0033	0.3818	0.46672	0.03582	0.05576	0.02564	0	0.01282	0.00699
V141	0	0.01358	0.10063	0.77463	0.01398	0.03042	0.03003	0	0.01538	0.02135
V142	0	0.0356	0.06361	0.25284	0	0.12538	0.47623	0	0.02899	0.01735
V143	0.00734	0.63725	0.0285	0.04334	0.26758	0.00388	0.00363	0.00249	0.00597	2e-05
V144	0	0.0203	0.01972	0.00252	0	0.48706	0.40271	0.01628	0.04391	0.0075
V145	0.01107	0.07231	0.08858	0.52337	0.02813	0.01685	0.02252	0.22775	0.00942	0
V146	0.02795	0	0.54286	0	0.04945	0.01405	0.03225	0.15889	0.0038	0.17076
V147	0.01889	0	0.05367	0.00366	0.22487	0	0.01349	0.02707	0.54752	0.11084
V148	0.03405	0.01874	0.02984	0.00856	0.03293	0.0479	0.03882	0	0.78917	0
V149	0	0.01719	0.08114	0.5885	0.00551	0	0.02573	0.1235	0.15844	0
V150	0.06826	0	0.06634	0	0.32202	0.00407	0.0152	0.00324	0.01141	0.50945
V151	0.0044	0	0.09994	0	0.19414	0.0806	0.01386	0	0	0.60706
V152	0.02236	0	0.01102	0	0.03058	0	0.00461	0.86107	0	0.07037
V153	0.00631	0	0.04087	0	0.83752	0	0	0.1153	0	0
V154	0.0727	0.00056	0.66132	0.22599	0	0.01921	0.01035	0	0.00987	0
V155	0.05947	0	0.01137	0	0.00174	0.06268	0.01645	0.62263	0.22466	0.00101
V156	0.10508	0.01343	0.18444	0	0.00061	0.48611	0.0431	0.03877	0.12083	0.00763
V157	0.00282	0.31748	0.04397	0.03058	0.36597	0.21216	0.01396	0	0.00606	0.00699
V158	0.26613	0.44307	0.0044	0	0.23716	0	0.0038	0.04544	0	0
V159	0.03113	0.00135	0.30012	0	0.44634	0.01694	0.00889	0.10993	0	0.0853
V160	0.02646	0.67795	0.013	0	0.27593	0	0	0.00204	0	0.00463
V161	0	0.01495	0.09666	0.7996	0.00821	0.01405	0.03024	0	0.0345	0.00179
V162	0	0	0.09409	0	0.2306	0	0.00919	0	0	0.66612
V163	0.1395	0	0.8143	0	0	0.01448	0	0.02176	0.00567	0.00428
V164	0.05837	0	0.89678	0	0	0.0188	0.00947	0	0.01658	0
V165	0.0163	0	0.40116	0	0.15179	0	0.00554	0.01027	0	0.41495
V166	0.01734	0.08378	0.09135	0.57599	0.03568	0.00944	0.03297	0.0803	0.05337	0.01977
V167	0.92111	0	0	0	0	0.00099	0	0	0.0779	0
V168	0.06238	0.00912	0.0101	0	0.00658	0.2445	0.02783	0.44087	0.18889	0.00972
V169	0	0	0.08516	0.17471	0.11825	0.19778	0.025	0.00929	0	0.38983
V170	0.0362	0.00401	0.0312	0.01266	0.03322	0.00185	0.01931	7e-05	0.86147	0
V171	0.00785	0	0.27053	0.03195	0.01883	0.41697	0.05357	0.05202	0.14204	0.00625
V172	0	0.05545	0.03114	0	0	0.3095	0.5088	0.00723	0.08114	0.00674
V173	0.00341	0.03115	0.04588	0	0.05102	0.12994	0.42779	0	0.05356	0.25726
V174	0	0.051	0.28297	0.36996	0.18286	0.02581	0.02087	0.01367	0	0.05286
V175	0.89673	0	0.08338	0	0	0.00501	0.00815	0.00672	0	0
V176	0.16396	0	0	0	0	0.71109	0.03742	0	0.07523	0.01229
V177	0.75586	0	0.00554	0.08193	0.03103	0.00055	0.00102	0.0158	0	0.10826
V178	0.17922	0	0.01597	0.0136	0.06084	0.63176	0.0373	0	0.0188	0.04251
V179	0.14679	0	0.04152	0	0.81068	0	0	0	0	0.00101
V180	0.44374	0.10218	0.04708	0.34206	0.03928	0.01109	0.01422	0	0.00036	0
V181	0.04229	0.12366	0.67503	0	0.07811	0.02054	0.05419	0	0.00566	0.00052
V182	0.01544	0	0.03729	0.00997	0.36949	0	0.00942	0.52701	0.02932	0.00205
V183	0	0.14382	0.08049	0.58838	0.03931	0.03341	0.10495	0	0.00964	0
V184	0.17328	0	0.01726	0	0.02196	0.60359	0.03268	0.02492	0.01439	0.11192
V185	0.62713	0	0.01085	0.18091	0.00054	0	0.00511	0.11364	0.06182	0
V186	0.89402	0.00257	0.00389	0.07642	0	0.00534	0.00907	0.0087	0	0
V187	0.80371	0	0.08679	0	0	0.0019	0.0017	0.00601	0.07287	0.02704
V188	0.06733	0.06389	0.05552	0.04565	0.73357	0	0.01119	0.01553	0	0.00732
V189	0.91808	0	0.001	0.03937	0	0.01885	0	0.00809	0	0.01461
V190	0.02293	0.00559	0.03271	0.00537	0.10688	0.08401	0.01999	0	0.72251	0
V191	0	0	0.13467	0.34463	0.44463	0.00756	0.04185	0.02528	0	0.00138
V192	0	0	0.08207	0	0.43374	0.00177	0.00828	0.01252	0	0.46162
V193	0.07175	0.01174	0.24411	0.29825	0.14473	0.02203	0.10321	0.08423	0.018	0.00197
V194	0	0	0.01086	0.00703	0	0.76792	0.15396	0	0.05062	0.00961
V195	0.02852	0.06553	0.03181	0	0.08825	0.26122	0.42509	0.05519	0.03131	0.01307
V196	0.79264	0.00101	0.01387	0.18556	0	0.00331	0.00286	0	0	0.00075
V197	0.02121	0.01011	0.04535	0.17568	0.02092	0	0.02039	0.48609	0.22025	0
V198	0.00293	0	0.05595	0	0.63742	0.23285	0.02926	0	0.04112	0.00047
V199	0.01819	0.00454	0.12164	0	0.44113	0.03041	0.10681	0	0	0.27727
V200	0.00164	0	0.03681	0	0.51497	0.15147	0.17039	0.11831	0	0.00642
V201	0.21983	0.03434	0.02042	0	0.03636	0.01567	0.07706	0.00834	0.56957	0.0184
V202	0.04059	0.24217	0.50928	0	0.0873	0.01203	0.05549	0.00485	0.04829	0
V203	0.01803	0.0575	0.43884	0.10907	0.03438	0.02635	0.07868	0	0.2312	0.00596
V204	5e-04	0.15689	0.31587	0.26382	0.06281	0.08184	0.01571	0.07834	0.02422	0
V205	0.05876	0.09242	0.03035	0	0	0.13742	0.45913	0.08558	0.13305	0.00329
V206	0.32171	0	0.62824	0	0.02304	0	0.00138	0	0.00052	0.0251
V207	0.01327	0.11151	0.08189	0.06113	0.21119	0	0.01658	0	0.20722	0.29723
V208	0	0	0.02796	0.05237	0	0.74268	0.04654	0	0.11681	0.01364
V209	0.0363	0	0.12154	0	0.83525	0.00573	0	0	0	0.00117
V210	0.05721	0	0.08966	0	0.68597	3e-05	0.00699	0.1524	0	0.00775
V211	0.0473	0.04064	0.69983	0	0.02667	0.01682	0.04571	0.04442	0.07862	0
V212	0.10267	0.05246	0.01362	0	0.03018	0	0.00987	0.42677	0.36442	0
V213	0.10354	0	0.02036	0.00047	0.16473	0.63211	0.04293	0	0.01759	0.01828
V214	0	0.02763	0.0329	0	0.35444	0.13958	0.37743	0	0.00416	0.06386
V215	0	0.0479	0.02141	0	0	0.19269	0.6829	0	0.04827	0.00683
V216	0.00724	0.50096	0.02639	0	0.44199	0	0.00234	0.01839	0	0.00268
V217	0.01722	0.14351	0.07832	0.07048	0.29301	0.24862	0.01892	0.05303	0.01273	0.06415
V218	0.02119	0.00632	0.01638	0	0	0.68877	0.183	0	0.04124	0.04309
V219	0.01856	0.00213	0.0223	0.04567	0	0	0.04736	0.86398	0	0
V220	0.00127	0.01427	0.06853	0.35233	0.01629	0	0.02244	0.06944	0.45542	0
V221	0.16578	0.06704	0.34198	0	0.06243	0	0.02119	0.10207	0.18758	0.05193
V222	0.05461	0	0.75162	0	0	0.17571	0.00663	0	0.01142	0
V223	0.04884	0	0.79872	0	0	0.09184	0.04851	0	0.0121	0
V224	0.04337	0	0.69597	0	0	0.00428	0.00454	0.08971	0.16215	0
V225	0.00546	0	0.38297	0.30024	0	0.0066	0.01553	0.28665	0.00256	0
V226	0.01926	0.55642	0.0084	0	0.23049	0	0.00124	0.18419	0	0
V227	0.04474	0	0.69951	0	0.24948	0	0	0	0.00626	0
V228	0.03368	0.46955	0.07552	0	0.19594	0	0.00424	0.18326	0.03421	0.0036
V229	0.66871	0	0	0	0	0.28984	0.02255	0.01889	0	0
V230	0	0.0089	0.09211	0.39807	0.07806	0.03019	0.1053	0	0.01398	0.2734
V231	0.0389	0.17829	0.03236	0.01471	0.09132	0.08928	0.01684	0.00776	0.53054	0
V232	0.04133	0.29129	0.44685	0	0.12387	0	0	0.09656	0	9e-05
V233	0.00918	0	0.05825	0.01494	0.67923	0.00698	0.0081	0	0.22201	0.00128
V234	0.02189	0.00967	0.02342	0	0.23808	0.01909	0.15802	0.52567	0	0.00416
V235	0.0468	0.00245	0.39939	0	0	0	0.00674	0.5399	0	0.00472
V236	0	0.00585	0.26641	0.2392	0.00029	0.40103	0.03691	0	0.05008	0.00023
V237	0.03659	0	0.47836	0.08654	0.32544	0.03176	0.00695	0.03387	0.00049	0
V238	0.03339	0.02303	0.31912	0	0.03122	0	0.00239	0.59085	0	0
V239	0	0.12507	0.09108	0.52223	0.1077	0.032	0.0458	0	0.00784	0.06828
V240	0.05953	0.02416	0.0275	0	0	0.41169	0.40553	0	0.04281	0.02877
V241	0.15035	0.009	0.0925	0.63833	0.01424	0.03607	0.024	0.02568	0.00859	0.00125
V242	0.03346	0.00381	0.04508	0.04826	0.02978	0.00956	0.01924	0	0.8108	0
V243	0.02125	0.00441	0.05561	0.12699	0.03755	0.07618	0.05213	0	0.57358	0.0523
V244	0.04184	0.01002	0.42291	0	0	0.08995	0.3453	0.05288	0.0371	0
V245	0.15735	0.10222	0.1666	0	0.03128	0.48088	0.02885	0.01644	0.0135	0.00287
V246	0	0.24122	0.02343	0	0.05422	0.12653	0.48486	0	0.06379	0.00595
V247	0.06312	0	0.91634	0	0	0	0	0	0.02054	0
V248	0.53641	0.05187	0	0	0.03035	0.03656	0.10929	0.23552	0	0
V249	0.05489	0	0.74175	0	0.11367	0	0	0	0.01827	0.07141
V250	3e-04	0.03711	0.0528	0.29395	0.02588	0.26248	0.03861	0.26779	0.00961	0.01146
V251	0.60293	0.13008	0	0	0.15425	0	0	0.07925	0.0323	0.0012
V252	0.05707	0.4172	0.02145	0.03153	0.15258	0.23225	0.01801	0.06341	0	0.00651
V253	0.03398	0	0.32765	0	0.01133	0.07666	0.01884	0	0.53153	0
V254	0	0	0.07255	0.02203	0.85887	0.00595	0.00249	0	0	0.03811
V255	0.00317	0	0.04002	0	0.94601	0	0.00421	0.00659	0	0
V256	0	0.02166	0.09378	0.78399	0	0.04874	0.03141	0	0.01815	0.00228
V257	0.41217	0	0.42169	0	0	0.15227	0.01387	0	0	0
V258	5e-04	0	0.05171	0	0.85425	0	0.01037	0	0	0.08317
V259	0.06605	0	0.03252	0.07581	0.15361	0	0.01984	0.65211	0	7e-05
V260	0.02247	0.14423	0.01217	0	0.04986	0	0	0.77127	0	0
V261	0.21054	0.02964	0	0	0	0.38082	0.26827	0	0.0931	0.01763
V262	0.00527	0.3541	0.10536	0	0.14806	0.33192	0.01823	0.01116	0	0.0259
V263	0.42427	0.3437	0	0	0.16748	0.01194	0.02697	0	0	0.02564
V264	0	0.00265	0.09117	0.54845	0.29692	0.02293	0.03591	0	0	0.00198
V265	0.00523	0.25994	0.07187	0.29908	0.11399	0.05167	0.11438	0	0.00282	0.08101
V266	0.02592	0.55041	0.11457	0	0.22261	0	0.00448	0.02826	0.05374	0
V267	0	0.17436	0.07836	0.00917	0.233	0.00884	0.00897	0	0	0.4873
V268	0.00084	0.2091	0.06813	0.10865	0.56152	0	0.01519	0.01705	0.01023	0.00929
V269	0.0067	0.00864	0.33311	0.58625	0.0024	0.00408	0.02181	0.00512	0.0319	0
V270	0.02201	0	0.03903	0	0.93122	0	0	0.00616	0	0.00158
V271	0.05017	0.00562	0.17975	0	0.06373	0.01245	0.03203	0	0.65624	0
V272	0.02525	0.13046	0.08554	0	0.08374	0.14508	0.03148	0.21712	0.23295	0.04838
V273	0	0	0.04332	0.19843	0.06138	0.61764	0.04173	0	0.03169	0.00581
V274	0.07343	0.00163	0.13288	0	0.14266	0.16854	0.01932	0.05335	0.01649	0.39171
V275	0.00142	0.05794	0.0494	0	0.70735	0.05116	0.00507	0.00372	0	0.12395
V276	0	0.09348	0.08083	0.40825	0.09873	0.02388	0.1093	0.01719	0.11799	0.05035
V277	0.02481	0.17793	0.50576	0.20428	0.0733	0.00033	0.0083	0.0053	0	0
V278	0.12023	0.01551	0.10434	0	0.18961	0	0.0113	0	0	0.559
V279	0	0.12917	0.06848	0.28044	0.2961	0.05253	0.17328	0	0	0
V280	0.08441	0.01547	0.04736	0.05024	0.15266	0.30833	0.21605	0.09878	0.01767	0.00903
V281	0	0.02095	0.03908	0.00061	0.04388	0.71784	0.05259	0	0.03963	0.08543
V282	0	0.022	0.09271	0.78031	0.00147	0.00409	0.02966	0.02722	0.04121	0.00132
V283	0.06833	0	0.0752	0.04237	0.52256	0.03698	0.00945	0.02508	0.22003	0
V284	0.00865	0	0.29077	0	0.16479	0	0.01201	0.00069	0	0.52308
V285	0.01876	0.1096	0.04254	0	0.12768	0	0.04956	0.37484	0.00493	0.2721
V286	0.012	0	0.10998	0.02889	0.08535	0.45864	0.03562	0	0.00628	0.26324
V287	0.01392	0.03105	0.04846	0	0.09038	0.11263	0.36562	0	0.01324	0.32471
V288	0.026	0.01474	0.02813	0	0	0.22229	0.02536	0.67341	0.00998	9e-05
V289	0.04371	0.12882	0.67251	0	0.13516	0	0	0.00154	0	0.01827
V290	0	0.03556	0.18564	0	0	0.34122	0.39071	0.00388	0.03162	0.01137
V291	0.82407	0	0.0576	0.02705	0.01148	0.07206	0.00616	0	0	0.00159
V292	0.0369	0	0.53769	0	0	0.38561	0.01904	0	0.02077	0
V293	0.07823	0	0.85996	0	0	0	0	0.04345	0.00705	0.0113
V294	0.05479	0.18188	0.18811	0.00077	0.08751	0.009	0.0524	0.00802	0.41753	0
V295	0.05462	0.03447	0.72835	0	0.03147	0.02038	0.00546	0.07572	0.00492	0.04461
V296	0.01114	0.00837	0.12222	0.12446	0.29525	0.00547	0.02671	0.11483	0.29155	0
V297	0.21668	0.04158	0.04454	0	0.22116	0.00543	0.05007	0.0025	0	0.41804
V298	0	0.02137	0.12255	0.76276	0	0.01612	0.03898	0.00564	0.03259	0
V299	0.30859	0	0	0	0.12389	0.51512	0.02402	0	0.00712	0.02127
V300	0.00359	0	0.06127	0.20768	0.19324	0	0.02405	0.50954	0	0.00063
V301	0.02531	0	0.01785	0	0	0	0.0048	0.95204	0	0
V302	0.23115	0	0.07792	0	0	0	0	0.69092	0	0
V303	0.00904	0.42757	0.12232	0	0.16377	0.25609	0.01338	0	0	0.00782
V304	0.12777	0	0	0	0	0	0.01038	0.85827	0.00358	0
V305	0.03966	0	0.40544	0	0.43437	0.06323	0.0041	0.00075	0	0.05245
V306	0	0.00719	0.04451	0.33249	0	0.44786	0.0486	0.05115	0.06619	0.00202
V307	0.00467	0.0812	0.04513	0	0.86713	0	0	0	0	0.00187
V308	0.00789	0.62892	0.03978	0.00919	0.25056	0.01913	0.01087	0.02937	0	0.00429
V309	0.00663	0.11707	0.0444	0	0.81743	0	0.00238	0	0.00782	0.00427
V310	0.22531	0.01387	0.02711	0	0.58477	0.02372	0.00182	0.08614	0	0.03725
V311	0.93067	0	0	0	0	0	0	0.06933	0	0
V312	0.01831	0.00235	0.16474	0	0.13894	0.00428	0.02083	0.20888	0.00728	0.4344
