Epithelial.Cell.Airway	Canonical.Epithelial.Cell	Epithelial.Cell.Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular.Endothelial.Cell	articular.chondrocyte.of.knee.joint	Canonical.Endothelial	hair.follicular.keratinocyte	Cardiac.Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth.Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial.or.Mammary.Endothelial	Skeletal.Muscle.Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
HD30PBMC0	0.0122316885838949	0.0282858041188859	0.0119332046154984	0.00963157400046309	0.0210450509237712	0.0137587994131458	0.0148859445054019	0.00810720848176622	0.0173504738173458	0.0109370291004925	0.0115837629166773	0.448626797134446	0.0411230080613332	0.0350138500947843	0.0206359214284192	0.00720671050241513	0.0149651024122511	0.00991021315180601	0.0175205985141004	0.00698212383184365	0.0431366256484514	0.047917048853441	0.0672850890981888	0.00838787736843093	0.0272826338412705	0.0227895807097847	0.0134602596866038	0.00800601918508697
HD30PBMC1	0.0125758452498588	0.0282132965607482	0.0116405726598919	0.00917024183797148	0.02146926589028	0.013732346581965	0.0152247263690619	0.00788410897930402	0.0170963111634494	0.0113174427517691	0.0120924385515339	0.442572146854455	0.0433002609539755	0.0362351035591767	0.0196368412252809	0.007100856039716	0.0151397197193548	0.0103723808636368	0.0177980703897335	0.00676834958554213	0.0378308059103145	0.0482929561469734	0.0730952402231294	0.00851738065067662	0.0284774716423232	0.0232186602436445	0.0132359229371213	0.00799123645911198
HD30PBMC3	0.0125630862139255	0.0287325285444134	0.012071330840523	0.00975261622058792	0.0218107916483017	0.0136584012917923	0.015137821208693	0.00822111843473165	0.0179337342375331	0.0111174461833025	0.0116767320663267	0.439548458601572	0.0419934424747811	0.0361984838950584	0.0203423323842004	0.00722227531527349	0.014595492059173	0.0104049904124901	0.0184093273189634	0.00699642587017116	0.0430323400132395	0.0509228829979654	0.0654454622945602	0.00864309582240265	0.0285450322204328	0.0235719775401027	0.0135223707623742	0.00793000312710882
HD30PBMC7	0.0125804792878906	0.0296068294671099	0.0119503996547959	0.00979134799996575	0.0221046741988502	0.0141689486057086	0.015445367965383	0.00806834343132942	0.0175059459211685	0.0115954629935793	0.0117332307470913	0.439088291840065	0.0429371799292788	0.0368554542695035	0.0208649070618547	0.00705806731413461	0.0149590339471441	0.0104156121924828	0.0193542406853959	0.00691902501262556	0.04059469577618	0.0505834781143793	0.0644281213611571	0.00884286156915623	0.0287242955334028	0.0219354872695267	0.0137475642853984	0.00814065356544159
HD31PBMC0	0.011832771459056	0.029247053959432	0.0110690748924913	0.00967458895319937	0.0239799539696497	0.0127467011076485	0.0142169458605641	0.00778774751954738	0.0159036298182753	0.0103070941735213	0.0112221498301045	0.469021153871581	0.0392904598789619	0.0337902820885544	0.0201241281787135	0.00659894607601436	0.0152518791899949	0.0103433155835435	0.0182514843469526	0.00667958092073313	0.0393627078748657	0.0484029004177795	0.0584907447593352	0.00826199886640654	0.0261455945506899	0.0222679557015516	0.0121068000324197	0.00762235611841275
HD31PBMC1	0.0116321364418148	0.0288265574003452	0.0109902227981505	0.0098045194532391	0.023334327409266	0.0132817761966159	0.0142821928608361	0.00772435644027923	0.0169729070260628	0.0103039136313608	0.011099692939153	0.471428557808442	0.038930672045431	0.0334308337876253	0.0206862639873556	0.00670174688072094	0.0145531404792162	0.010064207166312	0.0180421355680978	0.00660710141184623	0.039550707259706	0.0472389685749695	0.0567599849510695	0.00823513459169322	0.0271545028227536	0.0220253987040804	0.0124996105950654	0.00783843076849184
HD31PBMC3	0.0127291638859138	0.0289128263527674	0.0118848843965991	0.0104529323149317	0.0236128703423421	0.013560451491594	0.0149720725709386	0.00810567037770767	0.0169128149393968	0.0106756536236833	0.0114711940100358	0.440950536634844	0.0418987160293516	0.0354286447234085	0.0223488292241442	0.00697107602359897	0.0150390365268406	0.0110306420435799	0.0187147702232444	0.00709795665241872	0.0413008291355143	0.0512812268092808	0.0642538964077455	0.00856123375871617	0.0279616881536218	0.0225126434800688	0.0133359766349524	0.00802176323275953
HD31PBMC7	0.012442815114479	0.0286497540532992	0.0118220059975654	0.0100273312567362	0.0238042064937797	0.0134661098758733	0.0151762580181829	0.00809262979929928	0.0165906332826467	0.0110798032156613	0.0116767193984896	0.444904272155594	0.0432281948182	0.0357441695251896	0.0208143506338847	0.0070751940280129	0.0157269122918629	0.0108198436125123	0.0191912531446511	0.00701989780613695	0.0390449088521311	0.0500777570743873	0.0637803026025305	0.0085640763091708	0.0280692919798534	0.0219407607754281	0.0133648336366595	0.0078057142477828
