CD4.positive..alpha.beta.T.cell	CD14.positive..CD16.negative.classical.monocyte	mature.neutrophil	cytotoxic.CD56.dim.natural.killer.cell	memory.B.cell	CD38.negative.naive.B.cell	macrophage	memory.CD4.positive.alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
ascites7873R1	0.147109115002934	0.142667926483799	0.0778346066183131	0.0518933085183495	0.105254844597597	0.0782327207520811	0.174150287099821	0.139377125497295	0.0834800654298103
ascites7873R2	0.142515170364218	0.145295553771191	0.0793939971778264	0.0545568589700826	0.10539604773179	0.0736003935887118	0.171349362494966	0.141568897249121	0.0863237186520926
ascites7882R1	0.137362101394119	0.114292470945213	0.0715348680335849	0.0577196034630322	0.12188587295887	0.0763158109791095	0.182428233847193	0.149076571493768	0.0893844668851105
ascites7882R2	0.139835971095607	0.117931838574942	0.0718633744210018	0.0608010212139926	0.118607662349114	0.0753182446450572	0.167210492508569	0.155804557109275	0.0926268380824406
ascites7892R1	0.148530862953493	0.110248779059312	0.0829958708261578	0.0555312356966263	0.116968278500547	0.0775860515485222	0.144297780034674	0.170962341029477	0.0928788003511907
ascites7892R2	0.146605372016046	0.119319165303815	0.0809389451757668	0.0554257305211722	0.118372104468933	0.0726049720861943	0.152696986993205	0.160163748792007	0.0938729746428619
