Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V229	0.63628	0.01956	0.05018	0	0.0082	0.22676	0.04214	0.01688	0	0
V230	0.02652	0	0.07029	0.24909	0	0.00845	0.12062	0	0.01722	0.50781
V231	0.03179	0.28862	0.03313	0.00858	0.03445	0.11781	0.02272	0.00084	0.43212	0.02993
V232	0.03171	0.39523	0.40116	0.04273	0.00461	0.01203	0.01494	0.05059	0.02515	0.02183
V233	0	0.13566	0	0.01677	0.57354	0.0182	0	0	0.19974	0.05609
V234	0.01223	0.05154	0.00219	0	0.22334	0.01314	0.30678	0.34392	0.00954	0.03731
V235	0.03738	0.02415	0.42498	0.0248	0.00099	0.01551	0.05939	0.35122	0.02545	0.03614
V236	0.02742	0.02143	0.26723	0.19762	0.01919	0.3952	0.04337	0	0.02468	0.00385
V237	0.05276	0.0753	0.38717	0.13539	0.24099	0.03919	0.00451	0.01426	0.02515	0.02528
V238	0.02062	0.05941	0.35151	0.01736	0.02658	0.01662	0.05766	0.40333	0.02506	0.02185
V239	0.0584	0.18165	0.12143	0.3735	0.02482	0.02558	0.03789	0	0.01965	0.15709
V240	0.07238	0	0.02248	0	0.02405	0.2659	0.55415	0	0.00025	0.0608
V241	0.2552	0.02495	0.17137	0.44919	0.02405	0.03587	0.00098	0.01293	0.01183	0.01362
V242	0.02852	0.01747	0.07545	0.02775	0.05705	0.02455	0.01212	0	0.7253	0.0318
V243	0.03034	0.01252	0.06548	0.09319	0.02522	0.0897	0.06851	0	0.44843	0.1666
V244	0.04359	0.00187	0.35506	0.03862	0.01064	0	0.46549	0.02896	0.02354	0.03223
V245	0.16694	0.14532	0.17196	0.00647	0.00918	0.43498	0.05346	0.0115	0.00018	0
V246	0	0.2338	0.00317	0.00882	0.02789	0	0.66154	0	0.03235	0.03244
V247	0.04452	0.03452	0.76351	0.07513	0	0.00623	0.00304	0	0.03678	0.03628
V248	0.52244	0.07508	0.06474	1e-04	0.02805	0.01885	0.16548	0.12526	0	0
V249	0.04545	0.02945	0.60986	0.05692	0.05091	0.00585	0.00317	0	0.03543	0.16297
V250	0.03377	0.0627	0.08375	0.21669	0.02696	0.29965	0.06681	0.17699	0.00794	0.02472
V251	0.58083	0.18494	0.05006	0.02199	0.07142	0.0037	0.01003	0.04253	0.02894	0.00554
V252	0.06589	0.54962	0.01481	0.03554	0.00397	0.23562	0.04371	0.03508	0.00968	0.00608
V253	0.02411	0.0141	0.35101	0.02758	0.03082	0.09621	0.02301	0	0.40786	0.02531
V254	0	0.16569	0	0.02522	0.65356	0.01426	0	0	0.01037	0.13089
V255	0	0.17967	0	0	0.75799	0.00744	0.00459	0	0.00696	0.04336
V256	0.05499	0.0342	0.20342	0.60781	0.01207	0.04943	0	0	0.01927	0.01881
V257	0.39473	0.01572	0.37313	0.04908	0.00427	0.12594	0.02674	0	0.00704	0.00335
V258	0	0.14803	0	0	0.61359	0.0063	0.012	0	0.00476	0.21533
V259	0.0886	0.03452	0.03546	0.0645	0.16361	0.01787	0.08805	0.47076	0.01542	0.02121
V260	0.00214	0.24915	0.01041	0	0.01118	0.02192	0.07897	0.59465	0.03159	0
V261	0.22292	0.02192	0.02425	0	0.02348	0.27064	0.3653	0.00059	0.03447	0.03643
V262	0.0022	0.46754	0.08254	0.01458	0.00887	0.3255	0.04042	0.00333	0.00982	0.04522
V263	0.42928	0.41473	0.02543	0.01003	0.01677	0.00652	0.04837	0	0.00079	0.04808
V264	0.04971	0.07113	0.12924	0.41573	0.24864	0.02113	0.01786	0	0.0145	0.03207
V265	0.04089	0.31797	0.06619	0.21031	0	0.02328	0.15379	0	0.01658	0.17099
V266	0.01314	0.73756	0.09797	0.02448	0.00976	0.00187	0.02211	0.00865	0.08094	0.00353
V267	7e-04	0.1691	0	0.01147	0	0.01405	0.01465	0	0.00509	0.78495
V268	0.00635	0.39355	0.02221	0.09773	0.36253	0.00482	0.01731	0.00186	0.04435	0.0493
V269	0.07791	0.02431	0.3684	0.4622	0.01702	0.00311	0	0	0.03551	0.01154
V270	0.00548	0.17702	0	0	0.7456	0.00661	0	0	0.00964	0.05566
V271	0.04467	0.03429	0.20805	0.00732	0.07654	0.02099	0.04426	0	0.53301	0.03087
V272	0.01842	0.20104	0.07079	0.00168	0.01614	0.17594	0.06744	0.14068	0.18265	0.12522
V273	0.01259	0.01882	0.06706	0.13651	0.07728	0.6305	0.05723	0	0	0
V274	0.08074	0.00438	0.04563	0.01338	0	0.14518	0.0269	0.03054	0.01856	0.63469
V275	0	0.21393	0	0	0.43336	0.05915	0.00781	0	0.0034	0.28235
V276	0.04026	0.13412	0.10382	0.29586	0.04507	0.00186	0.14552	0.00721	0.09344	0.13285
V277	0.04894	0.24116	0.43775	0.21719	0.00901	0.00336	0.00229	0	0.02723	0.01308
V278	0.11572	0.007	0.01255	0.00491	0	0.00305	0.01766	0.00071	0.00359	0.83483
V279	0.02817	0.20823	0.06291	0.20718	0.20418	0.00947	0.24487	0	0.0102	0.0248
V280	0.10521	0.03653	0.03594	0.0397	0.13577	0.24073	0.31487	0.05987	0.00242	0.02897
V281	0.00174	0.04169	0.02194	0	0.01729	0.68106	0.0857	0.00191	0	0.14866
