CD19B	CD56NK	CD4MemoryT	CD14
V212	0.42449	0.0906	0.38118	0.10373
V213	0.51409	0.08844	0.13963	0.25784
V214	0.28872	0.2116	0.17153	0.32814
V215	0.27099	0.16355	0.0607	0.50475
V216	0.10523	0.0913	0.06911	0.73436
V217	0.08446	0.46972	0.20337	0.24244
V218	0.12558	0.43424	0.16159	0.27858
V219	0.1292	0.58495	0.03265	0.2532
V220	0.04982	0.73411	0.02142	0.19465
V221	0.66021	0.0567	0.0471	0.23599
V222	0.2797	0.18504	0.31606	0.2192
V223	0.0551	0.18602	0.6113	0.14758
V224	0.81444	0.03924	0.06033	0.08599
V225	0.08442	0.77064	0.06403	0.08091
V226	0.27847	0.13212	0.4942	0.09521
V227	0.64679	0.04656	0.20753	0.09912
V228	0.61955	0.11556	0.10079	0.1641
V229	0.06726	0.08386	0.74325	0.10564
V230	0.09097	0.10646	0.06947	0.7331
V231	0.07727	0.31098	0.12649	0.48526
V232	0.08424	0.60068	0.01885	0.29623
V233	0.45679	0.14224	0.20297	0.198
V234	0.06881	0.80037	0.04076	0.09005
V235	0.32556	0.11231	0.45011	0.11202
V236	0.08982	0.12519	0.63667	0.14833
V237	0.18666	0.0901	0.07987	0.64337
V238	0.14439	0.51272	0.22383	0.11906
V239	0.10944	0.40768	0.04857	0.43431
V240	0.40846	0.09064	0.3745	0.12641
V241	0.06622	0.07673	0.71493	0.14212
V242	0.13999	0.67794	0.0948	0.08727
V243	0.23276	0.10051	0.51899	0.14774
V244	0.2106	0.06762	0.5659	0.15587
V245	0.4792	0.31511	0.07632	0.12937
V246	0.09504	0.19157	0.61076	0.10263
V247	0.17788	0.07706	0.66407	0.081
V248	0.0947	0.11281	0.08775	0.70475
V249	0.05113	0.10206	0.7047	0.1421
V250	0.63085	0.04712	0.23012	0.0919
V251	0.78026	0.08193	0.04577	0.09204
V252	0.04645	0.74405	0.13532	0.07418
V253	0.31549	0.13562	0.17476	0.37412
V254	0.04595	0.81572	0.0564	0.08193
V255	0.07655	0.8	0.01293	0.11053
