B_cells	NK_cells	T_cells_CD4.	Monocytes
V474	0.14391	0	0.10914	0.74695
V475	0.18577	0.4234	0.07864	0.3122
V476	0.19244	0.00264	0.07115	0.73378
V477	0.59951	0.03832	0.20245	0.15972
V478	0.1368	0.60629	0	0.25691
V479	0	0.12597	0.79284	0.08119
V480	0.08686	0.33745	0.04497	0.53072
V481	0.12591	0.04872	0.80928	0.01609
V482	0.69088	0.16664	0.10162	0.04086
V483	0.14768	0.11891	0.08126	0.65214
V484	0.04572	0.07083	0.04281	0.84064
V485	0.12516	0.74895	0.00505	0.12084
V486	0.27135	0.28668	0.12799	0.31398
V487	0.09791	0.04473	0.10097	0.75638
V488	0	0.0346	0.87378	0.09162
V489	0.19935	0.13531	0.66184	0.00349
V490	0.343	0.33402	0.06156	0.26142
V491	0.44253	0.47525	0.02246	0.05977
V492	0.02187	0.83813	0.14	0
V493	0.07166	0	0	0.92834
V494	0.17965	0.19027	0.51213	0.11796
V495	0.22159	0.62825	0.14151	0.00865
V496	0.27808	0.68216	0	0.03976
V497	0	0.03413	0.93996	0.02591
V498	0.3356	0.10993	0.04791	0.50655
V499	0.61345	0.27297	0.11358	0
V500	0.0822	0.16201	0.71813	0.03765
V501	0.00302	0	0.08024	0.91675
V502	0.54108	0.29086	0.1451	0.02296
V503	0.20552	0.11294	0.20865	0.47289
V504	0.23654	0.70089	0.00322	0.05936
V505	0.19342	0.24326	0.2574	0.30592
V506	0.07437	0.29139	0.44996	0.18427
V507	0.61179	0.1069	0.11366	0.16764
V508	0.75304	0.16872	0.02397	0.05426
V509	0.21894	0.08687	0.50657	0.18763
V510	0.21408	0.52982	0.2561	0
V511	0.0459	0.45315	0.04497	0.45598
V512	0.26739	0.04689	0.08663	0.59908
V513	0.07138	0.65385	0.21802	0.05675
V514	0.03674	0.07538	0	0.88788
V515	0.77602	0.05836	0.03197	0.13366
V516	0.92277	0.06073	0	0.01651
V517	0.04214	0.03158	0.27465	0.65163
V518	0.95978	0.01272	0	0.0275
V519	0.02381	0.88008	0.00264	0.09348
V520	0.00334	0.01298	0.65348	0.33021
V521	0.55877	0.05459	0.35618	0.03046
V522	0	0.16364	0.57936	0.257
V523	0.35088	0.1464	0.25698	0.24575
V524	0	0.77995	0.19819	0.02187
V525	0.27301	0.22437	0.0154	0.48723
V526	0.6498	0.08149	0.06373	0.20497
V527	0.20492	0.03374	0.40975	0.35158
V528	0.09996	0.85609	0	0.04395
V529	0.06503	0.0744	0.24038	0.62019
V530	0	0.24579	0.66208	0.09213
V531	0.00984	0.87192	0.11825	0
V532	0.18242	0.35467	0.01674	0.44616
V533	0.27792	0.37451	0.13571	0.21187
V534	0	0.04307	0.71958	0.23735
V535	0.57473	0	0	0.42527
V536	0.19667	0	0.3886	0.41474
V537	0.58365	0.2676	0.14327	0.00548
V538	0.4729	0.05161	0.08278	0.39271
V539	0.26028	0.44903	0.15713	0.13356
V540	0.20077	0.69362	0.07493	0.03069
V541	0.00563	0.54497	0.06713	0.38226
V542	0.19853	0.15128	0.25954	0.39065
V543	0.88763	0	0	0.11237
V544	0.11463	0.10386	0.18426	0.59726
V545	0.37762	0.15335	0.06473	0.4043
V546	0.04646	0.88053	0.07301	0
V547	0.02599	0.65471	0.31665	0.00264
V548	0.15317	0.76165	0.08519	0
V549	0.31293	0.05503	0.62117	0.01087
V550	0.61276	0	0	0.38724
V551	0.17871	0.73632	0.03495	0.05002
V552	0	0.56554	0	0.43446
V553	0.21293	0.18442	0.59192	0.01073
V554	0.08166	0.08903	0.0336	0.7957
V555	0.0807	0.26409	0.33863	0.31657
V556	0	0.07193	0.89201	0.03606
V557	0.8342	0.00761	0	0.15819
V558	0.06634	0.79404	0.02828	0.11135
V559	0	0.8078	0.1922	0
V560	0.69435	0.29771	0	0.00795
V561	0	0.06601	0.91205	0.02194
V562	0.79032	0	0.10165	0.10802
V563	0.22869	0.02529	0.73815	0.00787
V564	0.03468	0.11984	0.83155	0.01393
V565	0.11289	0.29778	0.37552	0.21381
V566	0.70847	0.08183	0	0.2097
V567	0.22358	0.47091	0.01525	0.29026
V568	0.2725	0	0.0535	0.674
V569	0.70109	0	0	0.29891
V570	0.00203	0.33208	0.60605	0.05984
V571	0.82238	0.10467	0	0.07295
V572	0.44249	0.01637	0.43957	0.10156
V573	0.08259	0.18683	0	0.73058
V574	0.03071	0.78624	0.17883	0.00422
V575	0.024	0.09484	0.14134	0.73983
V576	0.15605	0.79887	0.0379	0.00718
V577	0.04477	0.05205	0.2324	0.67078
V578	0.03513	0.10462	0.68383	0.17641
V579	0.00013	0.87689	0.10257	0.02041
V580	0.17599	0	0.12302	0.70099
V581	0.09876	0.0813	0	0.81994
V582	0.58846	0.15498	0.01435	0.2422
V583	0	0.07627	0.60452	0.31921
V584	0.50721	0.176	0.28341	0.03338
V585	0	0.02349	0.47379	0.50272
V586	0.22397	0.03217	0.65098	0.09288
V587	0.25515	0.03624	0.6795	0.02911
V588	0.65092	0.03638	0.00372	0.30898
V589	0.05386	0.81482	0.07088	0.06045
V590	0.03894	0.76524	0.19581	0
V591	0	0.04293	0.22478	0.73229
V592	0.13394	0.07029	0.79577	0
V593	0.59613	0	0.17135	0.23252
V594	0.32389	0.31533	0.32402	0.03677
V595	0.06121	0.02487	0.04589	0.86803
V596	0.02519	0.31939	0.23597	0.41945
V597	0	0.59928	0.33444	0.06629
V598	0	0.16149	0.82545	0.01305
V599	0.62536	0.32574	0.01934	0.02956
V600	0.35512	0.48727	0.04258	0.11504
V601	0.16886	0.30122	0.08212	0.4478
V602	0.06531	0.03053	0.02932	0.87485
V603	0.00424	0.40702	0.00794	0.5808
V604	0.5054	0.13746	0.3317	0.02544
V605	0.05169	0.36782	0.39769	0.18281
V606	0.72946	0.14897	0	0.12157
V607	0.66416	0	0.10184	0.234
V608	0.21067	0.19301	0.38057	0.21575
V609	0.01431	0.27374	0.24926	0.4627
V610	0.77607	0.00952	0.08015	0.13426
V611	0.31898	0	0.04813	0.63289
V612	0	0.1373	0.79574	0.06695
V613	0.01716	0.37216	0.58051	0.03017
V614	0.76761	0.0585	0.0319	0.14199
V615	0.16346	0.05765	0.00048	0.7784
V616	0.07714	0.71673	0.04765	0.15849
V617	0.46205	0.17982	0.35813	0
V618	0.73418	0	0	0.26582
V619	0.38741	0.03675	0.31849	0.25734
V620	0	0.66848	0.33152	0
