mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V291	0.3353	0.21201	0.0307	0.38274	0.03925
V292	0.10557	0.15714	0.35085	0.10222	0.28423
V293	0.01447	0.26373	0.60853	0.08344	0.02984
V294	0.03251	0.07411	0.02854	0.14163	0.72321
V295	0.02539	0.1272	0.28582	0.47433	0.08726
V296	0.66163	0.16144	0.02373	0.09883	0.05437
V297	0.02617	0.19663	0.58384	0.14518	0.04818
V298	0.2509	0.05609	0.02298	0.5483	0.12173
V299	0.2287	0.04733	0.02967	0.65302	0.04128
V300	0.74488	0.09367	0.02308	0.1006	0.03777
V301	0.72877	0.0861	0.02772	0.11596	0.04144
V302	0.0278	0.05563	0.02505	0.45709	0.43444
V303	0.10044	0.22467	0.20631	0.22177	0.24682
V304	0.1462	0.20943	0.55573	0.05347	0.03517
V305	0.18178	0.3153	0.11113	0.16932	0.22247
V306	0.28295	0.55446	0.04173	0.08529	0.03557
V307	0.1917	0.1088	0.23815	0.42918	0.03217
V308	0.17966	0.18235	0.49962	0.1115	0.02686
V309	0.50916	0.13157	0.06602	0.18138	0.11187
V310	0.04772	0.08201	0.02689	0.20123	0.64215
V311	0.03254	0.04269	0.0542	0.82049	0.05008
V312	0.08395	0.28921	0.24049	0.08041	0.30595
V313	0.06733	0.28331	0.04201	0.35692	0.25042
V314	0.0867	0.06269	0.02425	0.42533	0.40102
V315	0.72988	0.08844	0.03392	0.09105	0.05671
V316	0.09916	0.50191	0.24588	0.08645	0.0666
V317	0.28976	0.2099	0.40271	0.06042	0.0372
V318	0.70389	0.08434	0.02638	0.09138	0.09401
V319	0.08592	0.23286	0.6049	0.05696	0.01935
V320	0.08424	0.03723	0.02314	0.80467	0.05073
V321	0.11616	0.34229	0.27839	0.22279	0.04038
V322	0.01997	0.32839	0.47079	0.09242	0.08843
V323	0.19746	0.28328	0.36606	0.07625	0.07695
V324	0.04955	0.07955	0.05465	0.76846	0.04778
V325	0.48964	0.16562	0.09583	0.17503	0.07389
V326	0.06032	0.08172	0.07206	0.21983	0.56607
V327	0.27504	0.43998	0.12943	0.08673	0.06882
V328	0.05173	0.28787	0.16706	0.45129	0.04206
V329	0.0179	0.15109	0.32954	0.46502	0.03645
V330	0.06951	0.21679	0.61712	0.04595	0.05063
V331	0.12831	0.09821	0.10184	0.175	0.49664
V332	0.34785	0.18211	0.3633	0.06339	0.04335
V333	0.31453	0.13964	0.26699	0.19484	0.08401
V334	0.04311	0.33877	0.45412	0.11673	0.04727
V335	0.55457	0.13467	0.09298	0.10995	0.10783
V336	0.14112	0.51498	0.25685	0.05705	0.02999
V337	0.02955	0.0673	0.03434	0.24965	0.61916
V338	0.54489	0.12221	0.1476	0.09193	0.09337
V339	0.17835	0.48427	0.19509	0.06303	0.07926
V340	0.04504	0.20908	0.12529	0.14114	0.47946
V341	0.02802	0.46885	0.38575	0.05937	0.05801
V342	0.22615	0.23854	0.36661	0.14558	0.02311
V343	0.51346	0.13468	0.24964	0.07608	0.02614
V344	0.09752	0.64721	0.08296	0.08957	0.08273
V345	0.19531	0.09683	0.02529	0.33828	0.34429
V346	0.04023	0.326	0.28899	0.29628	0.04851
V347	0.08083	0.44925	0.05785	0.35311	0.05896
V348	0.02603	0.22768	0.38083	0.24875	0.11671
V349	0.05968	0.35274	0.4401	0.06595	0.08154
V350	0.10231	0.38318	0.10821	0.27462	0.13168
V351	0.14386	0.15321	0.35798	0.30669	0.03826
V352	0.09619	0.49684	0.32333	0.06008	0.02356
V353	0.2206	0.32068	0.06508	0.12309	0.27055
V354	0.42044	0.15942	0.33682	0.0591	0.02422
