cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V320	0.24928	0.09343	0.61931	0.03798
V321	0.84167	0.15389	0.0044	3e-05
V322	0.56093	0.23419	0.09063	0.11425
V323	0.33125	0.02216	0.20626	0.44033
V324	0.83971	0.10566	0.04968	0.00495
V325	0.61414	0.33462	0.04908	0.00215
V326	0.00461	0.65999	0.17708	0.15832
V327	0.13933	0.22045	0.24443	0.39578
V328	0.17084	0.00948	0.76437	0.0553
V329	0.52934	0.08936	0.21837	0.16292
V330	0.64721	0	0.29083	0.06196
V331	0.74722	0.05766	0.05355	0.14158
V332	0.07923	0.0734	0.43085	0.41651
V333	0.59951	0.04188	0.32776	0.03085
V334	0.63154	0	0.30507	0.06338
V335	0.11355	0.27064	0.57127	0.04453
V336	0.44964	0.48969	0.02738	0.03328
V337	0.50972	0.2313	0.24959	0.00939
V338	0.00422	0.97534	0.01634	0.00409
V339	0.28117	0	0.71647	0.00235
V340	0.20872	0.17269	0.55966	0.05893
V341	0.17445	0.05205	0.18234	0.59116
V342	0.46406	0	0.50133	0.03461
V343	0.99795	0	0.00119	0.00087
V344	0.85074	0.04514	0.10412	0
V345	0.03291	0.00849	0.95857	3e-05
V346	0.54877	0.07092	0.28418	0.09613
V347	0.27032	0.00969	0.28987	0.43012
V348	0.22194	0.54381	0.18274	0.0515
V349	0.55863	0.09488	0.31788	0.0286
V350	0.11444	0.67178	0.21353	0.00025
V351	0.10439	0.02822	0.64073	0.22666
V352	0.15895	0.00297	0.81329	0.02479
V353	0.96132	0	0.02572	0.01296
V354	0.17808	0.54581	0.26006	0.01604
V355	0.51914	0.03881	0.39726	0.04479
V356	0.22836	0.02821	0.25206	0.49137
V357	0.34877	0.2531	0.31302	0.08511
V358	0.81606	0.06107	0.05276	0.07011
V359	0.84876	0.03139	0.03727	0.08258
V360	0.77811	0.2011	0.01714	0.00364
V361	0.00127	0.36251	0.63296	0.00326
V362	0.00413	0.96299	0.02882	0.00407
V363	0.42655	0.07093	0.43988	0.06265
V364	0.36864	0.02932	0.57535	0.02669
V365	0.71898	0.01631	0.02521	0.2395
V366	0.28173	0.55378	0.10973	0.05475
V367	0.83935	0.08591	0.00628	0.06846
V368	0.31124	0.55271	0.10278	0.03326
V369	0.0714	0.30375	0.62181	0.00304
V370	0.50664	0.15262	0.33155	0.00919
V371	0.46878	0.47515	0.03495	0.02112
V372	0.562	0.04087	0.17716	0.21997
V373	0.27257	0.10511	0.52784	0.09448
V374	0.9228	0	0.0772	0
V375	0.25366	0.04811	0.30796	0.39026
V376	0.22641	0.04302	0.24802	0.48255
V377	0.94881	0	0.01026	0.04093
V378	0.05845	0.03013	0.67916	0.23226
V379	0.72862	0.13392	0.01664	0.12082
V380	0.50781	0.05371	0.26025	0.17823
V381	0.89929	0	0.0694	0.03131
V382	0.22611	0.0086	0.76281	0.00248
V383	0.94109	0	0.03614	0.02277
V384	0.81169	0.03293	0.10723	0.04815
V385	0.96214	0	0.03104	0.00682
V386	0.69811	0.00024	0.15822	0.14343
V387	0.7801	0.06574	0.1359	0.01827
V388	0.61435	0.20549	0.14041	0.03975
V389	0.66302	0.30442	0.01422	0.01834
V390	0.55839	0.1145	0.32518	0.00193
V391	0.77537	0.07377	0.02603	0.12483
V392	0.64518	0.14364	0.16061	0.05058
V393	0.52506	0.13458	0.30266	0.0377
V394	0.39016	0.23178	0.17964	0.19843
V395	0.51103	0.2473	0.19354	0.04814
V396	0.04687	0.92667	0.01524	0.01121
V397	0.90225	0.02332	0.06662	0.00781
V398	0.72612	0.08907	0.10225	0.08256
V399	0.45992	0.35793	0.15052	0.03162
V400	0.00478	0.69747	0.12931	0.16845
V401	0.13531	0.10829	0.73026	0.02614
V402	0.91539	0.06067	0.02394	0
V403	0.17347	0.03423	0.20615	0.58615
V404	0.25704	0.12808	0.58551	0.02937
V405	0.59887	0.01915	0.2094	0.17258
V406	0.83236	0.1263	0.01747	0.02387
V407	0.00422	0.97534	0.01634	0.00409
V408	0.2922	0.18766	0.43759	0.08255
V409	0.01284	0.03159	0.0824	0.87317
V410	0.29859	0.65169	0.04068	0.00904
V411	0.85735	0	0.00131	0.14134
V412	0.41246	0.04491	0.47171	0.07092
V413	0.2396	0.42117	0.24411	0.09512
V414	0.15276	0.41139	0.3901	0.04575
V415	0.69497	0.01419	0.21887	0.07197
V416	0.03363	0.04565	0.92068	4e-05
V417	0.6928	0.29944	0.00579	0.00198
V418	0.35346	0.1173	0.25322	0.27602
V419	0.10521	0.00401	0.10104	0.78974
V420	0.00442	0.92248	0.02929	0.04381
V421	0.36746	0.01647	0.5836	0.03247
V422	0.30999	0.09998	0.03458	0.55545
V423	0.22773	0.00179	0.76295	0.00753
V424	0.00157	0.04493	0.82939	0.12411
V425	0.19466	0.16918	0.60067	0.03549
V426	0.24501	0.02071	0.71333	0.02095
V427	0.27312	0.35184	0.25916	0.11588
V428	0.31365	0.58278	0.07297	0.0306
V429	0.10186	0.00367	0.12497	0.7695
V430	0.89589	0.07298	0.01552	0.01561
V431	0.46771	0.0076	0.43678	0.08791
V432	0.49529	0.10025	0.09281	0.31166
V433	0.24777	0.66893	0.00265	0.08065
V434	0.71902	0.05795	0.06774	0.15529
V435	0.80025	0.00015	0.11681	0.0828
V436	0.74504	0.0021	0.12692	0.12593
V437	0.61922	0.19384	0.01139	0.17555
V438	0.82097	0.096	0.03548	0.04756
V439	0.23988	0.17311	0.03432	0.5527
V440	0.83118	0.01865	0.03953	0.11064
V441	0.22581	0.09295	0.62149	0.05975
V442	0.58615	0.22067	0.13922	0.05396
V443	0.8994	0	0.06938	0.03122
V444	0.03291	0.00849	0.95857	3e-05
V445	0.80256	0	0.19151	0.00593
V446	0.16378	0.72111	0.08366	0.03144
