Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V50	0.28879	0.12849	0.0031	0	0.07525	0.4548	0.04386	0	0.00568	3e-05
V51	0.16905	0	0.61161	0	0.08316	0	0	0.07529	0.05724	0.00366
V52	0	0.03353	0.18908	0.32696	0	0.08747	0.30535	0.02755	0.03006	0
V53	0.43244	0.00646	0.1175	0.06618	0.05427	0	0	0.19701	0	0.12615
V54	0	0	0.02212	0.00299	0.20952	0.67365	0.0726	0	0.01848	0.00065
V55	0	0.02297	0.09238	0.73279	0.06876	0.02001	0.04871	0.00462	0.00976	0
V56	0.1517	0	0.58895	0	0.09561	0.14048	0.01186	0	0.00636	0.00505
V57	0.02481	0	0.64963	0.13658	0.00808	0.00828	0.01218	0.03852	0.11378	0.00813
V58	0.00126	0.13626	0.08916	0.13808	0.06638	0.48417	0.0666	0	0.01809	0
V59	0.00946	0.11564	0.02611	0	0	0.17724	0.59714	0.03085	0.04355	0
V60	0.74976	0	0	0	0.09315	0	0	0	0.15709	0
V61	0	0	0.03951	0.03218	0.00737	0.78636	0.09021	0	0.03653	0.00783
V62	0.00254	0.04043	0.06994	0	0.08751	0.09426	0.32948	0.02921	0.05727	0.28935
V63	0	0.15319	0.04673	0	0.25285	0.47361	0.05522	0	0.0071	0.0113
V64	0.05887	0	0.32703	0.22094	0.00708	0.00351	0.00213	0.35424	0	0.0262
V65	0.04366	0.02261	0.07804	0.35353	0.01437	0.01009	0.04973	0.31923	0.10039	0.00835
V66	0.00083	0.01817	0.06632	0	0.74817	0.02644	0.01772	0.02714	0	0.09521
V67	0.0241	0.13579	0.55863	0	0.06902	0.05501	0.06331	0.01795	0.06361	0.01258
V68	0.02151	0.00153	0.02418	0.02033	0.05064	0	0.00387	0.37906	0.49888	0
V69	0.06059	0	0.91877	0	0.00696	0	0	0	0.01368	0
V70	0.77113	0.00606	0.05071	0	0.0033	0.03762	0.02289	0.0121	0.0962	0
V71	0.02845	0	0.00316	0.0384	0.00489	0	0	0.91704	0	0.00805
V72	0.20734	0.01015	0.08308	0.26736	0.26647	0.00034	0.00681	0.01259	0	0.14586
V73	0.02283	0.01537	0.06108	0	0.87583	0.01689	0.00518	0.00281	0	0
V74	0	0.01246	0.11452	0.20401	0.13803	0.03649	0.00753	0.01074	0	0.47621
V75	0	0.06008	0.20914	0.44108	0.04793	0.01015	0.02009	0.00893	0.2026	0
V76	0	0	0.0056	0.01689	0.00372	0.82824	0.09795	0	0.04555	0.00205
V77	0	0.02276	0.04444	0.31775	0	0.32873	0.24829	0.01152	0.02651	0
V78	0.00363	0.39539	0.0702	0	0.17935	0.06906	0.22559	0.01169	0	0.04509
V79	0	0.0171	0.06339	0.29609	0.02798	0.25479	0.04883	0	0.281	0.01082
V80	0.42314	0.00846	0.02889	0	0.11102	0.00365	0.01983	0.0024	0.06173	0.34088
V81	0	0	0.03747	0.15682	0.17691	0.55085	0.06428	0	0.01366	0
V82	0.05008	0.37977	0.06539	0.2485	0.15461	0.00944	0.00581	0.08639	0	0
V83	0.01036	0.03948	0.09296	0.47793	0.03482	0	0.01119	0.33326	0	0
V84	0.00608	0.00569	0.04195	0.02893	0.11542	0.57406	0.20034	0.00411	0.02328	0.00013
V85	0.21688	0	0.52558	0	0.05976	0	0	0	0	0.19778
V86	0.27758	0.00731	0.34848	0.33978	0	0.0101	0.01132	0.00187	0.00356	0
V87	0.0081	0.0173	0.03512	0.02387	0.09215	0.001	0.01573	0	0.80673	0
V88	0	0.26126	0.09658	0.51663	0.09702	0.00212	0.0225	0.00389	0	0
V89	0	0.05452	0.02573	0.03114	0	0.15434	0.54453	0.15567	0.03407	0
V90	0.01231	0.05391	0.49113	0	0.11797	0.01496	0	0	0	0.30971
V91	0.06873	0	0.89723	0	0.0132	0	0	0	0.02084	0
V92	0	0.07052	0.01991	0	0	0.17611	0.59576	0.02958	0.10812	0
V93	0.00687	0.04935	0.09656	0	0.04324	0.04479	0.17219	0.02302	0.56397	0
V94	0.89479	0	0	0	0	0.03397	0.00888	0.05641	0	0.00596
V95	0	0.04377	0.02122	0.00606	0	0.10494	0.36757	0.43378	0.02265	0
V96	0.01564	0.09257	0.4048	0.36974	0.0361	0.01653	0.01483	0.02095	0.02884	0
V97	0	0.0666	0.02723	0	0	0.16433	0.5839	0.02964	0.05317	0.07513
V98	0.00373	0.19383	0.06068	0.04523	0.30901	0.01735	0.02893	0.12454	0.14755	0.06916
V99	0.57767	0.00533	0	0	0.02504	0.01556	0.05751	0.01156	0.30669	0.00063
V100	0.16669	0.00719	0.05293	0.21626	0.04165	0.31455	0.05185	0	0.14219	0.00669
V101	0	0.02494	0.06019	0	0.12983	0.11818	0.12685	0.05953	0	0.48049
V102	0.03576	0.15564	0.02695	0	0.1575	0.33308	0.12332	0.15558	0.00126	0.01091
V103	0.06743	0.0093	0.03278	0.02183	0.05572	0.00097	0.01569	2e-05	0.79625	0
V104	0.06917	0	0.88472	0	0	0	0	0	0.0461	0
V105	0.31179	0	0.08594	0	0	0.12498	0.00207	0.47522	0	0
V106	0.03296	0.50892	0.23745	0	0.20863	0.01204	0	0	0	0
V107	0.25278	0.13204	0.0312	0	0.39008	0.01345	0.00628	0.05019	0.12398	0
V108	0	0	0.05599	0.15789	0.07191	0.40787	0.04706	0.02885	0.01368	0.21675
V109	0	0.00691	0.00921	0.02187	0.02112	0.79423	0.0975	0	0.04762	0.00154
V110	0.00529	0.01232	0.05457	0	0.83914	0	0	0.08867	0	0
V111	0	0.06923	0.03244	0	0.08485	0.16263	0.575	0.02895	0.04023	0.00667
V112	0	0.06412	0.03571	0	0.0222	0.13538	0.47559	0.02439	0.09697	0.14564
V113	0.013	0.0014	0.04471	0.01141	0.07343	0.0509	0.02781	0.0232	0.66946	0.0847
V114	0.01832	0.01001	0.04305	0.01692	0.05758	0.0016	0.01665	0	0.83587	0
V115	0.01484	0.65928	0.03888	0	0.27333	0	0.013	0.00066	0	0
V116	0.40354	0.04929	0	0	0.02396	0	0	0.5232	0	0
V117	0	0.0663	0.02346	0	0	0.17964	0.64404	0.03381	0.05275	0
V118	0.0054	0	0.01318	0.01407	0	0.81871	0.09977	0.00699	0.04031	0.00158
V119	0	0.0265	0.0761	0.54496	0.0149	0.18272	0.05616	0.00161	0.09705	0
V120	0.6981	0	0.20389	0	0	0.09539	0.00263	0	0	0
V121	0.03869	0.09423	0.29478	0	0.04731	0.19412	0.24786	0.03033	0.02158	0.03111
V122	0.00954	0.02359	0.14533	0	0.04739	0.07561	0.10578	0	0.59275	0
V123	0.01895	0	0.03498	0.00775	0.40117	0	0	0.53714	0	0
V124	0.66825	0.02681	0	0	0.00274	0	0	0.3022	0	0
V125	0.01093	0.09622	0.10607	0.02164	0.0569	0.10216	0.0116	0.59448	0	0
V126	0.00779	0.05144	0.05657	0	0.81062	9e-05	0.00088	0.0709	0.0017	0
V127	0.0333	0.01665	0.61188	0	0	0.04188	0.15955	0	0.13674	0
V128	0.02709	0.10659	0.44265	0	0.38025	0.04184	0.00158	0	0	0
V129	0.01129	0.04875	0.0948	0.21613	0.13909	0.0077	0.01696	0	0.4641	0.00118
V130	0.03287	0	0.43912	0	0	0	0	0.52801	0	0
V131	0.04875	0.29653	0.49799	0.00234	0.12033	0.00391	0.00601	0	0.02412	0
V132	0.0931	0.04861	0.02946	0	0.05069	0.13787	0.47114	0.15082	0.01829	0
V133	7e-05	0.01599	0.02815	0.18705	0.00952	0.10841	0.04653	0.60428	0	0
V134	0.01106	0.03691	0.29882	0	0.33629	0.03423	0.12502	0.01474	0.01361	0.12933
V135	0.01792	0.13018	0.18542	0	0.09603	0	0.01863	0	0.55181	0
V136	0.00019	0.46048	0.0687	0.14697	0.22896	0	6e-05	0	0	0.09464
V137	0	0.03923	0.03328	0.00677	0.01531	0.42835	0.36341	0.01454	0.0991	0
V138	0	0.07269	0.05393	0	0.06131	0.12117	0.42182	0.02164	0.06806	0.17937
V139	0.59479	0.00343	0	0	0.0975	0.08086	0.00726	0	0.21617	0
V140	0.01882	0.00939	0.38296	0.45597	0.03949	0.05446	0.02737	0.00039	0.01061	0.00055
V141	0	0.02158	0.10232	0.76936	0.01743	0.03099	0.03017	0.00419	0.0117	0.01226
V142	0	0.05108	0.05797	0.23143	0	0.13225	0.4628	0.02604	0.03277	0.00567
V143	0.01304	0.62591	0.04597	0.03961	0.26666	0.00137	0.00305	0.00246	0.00191	0
V144	0	0.02944	0.01691	0.00995	0	0.45267	0.4091	0.04139	0.04055	0
V145	0.01721	0.06926	0.08005	0.5155	0.03037	0.02334	0.01751	0.24443	0.00233	0
V146	0.02141	0	0.54067	0	0.05532	0.01645	0.02431	0.16623	0.00716	0.16844
V147	0.00278	0.00113	0.05983	0.00948	0.23222	0	0.00937	0.02292	0.54861	0.11366
V148	0.01667	0.01779	0.03102	0.01607	0.05154	0.04658	0.04	0	0.78033	0
V149	0	0.02064	0.07312	0.58308	0.01125	0.00297	0.02169	0.13485	0.1524	0
V150	0.05445	0.00873	0.08057	0	0.30497	0.00441	0.00215	0.00917	0.02494	0.5106
V151	0	0.00814	0.11173	0	0.18978	0.07611	0.00371	0	0	0.61053
V152	0.00921	0	0.01344	0.02483	0.02987	0	0	0.85912	0	0.06353
V153	0.006	0.0046	0.05266	0	0.81573	0	0	0.12102	0	0
V154	0.07715	0.00681	0.66636	0.21341	0	0.01631	0.00911	0	0.01085	0
V155	0.04494	0	0.01495	0.01878	0.01073	0.0752	0.00432	0.63014	0.20094	0
V156	0.0967	0.00867	0.19095	0	0.01449	0.46579	0.06324	0.04816	0.10848	0.00352
V157	0.00407	0.305	0.05841	0.0309	0.35607	0.21221	0.02512	0	0.00464	0.00358
V158	0.28045	0.42283	0.01584	0	0.23111	0	0.00079	0.04897	0	0
V159	0.02865	0.01682	0.31135	0	0.41445	0.0192	0.0042	0.11861	0	0.08671
V160	0.03286	0.66349	0.02788	0	0.27576	0	0	0	0	0
V161	0	0.02304	0.09652	0.79251	0.01044	0.01481	0.02936	0.0036	0.02971	0
V162	0	0.01212	0.10243	0	0.22327	0	0	0	0	0.66218
V163	0.1389	0	0.82011	0	0.00174	0.00845	0	0.01867	0.00879	0.00333
V164	0.05681	0	0.90231	0	0	0.01191	0.00693	0	0.02204	0
V165	0.00538	0.00151	0.41062	0	0.15344	0	0	0.01299	0.00231	0.41375
V166	0.02381	0.08435	0.08636	0.56757	0.03874	0.01294	0.03077	0.09312	0.04934	0.01299
V167	0.90642	0	0	0	0.01492	0	0	0.003	0.07566	0
V168	0.04959	0.00111	0.01703	0.0134	0.01943	0.24248	0.02758	0.45305	0.16912	0.0072
V169	0	0.00634	0.0899	0.16721	0.1178	0.18926	0.02362	0.02012	0	0.38576
V170	0.01735	0.00385	0.03227	0.01896	0.05272	0.00153	0.01678	0	0.85656	0
V171	0.00118	0	0.26631	0.0397	0.02973	0.40026	0.07027	0.06069	0.12983	0.00204
V172	0	0.06513	0.03032	0	0	0.29384	0.49714	0.03542	0.07815	0
V173	0	0.04829	0.04698	0	0.04715	0.13451	0.40665	0.02084	0.05864	0.23694
V174	0	0.05832	0.28888	0.3612	0.17531	0.02581	0.02001	0.02124	0	0.04924
V175	0.88381	0	0.08832	0	0.00549	0.00284	0.00701	0.01254	0	0
V176	0.15737	0	0.00984	4e-05	0.00905	0.68245	0.07087	0	0.06361	0.00678
V177	0.73556	0.00393	0.00762	0.08006	0.04018	0	0	0.02558	0	0.10707
V178	0.17193	0	0.0197	0.0226	0.06891	0.60547	0.06537	0	0.00902	0.03701
V179	0.15349	0.00017	0.05125	0	0.79509	0	0	0	0	0
V180	0.45298	0.10121	0.04046	0.33285	0.04264	0.01072	0.01375	0.00539	0	0
V181	0.04207	0.12005	0.68332	0	0.07667	0.01728	0.05408	0	0.00653	0
V182	0.0088	0	0.03761	0.03019	0.34045	0.0144	0	0.54422	0.02425	7e-05
V183	0	0.14365	0.08158	0.57462	0.03963	0.03655	0.10873	0.00882	0.00641	0
V184	0.16116	0	0.02338	0.00878	0.03219	0.57169	0.05572	0.03747	0.0053	0.10431
V185	0.6155	0.00354	0.00506	0.18011	0.01018	0.00084	0.00117	0.12563	0.05797	0
V186	0.87374	0.01071	0.00145	0.07615	0.00824	0.0043	0.00714	0.01827	0	0
V187	0.78641	0	0.09097	0	0.01267	0.00017	0	0.01147	0.07087	0.02744
V188	0.07139	0.08251	0.06884	0.04125	0.70308	0.00136	0.01057	0.01709	0	0.00393
V189	0.90473	0.00136	0	0.04136	0.0045	0.01651	0	0.01717	0	0.01437
V190	0.00685	0.00596	0.0344	0.01323	0.12088	0.08122	0.02243	0	0.71503	0
V191	0.00162	0.01176	0.13908	0.33994	0.42113	0.01052	0.04277	0.03317	0	0
V192	0	0.00583	0.09276	0	0.41614	0.00135	0	0.01587	0	0.46805
V193	0.07277	0.02251	0.23677	0.28665	0.13501	0.02812	0.10266	0.09825	0.01727	0
V194	0	0	0.01016	0.01953	0	0.72366	0.19039	0.01338	0.04217	0.00071
V195	0.02138	0.07074	0.03761	0	0.08148	0.25641	0.41776	0.07968	0.02917	0.00577
V196	0.78411	0.01186	0.01126	0.1815	0.00178	0.00202	0.00081	0.00666	0	0
V197	0.01314	0.00596	0.0372	0.19117	0.03007	0	0.01193	0.50475	0.20576	0
V198	0.00058	0.00498	0.06645	0	0.60831	0.23283	0.04216	0	0.04469	0
V199	0.0112	0.02946	0.1341	0	0.40441	0.03506	0.10346	0.00293	0	0.27938
V200	0	0.01201	0.04639	0	0.4701	0.1576	0.17705	0.13435	0	0.00249
V201	0.2068	0.03771	0.02603	0	0.05119	0.01843	0.07833	0.00813	0.55357	0.01981
V202	0.04108	0.2287	0.52053	0	0.08761	0.01052	0.05619	0.00697	0.04841	0
V203	0.01333	0.05982	0.44086	0.1059	0.0426	0.0272	0.07975	0	0.2265	0.00405
V204	0.00363	0.14648	0.31833	0.25944	0.06495	0.08108	0.01755	0.088	0.02055	0
V205	0.04804	0.09385	0.03436	0	0.00485	0.14567	0.44167	0.10837	0.12319	0
V206	0.31943	0	0.6215	0	0.03265	0	0	0	0.00257	0.02384
V207	0.00177	0.11718	0.09548	0.05734	0.20513	0	0.0084	0	0.21281	0.30189
V208	0	0	0.02624	0.06353	0.01199	0.70822	0.08137	0	0.10286	0.0058
V209	0.03826	0.00601	0.13391	0	0.81593	0.00589	0	0	0	0
V210	0.05764	0.00479	0.10334	0	0.65359	0.00605	0.00384	0.16379	0	0.00695
V211	0.04394	0.04266	0.70407	0	0.02995	0.0151	0.04396	0.04466	0.07567	0
V212	0.08911	0.045	0.01934	0.01237	0.04256	0	0.00243	0.44479	0.34439	0
V213	0.09737	0	0.02523	0.00961	0.16242	0.60763	0.07192	0.00544	0.00797	0.0124
V214	0	0.04759	0.03561	0	0.3123	0.14601	0.3735	0.01795	0.01074	0.05631
V215	0	0.06612	0.01771	0	0	0.18848	0.64038	0.03307	0.05424	0
V216	0.01147	0.49622	0.0411	0	0.43511	0	0	0.0161	0	0
V217	0.01504	0.13669	0.0884	0.07284	0.27677	0.24531	0.02821	0.06305	0.01114	0.06256
V218	0.01374	0.00504	0.0255	0.00329	0.01254	0.6546	0.21387	0.00481	0.03235	0.03425
V219	0.00918	0	0.00988	0.08349	0	0.00572	0.03085	0.86089	0	0
V220	0	0.01591	0.06014	0.35511	0.02826	0.00192	0.01987	0.0717	0.44709	0
V221	0.15893	0.06717	0.34673	0	0.06798	0	0.01691	0.10726	0.18151	0.05352
V222	0.05318	0	0.75926	0	0	0.1621	0.01273	0	0.01274	0
V223	0.04707	0	0.80272	0	0	0.08375	0.051	0	0.01546	0
V224	0.03831	0	0.70149	0	0.00567	0.00367	0.00076	0.09071	0.1594	0
V225	0.00769	0.00062	0.37125	0.29802	0	0.01354	0.00812	0.30076	0	0
V226	0.02245	0.53081	0.02441	0	0.22583	0	0	0.1965	0	0
V227	0.04445	0	0.70469	0	0.24038	0	0	0	0.01048	0
V228	0.03526	0.44456	0.09424	0	0.19325	0	0.00043	0.19856	0.03106	0.00263
V229	0.65666	0	0	0	0	0.2783	0.03488	0.03015	0	0
V230	0	0.02513	0.09176	0.37836	0.07544	0.03368	0.10037	0.0069	0.02055	0.26783
V231	0.02838	0.16882	0.03699	0.02208	0.10504	0.08819	0.02012	0.00326	0.5271	0
V232	0.04323	0.27143	0.46501	0	0.12192	0	0	0.09841	0	0
V233	0.00386	0.00279	0.06745	0.0139	0.66306	0.00886	0.00777	0	0.23232	0
V234	0.01376	0.01441	0.03697	0.00084	0.21284	0.03857	0.14386	0.53876	0	0
V235	0.0397	0	0.40223	0	0.0045	0	0	0.55105	0	0.00252
V236	0	0.00411	0.26439	0.23709	0.0101	0.38563	0.05589	0	0.0428	0
V237	0.03813	0.00569	0.4876	0.08184	0.30766	0.03128	0.00691	0.03841	0.00247	0
V238	0.02582	0.01592	0.32401	0	0.03434	0	0	0.59991	0	0
V239	0.00194	0.1272	0.09393	0.51358	0.10663	0.03354	0.04686	0.00528	0.00772	0.06332
V240	0.05023	0.03448	0.03379	0	0	0.39202	0.41017	0.01834	0.04068	0.02028
V241	0.16143	0.01568	0.08462	0.62217	0.01677	0.03649	0.02384	0.0365	0.00249	0
V242	0.0165	0.00357	0.04565	0.05432	0.0488	0.00914	0.01735	0	0.80467	0
V243	0.00795	0.007	0.05572	0.13177	0.05352	0.07573	0.05396	0	0.56268	0.05167
V244	0.03593	0.02208	0.40203	0	0	0.09641	0.33467	0.07052	0.03836	0
V245	0.15354	0.08974	0.1753	0	0.04096	0.46025	0.05007	0.02548	0.00467	0
V246	0	0.22853	0.02569	0	0.05149	0.13311	0.47283	0.02436	0.064	0
V247	0.06093	0	0.90837	0	0.00753	0	0	0	0.02317	0
V248	0.51546	0.05272	0	0	0.03342	0.0449	0.10318	0.25031	0	0
V249	0.05148	0	0.74154	0	0.11504	0	0	0	0.02211	0.06982
V250	0	0.03162	0.04668	0.2952	0.03315	0.25736	0.04479	0.28579	0	0.00541
V251	0.6047	0.12591	0	0	0.14883	0	0	0.08854	0.03027	0.00174
V252	0.06018	0.38566	0.03301	0.03608	0.15262	0.23066	0.02718	0.07244	0	0.00217
V253	0.02191	0	0.33533	0	0.02777	0.07267	0.02059	0	0.52174	0
V254	0	0.00961	0.08786	0.01626	0.84267	0.00753	0.001	0	0	0.03508
V255	0.0032	0.00281	0.04889	0	0.93687	0.00186	0.00365	0.00273	0	0
V256	0	0.02852	0.09393	0.77825	0.00243	0.04827	0.03241	0.00369	0.0125	0
V257	0.41422	0	0.42083	0	0	0.14422	0.02028	0	0.00044	0
V258	0	0.00327	0.06298	0	0.84081	0.00138	0.00851	0	0	0.08306
V259	0.05797	0	0.02711	0.09782	0.14143	0	0.00673	0.66894	0	0
V260	0.0138	0.11878	0.01632	0.02157	0.05103	0	0	0.7785	0	0
V261	0.19579	0.0338	0.00701	0	0.0086	0.36623	0.27849	0.01212	0.0858	0.01217
V262	0.00429	0.32579	0.12305	0	0.14952	0.32607	0.03276	0.01634	0	0.02217
V263	0.44263	0.32872	0	0	0.16535	0.01037	0.02677	0.00142	0	0.02474
V264	0	0.01723	0.09205	0.54329	0.2821	0.02495	0.03742	0.00296	0	0
V265	0.00854	0.24894	0.07708	0.28938	0.11196	0.05515	0.11813	0.0093	0.00385	0.07765
V266	0.02967	0.53283	0.13345	0	0.22001	0	0.00322	0.02874	0.05209	0
V267	0	0.17918	0.09619	0.00053	0.22167	0.00668	0	0	0	0.49575
V268	0.00331	0.21435	0.08095	0.10599	0.53859	0.00117	0.01517	0.02019	0.01383	0.00645
V269	0.01653	0.014	0.32805	0.57128	0.00626	0.00393	0.02007	0.01191	0.02797	0
V270	0.02284	0.00195	0.04861	0	0.92424	0	0	0.00235	0	0
V271	0.03584	0.00794	0.18723	0	0.07799	0.01191	0.03164	0	0.64746	0
V272	0.01532	0.11758	0.09647	0.00493	0.08974	0.14716	0.03161	0.22981	0.219	0.04838
V273	0	0	0.04231	0.20236	0.06842	0.59455	0.0714	0	0.02095	0
V274	0.05983	0.0148	0.14376	0	0.13429	0.16148	0.0143	0.06358	0.02166	0.3863
V275	0	0.07706	0.06302	0	0.67579	0.05109	0.00334	0.00331	0	0.1264
V276	0	0.09668	0.07835	0.39655	0.09838	0.02854	0.1103	0.02889	0.11702	0.0453
V277	0.02953	0.17021	0.51685	0.19488	0.07407	0	0.00601	0.00845	0	0
V278	0.10617	0.03541	0.12	0	0.17953	0	0	0	0	0.55889
V279	0.00066	0.1351	0.07151	0.26954	0.27365	0.05894	0.17974	0.01088	0	0
V280	0.0763	0.0215	0.04828	0.05509	0.14172	0.30076	0.22216	0.11778	0.01268	0.00374
V281	0	0.0143	0.04107	0.01079	0.0546	0.68343	0.0837	0.00567	0.0288	0.07764
V282	0	0.02851	0.0918	0.77049	0.00388	0.00553	0.02739	0.03691	0.03552	0
V283	0.06594	0	0.08163	0.045	0.50704	0.03932	0.01081	0.02588	0.2244	0
V284	0	0.01226	0.30106	0	0.16045	0	0	0.00488	0	0.52135
V285	0.0073	0.10577	0.06015	0	0.11991	0.00316	0.03474	0.39393	0.00753	0.26751
V286	0.00208	0	0.12047	0.03141	0.09171	0.43947	0.05044	0	0.00645	0.25797
V287	0.00248	0.04963	0.05569	0	0.08148	0.11764	0.34848	0.01786	0.02228	0.30446
V288	0.01583	0.0038	0.03246	0.01903	0.0068	0.22256	0.01967	0.67985	0	0
V289	0.04378	0.12481	0.6839	0	0.13074	0	0	0	0	0.01677
V290	0	0.04393	0.17934	0	0	0.32508	0.39069	0.02761	0.03052	0.00283
V291	0.81136	0	0.05616	0.02966	0.02295	0.06718	0.00736	0.00492	0	4e-04
V292	0.03452	0	0.54534	0	0	0.36606	0.03602	0	0.01806	0
V293	0.07601	0	0.85957	0	0.00721	0	0	0.03853	0.00904	0.00964
V294	0.04716	0.1732	0.19622	0.00449	0.09731	0.00963	0.05383	0.00646	0.41171	0
V295	0.05182	0.03645	0.73361	0	0.03412	0.01739	0.00184	0.07661	0.00448	0.04368
V296	0.00501	0.01599	0.12292	0.13009	0.28376	0.0101	0.02449	0.12119	0.28647	0
V297	0.20535	0.05891	0.05796	0	0.2059	0.00615	0.03842	0.01091	0	0.4164
V298	0	0.02889	0.12302	0.75074	0	0.01679	0.03817	0.01474	0.02764	0
V299	0.30697	0	0.00106	0	0.12707	0.49842	0.04754	0	0.00099	0.01794
V300	3e-04	0	0.05466	0.21857	0.17877	0.00553	0.01308	0.52909	0	0
V301	0.01341	0	0.00622	0.0441	0	3e-05	0	0.93623	0	0
V302	0.21482	0	0.09018	0	0	0	0	0.695	0	0
V303	0.01043	0.40092	0.14138	0	0.1655	0.25223	0.0256	0	0	0.00395
V304	0.11435	0	0	0.02142	0	0.00041	0	0.86382	0	0
V305	0.0393	0.00103	0.421	0	0.41735	0.06132	0.00566	6e-04	0	0.05373
V306	0	0.00667	0.04019	0.33151	0.00268	0.43081	0.06832	0.06351	0.05631	0
V307	0.0051	0.10056	0.05531	0	0.83903	0	0	0	0	0
V308	0.01249	0.61721	0.05865	0.00586	0.24826	0.01664	0.00971	0.03119	0	0
