cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V445	0.59421	0.03158	0.34543	0.02877
V446	0.02378	0.85295	0.0435	0.07977
V447	0.63413	0.07861	0.17222	0.11504
V448	0.01016	0.06553	0.174	0.7503
V449	0.54299	0.04108	0.30252	0.11341
V450	0.1321	0.8528	0.0149	2e-04
V451	0.9228	0.05585	5e-04	0.02084
V452	0.02844	0.03659	0.08118	0.8538
V453	0.82309	0.06359	0.05743	0.05589
V454	0.00252	0.94197	0.0421	0.01341
V455	0.58579	0.03705	0.30933	0.06783
V456	0.29005	0.10398	0.4065	0.19947
V457	0.00069	0.08725	0.03659	0.87547
V458	0.20828	0.19352	0.00696	0.59124
V459	0.01059	0.81028	0.07692	0.1022
V460	0.94173	0.02066	0.02486	0.01274
V461	0.0501	0.06022	0.01952	0.87016
V462	0.29154	0.21408	0.00253	0.49185
V463	0.22802	0.48057	0.15281	0.1386
V464	0.44593	0.08441	0.00558	0.46408
V465	0.37862	0.41838	0.02046	0.18253
V466	0.55584	0.16104	0.00405	0.27906
V467	0.29565	0.59371	0.07066	0.03999
V468	0.49707	0.39998	0.04297	0.05998
V469	0.00834	0.14265	0.26409	0.58492
V470	0.53978	0.10363	0.17511	0.18148
V471	0.20446	0.08843	0.03171	0.6754
V472	0.27377	0.29883	0.00209	0.4253
V473	0.07958	0.55652	0.3425	0.0214
V474	0.08383	0.02445	0.09901	0.79272
V475	0.14542	0.36569	0.06925	0.41963
V476	0.118	0.03335	0.05305	0.79561
V477	0.57893	0.03557	0.20031	0.1852
V478	0.10176	0.56813	0.00491	0.32521
V479	0.0094	0.09297	0.80884	0.08878
V480	0.05305	0.26472	0.03901	0.64321
V481	0.11802	0.05829	0.80897	0.01473
V482	0.71328	0.14528	0.10326	0.03818
V483	0.08707	0.09395	0.06328	0.7557
V484	0.01826	0.08943	0.03335	0.85897
V485	0.09482	0.74771	0.00861	0.14887
V486	0.22667	0.22918	0.11727	0.42688
V487	0.04968	0.05456	0.07896	0.8168
V488	0.00574	0.05666	0.83397	0.10363
V489	0.18109	0.10938	0.696	0.01353
V490	0.30251	0.28438	0.06071	0.3524
V491	0.43075	0.47032	0.02767	0.07125
V492	0.02067	0.85427	0.1192	0.00586
V493	0.063	0.02951	0.01279	0.89469
V494	0.15885	0.13814	0.55718	0.14583
V495	0.20039	0.64937	0.12924	0.021
V496	0.24719	0.70422	0	0.04858
V497	0.01554	0.06851	0.9055	0.01045
V498	0.25114	0.0852	0.04486	0.6188
V499	0.61353	0.26371	0.11766	0.0051
V500	0.07553	0.12245	0.76207	0.03996
V501	0.00288	0.03982	0.08697	0.87032
V502	0.5538	0.26903	0.14761	0.02956
V503	0.14608	0.07954	0.18157	0.59281
V504	0.2033	0.71823	0.00845	0.07002
V505	0.15557	0.18072	0.24847	0.41524
V506	0.06262	0.22235	0.47325	0.24178
V507	0.60349	0.08359	0.11165	0.20127
V508	0.76643	0.15214	0.03437	0.04706
V509	0.18534	0.06149	0.52365	0.22952
V510	0.20137	0.53148	0.26162	0.00554
V511	0.02877	0.37075	0.03841	0.56208
V512	0.18181	0.04856	0.0693	0.70033
V513	0.05855	0.66378	0.20414	0.07353
V514	0.01751	0.10834	0.01008	0.86407
V515	0.76757	0.05174	0.04048	0.14021
V516	0.89455	0.09829	0.00093	0.00623
V517	0.02376	0.04045	0.22762	0.70818
V518	0.93935	0.05305	0.00096	0.00664
V519	0.01841	0.86913	0.00432	0.10814
V520	0.0166	0.03536	0.58758	0.36045
V521	0.54557	0.04996	0.37528	0.02919
V522	0.00363	0.1107	0.56931	0.31636
V523	0.31296	0.10647	0.25694	0.32363
V524	0.00554	0.78788	0.17688	0.0297
V525	0.19843	0.17255	0.0235	0.60552
V526	0.6243	0.06613	0.06465	0.24492
V527	0.1553	0.0326	0.38695	0.42515
V528	0.07926	0.87251	0.00012	0.0481
V529	0.03672	0.05969	0.1986	0.70499
V530	0.00382	0.1867	0.69543	0.11405
V531	0.01955	0.87236	0.10767	0.00042
V532	0.12878	0.28669	0.02314	0.56139
V533	0.24812	0.33035	0.13008	0.29145
V534	0.00556	0.04568	0.68262	0.26614
V535	0.47748	0.01445	0.01344	0.49463
V536	0.141	0.02356	0.35288	0.48256
V537	0.59107	0.24995	0.14692	0.01206
V538	0.39445	0.04655	0.07424	0.48475
V539	0.24038	0.42692	0.15275	0.17995
V540	0.17382	0.72475	0.06176	0.03967
V541	0.00938	0.46206	0.05264	0.47592
V542	0.14911	0.10361	0.23956	0.50773
V543	0.86469	0.01594	0.0097	0.10968
V544	0.06848	0.07492	0.15134	0.70525
V545	0.30652	0.1162	0.05963	0.51765
V546	0.03777	0.89957	0.05691	0.00576
V547	0.02607	0.65348	0.30736	0.01309
V548	0.13207	0.78952	0.07293	0.00549
V549	0.28824	0.05523	0.64317	0.01335
V550	0.51872	0.03321	0.00245	0.44562
V551	0.14986	0.76263	0.02792	0.0596
V552	0.00103	0.48214	0.00882	0.50801
V553	0.19477	0.14674	0.63701	0.02148
V554	0.03837	0.0927	0.02833	0.84059
V555	0.06135	0.19165	0.32743	0.41957
V556	0.0012	0.07915	0.88732	0.03233
V557	0.79775	0.02829	0.00882	0.16514
V558	0.04843	0.79409	0.02136	0.13611
V559	0.01187	0.80816	0.17942	0.00055
V560	0.66847	0.32535	4e-04	0.00579
V561	0.00163	0.08842	0.89924	0.01071
V562	0.77363	0.01551	0.10587	0.10499
V563	0.2126	0.05048	0.72969	0.00724
V564	0.04349	0.10031	0.84146	0.01474
V565	0.09274	0.22996	0.38908	0.28822
V566	0.67193	0.08178	0.00383	0.24246
V567	0.17809	0.42048	0.02125	0.38017
V568	0.18379	0.024	0.05017	0.74204
V569	0.6242	0.03129	0.00148	0.34303
V570	0.01537	0.2709	0.64226	0.07147
V571	0.81938	0.11589	0	0.06473
V572	0.40368	0.02823	0.45693	0.11116
V573	0.04257	0.15934	0.01179	0.7863
V574	0.02611	0.80402	0.15704	0.01283
V575	0.0113	0.08332	0.11337	0.792
V576	0.12939	0.82783	0.03014	0.01263
V577	0.02326	0.05119	0.19066	0.73489
V578	0.03486	0.07119	0.68929	0.20466
V579	0.00651	0.8923	0.08006	0.02113
V580	0.10567	0.02568	0.10153	0.76712
V581	0.05244	0.09601	0.00859	0.84296
V582	0.55014	0.12361	0.02677	0.29948
V583	0.00401	0.05648	0.56848	0.37103
V584	0.5124	0.14525	0.30281	0.03955
V585	0.00609	0.03788	0.41124	0.54479
V586	0.19162	0.03936	0.66927	0.09975
