Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V23	0.25148	0.03618	0.49728	0.0483	0	0.01015	0.00299	0.00155	0.01352	0.13856
V24	0.02054	0.68026	0.0352	0.00887	0.02126	0.00328	0.09201	0.0553	0.07385	0.00944
V25	0.0319	0.14718	0.00318	0.00918	0.02513	0.11946	0.04314	0	0.10348	0.51734
V26	0.00372	5e-04	0.05917	0	0.01727	0.02631	0.11475	0.74796	0.01576	0.01456
V27	0	0.08595	0	0	0.29722	0.00517	0.01945	0	0	0.5922
V28	0.25306	0	0.00049	0	0	0.01865	0.02953	0.02114	0	0.67712
V29	0.00541	0.72517	0	0.00929	0.00451	0.09311	0.03024	0.0122	0.00865	0.11141
V30	0.00512	0.01537	0.10125	0.0018	0.02338	0.29625	0.34583	0	0.17354	0.03746
V31	0.00475	0.41075	0.1994	0.01145	0.05594	0.00918	0.034	0.2328	0.0217	0.02003
V32	0.48982	0.06357	0.04443	0.00243	0.25381	0.04074	0.03689	0.00119	0.04032	0.02681
V33	0.06159	0.03001	0.27997	0.36453	0.00681	0.00228	0.21772	0	0.0187	0.01841
V34	0	0.07963	0	0	0.13657	0.00525	0.01057	0.01042	0.01844	0.73912
V35	0.00333	0.89624	0	0.01167	0.01787	0.00899	0.02851	0.01294	0.0176	0.00285
V36	0.04957	0.02298	0.00872	0	0.03277	0.00775	0.81302	0.02399	0	0.04121
V37	0	0.60237	0	0.00327	0.02377	0.00075	0.30712	0.02178	0.01053	0.03041
V38	0.14048	0.00817	0.07648	0.11725	0.01919	0	0.60448	0.00027	0.00219	0.03149
V39	0.08851	0.01291	0.07812	0.11261	0.05138	0.00077	0.59175	0.01292	0.00439	0.04664
V40	0.10876	0.04374	0.6328	0.06185	0.08501	0.00624	0	0	0.02851	0.03309
V41	0.62198	0.08517	0.08554	0.0068	0.01771	0.00441	0.01243	0.01002	0.13731	0.01864
V42	0	0.67447	0	0	0.25116	0.00372	0.00642	0	0.0056	0.05864
V43	0.14352	0.05375	0.12008	0.05585	0.20121	0.04168	0.24838	0.01717	0.09409	0.02427
V44	0.01903	0.00912	0.56813	0.03855	0	0.01249	0.03545	0.26582	0.03651	0.0149
V45	0.00923	0.0086	0.02631	0	0.03657	0.00821	0.33882	0	0.46273	0.10953
V46	0.18171	0.11156	0.07038	0.14992	0	0.00243	0.00036	0.00848	0	0.47516
V47	0	0	0.00503	0	0.01487	0.00777	0.90734	0.0026	0	0.06239
V48	0.00985	0.00475	0	0	0	0.00319	0.01618	0.00165	0.04639	0.91799
V49	0.21885	0.00583	0.01974	0	0.01338	0.01995	0.08264	0.63899	0.00062	0
V50	0.29837	0.19424	0.0333	0	0.02232	0.40319	0.04858	0	0	0
V51	0.15505	0.02801	0.55124	0.04734	0.06073	0.00707	0.01251	0.04211	0.05478	0.04115
V52	0.02379	0.01182	0.22489	0.2452	0.00837	0.00116	0.43574	0.00193	0.0184	0.0287
V53	0.42846	0.02221	0.13543	0.06514	0	0.00436	0.01836	0.09874	0	0.22729
V54	0	0.0437	0	0	0.19309	0.68054	0.08266	0	0	0
V55	0.04788	0.0394	0.21365	0.53318	0.06792	0.01291	0.02545	0	0.02169	0.03791
V56	0.13891	0.0365	0.49993	0.05675	0.06589	0.13462	0.01439	0	0.0172	0.03581
V57	0.03321	0.0189	0.57034	0.18367	0	0.01441	0.01025	0.01693	0.09309	0.0592
V58	0.01948	0.2182	0.09177	0.09102	0.01971	0.48038	0.07374	0	0.00571	0
V59	0.02341	0.06564	0.00761	0	0.01666	0.007	0.83397	0.00188	0	0.04383
V60	0.73972	0.03641	0.06675	0.00942	0.07016	0.00437	0.00397	0.00518	0.06084	0.00319
V61	0.00194	0.00475	0.04541	0.00125	0.02618	0.80705	0.10788	0	0	0.00553
V62	0.02446	0	0	0.00201	0	0.00075	0.42279	0.00779	0.01393	0.52826
V63	0	0.2695	0.00895	0	0.15978	0.46983	0.06604	0	0	0.0259
V64	0.08846	0.01209	0.34849	0.19033	0	0.01674	0.0265	0.21154	0.02006	0.08579
V65	0.09593	0.03831	0.14696	0.25704	0.00693	0.00896	0.09597	0.20996	0.08787	0.05206
V66	0	0.13562	0	0	0.56345	0.03154	0.0239	0.01229	0.00615	0.22706
V67	0.01674	0.19825	0.45598	0.07208	0.00496	0.04343	0.0905	0.00441	0.05642	0.05722
V68	0.02303	0.02516	0.01987	0	0.06346	0.01765	0.05159	0.31946	0.46067	0.01909
V69	0.03114	0.03072	0.77781	0.08625	0.00272	0.00628	0	0	0.03935	0.02574
V70	0.69333	0.03113	0.14616	0.01805	0.00893	0.02811	0.03572	0.00915	0.02941	0
V71	0.02953	0.00083	0.00057	0	0.01457	0.02598	0.10681	0.76688	0.0123	0.04253
V72	0.25597	0.05053	0.08493	0.17721	0.13434	0.00313	0	0.00268	0	0.2912
V73	0.01314	0.17015	0	0	0.74768	0.02591	0.0034	0	0	0.03972
V74	0.0284	0	0.02965	0.11481	0	0.03515	0.00904	0.0043	0	0.77865
V75	0.0377	0.1077	0.28449	0.34807	0.03336	0.01391	0	0	0.16089	0.01388
V76	0	0.01107	0.00603	0	0.02019	0.85185	0.11086	0	0	0
V77	0.01857	0.00925	0.0943	0.21039	0.01122	0.27745	0.34805	0	0.00247	0.02829
V78	0	0.50522	0.02533	0.00764	0.0195	0.00797	0.31829	0	0.00396	0.11209
V79	0.02298	0.0382	0.11673	0.20924	0.01963	0.29729	0.04712	0	0.19618	0.05262
V80	0.38277	0	0.01744	0.00594	0	0.00271	0.03024	0.0044	0.01112	0.54538
V81	0.00884	0.04475	0.04575	0.09489	0.16815	0.57213	0.06542	0	0	7e-05
V82	0.07092	0.56628	0.08216	0.17824	0.01306	0.01761	0.01174	0.04509	0.01318	0.00173
V83	0.06076	0.08027	0.18611	0.35923	0.03343	0.00948	0.02461	0.22281	0.02018	0.00312
V84	0.02348	0.02055	0.02368	0.00724	0.11891	0.52344	0.27442	0	0	0.00828
V85	0.19134	0.00017	0.40775	0.04433	0	0.00334	0.00147	0	0.00935	0.34223
V86	0.31406	0.02642	0.36285	0.25922	0.0015	0.00964	0	0	0.01103	0.01528
V87	0.01189	0.05462	0.04289	0	0.1068	0.01221	0.01391	0	0.72188	0.0358
V88	0.03151	0.39357	0.16403	0.36962	0.00879	0.00184	0.00476	0	0.02101	0.00487
V89	0.00035	0	0.01642	0.01807	0.02384	5e-04	0.8176	0.08089	0	0.04233
V90	0.01692	0.05447	0.3193	0.0349	0	0.02219	0.00541	0	0.01174	0.53508
V91	0.03985	0.02254	0.76242	0.07941	0.00871	0.00695	0.00029	0	0.04277	0.03705
V92	0	0.00865	0.00711	0	0.02003	0.00779	0.87027	0.00221	0.03575	0.04819
V93	0.00829	0.06211	0.09329	0	0.04989	0.0081	0.30296	0.0142	0.42419	0.03696
V94	0.77922	0.02549	0.0907	0.01115	0.00554	0.0269	0.02533	0.0288	0	0.00687
V95	0	0.01006	3e-05	0	0.03087	0.00869	0.64212	0.27175	0.00607	0.03041
V96	0.04776	0.14687	0.40894	0.301	0.00307	0.0205	0.00028	0.00297	0.04356	0.02506
V97	0.00027	0	0.00095	0	0	0	0.80367	0.00271	0.00201	0.19038
V98	0.00566	0.33811	0.00708	0.03317	0.16519	0.02309	0.05662	0.07568	0.11596	0.17945
V99	0.6055	0.02304	0.07546	0.00642	0.02638	0.00467	0.08064	0.00983	0.15481	0.01326
V100	0.22274	0.02958	0.10207	0.14171	0.03669	0.31244	0.05409	0	0.07626	0.02443
V101	0	0	0	0	0	0.06947	0.16384	0.02659	0	0.7401
V102	0.04286	0.24883	0	0	0.08944	0.30551	0.19436	0.08844	0	0.03055
V103	0.10804	0.03218	0.05072	0	0.05664	0.01142	0.01446	0.0067	0.67244	0.04741
V104	0.04011	0.01911	0.77402	0.0768	0	0.00659	0	0	0.05771	0.02566
V105	0.35547	0.01166	0.13887	0	0.01082	0.14615	0.0544	0.28263	0	0
V106	0.01329	0.68942	0.1903	0.02831	0.00472	0.02301	0.01007	0	0.0203	0.02059
V107	0.2757	0.25636	0.02643	0.00731	0.27792	0.02118	0.01406	0.02834	0.08359	0.00912
V108	0.01376	0	0.03338	0.08766	0	0.38226	0.05084	0.01496	0	0.41714
V109	0	0.03327	0.01047	0	0.02792	0.81391	0.11443	0	0	0
V110	0	0.16588	0	0	0.73092	0.01003	0.00136	0.05429	0	0.03751
V111	0	0.01571	0.00189	0.00305	0.11163	0	0.80516	0.00128	0	0.06129
V112	0.00071	0.0041	0	0	0	0.00082	0.64765	0.00234	0.03094	0.31345
V113	0.02624	0.01292	0.019	0	0.01878	0.07278	0.04227	0.02291	0.51539	0.26971
V114	0.0288	0.03176	0.05417	0	0.0611	0.01215	0.0161	0.0066	0.73574	0.05358
V115	0	0.8921	0	0.01368	0.0173	0.00094	0.03193	0	0.02801	0.01603
V116	0.45697	0.1026	0.05563	0	0.01007	0.01586	0.05051	0.30836	0	0
V117	0.01148	0	0.00793	0	0.01666	0	0.91365	0.00277	0	0.04751
V118	0.02162	0.00131	0.00864	0	0.01931	0.82957	0.11542	0.00414	0	0
V119	0.03683	0.04469	0.17924	0.3933	0.02326	0.20118	0.04391	0	0.07215	0.00543
V120	0.60404	0.02288	0.24832	0.0275	0.00234	0.07885	0.01121	0.00183	0	0.00302
V121	0.04227	0.11162	0.24826	0.02311	0.01288	0.11571	0.33734	0.00891	0.01006	0.08985
V122	0.01073	0.03794	0.15459	0.00241	0.04769	0.07199	0.17796	0	0.44779	0.0489
V123	0.0044	0.07952	0	0	0.42892	0.01693	0.04668	0.38582	0.02414	0.01359
V124	0.67931	0.06424	0.06141	0.00043	0.00438	0.00624	0.02487	0.15911	0	0
V125	0.00332	0.2002	0.11026	0.00399	0.02356	0.14672	0.08992	0.4046	0.01664	0.00078
V126	0	0.21252	0	0	0.69433	0.00966	0.00102	0.04059	0.01719	0.0247
V127	0.01849	0.02091	0.54772	0.04843	0.00185	0.00523	0.22179	0	0.09143	0.04415
V128	0.01064	0.22021	0.373	0.03541	0.26415	0.05256	0.00457	0	0.01866	0.02081
V129	0.03699	0.11112	0.12575	0.17326	0.11772	0.01727	0.00378	0	0.36079	0.05331
V130	0.01675	0.01763	0.48678	0.0259	0	0.01452	0.0462	0.35223	0.02841	0.01158
V131	0.03667	0.40662	0.39084	0.08616	0.00235	0.01028	0.01003	0	0.04384	0.01322
V132	0.11352	0.0117	0.01987	0	0.07713	0.0025	0.66743	0.07444	0	0.03341
V133	0.01208	0.0403	0.06679	0.11894	0.01842	0.14679	0.14695	0.43792	0.01049	0.00132
V134	0.02271	0.08008	0.18457	0.04479	0.19444	0.00481	0.17131	0.00167	0.01417	0.28144
V135	0.01172	0.24164	0.19749	0.0136	0.04572	0.00791	0.02718	0	0.4288	0.02593
V136	0.00814	0.6346	0.0289	0.10825	0	9e-04	0.00579	0	0.01139	0.20202
V137	0.00017	0.01487	0.02027	0	0.0443	0.33584	0.52792	0	0.0326	0.02402
V138	0.01463	0.03123	0.00143	0	0	0.00047	0.56391	0.00255	0.01967	0.36611
V139	0.60373	0.04155	0.07265	0.00886	0.07868	0.07637	0.01187	0.0034	0.10288	0
V140	0.06336	0.02907	0.40124	0.3466	0.03265	0.05512	0.00713	0	0.02667	0.03816
V141	0.06353	0.0313	0.22572	0.55315	0.01184	0.02926	0	0	0.02241	0.0628
V142	0.01339	0.0051	0.08056	0.1597	0.00947	0	0.66129	0	0.00374	0.06675
V143	0	0.86017	0.00643	0.0473	0.02399	0.00899	0.01031	0	0.03757	0.00524
V144	0	0	0.00924	0	0.01655	0.34675	0.58972	0.01441	0	0.02334
V145	0.07408	0.12419	0.17447	0.37663	0.01668	0.03385	0.01955	0.15529	0.02342	0.00184
V146	0.01691	0	0.42888	0.03338	0	0.02035	0.05593	0.08751	0.02223	0.3348
V147	0.01219	0.04219	0.00649	0	0.15727	0.01021	0.01132	0.02107	0.41079	0.32847
V148	0.02606	0.04251	0.03683	0	0.05927	0.06925	0.06316	0	0.67068	0.03223
V149	0.04283	0.03628	0.19507	0.44889	0.01485	0.00703	0.00749	0.08915	0.13456	0.02385
V150	0.06907	0.03044	0	0	0.00116	0.00986	0.0147	0.00705	0.0127	0.85501
V151	0.01506	0	0	0	0	0.06612	0.0188	0.00192	0	0.8981
V152	0	0.00281	0	0	0.00259	0.02147	0.10066	0.67364	0.00689	0.19193
V153	0	0.1537	0	0	0.73085	0.01062	0.00399	0.07646	0	0.02438
V154	0.08947	0.03211	0.58249	0.23135	0	0.01954	0	0	0.02936	0.01569
V155	0.05861	0.00325	0.01168	0	0.02165	0.13252	0.08234	0.48472	0.18712	0.01811
V156	0.11541	0.03648	0.18794	0.01253	0.01339	0.45225	0.08484	0.02815	0.05621	0.01279
V157	0.00035	0.48211	0.01034	0.02962	0.19525	0.21793	0.02947	0	0.01664	0.01831
V158	0.27776	0.58091	0.02521	0.01504	0.05292	0.00231	0.02133	0.02452	0	0
V159	0.03488	0.09605	0.21727	0.03954	0.28269	0.03046	0.01676	0.06619	0.00804	0.20812
V160	0.01438	0.90659	0	0.01317	0.0165	0.00096	0.01137	0	0.02297	0.01405
V161	0.05284	0.03279	0.24056	0.58612	0.01864	0.01064	0	0	0.03758	0.02084
V162	0.00255	0	0	0	0	0.00332	0.01423	0.00304	0	0.97686
V163	0.11003	0.02585	0.69232	0.06586	0	0.02084	0.00447	0.00949	0.02917	0.04198
V164	0.02919	0.01703	0.76138	0.07846	0	0.02123	0.01472	0	0.04148	0.03651
V165	0.01694	0	0.23981	0.02315	0	0.00446	0.00446	0.00844	0.01096	0.69178
V166	0.09014	0.13669	0.17309	0.40282	0.00341	0.01263	0.01981	0.05045	0.04944	0.06151
V167	0.82506	0.03033	0.079	0.01715	0.01579	0.00343	0.00343	0.0053	0.02051	0
V168	0.0669	0.02467	0.0116	0	0.01841	0.31048	0.09371	0.31581	0.1303	0.02812
V169	0.0166	0	0.02783	0.09374	0	0.16729	0.02508	0.0091	0	0.66035
V170	0.02925	0.01831	0.04454	0	0.06654	0.01242	0.01547	0	0.77671	0.03677
V171	0.01151	0.01206	0.25063	0.05143	0.03614	0.40352	0.09711	0.03562	0.08059	0.02139
V172	0	0.02143	0.01545	0	0.02696	0.1576	0.71504	0.00806	0.01875	0.03671
V173	0.00959	0	0	0	0	0.01604	0.52203	0.00251	0.00763	0.4422
V174	0.03046	0.11412	0.28468	0.27469	0.10363	0.02823	0.00732	0.0039	0.01778	0.1352
V175	0.74569	0.02824	0.16136	0.0226	0.01213	0.00323	0.01878	0.00797	0	0
V176	0.19179	0.00884	0.02373	0	0.02423	0.65761	0.08292	0	0.00933	0.00155
V177	0.65737	0.02131	0.07485	0.06933	0	0.00256	0.00249	0.01306	0	0.15903
V178	0.20372	0.01635	0.02868	0.00586	0.0531	0.55341	0.07746	0	0	0.06142
V179	0.17002	0.13265	0	0.00219	0.65627	0.00603	0	0	0	0.03284
V180	0.48356	0.14245	0.13398	0.21487	0.01205	0.00828	0.0048	0	0	0
V181	0.01849	0.17879	0.57753	0.05636	0.01724	0.01146	0.07713	0	0.02882	0.03418
V182	0.00103	0.06824	0	0	0.36876	0.04529	0.05251	0.39104	0.04563	0.02749
V183	0.04714	0.20362	0.16557	0.40489	0.00858	0.01041	0.13148	0	0.01772	0.01059
V184	0.18636	0.01062	0.0181	0	0	0.5071	0.07045	0.02139	0	0.18598
V185	0.61924	0.0253	0.11825	0.12416	0.01294	0.00389	0.00876	0.06532	0.02028	0.00186
V186	0.76061	0.03579	0.09434	0.07333	0.013	0.00277	0.01174	0.00843	0	0
V187	0.70022	0.02588	0.16061	0.02484	0.00436	0.00341	0.00981	0.00839	0.01957	0.04291
V188	0.08549	0.23165	0	0.0457	0.56251	0.00777	0.01026	0.00556	0.00419	0.04688
V189	0.77547	0.0285	0.08965	0.05722	0.00556	0.0144	0.00436	0.00872	0	0.01614
V190	0.00933	0.04251	0.02629	0	0.13915	0.12652	0.02469	0	0.6022	0.02931
V191	0.03596	0.08557	0.13934	0.25529	0.37895	0.00645	0.04252	0.01166	0.01107	0.0332
V192	0.00376	0.04614	0	0	0.09357	0.01141	0.00606	0.01134	0	0.82772
V193	0.11579	0.04738	0.2461	0.21994	0.12162	0.00538	0.14333	0.04985	0.02126	0.02935
V194	0	0.00047	0.01033	0	0.0202	0.70515	0.25812	0.00508	0	0.00066
V195	0.03528	0.05644	0.01238	0	0.0898	0.13589	0.59281	0.03487	0	0.04251
V196	0.7156	0.03576	0.11216	0.12495	0.00583	0.0024	0.00025	0.00303	0	0
V197	0.0312	0.02598	0.08373	0.13429	0.04084	0.01566	0.07084	0.38908	0.19953	0.00885
V198	0	0.11306	0	0	0.53756	0.24995	0.04781	0	0.03155	0.02007
V199	0.02969	0.07019	0.02793	0.00958	0.17546	0.01151	0.1415	0	0.00085	0.53328
V200	0	0.07382	0	0	0.41589	0.11922	0.27665	0.07527	0	0.03915
V201	0.26975	0.06198	0.04372	0	0.0297	0.0071	0.12366	0.00753	0.37579	0.08077
V202	0.0255	0.31516	0.43617	0.06339	0.00193	0.00377	0.08148	0	0.05355	0.01905
V203	0.02312	0.09323	0.4009	0.13685	0.01614	0.01327	0.1079	0	0.15698	0.05161
V204	0.02474	0.23424	0.31671	0.21444	0.01232	0.09063	0.0171	0.04552	0.03586	0.00844
V205	0.06476	0.07	0.0227	0	0.02651	0.01963	0.65027	0.0534	0.05931	0.03341
V206	0.2836	0.02401	0.5347	0.05354	0.01131	0.00459	0.00661	0	0.01627	0.06538
V207	0.02508	0.16575	0.013	0.0425	0	0.0045	0.01237	0	0.13159	0.60521
V208	0.0044	0.00643	0.03938	0.02176	0.02898	0.75324	0.09702	0	0.04025	0.00853
V209	0.03662	0.14911	0.05928	0.00505	0.69236	0.01488	0	0	0.00255	0.04016
V210	0.06216	0.12382	0.04203	0	0.57187	0.01894	0.01624	0.101	0.01494	0.04901
V211	0.02176	0.08316	0.61844	0.05635	0.00608	0.01385	0.07116	0.02293	0.06965	0.03662
V212	0.12016	0.10664	0.02342	0	0.03017	0.01488	0.0596	0.3373	0.2986	0.00922
V213	0.12464	0.02893	0.01393	0	0.14707	0.5793	0.08367	0.00301	0	0.01945
V214	0	0.05479	0	0	0.24526	0.0364	0.5149	0	0	0.14864
V215	0	0	0.00558	0	0.01677	0.00782	0.91913	0.00263	0	0.04807
V216	0	0.73718	0	0.00605	0.19985	0.00321	0.01546	0.00571	0.01164	0.0209
V217	0.02919	0.24787	0.04425	0.05196	0.1517	0.24928	0.03765	0.03312	0.01247	0.14252
V218	0.0327	0.00232	0.00522	0	0.01695	0.58893	0.28571	0	0	0.06816
V219	0.00576	0.00191	0.02926	0.01684	0.02028	0.02442	0.18454	0.69994	0.01488	0.00216
V220	0.03213	0.03464	0.14454	0.2867	0.03502	0.00898	0.0098	0.05367	0.37582	0.01869
V221	0.16281	0.11709	0.32321	0.02989	0.00233	0.00621	0.03945	0.06193	0.12317	0.13391
V222	0.03435	0.01448	0.66455	0.05975	0	0.16144	0.01827	0	0.02902	0.01814
V223	0.02499	0.01636	0.68908	0.06346	0.00372	0.07532	0.07099	0	0.03175	0.02434
V224	0.02585	0.02608	0.6274	0.09022	0.00407	0.01615	0.0094	0.05175	0.12663	0.02246
V225	0.03308	0.0172	0.41026	0.25528	0.00022	0.02626	0.02344	0.18411	0.02713	0.02301
V226	0.00442	0.78911	0	0.00388	0.0282	0.00449	0.03292	0.11917	0.01501	0.00279
V227	0.02227	0.05151	0.6106	0.06266	0.18568	0.00605	0	0	0.03507	0.02615
V228	0.02167	0.66314	0.06252	0.01343	0.01543	0.00485	0.03102	0.11666	0.05387	0.01741
V229	0.627	0.02338	0.05813	0.00031	0.00687	0.2205	0.04514	0.01866	0	0
V230	0.02585	0	0.07985	0.22921	0	0.00916	0.12079	0	0.01277	0.52236
V231	0.03387	0.30839	0.02888	0.00681	0.03691	0.12002	0.02622	0.00339	0.40315	0.03236
V232	0.02262	0.39962	0.4062	0.03996	0.00499	0.01192	0.01255	0.0537	0.02441	0.02403
V233	0	0.12421	0	0.01408	0.62085	0.01842	0	0	0.1776	0.04484
V234	0.00974	0.04864	0	0	0.22721	0.01403	0.31381	0.3524	0	0.03418
V235	0.0266	0.02612	0.43218	0.02013	0	0.01406	0.06124	0.35831	0.02466	0.0367
V236	0.02195	0.0246	0.28042	0.18415	0.01701	0.3908	0.05197	0	0.02516	0.00393
V237	0.04498	0.07099	0.40133	0.12919	0.25016	0.03932	0.00268	0.01632	0.02492	0.02011
V238	0.0116	0.06279	0.35746	0.01161	0.0232	0.01504	0.0602	0.41319	0.02268	0.02224
V239	0.05615	0.19189	0.13878	0.34815	0.02161	0.02634	0.03692	0	0.01836	0.16179
V240	0.0714	0.00164	0.01947	0	0.01792	0.26337	0.56151	0.00068	0	0.06401
V241	0.25459	0.03068	0.19638	0.42375	0.02185	0.03641	0	0.01267	0.01082	0.01284
V242	0.03198	0.01891	0.07273	0.02801	0.06151	0.02358	0.01468	0	0.71492	0.03369
V243	0.0324	0.01534	0.06654	0.09084	0.02171	0.0922	0.07558	0	0.42633	0.17906
V244	0.03534	0.00511	0.36122	0.03464	0.00416	0.00329	0.46779	0.03004	0.02296	0.03545
V245	0.16153	0.14937	0.17558	0.00661	0.00778	0.4239	0.06179	0.01343	0	0
V246	0	0.24172	0.00163	0.00107	0.02342	0	0.6704	5e-05	0.02353	0.0382
V247	0.0293	0.0356	0.77163	0.07632	0	0.00628	0	0	0.04419	0.03668
V248	0.51412	0.07922	0.06978	2e-05	0.02484	0.01903	0.16509	0.12789	0	0
V249	0.03274	0.02983	0.62369	0.05814	0.04791	0.00579	0	0	0.03828	0.16363
V250	0.0316	0.06775	0.09322	0.19723	0.02431	0.29556	0.07671	0.18244	0.0059	0.02528
V251	0.58211	0.19078	0.0587	0.02399	0.07427	0.00393	0.00847	0.04569	0.00908	0.00298
V252	0.06515	0.55617	0.01705	0.02887	0.00606	0.22962	0.04764	0.0384	0.00193	0.0091
V253	0.01854	0.01556	0.36868	0.02977	0.03013	0.09763	0.02575	0	0.38777	0.02617
V254	0	0.15039	0	0.02211	0.69322	0.01458	0	0	0	0.1197
V255	0	0.15958	0	0	0.8034	0.00899	0.00109	0	0	0.02695
V256	0.05104	0.04115	0.23405	0.57076	0.00932	0.0504	0	0	0.02403	0.01926
V257	0.38342	0.01925	0.38717	0.05214	0.00178	0.1234	0.02761	0	0.0026	0.00262
V258	0	0.13237	0	0	0.64535	0.00756	0.00828	0	0	0.20645
V259	0.08729	0.03449	0.03789	0.05276	0.16708	0.01673	0.09347	0.48622	0.0061	0.01796
V260	0	0.25581	0.0045	0	0.00963	0.01947	0.08443	0.60655	0.0196	0
V261	0.223	0.02557	0.02452	0	0.01916	0.26868	0.37698	0.00166	0.02208	0.03835
V262	0.00104	0.47317	0.08367	0.01052	0.00987	0.31667	0.04597	0.00613	0.00479	0.04816
V263	0.42142	0.42056	0.02964	0.00964	0.01734	0.00719	0.04496	0.00108	0	0.04818
V264	0.04787	0.06962	0.14907	0.39225	0.26198	0.02243	0.01633	0	0.01315	0.0273
V265	0.03932	0.3275	0.0746	0.19141	0	0.02435	0.15417	0	0.01243	0.17623
V266	0.01108	0.74389	0.09993	0.01962	0.01571	0.00233	0.01917	0.01223	0.06832	0.00771
V267	0.00251	0.17229	0	0.0064	0	0.01359	0.00982	0	0	0.79539
V268	0.00657	0.39461	0.02474	0.08918	0.38257	0.00588	0.01466	0.00498	0.03326	0.04356
V269	0.07071	0.02922	0.39783	0.43356	0.01468	0.00294	0	0	0.03991	0.01114
V270	0.00587	0.15766	0	0	0.78973	0.00694	0	0	0	0.03981
V271	0.04456	0.03593	0.21776	0.00904	0.08144	0.02021	0.04781	0	0.51181	0.03144
V272	0.01768	0.21103	0.06933	0	0.01273	0.17469	0.07427	0.14807	0.16213	0.13009
V273	0.0118	0.0194	0.07222	0.12444	0.07798	0.62238	0.07177	0	0	0
V274	0.08177	0.00589	0.04649	0.01093	0	0.14253	0.02695	0.03257	0.00847	0.64439
V275	0	0.20599	0	0	0.4506	0.05967	0.00546	0	0	0.27827
V276	0.03844	0.14264	0.11693	0.27724	0.04235	0.00317	0.14856	0.00762	0.08509	0.13796
V277	0.03917	0.24691	0.45325	0.20285	0.00864	0.00362	0	0	0.03148	0.01408
V278	0.11655	0.00914	0.01088	0.00297	0	0.0028	0.01225	0.00222	0	0.8432
V279	0.02671	0.21083	0.07135	0.19029	0.21163	0.01203	0.24823	0	0.00609	0.02282
V280	0.10463	0.03644	0.03756	0.03316	0.13583	0.23861	0.32399	0.06236	0	0.02742
V281	0.0025	0.04424	0.01941	0	0.0132	0.66518	0.10125	0.00366	0	0.15056
V282	0.05249	0.04172	0.23841	0.5766	0.01059	0.00296	0	0.01206	0.04411	0.02108
V283	0.08751	0.09464	0.03673	0.04234	0.47152	0.05522	0.00555	0.01505	0.16849	0.02296
V284	0.01488	0	0.13714	0.01409	0	0.00351	0.01371	0.00453	0.0013	0.81085
V285	0.00952	0.13029	0	0	0	0.00698	0.09681	0.21494	0.01255	0.52892
V286	0.0286	0	0.04942	0.01985	0	0.38496	0.05699	0	0	0.46017
V287	0.01808	0	0	0	0	0.01431	0.43241	0.00198	0	0.53322
V288	0.01265	0.03098	0.02933	0	0.01119	0.30114	0.11289	0.49364	0.00818	0
V289	0.01924	0.20063	0.57823	0.05721	0.04114	0.00527	0.00143	0	0.03049	0.06636
