B_cells	NK_cells	T_cells_CD4.	Monocytes
V391	0.44207	0.10321	0.01604	0.43869
V392	0.41632	0.22899	0.17272	0.18197
V393	0.2716	0.24607	0.34885	0.13349
V394	0.10817	0.24027	0.13734	0.51422
V395	0.21822	0.39886	0.21417	0.16874
V396	0.01988	0.91781	0.03021	0.0321
V397	0.7645	0.0827	0.10154	0.05126
V398	0.45176	0.13834	0.10491	0.30499
V399	0.19349	0.54605	0.16724	0.09322
V400	0	0.5971	0.08671	0.31619
V401	0.02064	0.19147	0.71456	0.07334
V402	0.8046	0.16277	0.03264	0
V403	0.0595	0.01878	0.11601	0.80571
V404	0.08118	0.22563	0.60557	0.08762
V405	0.24405	0.02836	0.19366	0.53392
V406	0.63706	0.24845	0.01064	0.10386
V407	0	0.93977	0.03597	0.02426
V408	0.08554	0.26894	0.40825	0.23727
V409	0.01398	0.02202	0.08713	0.87687
V410	0.09809	0.82672	0.05272	0.02248
V411	0.47157	0	0	0.52843
V412	0.15611	0.09774	0.50662	0.23952
V413	0.05695	0.49532	0.20458	0.24316
V414	0.02975	0.51633	0.3435	0.11041
V415	0.44829	0.03098	0.24258	0.27815
V416	0.00057	0.11545	0.88397	0
V417	0.38639	0.59503	0.01131	0.00726
V418	0.09367	0.11181	0.17231	0.62221
V419	0.06371	0	0.09054	0.84575
V420	0	0.87801	0.03785	0.08414
V421	0.15006	0.06793	0.67393	0.10808
V422	0.09398	0.06893	0.03256	0.80453
V423	0.06789	0.05336	0.84663	0.03213
V424	0	0.07885	0.634	0.28715
V425	0.04642	0.26792	0.58943	0.09624
V426	0.08048	0.08004	0.77234	0.06714
V427	0.06963	0.41192	0.21498	0.30347
V428	0.09681	0.74916	0.07762	0.07641
V429	0.05852	0	0.09753	0.84395
V430	0.74307	0.16433	0.00882	0.08378
V431	0.18369	0.03888	0.46735	0.31008
V432	0.14161	0.09489	0.07526	0.68824
V433	0.06592	0.73808	0.00439	0.19161
V434	0.36224	0.07471	0.06475	0.4983
V435	0.52342	0	0.1328	0.34378
V436	0.4052	0	0.13444	0.46036
V437	0.2569	0.23903	0.00323	0.50084
V438	0.60875	0.16099	0.02864	0.20162
V439	0.07166	0.10577	0.03005	0.79252
V440	0.50855	0.02863	0.03586	0.42696
V441	0.05902	0.16146	0.59954	0.17998
V442	0.31424	0.34923	0.14769	0.18883
V443	0.74596	0	0.08719	0.16685
V444	0.01281	0.07233	0.91486	0
V445	0.60415	0.02323	0.33775	0.03487
V446	0.04162	0.80596	0.08279	0.06963
V447	0.61474	0.09936	0.18111	0.10479
V448	0.03033	0.07415	0.22819	0.66733
V449	0.55069	0.04783	0.2986	0.10289
V450	0.14973	0.81979	0.03048	0
V451	0.91244	0.03554	0	0.05202
V452	0.07577	0.00228	0.11895	0.803
V453	0.79358	0.07077	0.06433	0.07131
V454	0	0.89999	0.07965	0.02036
V455	0.58884	0.03907	0.30377	0.06832
V456	0.31877	0.14083	0.38596	0.15444
V457	0.01056	0.04406	0.06399	0.88139
V458	0.29032	0.23734	0.00184	0.4705
V459	0.01544	0.77777	0.12167	0.08512
V460	0.92185	0	0.03058	0.04757
V461	0.11188	0.0403	0.03582	0.81199
V462	0.36482	0.24631	0	0.38888
V463	0.25046	0.47368	0.17282	0.10304
V464	0.52702	0.09506	0	0.37792
V465	0.40351	0.42582	0.02814	0.14253
V466	0.58845	0.18458	0	0.22697
V467	0.31554	0.55749	0.09489	0.03208
V468	0.49359	0.39626	0.05647	0.05368
V469	0.01344	0.20117	0.31677	0.46862
V470	0.53498	0.13164	0.18574	0.14764
V471	0.29565	0.10937	0.04711	0.54788
V472	0.33697	0.33311	0	0.32992
V473	0.10133	0.54593	0.3453	0.00744
V474	0.15538	0	0.12891	0.71571
V475	0.19203	0.40863	0.09581	0.30353
V476	0.20187	0.00336	0.09066	0.70412
V477	0.5906	0.03918	0.2119	0.15832
V478	0.14521	0.59158	0.0113	0.25191
V479	0	0.12544	0.7913	0.08325
V480	0.09684	0.32563	0.0646	0.51292
V481	0.13539	0.05038	0.79672	0.0175
V482	0.67856	0.16333	0.11431	0.04379
V483	0.15766	0.11606	0.0993	0.62698
V484	0.05868	0.07327	0.06361	0.80444
V485	0.1326	0.72359	0.02488	0.11894
V486	0.27492	0.27698	0.14294	0.30516
V487	0.1107	0.04474	0.12011	0.72445
V488	0	0.03454	0.87263	0.09283
V489	0.20566	0.13373	0.65664	0.00397
V490	0.34403	0.32294	0.07766	0.25538
V491	0.44009	0.4595	0.03961	0.0608
V492	0.03315	0.80835	0.1585	0
V493	0.09916	0	0	0.90084
V494	0.18585	0.18521	0.51346	0.11548
V495	0.22639	0.60659	0.15757	0.00945
V496	0.28453	0.67279	0	0.04268
V497	0.00755	0.03367	0.92789	0.0309
V498	0.33799	0.1075	0.06501	0.4895
V499	0.60554	0.26568	0.12733	0.00146
V500	0.09267	0.15862	0.7107	0.03801
V501	0.01213	0	0.10857	0.8793
V502	0.53505	0.28227	0.15792	0.02476
V503	0.21238	0.10993	0.22147	0.45623
V504	0.24036	0.67723	0.02229	0.06012
V505	0.19973	0.23539	0.26822	0.29666
V506	0.08311	0.28201	0.45553	0.17934
V507	0.60257	0.10523	0.12608	0.16612
V508	0.73847	0.16544	0.03838	0.05772
V509	0.22402	0.08591	0.50748	0.18259
V510	0.21976	0.51173	0.26851	0
V511	0.05665	0.43679	0.06514	0.44143
V512	0.27266	0.0465	0.10386	0.57698
V513	0.08001	0.63115	0.23242	0.05642
V514	0.05037	0.08468	0.01301	0.85194
V515	0.76045	0.05937	0.04586	0.13432
V516	0.90616	0.0713	0	0.02253
V517	0.05531	0.03206	0.28655	0.62609
V518	0.93968	0.02602	0	0.0343
V519	0.03436	0.84908	0.02419	0.09237
V520	0.01809	0.01323	0.65126	0.31742
V521	0.55087	0.05604	0.36017	0.03293
V522	0	0.1607	0.5865	0.25279
V523	0.35134	0.14269	0.26627	0.2397
V524	0.00388	0.75513	0.21641	0.02458
V525	0.27776	0.21752	0.03355	0.47117
V526	0.63949	0.08096	0.07728	0.20227
V527	0.2112	0.0344	0.41464	0.33976
V528	0.11011	0.83604	0.00696	0.04689
V529	0.07694	0.0731	0.25342	0.59654
V530	0	0.24048	0.66625	0.09327
V531	0.02182	0.84015	0.13803	0
V532	0.18961	0.34248	0.0358	0.43212
V533	0.2809	0.36173	0.15003	0.20735
V534	0	0.04537	0.72136	0.23327
V535	0.57805	0	0	0.42195
V536	0.20377	0	0.39587	0.40036
V537	0.57599	0.26016	0.15576	0.0081
V538	0.46968	0.05119	0.09784	0.38129
V539	0.26366	0.43345	0.1712	0.13169
V540	0.20589	0.66965	0.09266	0.03181
V541	0.01624	0.52599	0.08684	0.37093
V542	0.20515	0.14716	0.27012	0.37758
V543	0.87955	0	0	0.12045
V544	0.12512	0.1013	0.19895	0.57464
V545	0.37793	0.1491	0.08092	0.39205
V546	0.0578	0.84832	0.09388	0
V547	0.03676	0.63105	0.3283	0.00389
V548	0.16071	0.73502	0.10427	0
V549	0.31413	0.0569	0.61582	0.01315
V550	0.61102	0.00781	0	0.38117
V551	0.18431	0.71086	0.05399	0.05085
V552	0	0.55188	0.0208	0.42732
V553	0.2185	0.1803	0.59022	0.01097
V554	0.09505	0.08955	0.05351	0.76189
V555	0.08985	0.25565	0.34788	0.30662
V556	0	0.07402	0.88465	0.04133
V557	0.82183	0.01848	0	0.15968
V558	0.07529	0.76656	0.04853	0.10963
V559	0.00556	0.78271	0.21173	0
V560	0.68738	0.29836	0	0.01426
V561	0	0.06915	0.90263	0.02822
V562	0.77392	0	0.11591	0.11018
V563	0.23342	0.02635	0.72959	0.01063
V564	0.04807	0.11905	0.81816	0.01472
V565	0.12079	0.2881	0.38318	0.20793
V566	0.70134	0.0895	0	0.20916
V567	0.2285	0.45462	0.03398	0.2829
V568	0.27813	0	0.0732	0.64868
V569	0.69674	0.00655	0	0.2967
V570	0.01339	0.32144	0.60646	0.05871
V571	0.81016	0.11174	0	0.0781
V572	0.4391	0.019	0.44102	0.10089
V573	0.09458	0.18302	0.01903	0.70337
V574	0.04103	0.758	0.19555	0.00542
V575	0.03572	0.09326	0.15966	0.71136
V576	0.16275	0.77009	0.05802	0.00914
V577	0.05752	0.05159	0.24618	0.6447
V578	0.04703	0.10332	0.67934	0.17031
V579	0.00992	0.84498	0.12244	0.02265
V580	0.18575	0	0.14131	0.67294
V581	0.11466	0.09026	0.00715	0.78793
V582	0.58085	0.15171	0.02943	0.23801
V583	0	0.07681	0.61049	0.3127
V584	0.50192	0.1722	0.29105	0.03483
V585	0.00584	0.02557	0.4813	0.48728
V586	0.22874	0.03413	0.64581	0.09132
V587	0.25872	0.03842	0.67275	0.03011
V588	0.64108	0.03785	0.019	0.30207
V589	0.0632	0.78539	0.09048	0.06093
V590	0.04958	0.73829	0.21213	0
V591	0	0.04396	0.24392	0.71212
V592	0.14372	0.07163	0.78465	0
V593	0.58758	0	0.18402	0.2284
V594	0.32548	0.30563	0.33217	0.03672
V595	0.0768	0.02868	0.06732	0.82721
V596	0.03588	0.30841	0.25	0.40572
V597	0	0.58245	0.34987	0.06768
V598	0.00573	0.15971	0.81895	0.01561
V599	0.61618	0.3158	0.03538	0.03263
V600	0.35533	0.4707	0.05945	0.11451
V601	0.17675	0.29074	0.09959	0.43292
V602	0.08171	0.03571	0.04889	0.83369
V603	0.0161	0.39239	0.02999	0.56152
V604	0.5	0.13545	0.33729	0.02727
V605	0.06066	0.35551	0.40578	0.17805
V606	0.7211	0.15468	0	0.12422
V607	0.65362	0	0.11599	0.23038
V608	0.21594	0.18746	0.38664	0.20995
V609	0.02568	0.26477	0.26261	0.44694
V610	0.76032	0.01199	0.09283	0.13486
V611	0.32258	0	0.06749	0.60993
V612	0.00892	0.13545	0.78822	0.06741
V613	0.02859	0.35975	0.58192	0.02974
V614	0.75247	0.05956	0.04576	0.14222
V615	0.17506	0.05992	0.01873	0.74629
V616	0.08575	0.69233	0.06679	0.15513
V617	0.4595	0.17653	0.36397	0
V618	0.73212	0	0	0.26788
V619	0.38665	0.03749	0.32518	0.25067
V620	0.00317	0.64913	0.34715	0.00056
V621	0.42115	0.16641	0.18301	0.22942
V622	0.34614	0.24597	0.38866	0.01922
V623	0.03407	0.08312	0.17948	0.70332
V624	0.78894	0.17974	0	0.03132
V625	0.2647	0.49108	0.11294	0.13128
V626	0.93334	0.01686	0	0.0498
V627	0.00399	0.02342	0.12498	0.84761
V628	0.00143	0.24154	0.03876	0.71826
V629	0.12578	0.31552	0.2924	0.2663
