Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V108	0	0	0.05955	0.15869	0.06398	0.42103	0.04061	0.02656	0	0.22958
V109	0	0.01025	0.01812	0.01074	0.00991	0.82608	0.08449	0	0.04041	0
V110	0.0042	0	0.05457	0	0.84795	0	0	0.09328	0	0
V111	0	0.05367	0.02574	0	0.08501	0.17888	0.60464	0.01758	0.02583	0.00865
V112	0	0.04979	0.02891	0	0.01462	0.14928	0.50231	0.01534	0.08146	0.15829
V113	0.0275	0	0.04389	0.00918	0.04394	0.05245	0.0231	0.02616	0.68444	0.08933
V114	0.03538	0.00767	0.04256	0.01706	0.02445	0.00277	0.01323	0.00365	0.85323	0
V115	0.01011	0.66831	0.03997	0	0.26519	0	0.01315	0.00203	0	0.00125
V116	0.39781	0.04824	0	0	0.01425	0	0	0.5397	0	0
V117	0.00622	0.0474	0.01181	0	0	0.20103	0.67872	0.0197	0.03512	0
V118	0.00925	0	0.01982	0.00216	0	0.84954	0.08643	0.0027	0.0301	0
V119	0	0.02644	0.07525	0.56288	0.00102	0.18664	0.05434	0	0.09344	0
V120	0.68615	0	0.21693	0	0	0.09691	0	0	0	0
V121	0.04546	0.08879	0.30436	0	0.03809	0.20123	0.25288	0.02678	0.01176	0.03065
V122	0.02304	0.01878	0.14738	0	0.02083	0.07964	0.10305	0	0.60727	0
V123	0.02203	0	0.03788	0	0.40298	0	0	0.53711	0	0
V124	0.67069	0.01985	0	0	0	0	0	0.30946	0	0
V125	0.01726	0.10041	0.12241	0.00185	0.04872	0.09285	0.00869	0.6078	0	0
V126	0.0061	0.03652	0.05782	0	0.82547	0	0	0.07408	0	0
V127	0.04075	0.00694	0.61761	0	0	0.04503	0.15948	0	0.13018	0
V128	0.02667	0.09981	0.44762	0	0.3825	0.04053	0	0.00287	0	0
V129	0.02307	0.04524	0.09321	0.2229	0.1182	0.00752	0.01471	0	0.47375	0.0014
V130	0.03925	0	0.4346	0	0	0	0	0.52616	0	0
V131	0.05096	0.29933	0.51048	0.00363	0.10729	0.00356	0.00571	0	0.01904	0
V132	0.10244	0.03617	0.02095	0	0.04703	0.14598	0.49175	0.15017	0.0055	0
V133	0.00941	0.01733	0.0384	0.17134	0.00136	0.09873	0.04424	0.61919	0	0
V134	0.0172	0.02498	0.30458	0	0.34812	0.0339	0.12525	0.01343	0.00134	0.1312
V135	0.02848	0.12942	0.19154	0	0.06948	0.00079	0.01594	0	0.56433	0
V136	0	0.46523	0.06385	0.15197	0.22087	0	0	0	0	0.09809
V137	0	0.03225	0.03584	0	0.0052	0.45397	0.37447	0.00679	0.09148	0
V138	0.00559	0.05845	0.04466	0	0.05678	0.13215	0.44441	0.01356	0.05054	0.19386
V139	0.60177	0	0.00061	0	0.08418	0.08324	0.00415	0	0.22605	0
V140	0.03026	0.00893	0.37818	0.46518	0.02886	0.05318	0.02719	0	0.00738	0.00084
V141	0	0.02071	0.09113	0.79217	0.00728	0.0295	0.03214	0.00282	0.00858	0.01568
V142	0	0.03647	0.05224	0.24112	0	0.14367	0.48317	0.01638	0.01861	0.00835
V143	0.00926	0.63671	0.04724	0.04113	0.25953	0.00069	0.00254	0.00291	0	0
V144	0	0.01862	0.018	0.00191	0	0.48031	0.42072	0.03316	0.02727	0
V145	0.0272	0.07064	0.0794	0.5206	0.01809	0.01659	0.01651	0.25096	0	0
V146	0.02986	0	0.54861	0	0.044	0.01256	0.0223	0.17153	0	0.17113
V147	0.01499	0	0.05853	0.00769	0.21296	0	0.00576	0.02631	0.55535	0.11842
V148	0.03247	0.01527	0.03013	0.01591	0.01957	0.0501	0.03633	0	0.80023	0
V149	0	0.0192	0.07441	0.59524	0	0	0.02146	0.13961	0.15008	0
V150	0.05983	0	0.07336	0	0.31532	0.00223	0.00182	0.00887	0.00057	0.538
V151	0	0	0.10281	0	0.18889	0.07613	0.00119	0	0	0.63098
V152	0.01803	0	0.02602	0	0.02568	0	0	0.86448	0	0.06579
V153	0.00502	0	0.05163	0	0.81858	0	0	0.12478	0	0
V154	0.08452	0.00352	0.6616	0.21856	0	0.01571	0.00928	0	0.00681	0
V155	0.05473	0	0.02758	0	0	0.06495	0.00024	0.64929	0.20321	0
V156	0.10259	0.00907	0.20174	0	0.00012	0.47494	0.05605	0.04807	0.10675	0.00067
V157	0.0021	0.30876	0.06155	0.0283	0.36292	0.2156	0.02012	0	0	0.00063
V158	0.27173	0.42803	0.02069	0	0.22745	0	4e-05	0.05206	0	0
V159	0.03158	0.00712	0.31488	0	0.42407	0.0144	0.00206	0.12225	0	0.08366
V160	0.02787	0.67479	0.02885	0	0.26798	0	0	5e-04	0	1e-05
V161	0	0.02194	0.08469	0.81758	0.00032	0.01322	0.03198	0.00259	0.02767	0
V162	0	0	0.09086	0	0.22265	0	0	0	0	0.68649
V163	0.13863	0	0.8214	0	0	0.00853	0	0.02422	0.00723	0
V164	0.06101	0	0.89913	0	0	0.0138	0.00735	0	0.01871	0
V165	0.01278	0	0.40763	0	0.14182	0	0	0.01349	0	0.42428
V166	0.03517	0.08437	0.07957	0.58099	0.02549	0.00921	0.03093	0.09482	0.04408	0.01535
V167	0.92185	0	0	0	0	0	0	0.00074	0.07741	0
V168	0.05795	0.00211	0.0259	0	0.00626	0.2389	0.02165	0.47126	0.16965	0.00632
V169	0	0	0.08669	0.17044	0.11152	0.19151	0.01924	0.01725	0	0.40335
