cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V274	0.71416	0.00607	0.20668	0.07308
V275	0.00147	0.02931	0.9629	0.00632
V276	0.53321	0.34926	0.01463	0.1029
V277	0.05127	0.24904	0.22936	0.47034
V278	0.0503	0.06519	0.40556	0.47894
V279	0.71639	0.05912	0.13018	0.09432
V280	0.02686	0.02513	0.05079	0.89723
V281	0.59549	0.03402	0.17341	0.19707
V282	0.06085	0.05612	0.8441	0.03894
V283	0.23238	0.59394	0.07427	0.09941
V284	0.0321	0.89806	0.06521	0.00463
V285	0.07465	0.01754	0.90711	7e-04
V286	0.26144	0.54806	0.12568	0.06482
V287	0.10614	0.86149	0.0171	0.01527
V288	0.02038	0.27935	0.50601	0.19426
V289	0.2908	0.20481	0.45268	0.0517
V290	0.80841	0.1745	0.01695	0.00014
V291	0.48064	0.06196	0.44825	0.00915
V292	0.94688	0.01667	0.00016	0.03629
V293	0.29323	0.01437	0.66632	0.02608
V294	0.11998	0.45407	0.00361	0.42234
V295	0.02463	0.21258	0.27326	0.48953
V296	0.18387	0.10634	0.65232	0.05746
V297	0.10796	0.01875	0.11679	0.7565
V298	0.29745	0.08969	0.60348	0.00939
V299	0.09654	0.35483	0.02422	0.52442
V300	0.00178	0.04604	0.34385	0.60833
V301	0.12975	0.09734	0.69545	0.07745
V302	0.64536	0.34478	0.00035	0.0095
V303	0.00138	0.57888	0.39884	0.02091
V304	0.06218	0.02099	0.80669	0.11014
V305	0.14029	0.15183	0.53331	0.17457
V306	0.81111	0.09834	0.0593	0.03126
V307	0.0224	0.94884	0.01863	0.01013
V308	0.25649	0.22804	0.34887	0.1666
V309	0.38161	0.34367	0.03619	0.23853
V310	0.10129	0.35628	0.20055	0.34188
V311	0.51696	0.47097	0.0077	0.00436
V312	0.10617	0.72536	0.15351	0.01495
V313	0.00276	0.17188	0.03648	0.78888
V314	0.02242	0.53891	0.14634	0.29233
V315	0.14064	0.66316	0.04578	0.15041
V316	0.32572	0.12622	0.43563	0.11243
V317	0.10119	0.72996	0.05529	0.11357
V318	0.04729	0.63875	0.01938	0.29457
V319	0.06093	0.05015	0.8677	0.02122
V320	0.08524	0.12771	0.70269	0.08436
V321	0.62692	0.36447	0.00852	9e-05
V322	0.23639	0.36142	0.09671	0.30549
V323	0.07674	0.04048	0.14523	0.73755
V324	0.6542	0.2528	0.07864	0.01437
V325	0.31061	0.62324	0.06189	0.00426
V326	0.00158	0.62645	0.11858	0.25339
V327	0.02725	0.19099	0.16072	0.62103
V328	0.05169	0.02126	0.81066	0.1164
V329	0.2185	0.1277	0.23439	0.4194
V330	0.41543	0.01112	0.39284	0.18061
V331	0.42615	0.10302	0.06343	0.4074
V332	0.01415	0.06814	0.28039	0.63732
V333	0.42696	0.06756	0.42834	0.07714
V334	0.3819	0.0112	0.41811	0.18879
V335	0.03019	0.32175	0.56237	0.08568
V336	0.18901	0.71528	0.02458	0.07113
V337	0.28472	0.38324	0.31173	0.02032
V338	0.00307	0.98051	0.01126	0.00516
V339	0.12382	0.0138	0.85711	0.00528
V340	0.06517	0.21555	0.59128	0.128
V341	0.03336	0.05928	0.10841	0.79895
V342	0.25109	0.00736	0.65338	0.08817
V343	0.95859	0.02833	0.00825	0.00483
V344	0.66023	0.1473	0.19235	0.00012
V345	0.01402	0.03309	0.95212	0.00076
V346	0.26731	0.1141	0.35279	0.26581
V347	0.06035	0.02748	0.20088	0.71129
V348	0.06534	0.6717	0.16328	0.09967
V349	0.35346	0.15393	0.42128	0.07133
V350	0.03225	0.7852	0.18247	7e-05
V351	0.02308	0.03434	0.52485	0.41773
V352	0.05067	0.01683	0.88143	0.05108
V353	0.88595	0.02951	0.04132	0.04321
V354	0.05199	0.68148	0.23987	0.02666
V355	0.28928	0.06791	0.51858	0.12423
V356	0.04691	0.04227	0.16224	0.74857
V357	0.13092	0.34038	0.33319	0.19551
V358	0.59857	0.11298	0.06606	0.22239
V359	0.63643	0.064	0.04574	0.25383
V360	0.54474	0.42227	0.02377	0.00922
V361	0.00135	0.42605	0.56786	0.00474
V362	0.00304	0.9719	0.02	0.00506
V363	0.18863	0.10877	0.5388	0.16381
V364	0.16206	0.05216	0.72233	0.06346
V365	0.34471	0.04185	0.02544	0.588
V366	0.08877	0.70675	0.09707	0.10741
V367	0.62601	0.1549	0.00745	0.21164
V368	0.09886	0.7415	0.09482	0.06481
V369	0.01985	0.37553	0.59999	0.00463
V370	0.29464	0.25589	0.42915	0.02033
V371	0.19759	0.72365	0.03381	0.04495
V372	0.21297	0.0683	0.17797	0.54076
V373	0.09156	0.13343	0.55929	0.21571
V374	0.76111	0.01764	0.22106	0.00019
V375	0.05759	0.05712	0.22259	0.66269
V376	0.04627	0.05309	0.16046	0.74019
V377	0.83269	0.00777	0.01532	0.14422
V378	0.0113	0.035	0.5378	0.4159
V379	0.40322	0.22656	0.01854	0.35168
V380	0.19054	0.08359	0.27752	0.44835
V381	0.7584	0.01886	0.11038	0.11236
V382	0.08345	0.02993	0.88131	0.00532
V383	0.84729	0.01323	0.05961	0.07987
V384	0.59527	0.0782	0.16035	0.16618
V385	0.85893	0.02026	0.08493	0.03589
V386	0.36582	0.02254	0.19892	0.41272
V387	0.58986	0.14154	0.21279	0.05582
V388	0.39029	0.33218	0.17144	0.1061
V389	0.41878	0.52173	0.01502	0.04447
V390	0.29078	0.23463	0.47029	0.00429
V391	0.49005	0.12344	0.02868	0.35783
V392	0.44457	0.22376	0.1967	0.13497
V393	0.29114	0.21923	0.39	0.09963
V394	0.12134	0.27412	0.1598	0.44474
V395	0.23926	0.39753	0.23452	0.12869
V396	0.01232	0.96208	0.00981	0.01578
V397	0.77015	0.088	0.11636	0.02549
V398	0.49167	0.14576	0.12417	0.2384
V399	0.204	0.55391	0.16995	0.07214
V400	0.00167	0.65361	0.08352	0.26119
V401	0.04	0.13908	0.76941	0.05151
V402	0.77631	0.18074	0.04283	0.00012
V403	0.03344	0.04743	0.12308	0.79606
V404	0.09551	0.17722	0.66312	0.06415
V405	0.274	0.04209	0.23361	0.4503
V406	0.65055	0.25687	0.02278	0.0698
V407	0.00307	0.98051	0.01126	0.00516
V408	0.10373	0.24329	0.46754	0.18544
V409	0.00318	0.05464	0.05082	0.89136
V410	0.09536	0.85437	0.03508	0.01519
V411	0.53721	0.01912	0.00349	0.44018
V412	0.17682	0.07012	0.57362	0.17943
V413	0.06863	0.51364	0.2225	0.19523
V414	0.04184	0.50355	0.36828	0.08634
V415	0.47582	0.03353	0.28267	0.20798
V416	0.01247	0.07227	0.91459	0.00067
V417	0.38193	0.60562	0.00803	0.00442
V418	0.09735	0.13061	0.21182	0.56022
V419	0.0251	0.02495	0.06384	0.88612
V420	0.00234	0.91579	0.01745	0.06443
V421	0.16192	0.03494	0.7268	0.07633
V422	0.06607	0.10372	0.02345	0.80676
V423	0.08282	0.01933	0.882	0.01585
V424	0.00077	0.04787	0.72711	0.22424
V425	0.06268	0.21992	0.64511	0.07229
V426	0.09321	0.03808	0.82394	0.04477
V427	0.08332	0.42751	0.24159	0.24758
V428	0.09862	0.7789	0.06408	0.0584
V429	0.02361	0.02446	0.07644	0.87548
V430	0.75252	0.17518	0.02274	0.04956
V431	0.20372	0.02624	0.53757	0.23247
V432	0.14762	0.12808	0.07865	0.64565
V433	0.06744	0.78196	0.00176	0.14884
V434	0.41353	0.09244	0.07578	0.41825
V435	0.56448	0.01919	0.157	0.25932
V436	0.45094	0.02167	0.15647	0.37092
V437	0.28501	0.27819	0.01088	0.42592
V438	0.64208	0.17081	0.04304	0.14408
V439	0.04877	0.15389	0.02185	0.77548
V440	0.56052	0.04876	0.04915	0.34158
V441	0.07569	0.11895	0.67172	0.13365
V442	0.33878	0.35183	0.1653	0.1441
V443	0.76588	0.0121	0.11014	0.11189
V444	0.01402	0.03309	0.95212	0.00076
V445	0.59761	0.02027	0.36251	0.01962
V446	0.04231	0.84137	0.0644	0.05192
V447	0.63499	0.0941	0.20164	0.06927
V448	0.02662	0.08634	0.28659	0.60045
V449	0.56222	0.0408	0.32817	0.06881
V450	0.14805	0.83311	0.01882	2e-05
V451	0.92565	0.05939	0.00017	0.01479
V452	0.04932	0.03363	0.12305	0.79399
V453	0.8047	0.07946	0.07856	0.03727
V454	0.00261	0.93133	0.05602	0.01004
V455	0.59147	0.03379	0.3318	0.04295
V456	0.33683	0.11591	0.43502	0.11224
V457	0.0032	0.07256	0.03421	0.89003
V458	0.32529	0.27256	0.01031	0.39184
V459	0.02075	0.80787	0.10631	0.06507
V460	0.93984	0.01755	0.03306	0.00956
V461	0.08408	0.06514	0.02497	0.82581
V462	0.40622	0.28252	0.00191	0.30935
V463	0.26503	0.47447	0.181	0.0795
V464	0.57588	0.11915	0.0086	0.29638
V465	0.41976	0.44262	0.03313	0.10449
V466	0.62068	0.20559	0.00705	0.16667
V467	0.31795	0.56448	0.0913	0.02628
V468	0.50085	0.40101	0.06032	0.03782
V469	0.02298	0.19951	0.38293	0.39458
V470	0.5617	0.12496	0.21016	0.10317
V471	0.33447	0.13331	0.05587	0.47635
V472	0.36981	0.36898	0.00157	0.25964
V473	0.10577	0.52368	0.35559	0.01496
V474	0.16405	0.01534	0.16298	0.65763
V475	0.21539	0.43683	0.10459	0.24318
V476	0.22323	0.03397	0.0922	0.65061
V477	0.61317	0.04072	0.23873	0.10738
V478	0.15606	0.63878	0.00854	0.19662
V479	0.01907	0.07455	0.84835	0.05803
V480	0.10782	0.38094	0.06895	0.44228
V481	0.14364	0.01873	0.82751	0.01012
V482	0.68656	0.16182	0.12621	0.02541
V483	0.17194	0.14382	0.11388	0.57036
V484	0.03352	0.11488	0.05043	0.80117
V485	0.13391	0.75853	0.01623	0.09132
V486	0.30891	0.28548	0.16268	0.24293
V487	0.10365	0.07011	0.13838	0.68786
V488	0.00146	0.0135	0.91444	0.0706
V489	0.21029	0.09145	0.68867	0.00958
V490	0.37603	0.33699	0.08903	0.19795
V491	0.44371	0.46969	0.04205	0.04455
V492	0.03152	0.82059	0.14338	0.0045
V493	0.03589	0.02693	0.01298	0.92421
V494	0.20114	0.1459	0.56786	0.08509
V495	0.22856	0.60489	0.15184	0.01471
V496	0.28088	0.68592	0.00084	0.03236
V497	0.01256	0.0171	0.96411	0.00622
V498	0.38725	0.12633	0.07585	0.41057
V499	0.59922	0.26119	0.13545	0.00415
V500	0.10391	0.1098	0.75969	0.02661
V501	0.00375	0.02735	0.08189	0.88701
V502	0.54489	0.26924	0.16613	0.01974
V503	0.24214	0.11178	0.26762	0.37847
V504	0.24094	0.69865	0.01561	0.04481
V505	0.22749	0.22499	0.31256	0.23496
V506	0.10064	0.24825	0.51483	0.13628
V507	0.63469	0.10544	0.14412	0.11576
V508	0.74581	0.17317	0.04976	0.03126
V509	0.24332	0.0594	0.5655	0.13178
V510	0.22728	0.49446	0.27403	0.00424
V511	0.06231	0.4967	0.06567	0.37532
V512	0.30955	0.06624	0.11994	0.50427
V513	0.08582	0.63563	0.23301	0.04553
V514	0.02192	0.1178	0.01088	0.84939
V515	0.78217	0.06935	0.06031	0.08817
V516	0.89534	0.09937	0.00048	0.00481
V517	0.05296	0.03887	0.36071	0.54745
V518	0.94831	0.04631	0.00049	0.00489
V519	0.03193	0.88858	0.0086	0.07089
V520	0.03144	0.00929	0.72123	0.23804
V521	0.54934	0.04353	0.38744	0.01969
V522	0.0094	0.12329	0.66994	0.19736
V523	0.38002	0.12983	0.30968	0.18047
V524	0.01049	0.76166	0.20699	0.02086
V525	0.31151	0.24895	0.04165	0.39789
V526	0.67664	0.08799	0.09306	0.14231
V527	0.23411	0.02661	0.48106	0.25822
V528	0.10681	0.85911	0.00139	0.0327
V529	0.08032	0.07921	0.31746	0.52301
V530	0.00914	0.19096	0.72773	0.07217
V531	0.02253	0.85327	0.12415	5e-05
V532	0.21329	0.38396	0.04086	0.3619
V533	0.3055	0.36819	0.16748	0.15883
V534	0.00964	0.01596	0.79913	0.17526
V535	0.63367	0.00894	0.01853	0.33886
V536	0.22468	0.00751	0.46088	0.30693
V537	0.57532	0.2505	0.16519	0.00899
V538	0.51994	0.06542	0.11591	0.29873
V539	0.28035	0.43579	0.18339	0.10048
V540	0.20791	0.6837	0.08199	0.02641
V541	0.02295	0.58422	0.0866	0.30623
V542	0.23443	0.1398	0.32255	0.30321
V543	0.89742	0.01478	0.01468	0.07312
V544	0.13706	0.11112	0.24489	0.50693
V545	0.42571	0.16418	0.09505	0.31506
V546	0.05285	0.86848	0.07413	0.00453
V547	0.04107	0.6186	0.33078	0.00955
V548	0.15947	0.74418	0.09201	0.00433
V549	0.31667	0.03049	0.64339	0.00945
V550	0.66111	0.04017	0.00169	0.29703
V551	0.18504	0.73285	0.04332	0.03879
V552	0.00196	0.62994	0.01165	0.35645
V553	0.22414	0.13639	0.62475	0.01472
V554	0.07715	0.13111	0.04593	0.74581
V555	0.10795	0.23969	0.40683	0.24553
V556	0.00113	0.03125	0.94534	0.02228
V557	0.84291	0.03657	0.01459	0.10593
V558	0.07637	0.80357	0.03509	0.08497
V559	0.01199	0.78519	0.20273	9e-05
V560	0.67157	0.32341	0.00049	0.00453
V561	0.00147	0.02931	0.9629	0.00632
V562	0.78373	0.01239	0.13653	0.06736
V563	0.23988	0.01189	0.74337	0.00486
V564	0.06103	0.06979	0.85893	0.01025
V565	0.14189	0.26289	0.43558	0.15964
V566	0.73527	0.11008	0.00675	0.1479
V567	0.25135	0.48995	0.03659	0.22211
V568	0.31511	0.02063	0.0858	0.57846
V569	0.73871	0.03852	0.00108	0.2217
V570	0.02941	0.27188	0.65312	0.04558
V571	0.81744	0.1391	0	0.04345
V572	0.43801	0.0118	0.48146	0.06872
V573	0.08755	0.2405	0.0168	0.65516
V574	0.04156	0.76487	0.18401	0.00956
V575	0.02823	0.1183	0.19446	0.65901
V576	0.15889	0.78773	0.04386	0.00952
V577	0.05409	0.06121	0.31086	0.57384
V578	0.06311	0.06203	0.74967	0.1252
