Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V198	0.22341	0.25872	0.02129	0.15122	0.34535
V199	0.76662	0.00361	0.22977	0	0
V200	0.76972	0.00569	0.01985	0	0.20475
V201	0.034	0	0.02146	0.65653	0.28801
V202	0.9175	0.0825	0	0	0
V203	0.52556	0.28419	0.01082	0.02775	0.15169
V204	0.29767	0.10198	0.01681	0	0.58353
V205	0.1025	0.02383	0.1119	0.05878	0.703
V206	0.04623	0.12997	0	0.74207	0.08173
V207	0.01766	0.02731	0	0.90024	0.05478
V208	0.16411	0.21563	0.49352	0.02459	0.10215
V209	0.14027	0.01559	0.08947	0.03097	0.7237
V210	0	0	0.99689	0	0.00311
V211	0.1426	0.01287	0.1988	0.02203	0.6237
V212	0.05973	0.78855	0.05843	0.02761	0.06568
V213	0.0899	0	0.05785	0.20076	0.65149
V214	0.03248	0.55148	0.38605	0.00554	0.02446
V215	0.23828	0.24195	0.12843	0.05079	0.34056
V216	0.05429	0.01767	0.32543	0.03301	0.5696
V217	0	0	0.02679	0.81394	0.15927
V218	0.07841	0.19984	0.32448	0.2798	0.11747
V219	0.13928	0.29508	0.41101	0.14834	0.00628
V220	0.18203	0.77663	0.03559	0	0.00575
V221	0.04801	0.03371	0.50236	0.00897	0.40695
V222	0.01484	0	0	0.04789	0.93727
V223	0.54694	0.01381	0.35374	0.07766	0.00785
V224	0.04213	0.56192	0.00707	0.06125	0.32764
V225	0.70542	0.17507	0.11951	0	0
V226	0.44196	0.55804	0	0	0
V227	0.09927	0.32915	0	0.51127	0.06031
V228	0.60592	0.02651	0.29605	0.03682	0.0347
V229	0.26784	0.41596	0.2637	0.0223	0.03019
V230	0.01137	0	0	0.04795	0.94068
V231	0.06501	0.65239	0.04685	0.13154	0.1042
V232	0.79329	0.02049	0.18622	0	0
V233	0.05376	0.01047	0.14424	0.07726	0.71428
V234	0.02224	0.41879	0.2378	0.28477	0.0364
V235	0.96584	0.03416	0	0	0
V236	0.08734	0	0.70273	0.15046	0.05947
V237	0.13158	0.07331	0.29862	0.25291	0.24359
V238	0.00466	0	0	0.22922	0.76612
V239	0.06531	0.42954	0.03409	0.13206	0.339
V240	0.06434	0.85986	0	0.01108	0.06471
V241	0.05079	0.93944	0	0	0.00977
V242	0.03857	0.34782	0.31845	0.21824	0.07692
V243	0.47381	0.01044	0.35233	0.00498	0.15844
V244	0.03392	0.40772	0.18514	0.05801	0.31522
V245	0.04953	0.92771	0.00531	0.01655	9e-04
V246	0.59611	0.29879	0.00671	0	0.09839
V247	0.20515	0.0767	0.66245	0.02758	0.02813
V248	0.09017	0.61056	0.00524	0.00776	0.28627
V249	0.24475	0.06979	0.20714	0.06643	0.41188
V250	0.02792	0	0.66661	0.02271	0.28276
V251	0.24661	0.02762	0.11024	0.53197	0.08356
V252	0.03028	0.09752	0.58798	0.1165	0.16773
V253	0.2848	0.61241	0.06434	0.02433	0.01412
V254	0.51212	0.42507	0	0.04962	0.01319
V255	0.80786	0.09988	0	0	0.09226
V256	0.04195	0.76928	0	0.00813	0.18064
V257	0.43313	0.32705	0.1374	0.0141	0.08832
V258	0.17337	0.40425	0.03716	0.36839	0.01683
V259	0.53098	0.28795	0.1684	0	0.01267
V260	0.24202	0.03484	0.09904	0.05681	0.56729
V261	0.02603	0	0.56452	0.24041	0.16904
V262	0.90525	0.05573	0.03903	0	0
V263	0.82297	0.10985	0	0.06718	0
V264	0.06652	0.90433	0	0.02823	0.00092
V265	0.8277	0.10515	0.06715	0	0
V266	0.01004	0	0.0724	0.04671	0.87085
V267	0.04274	0	0	0.13178	0.82548
V268	0.19996	0.47373	0.13625	0.13213	0.05793
V269	0.09498	0.35013	0.3728	0.14458	0.03751
V270	0.0554	0.00092	0.04166	0.86584	0.03617
V271	0.20831	0.74754	0	0.01061	0.03353
V272	0.10037	0.84368	0.00186	0.00875	0.04535
V273	0.30358	0.02065	0.19906	0.26301	0.2137
V274	0.08592	0.03724	0.02999	0.15686	0.68999
V275	0.04911	0.73557	0.13471	0.06277	0.01784
V276	0.01146	0	0.76834	0.18958	0.03062
V277	0.35719	0	0.62418	0	0.01863
V278	0.00661	0.01972	0.39696	0.39464	0.18206
V279	0.16839	0.00699	0.01056	0.71176	0.10231
V280	0.21612	0.03063	0.03865	0.56066	0.15393
V281	0.02661	0.28156	0.04233	0.61691	0.03259
V282	0.05911	0.9315	0	0	0.00939
V283	0.32755	0.01926	0.10218	0.01164	0.53937
V284	0.03037	0.09789	0.5329	4e-05	0.33881
V285	0.50448	0.4848	0	0.00749	0.00323
V286	0.0892	0	0.88929	0.01968	0.00183
V287	0.25277	0.07611	0.18361	0.22757	0.25995
V288	0.19779	0	0.65227	0	0.14994
V289	0.17508	0.29228	0.0113	0.49891	0.02243
V290	0.4126	0.47411	0.11329	0	0
V291	0.42341	0.27561	0	0.28939	0.01158
V292	0.11741	0.00562	0.41307	0.02528	0.43862
V293	0.01152	0.07955	0.8625	0.03158	0.01485
V294	0.00584	0	0	0.043	0.95115
V295	0.01645	0.00986	0.39468	0.45762	0.1214
V296	0.83882	0.13703	0	0	0.02416
V297	0.02071	0	0.83293	0.09754	0.04882
V298	0.32457	0.01228	0	0.49073	0.17242
V299	0.31571	0.00046	0.00799	0.65702	0.01881
V300	0.96704	0.03296	0	0	0
V301	0.9685	0.02999	0	0.00111	4e-04
V302	0.00437	0	0	0.34276	0.65287
V303	0.10612	0.16998	0.22268	0.1332	0.36802
V304	0.19624	0.00354	0.78513	0	0.01509
V305	0.19965	0.34087	0.07806	0.07278	0.30863
V306	0.305	0.6791	0	0.00175	0.01415
V307	0.26753	0	0.33192	0.39782	0.00274
V308	0.24118	0	0.7146	0.04422	0
V309	0.66134	0.08871	0.03839	0.07685	0.13471
V310	0.0269	0.01204	0	0.09365	0.86741
V311	0.01053	0	0.05367	0.88352	0.05228
V312	0.0829	0.23948	0.23822	0.00185	0.43755
V313	0.06073	0.32666	0	0.25159	0.36103
V314	0.07861	0.00784	0	0.31128	0.60226
V315	0.94574	0.03179	0	0	0.02247
V316	0.10913	0.56078	0.24079	0.01642	0.07288
V317	0.37888	0.0709	0.5399	0	0.01031
V318	0.89528	0.01588	0	0	0.08885
V319	0.11334	0.02331	0.86334	0	0
V320	0.092	0	0.00188	0.85709	0.04902
V321	0.14095	0.36537	0.31732	0.1494	0.02696
V322	0.01713	0.24281	0.58622	0.03231	0.12153
V323	0.24987	0.21489	0.44503	0.00355	0.08666
V324	0.04309	0.054	0.05096	0.8074	0.04455
V325	0.64545	0.13225	0.07777	0.0747	0.06982
V326	0.04442	0.00304	0.04977	0.11396	0.7888
V327	0.31412	0.51772	0.09283	0.00613	0.06919
V328	0.05115	0.3372	0.18748	0.39501	0.02917
V329	0.00647	0.03502	0.47395	0.46337	0.0212
V330	0.08652	0	0.86475	0	0.04873
V331	0.12224	0.01547	0.08299	0.07223	0.70708
V332	0.46119	0.04011	0.48089	0	0.01781
V333	0.41075	0.04547	0.33612	0.11132	0.09635
V334	0.05035	0.28096	0.5684	0.05573	0.04456
V335	0.71854	0.07385	0.07448	0.00861	0.12452
V336	0.15724	0.58809	0.24482	0	0.00985
V337	0.0051	0	0.00582	0.13795	0.85113
V338	0.72003	0.02231	0.1568	0	0.10086
V339	0.19726	0.5496	0.16837	0	0.08477
V340	0.0312	0.15133	0.10119	0.04841	0.66787
V341	0.03047	0.47498	0.43085	0	0.0637
V342	0.29908	0.15339	0.48097	0.06657	0
V343	0.69218	0	0.30782	0	0
V344	0.09545	0.77532	0.02056	0.0153	0.09337
V345	0.21053	0.05523	0	0.22173	0.51251
V346	0.03866	0.33964	0.3435	0.2345	0.04371
V347	0.08545	0.59096	0.00806	0.25787	0.05767
V348	0.02006	0.12747	0.48339	0.19293	0.17615
V349	0.07107	0.29227	0.53015	0.00388	0.10262
V350	0.11128	0.45934	0.07452	0.17846	0.1764
V351	0.19789	0.00994	0.51006	0.2634	0.01872
V352	0.10983	0.53852	0.34842	0	0.00322
V353	0.2339	0.35081	0.01804	0.02818	0.36907
V354	0.55948	0	0.44052	0	0
V355	0.09969	0.00147	0.41601	0.4647	0.01812
V356	0.0994	0	0.86244	0.00662	0.03153
V357	0.0482	0.01177	0.51974	0.02172	0.39857
V358	0.03021	0.04058	0.0407	0.84025	0.04826
V359	0.05998	0.14958	0.00023	0.76057	0.02964
V360	0.74077	0.07047	0.08792	0.10084	0
V361	0.31715	0.51173	0.06857	0	0.10255
V362	0.80005	0.0256	0.0912	0	0.08315
V363	0.02731	0.02239	0	0.12634	0.82397
V364	0.03963	0.32915	0.0125	0.3684	0.25032
V365	0.0032	0.00027	0.00704	0.90555	0.08394
V366	0.21608	0.01995	0.63607	0.03585	0.09205
V367	0.2275	0.24581	0.21365	0.12017	0.19286
V368	0.74321	0.10607	0.12113	0	0.02959
V369	0.0435	0.66352	0.23673	0.05626	0
V370	0.0227	0.16415	0.12903	0.29532	0.3888
V371	0.0589	0.91828	0.02282	0	0
V372	0.67522	0.08243	0.15273	0.07085	0.01878
V373	0.11586	0.69455	0.11549	0.06628	0.00783
V374	0.11236	0.0388	0.45849	0.38636	0.00398
V375	0.30749	0	0.65455	0.03796	0
V376	0.00684	0	0.39172	0.01615	0.58528
V377	0.09211	0.54385	0.21474	0.14035	0.00895
V378	0.12702	0.54972	0.16342	0	0.15984
V379	0.02183	0	0.10308	0.07394	0.80115
V380	0.01827	0.0481	0.20135	0.43138	0.30091
V381	0.12892	0.0425	0	0.02084	0.80773
V382	0.417	0.01981	0	0.23416	0.32903
V383	0.03514	0	0.34883	0.6	0.01603
V384	0.31771	0.06408	0.19435	0.35506	0.06879
V385	0.0752	0.08799	0	0.02574	0.81107
V386	0.71767	0.03939	0	0.24294	0
V387	0.31154	0.03652	0	0.60038	0.05156
V388	0.05603	0.87546	0.01148	0.04671	0.01032
V389	0.11765	0.79882	0	0.02009	0.06344
V390	0.20271	0.00647	0	0.62979	0.16103
V391	0.71355	0.17976	0	0.0403	0.0664
V392	0.93932	0.06068	0	0	0
V393	0.10963	0.02059	0.18022	0.4627	0.22686
V394	0.74857	0.02634	0.01164	0.10971	0.10374
V395	0	0	0.46288	0.51315	0.02397
V396	0.54351	0.01188	0.44461	0	0
V397	0.69975	0.16548	0.02116	0.07327	0.04034
V398	0.06765	0	0.21247	0.58972	0.13017
V399	0.03719	0.02235	0	0.21574	0.72473
V400	0.16784	0.57093	0.15517	0.10606	0
V401	0.31702	0	0.67713	0.00585	0
V402	0.37132	0.02877	0.48564	0.03686	0.07741
V403	0.13527	0.07419	0	0.10756	0.68298
V404	0.00772	0.03276	0.56117	0.33548	0.06287
V405	0.34785	0.31583	0.06171	0.16175	0.11285
V406	0.02564	0	0.96347	0	0.01089
V407	0.90467	0.06229	0.02418	0.00886	0
V408	0.03376	0.40152	0	0.19882	0.36591
V409	0.12553	0.00148	0.07865	0.63164	0.16269
V410	0.1222	0.12276	0.32195	0.03032	0.40277
V411	0.00537	0	0	0.04933	0.94531
V412	0.02159	0.12885	0.11958	0.03183	0.69816
V413	0.02621	0.27684	0.16679	0.29817	0.23199
V414	0.04134	0.09542	0	0.38914	0.4741
V415	0.13805	0	0	0.02191	0.84004
V416	0.09718	0.08932	0.00977	0.11856	0.68516
V417	0.01051	0	0.81947	0.0984	0.07162
V418	0.54401	0.4281	0.00013	0	0.02776
V419	0.22669	0.02425	0.00795	0.09205	0.64906
V420	0.20694	0	0.09582	0.03427	0.66296
V421	0.00377	0	0.12064	0.05636	0.81923
V422	0.01598	0.00811	0.05928	0.66633	0.25031
V423	0.30179	0.2191	0.31168	0.14356	0.02387
V424	0.0022	0	0.47864	0.00846	0.5107
V425	0.30552	0.39117	0	0.00115	0.30215
V426	0.2553	0.23966	0.00714	0.38805	0.10985
V427	0.19976	0.66063	0.13761	0	0.002
V428	0.09362	0.67932	0.06332	0.06554	0.09821
V429	0.11768	0.81132	0	0.04387	0.02713
V430	0.03436	0	0.4322	0.14823	0.3852
V431	0.12123	0.41263	0.21234	0.19184	0.06196
V432	0.32004	0.09021	0.13752	0.27746	0.17477
V433	0.20927	0	0.59186	0.1742	0.02467
V434	0.24093	0.28266	0.38935	0	0.08706
V435	0.5589	0.03825	0.39915	0.0037	0
