,"CD56NK","CD4MemoryT","CD19B","CD14"
"NRL",1.1795211261,2.1255684255,3.321714762,1.4643027514
"NRM",1.7972634798,4.9978466836,8.1958062309,8.9056274929
"NRN1",0.0056887188,0.1944237269,0.0128757653,0.0297460318
"NRP1",0.0056887188,0.007570068,0.0128757653,0.512399213
"NRP2",0.0056887188,0.007570068,0.6911059514,0.7664027916
"NRROS",5.297492843,3.7637673942,3.9983833781,20.8230055973
"NRSN2",0.7615002405,0.007570068,0.6519118606,0.2674945473
"NRXN1",0.0056887188,0.007570068,0.0128757653,0.0297460318
"NSA2",31.362614127,40.9992205843,43.9976788571,16.3422858608
"NSD1",14.5566959595,10.0244380628,15.0223346295,9.184308154
"NSDHL",3.8706419938,3.2065883808,1.1646025392,2.4100110615
"NSF",2.4260212697,2.1255684255,2.07140613,1.9562279821
"NSFL1C",13.6579615035,17.1855448653,24.5418024865,17.9652488692
"NSG1",2.4029451601,17.6560353048,0.0128757653,0.0297460318
"NSL1",12.9179532741,9.5474600997,13.9132469928,3.9930146778
"NSMAF",2.7053008762,3.4850588947,3.0929910657,3.9930146778
"NSMCE1",24.9224084234,42.2040909019,35.206282307,32.4961117162
"NSMCE2",8.604643423,9.9986031377,7.2536489739,6.642633186
"NSMCE4A",10.4275041617,14.2837453106,14.5925926615,8.5942217337
"NSUN2",3.661182559,4.2679392116,5.5705966534,2.84902521
"NSUN3",4.8630600981,2.2685917977,3.3571645776,2.1876592491
"NSUN4",1.8237545657,1.819311822,2.6500450217,5.9808616081
"NSUN5",8.76634878,12.9077369182,21.2681465986,11.2653561783
"NSUN6",4.6803840632,2.9809181375,2.1255684255,3.4656125287
"NSUN7",0.0056887188,0.0650554445,0.4369143989,0.0297460318
"NT5C",32.9161714314,21.9931528199,64.4248143299,26.4503793185
"NT5C2",4.888772147,3.9507657838,3.044841496,6.1525070184
"NT5C3A",10.1707824485,10.1776350458,21.577663804,1.9562279821
"NT5C3B",1.8237545657,6.5572377038,7.9394162371,4.5602425429
"NT5DC1",9.2083671075,13.600346271,14.4048077795,1.7145058742
"NT5DC2",0.1271716162,0.007570068,0.0128757653,2.6294725218
"NT5DC3",0.2195895739,0.1944237269,0.3543177464,0.0297460318
"NT5DC4",0.0056887188,0.007570068,0.0128757653,0.512399213
"NT5E",0.0056887188,1.215081834,1.6772817122,0.0297460318
"NT5M",0.9464135065,0.4293311223,0.10092999,0.0297460318
"NTAN1",11.6341174413,15.4994565673,13.8611617704,4.9398923819
"NTHL1",7.8944225507,6.9837017909,7.8491578353,11.6901604695
"NTMT1",7.5161878171,12.1040645323,9.2618913506,15.9436336655
"NTN4",0.0895300889,1.0182272587,0.0128757653,0.0297460318
"NTNG1",0.0056887188,0.007570068,0.899852947,0.0297460318
"NTNG2",0.2702524271,0.1532656946,0.4852019726,1.7145058742
"NTPCR",8.2508873349,9.6050493248,7.1928627956,7.6634344399
"NTSR1",0.0056887188,0.007570068,0.0128757653,0.512399213
"NUAK1",0.318005422,0.007570068,0.0128757653,0.0297460318
"NUAK2",1.90373886,3.555904146,8.06662963,4.3789256445
"NUB1",23.2674445337,15.5996959151,18.3960758245,4.7453791928
"NUBP1",7.7099190823,9.5474600997,14.9944711715,15.702262992
"NUBP2",18.0641335195,24.6000559972,21.8358341769,24.849190953
"NUBPL",1.4193145826,1.4025888478,2.2112783559,0.512399213
"NUCB1",28.5883460538,31.0365803541,19.1673321764,25.7226336404
"NUCKS1",50.1927903156,32.3652059299,44.9532845446,25.6251290468
