Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V70	0.83153	0	0.00339	0	0	0.04078	0.00841	0	0.1159	0
V71	0.04608	0	0	0.00331	0	0	0	0.9479	0	0.0027
V72	0.26565	0.00313	0.00062	0.32588	0.24581	0	0	0	0	0.15891
V73	0.08151	0	0	0	0.91487	0	0	0	0	0.00362
V74	0.01432	0.00563	0.04885	0.26252	0.12297	0.03437	0	0.00046	0	0.51089
V75	0.02769	0.08582	0.11954	0.55479	0	0.01264	0.00377	0	0.19575	0
V76	0	0	0	0	0	0.95211	0.03382	0.00471	0	0.00936
V77	0	0.04432	0	0.36685	0	0.35883	0.22206	0.00794	0	0
V78	0.02374	0.47479	0.03071	0	0.10784	0.05873	0.23769	0	0	0.06651
V79	0.0105	0.02786	0	0.36598	0	0.28555	0.01619	0	0.28139	0.01253
V80	0.46955	0	0	0	0.07652	0	0.00437	0	0.09354	0.35602
V81	0.01134	0	0	0.19023	0.15565	0.62445	0.01433	0	0	0.004
V82	0.09211	0.44228	0	0.32979	0.0813	0	0	0.05452	0	0
V83	0.03814	0.03408	0	0.63002	0	0	0	0.29776	0	0
V84	0.03186	0.02472	0	0.02774	0.08829	0.64055	0.16855	0.0051	0	0.0132
V85	0.26852	0	0.50503	0	0.02236	0	0	0	5e-05	0.20404
V86	0.31587	0	0.2633	0.40764	0	0.01319	0	0	0	0
V87	0.04287	0.05132	0.00993	0	0	0	0	0	0.89588	0
V88	0.01881	0.30169	0	0.65175	0.02243	0	0.00532	0	0	0
V89	0	0.1177	0	0.01439	0	0.15306	0.54176	0.14985	0.0224	0.00083
V90	0.0485	0.04981	0.47651	0	0.09198	0.00342	0	0	0	0.32979
V91	0.09886	0	0.90114	0	0	0	0	0	0	0
V92	0	0.13409	0	0	0	0.17249	0.56853	0.02907	0.09582	0
V93	0.02771	0.09005	0.04696	0	0	0.03898	0.1708	0.00888	0.61661	0
V94	0.94064	0	0	0	0	0.0315	0	0.02786	0	0
V95	0	0.08426	0	0	0	0.09308	0.3914	0.42595	0	0.00531
V96	0.04977	0.11356	0.33344	0.46884	0	0.02223	0.00421	0.00481	0.00313	0
V97	0	0.12423	0	0	0	0.15884	0.55614	0.03019	0.05106	0.07953
V98	0.03592	0.23935	0.02047	0.05377	0.28658	0.00654	0.02824	0.10202	0.13468	0.09242
V99	0.60944	0.00297	0	0	0	0.00899	0.04249	0	0.33611	0
V100	0.20981	0.01415	0	0.26151	0	0.34918	0.01817	0	0.13764	0.00954
V101	0.00155	0.03085	0.02449	0	0.11328	0.12121	0.11688	0.056	0.00943	0.52631
V102	0.06039	0.18874	0	0	0.11247	0.36711	0.10758	0.14029	0	0.02341
V103	0.10454	0.02754	0	0	0	0	0	0	0.86792	0
V104	0.09562	0	0.88794	0	0	0	0	0	0.01643	0
V105	0.39328	0	0.0462	0	0	0.11566	0	0.44486	0	0
V106	0.06941	0.56827	0.22442	0	0.13214	0	0	0	0	0.00576
V107	0.3211	0.15367	0	0	0.38642	0.00644	0.0013	0.02068	0.10858	0.00181
V108	0.00601	0	0	0.21008	0.04331	0.45819	0.00527	0.02519	0	0.25195
V109	0.00491	0.01235	0	0.0051	0	0.91999	0.03735	0.00489	0.00267	0.01274
V110	0.06101	0	0	0	0.90092	0	0	0.03351	0	0.00456
V111	0	0.15339	0	0	0.01534	0.15984	0.56286	0.03192	0.05238	0.02426
V112	0	0.11713	0	0	0	0.12982	0.4608	0.02334	0.11002	0.15889
V113	0.04585	0.02536	0.00389	0	0	0.04759	0.0126	0.00721	0.75706	0.10043
V114	0.05129	0.03027	0.00834	0	0	0	0	0	0.9101	0
V115	0.04301	0.74568	0.00898	0	0.18644	0	0	0	0	0.0159
V116	0.49119	0.02473	0	0	0	0	0	0.48408	0	0
V117	0	0.13538	0	0	0	0.17528	0.61173	0.03463	0.04298	0
V118	0.01658	0	0	0	0	0.93306	0.03365	0.01104	0	0.00568
V119	0	0.03873	0	0.66604	0	0.20715	0.02595	0	0.06212	0
V120	0.75049	0	0.15761	0	0	0.0919	0	0	0	0
V121	0.06856	0.13792	0.26145	0	0	0.20434	0.24484	0.0248	0.01701	0.04106
V122	0.03599	0.0522	0.0998	0	0	0.07367	0.09467	0	0.64366	0
V123	0.06287	0	0	0	0.4206	0	0	0.51374	0	0.00278
V124	0.7516	0	0	0	0	0	0	0.2484	0	0
V125	0.0456	0.11222	0.08892	0.03492	0	0.09413	0	0.62118	0	0.00303
V126	0.06398	0.0253	0	0	0.88676	0	0	0.02264	0	0.00132
V127	0.05965	0.0272	0.58361	0	0	0.03923	0.15695	0	0.13336	0
V128	0.07677	0.10165	0.42403	0	0.36797	0.02957	0	0	0	0
V129	0.04639	0.08385	0.03933	0.25762	0.05863	9e-04	0.00178	0	0.50322	0.00829
V130	0.06551	0	0.44824	0	0	0	0	0.48624	0	0
V131	0.08427	0.34133	0.5097	0	0.05964	0	0.00506	0	0	0
V132	0.1021	0.11353	0	0	0	0.13144	0.47451	0.14304	0.02203	0.01335
V133	0.00657	0	0	0.24801	0	0.10408	0.02649	0.61484	0	0
V134	0.04881	0.05186	0.26459	0	0.32779	0.03272	0.12902	0	0	0.14521
V135	0.05261	0.17841	0.15961	0	0	0	0.00319	0	0.60619	0
V136	0.03109	0.50425	0.01931	0.1763	0.15429	0	0	0	0	0.11477
V137	0	0.08141	0	0	0	0.4606	0.34381	0.01833	0.08803	0.00783
V138	0.00987	0.13489	0.00132	0	0.00011	0.11558	0.41638	0.02132	0.09481	0.20572
V139	0.64377	0.00584	0	0	0.03702	0.07441	0	0	0.23896	0
V140	0.05527	0.01904	0.28684	0.56614	0	0.06426	0.00845	0	0	0
V141	0	0.0269	0	0.9205	0	0.04009	0.00382	0	0	0.00868
V142	0	0.10368	0	0.26085	0	0.13589	0.44561	0.02374	0.02085	0.00938
V143	0.03954	0.70923	0.02281	0.03633	0.18466	0	0	0	0	0.00743
V144	0	0.07049	0	0	0	0.48325	0.38471	0.04549	0.01443	0.00164
V145	0.03641	0.07185	0	0.661	0	0.0171	0	0.21363	0	0
V146	0.06281	0	0.55076	0	0.01779	0.00782	0.02046	0.15188	0	0.18848
V147	0.03992	0.01983	0.01938	0	0.17296	0	0	0	0.612	0.13591
V148	0.04212	0.04158	0	0	0	0.03973	0.0233	0	0.85327	0
V149	0	0.02937	0	0.72678	0	0.00344	0.00189	0.11472	0.1238	0
V150	0.09301	0	0.03259	0	0.30225	0	0	0	0.02866	0.54349
V151	0.01682	0	0.07766	0	0.18187	0.06734	0	0	0.0043	0.65202
V152	0.02934	0	0	0	0	0	0	0.88867	0	0.08199
V153	0.06026	0	0	0	0.87494	0	0	0.0648	0	0
V154	0.10592	0	0.61487	0.25831	0	0.0209	0	0	0	0
V155	0.07317	0	0	0.01016	0	0.05682	0	0.66592	0.18738	0.00655
V156	0.14265	0.0048	0.1585	0	0	0.52438	0.02673	0.04387	0.09452	0.00455
V157	0.03942	0.33968	0.01518	0.03187	0.33153	0.22699	0.00284	0	0	0.0125
V158	0.34796	0.47495	0	0	0.17144	0	0	0.00557	0	7e-05
V159	0.08201	0	0.28911	0	0.42847	0.01215	0	0.08745	0	0.10081
V160	0.06233	0.73979	0	0	0.186	0	0	0	0	0.01188
V161	0	0.0331	0	0.93713	0	0.02433	0.00544	0	0	0
V162	0.00301	0	0.07754	0	0.21263	0	0	0	0.00994	0.69688
V163	0.17598	0	0.81968	0	0	0.00381	0	0.00053	0	0
V164	0.08396	0	0.90578	0	0	0.00936	0.00091	0	0	0
V165	0.04019	0	0.38517	0	0.13381	0	0	0	0.00331	0.43752
V166	0.04602	0.10953	0	0.70992	0	0.0151	0.01352	0.07312	0.01525	0.01754
V167	0.92314	0	0	0	0	0	0	0	0.07686	0
V168	0.0788	0	0	0.00245	0	0.27718	0.0016	0.46528	0.1576	0.01709
V169	0.00587	0	0.02885	0.22266	0.09896	0.20722	0	0.01213	0	0.42431
V170	0.04856	0.0218	0	0	0	0	0	0	0.92964	0
V171	0.03571	0	0.23605	0.05433	0	0.45017	0.04102	0.0574	0.12084	0.00449
V172	0	0.11858	0	0	0	0.30302	0.47649	0.03608	0.06449	0.00134
V173	0.00303	0.09975	0	0	0	0.13102	0.39744	0.02152	0.08512	0.26211
V174	0.03494	0.06762	0.20781	0.46083	0.13734	0.03001	0.00534	0	0	0.05611
V175	0.94129	0	0.04653	0	0	0.0038	0	0	0.00838	0
V176	0.18556	0	0	0	0	0.77153	0.01237	0	0.01989	0.01065
V177	0.79675	0	0	0.06553	0	0	0	0.00485	0.0224	0.11047
V178	0.22014	0	0	0.00369	0.03184	0.6815	0.01296	0	0	0.04987
V179	0.21248	0	0	0	0.78752	0	0	0	0	0
V180	0.49712	0.11206	0	0.37807	0	0.01275	0	0	0	0
V181	0.07992	0.14252	0.68751	0	0.02619	0.01017	0.0537	0	0	0
V182	0.04915	0	0	0.03569	0.36021	0	0	0.54109	0	0.01386
V183	0.00275	0.1726	0	0.69238	0	0.04014	0.09213	0	0	0
V184	0.20284	0	0	0	0	0.63918	0.00269	0.03068	0	0.12461
V185	0.66716	0	0	0.18261	0	0	0	0.09547	0.05476	0
V186	0.92001	0.00029	0	0.0519	0	0.01074	0	0	0.01706	0
V187	0.84558	0	0.04702	0	0	0	0	0	0.0889	0.0185
V188	0.13332	0.06492	0.01532	0.03809	0.73625	0	0	0	0	0.01211
V189	0.95329	0	0	0.00949	0	0.01888	0	0	0.01381	0.00454
V190	0.04239	0.04243	0	0	0.02378	0.08109	0.00371	0	0.80659	0
V191	0.04794	0.00918	0.04216	0.43582	0.41767	0.01118	0.03251	0.00343	0	0.00012
V192	0.02232	0	0.05132	0	0.41859	0	0	0	0	0.50777
V193	0.11915	0.04568	0.15967	0.36914	0.09558	0.03014	0.09923	0.07989	0	0.00151
V194	0	0.00889	0	0	0	0.81798	0.14259	0.02239	0	0.00817
V195	0.0322	0.13589	0	0	0.02334	0.26686	0.41327	0.07756	0.02755	0.02334
V196	0.81902	0.00039	0	0.17643	0	0.00416	0	0	0	0
V197	0.03464	0.01117	0	0.25605	0	0	0	0.49917	0.19897	0
V198	0.04753	0	0.01014	0	0.65954	0.25544	0.02132	0	0	0.00603
V199	0.04837	0.02927	0.08359	0	0.40586	0.0282	0.09856	0	0	0.30615
V200	0.02861	0.01637	0	0	0.48721	0.16583	0.17848	0.10952	0	0.01397
V201	0.23764	0.06059	0	0	0	0.00795	0.06768	0	0.6083	0.01784
V202	0.07677	0.2743	0.5248	0	0.0274	0.00307	0.06136	0	0.03231	0
V203	0.04412	0.08434	0.40827	0.12461	0	0.02691	0.07588	0	0.23587	0
V204	0.04109	0.18032	0.26542	0.34346	0.00583	0.08973	0.00395	0.0702	0	0
V205	0.04702	0.14812	0	0	0	0.14188	0.43836	0.09969	0.12248	0.00244
V206	0.37312	0	0.61014	0	0	0	0	0	0.00012	0.01661
V207	0.03267	0.13326	0.05419	0.05975	0.16165	0	0	0	0.22687	0.33161
V208	0.00771	0	0	0.06646	0	0.82035	0.02507	0	0.06556	0.01485
V209	0.09908	0	0.07066	0	0.82976	0	0	0	0	5e-04
V210	0.12211	0	0.0488	0	0.69945	0	0	0.11558	0	0.01405
V211	0.08107	0.0532	0.7109	0	0	0.01128	0.04391	0.03012	0.06951	0
V212	0.12932	0.06232	0	0	0	0	0	0.42638	0.38199	0
V213	0.13655	0	0	0	0.13898	0.68343	0.02004	0	0	0.02099
V214	0.00391	0.09666	0	0	0.28947	0.14666	0.37521	0.01014	0	0.07795
V215	0	0.13359	0	0	0	0.18397	0.60589	0.03408	0.04247	0
V216	0.05067	0.5462	0	0	0.39345	0	0	0	0	0.00968
V217	0.05556	0.1507	0.03361	0.09891	0.26198	0.27229	0.00386	0.04266	0	0.08042
V218	0.02488	0.01778	0	0	0	0.7279	0.17238	0.00961	0.00014	0.0473
V219	0.01628	0	0	0.08363	0	0	0	0.9001	0	0
V220	0.0131	0.03027	0	0.43187	0	0	0.00193	0.05272	0.47011	0
V221	0.21529	0.0873	0.33283	0	0.0065	0	0.00903	0.08515	0.20375	0.06014
V222	0.08705	0	0.7463	0	0	0.16665	0	0	0	0
V223	0.07848	0	0.79398	0	0	0.08686	0.04068	0	0	0
V224	0.07106	0	0.70773	0	0	0	0	0.07194	0.14927	0
V225	0.03643	0	0.3068	0.39248	0	0	0	0.26428	0	0
V226	0.0551	0.62874	0	0	0.15534	0	0	0.15507	0	0.00574
V227	0.08754	0	0.6988	0	0.21365	0	0	0	0	0
V228	0.07296	0.53603	0.07557	0	0.13384	0	0	0.1653	0	0.01629
V229	0.70076	0	0	0	0	0.29576	0	0.00348	0	0
V230	0.00074	0.04274	0.00102	0.48054	0.03488	0.03696	0.08681	0	0.02361	0.2927
V231	0.06205	0.22895	0.01059	0	0.00616	0.08928	0.00596	0	0.58986	0.00716
V232	0.08829	0.3057	0.48017	0	0.06072	0	0	0.06512	0	0
V233	0.05224	0.00344	0.02992	0.00026	0.70109	0	0.00069	0	0.20299	0.00936
V234	0.04485	0.02771	0	0	0.19068	0.01408	0.16181	0.54297	0	0.0179
V235	0.0758	0	0.41	0	0	0	0	0.5142	0	0
V236	0.02681	0.00417	0.19828	0.31041	0	0.43424	0.01873	0	0.00735	0
V237	0.08786	0.00032	0.46423	0.10218	0.29627	0.03444	0	0.0147	0	0
V238	0.06652	0	0.34458	0	0	0	0	0.5889	0	0
V239	0.02801	0.15344	0	0.63386	0.04694	0.03569	0.02748	0	0	0.07458
V240	0.05218	0.07214	0	0	0	0.41315	0.38717	0.02038	0.02699	0.02799
V241	0.18535	0.01087	0	0.7435	0	0.04658	0	0.0137	0	0
V242	0.04682	0.02238	0.01485	0.03604	0	0	0	0	0.87991	0
V243	0.03564	0.02861	0.00077	0.14719	0	0.0781	0.03633	0	0.61532	0.05805
V244	0.054	0.055	0.36515	0	0	0.09544	0.33546	0.06363	0.03131	0
V245	0.21148	0.09768	0.14492	0	0	0.51872	0.01118	0.01548	0	0.00054
V246	0	0.3085	0	0	0	0.12798	0.47238	0.02141	0.05868	0.01104
V247	0.08806	0	0.91194	0	0	0	0	0	0	0
V248	0.57984	0.06199	0	0	0	0.03746	0.10082	0.21989	0	0
V249	0.09475	0	0.74538	0	0.08619	0	0	0	0.00525	0.06842
V250	0.01395	0.02322	0	0.38444	0	0.29137	0.0112	0.26903	0	0.00679
V251	0.67659	0.1389	0	0	0.10464	0	0	0.05292	0.02658	0.00037
V252	0.10221	0.44941	0	0.03798	0.08499	0.25501	0.0086	0.04861	0	0.01319
V253	0.05282	0.00098	0.3093	0	0	0.07356	0.00344	0	0.55989	0
V254	0.05443	0	0.0358	0	0.86454	0	0	0	0	0.04523
V255	0.05282	0	0	0	0.94718	0	0	0	0	0
V256	0	0.02723	0	0.91101	0	0.05867	0.00309	0	0	0
V257	0.46604	0	0.38124	0	0	0.15272	0	0	0	0
V258	0.05093	0	0	0	0.85223	0	0	0	0	0.09684
V259	0.10487	0	0	0.1244	0.08781	0	0	0.67519	0	0.00773
V260	0.04466	0.12375	0	0.00771	0	0	0	0.82389	0	0
V261	0.20326	0.05428	0	0	0	0.38854	0.25495	0.00582	0.07828	0.01487
V262	0.03886	0.37185	0.09099	0	0.09345	0.36385	0.00588	0	0	0.03512
V263	0.49893	0.35762	0	0	0.09694	0	0.01532	0	0	0.0312
V264	0.02338	0.022	0	0.66298	0.24856	0.02711	0.01597	0	0	0
V265	0.03435	0.29673	0	0.36543	0.04393	0.05399	0.11145	0	0	0.09412
V266	0.0627	0.63452	0.12415	0	0.16278	0	0.00135	0	0.00405	0.01045
V267	0.01218	0.17968	0.0682	0	0.20073	0	0	0	0	0.53921
V268	0.04584	0.23376	0.027	0.12997	0.54204	0	0.00528	0	0	0.0161
V269	0.04491	0.02082	0.21214	0.70609	0	0.01232	0.00371	0	0	0
V270	0.07276	0	0	0	0.92698	0	0	0	0	0.00026
V271	0.07294	0.03619	0.15459	0	0	0.00043	0.01976	0	0.7161	0
V272	0.04718	0.15888	0.07061	0	0.02502	0.15792	0.01845	0.2166	0.23738	0.06797
V273	0.00801	0	0	0.25138	0.03615	0.68038	0.01875	0	0	0.00532
V274	0.10091	0.00431	0.10451	0	0.11765	0.17076	0	0.05243	0.0259	0.42352
V275	0.04887	0.05195	0.00188	0	0.71259	0.03578	0	0	0	0.14893
V276	0.01926	0.1392	0	0.49104	0.03509	0.02975	0.10257	0.01403	0.11054	0.05851
V277	0.06451	0.19484	0.48792	0.24248	0.01024	0	0	0	0	0
V278	0.14424	0.02024	0.07875	0	0.16927	0	0	0	0	0.5875
V279	0.02608	0.17352	0	0.33379	0.23057	0.05858	0.17669	0	0	0.00078
V280	0.11106	0.0485	0	0.06823	0.10866	0.32602	0.2126	0.10862	0	0.01631
V281	0.01662	0.01549	0	0.01135	0.02939	0.78614	0.0297	0.00898	0	0.10233
V282	0	0.03755	0	0.92269	0	0.01486	0.00583	0.01907	0	0
V283	0.12164	0.00302	0.03777	0.04462	0.52924	0.04195	0.00347	0	0.21787	0.00042
V284	0.0259	0	0.27319	0	0.14882	0	0	0	0.00278	0.54932
V285	0.03491	0.12705	0.02757	0	0.08236	0	0.02386	0.37578	0	0.32848
V286	0.03642	0	0.06805	0.04335	0.06574	0.48531	0.00804	0	0	0.29308
V287	0.01934	0.09284	0.00094	0	0.03484	0.11382	0.34003	0.01702	0.04835	0.33283
V288	0.03795	0	0	0.01492	0	0.23454	0	0.7126	0	0
V289	0.08545	0.12993	0.68697	0	0.0864	0	0	0	0	0.01126
V290	0.00739	0.0851	0.13052	0	0	0.34527	0.37679	0.02929	0.0169	0.00875
V291	0.87502	0	0.02452	0.01735	0	0.07473	0	0	0.00838	0
V292	0.07123	0	0.52734	0	0	0.40144	0	0	0	0
V293	0.11195	0	0.87147	0	0	0	0	0.01658	0	0
V294	0.08219	0.2289	0.17466	0	0.00771	0	0.05176	0	0.45479	0
V295	0.09574	0.0365	0.75495	0	0	0.01285	0	0.05994	0	0.04002
V296	0.04263	0.03656	0.07736	0.16183	0.25612	0.0041	0.01798	0.10006	0.30336	0
V297	0.25678	0.05623	0.01173	0	0.19446	0	0.03077	0	0	0.45003
V298	0	0.03847	0	0.91781	0	0.02744	0.01627	0	0	0
V299	0.35083	0	0	0	0.08829	0.54027	0	0	0	0.0206
V300	0.03287	0	0	0.30554	0.13839	0	0	0.5173	0	0.00589
V301	0.02463	0	0	0.01158	0	0	0	0.96379	0	0
V302	0.28766	0	0.0464	0	0	0	0	0.66594	0	0
V303	0.04433	0.45592	0.11341	0	0.10047	0.27167	0.00183	0	0	0.01237
V304	0.13825	0	0	0	0	0	0	0.86175	0	0
V305	0.09329	0	0.38841	0	0.41008	0.05265	0	0	0	0.05556
V306	0	0.00586	0	0.40841	0	0.49059	0.02655	0.05923	0.00935	0
V307	0.05853	0.06743	0	0	0.87179	0	0	0	0	0.00224
V308	0.04238	0.72122	0.03773	0	0.17229	0	0.01119	0	0	0.01519
V309	0.05674	0.11775	0	0	0.81804	0	0	0	0	0.00746
V310	0.30301	0.00775	0	0	0.57628	0.01461	0	0.05131	0	0.04704
V311	0.96512	0	0	0	0	0	0	0.03488	0	0
V312	0.03546	0.00734	0.15084	0	0.10956	0	0	0.19924	0.01598	0.48157
V313	0.00466	0	0	0	0	0.53042	0	0.42374	0	0.04118
V314	0.17482	0.26801	0.20552	0	0.34496	0.00516	0	0	0	0.00152
V315	0.05196	0.05714	0.47315	0	0	0.08615	0.30159	0.00264	0.02736	0
V316	0.00677	0	0	0	0	0.82917	0.01473	0.13314	0	0.0162
V317	0.00496	0.04736	0.10866	0.05115	0.14387	0.03894	0.12351	0.00027	0.01145	0.46981
V318	0.05938	0.45635	0.31799	0	0.10847	0	0.05254	0	0	0.00527
V319	0	0.11622	0	0	0	0.16169	0.46257	0.02615	0.04649	0.18687
V320	0.06645	0.00442	0.53945	0.35502	0	0.01237	0.02229	0	0	0
V321	0.04631	0.00229	0	0	0	0.50649	0.01276	0	0.43215	0
V322	0.01289	0.01378	0.18314	0.07598	0.09998	0.11718	0.03197	0	0.01418	0.4509
V323	0	0.013	0	0.77757	0	0.15239	0.00546	0.01778	0	0.0338
V324	0.31247	0	0	0	0	0.32615	0.00596	0.02149	0.33392	0
V325	0	0.1302	0	0.00183	0	0.16558	0.57571	0.06867	0.0574	0.00062
V326	0.07331	0	0.84011	0.08625	0	0.00033	0	0	0	0
V327	0.00793	0.00136	0	0	0.06392	0.84903	0.02723	0.03843	0	0.0121
V328	0.12292	0.04035	0.14117	0	0	0	0	0.69555	0	0
V329	0.03973	0.73225	0.00125	0	0.16362	0	0.05354	0	0	0.00961
V330	0.02478	0	0	0.14926	0	0	0	0.82596	0	0
V331	0.02381	0.00047	0.02705	0	0.10299	0	0	0.31775	0.11982	0.40811
V332	0.08939	0	0.0073	0.07842	0.79586	0.02415	0	0.00487	0	0
V333	0.11428	0	0.14895	0	0.69332	0.02529	0.00233	0.00563	0	0.0102
V334	0.01519	0.05976	0	0.1579	0	0.03368	0.13853	0	0.58423	0.01071
V335	0.10312	0.18075	0.25544	0.03218	0.10848	0.00796	0.00862	0	0.01589	0.28756
V336	0.02844	0.02158	0	0.13601	0	0.09802	0.00548	0	0.71047	0
V337	0	0.04706	0	0.73245	0	0.04038	0.10475	0.0072	0	0.06816
V338	0.39064	0.01576	0.09833	0	0	0.01373	0.06302	0.00133	0.35013	0.06706
V339	0.1586	0.03333	0.00905	0.09381	0.12596	0.02697	0	0	0.55007	0.00221
V340	0.01678	0	0	0.0159	0	0.04422	0	0.9231	0	0
V341	0.21126	0.02942	0	0	0.68855	0	0.03882	0.03195	0	0
V342	0.03806	0	0.01414	0	0.65145	0	0	0	0	0.29634
V343	0.09321	0.04875	0.10327	0	0.02734	0.03502	0.12232	0	0.48484	0.08525
V344	0.95836	0	0	0	0	0	0	0	0.04164	0
