CD56NK	CD4MemoryT	CD19B	CD14
V604	0.54811	0.07525	0.34186	0.03477
V605	0.07064	0.25961	0.4213	0.24846
V606	0.74877	0.10788	0.00961	0.13373
V607	0.63961	0.00239	0.10406	0.25395
V608	0.2285	0.10696	0.39102	0.27352
V609	0.02443	0.17098	0.2322	0.5724
V610	0.769	0.00585	0.08655	0.1386
V611	0.26947	0	0.04758	0.68295
V612	0.02491	0.05487	0.83685	0.08338
V613	0.03623	0.2776	0.63537	0.0508
V614	0.77065	0.03465	0.04422	0.15048
V615	0.12228	0.02953	0.00546	0.84273
V616	0.08878	0.64247	0.04358	0.22518
V617	0.50922	0.11705	0.37364	9e-05
V618	0.70139	0	0	0.29861
V619	0.38634	0.01115	0.30638	0.29612
V620	0.00845	0.61912	0.36505	0.00738
