Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V1	0.26683	0.06714	0.3523	0.13818	0.17555
V2	0.03094	0.75528	0.0774	0.06819	0.06819
V3	0.03593	0	0.53232	0.42831	0.00345
V4	0	0	0.24134	0.02729	0.73137
V5	0.00039	0	0.05567	0.06289	0.88105
V6	0.26327	0	0.36855	0.23752	0.13066
V7	0	0	0.45061	0.05098	0.49841
V8	0	0	0.94204	0.05796	0
V9	0.02718	0	0.32345	0.64936	0
V10	0.37723	0	0.60303	0	0.01974
V11	0.01462	0	0.10412	0.0367	0.84455
V12	0.04612	0	0.25731	0.27669	0.41988
V13	0.08792	0.01535	0.04431	0.42316	0.42926
V14	0.11197	0	0.09112	0.70053	0.09638
V15	0	0.01775	0	0.97285	0.00941
V16	0.5436	0.04098	0.01548	0.39994	0
V17	0.03744	0.15772	0.01374	0.04031	0.75078
V18	0.05795	0.32816	0.36425	0.24022	0.00942
V19	0.0092	0	0	0.07472	0.91608
V20	0	0	0.7906	0.20653	0.00287
V21	0.00393	0.16775	0.15904	0.14782	0.52147
V22	0.82598	0.04361	0.10121	0	0.0292
V23	0.04455	0	0.01834	0.0987	0.83841
V24	0.37711	0.06596	0.02253	0.03158	0.50282
V25	0.00528	0.00445	0.01315	0.39666	0.58047
V26	0.42506	0.14364	0.08465	0.03174	0.31491
V27	0.09127	0.38892	0.25779	0.00191	0.2601
V28	0.007	0.04258	0.25829	0.66596	0.02616
V29	0	0	0.3904	0.6058	0.0038
V30	0.73044	0.0663	0.03845	0.00981	0.155
V31	0.36925	0.09809	0.0153	0.26374	0.25362
V32	0.93454	0	0	0	0.06546
V33	0.00574	0.12218	0.01354	0.09122	0.76733
V34	0.09672	0.88179	0.00453	0.00679	0.01017
V35	0.06861	0.53224	0.36986	0.0265	0.00278
V36	0.00997	0.09473	0.19109	0.06859	0.63561
V37	0.67238	0	0	0	0.32762
V38	0.07904	0	0.56684	0.18496	0.16916
V39	0.23922	0	0.40908	0	0.3517
V40	0.20325	0.58962	0.02633	0.128	0.0528
V41	0.02589	0.83118	0.01731	0.00338	0.12223
V42	0.88047	2e-04	0.02746	0	0.09187
V43	0.42493	0.06554	0.49508	0.00986	0.00459
V44	0.01676	0.17941	0.66995	0	0.13388
V45	0.01507	0.60996	0.14124	0.17009	0.06365
V46	0.09069	0.74141	0.10339	0.03401	0.0305
V47	0	0	0.99599	0	0.00401
V48	0.11983	0.07266	0.29509	0.35066	0.16177
V49	0.42047	0.08842	0.33314	0.15261	0.00535
V50	0.00972	0.00171	0.98857	0	0
V51	0.06818	0.16541	0.24638	0.05173	0.46831
V52	0.02797	0.94443	0.00605	0.00971	0.01184
V53	0.00247	0.14392	0.00748	0.84612	0
V54	0.16268	0	0.01069	0.59318	0.23345
V55	0.04335	0	0	0.95665	0
V56	0.04078	0	0.00247	0.81987	0.13687
V57	0.1094	0.05875	0.67615	0.01322	0.14249
V58	0.03718	0	0.14475	0.16725	0.65082
V59	0.86009	0	0.1356	0	0.00431
V60	0.37776	0.14333	0.18514	0.1345	0.15927
V61	0.13126	0	0.02649	0.19781	0.64444
V62	0.03153	0	0.33113	0.1079	0.52944
V63	0.34346	0.1871	0.08553	0.02712	0.35679
V64	0.96768	0	0.02638	0	0.00594
V65	0.05349	0.04855	0.04854	0.67312	0.1763
V66	0.00399	0	0.16743	0.82295	0.00564
V67	0	0	0.35344	0.0689	0.57767
V68	0.36931	0	0.51667	0.01933	0.09469
V69	0.55311	0.06301	0.29348	0.00537	0.08503
V70	0.03648	0.67405	0.06483	0.19559	0.02905
V71	0.06989	0.7686	0.06574	0.07666	0.01912
V72	0.01866	0.28206	0.02668	0.026	0.6466
V73	0.03037	0	0.12284	0.58647	0.26033
V74	0	0.04503	0.00574	0.85721	0.09201
V75	0.42355	0.11742	0.44345	0	0.01558
V76	0	0	0.01717	0.91461	0.06822
V77	0.00729	0	0.96834	0.02438	0
V78	0	0	0.9956	0	0.0044
V79	0.05071	0.3023	0.05134	0.14351	0.45213
V80	0.09968	0.7047	0.00496	0.05934	0.13131
V81	0.00056	0	0.99944	0	0
V82	0.19417	0.12045	0.04027	0.63761	0.0075
V83	0.06331	0.04523	0.02503	0.57763	0.2888
V84	0.05876	0.09348	0.00323	0.04239	0.80215
V85	0	0	1	0	0
V86	0.00539	0.17699	0.39659	0.41395	0.00709
V87	0.40022	0	0.05811	0.52662	0.01504
V88	0.25016	0.10131	0.0707	0.2068	0.37104
V89	0.02577	0.04949	0.90076	0.02398	0
V90	0.00462	0.1051	0.06244	0.08802	0.73982
V91	0	0	0.0977	0.9023	0
V92	0.16653	0	0.02779	0.04203	0.76365
V93	0	0.04477	0.19932	0.52678	0.22913
V94	0.01785	0.10353	0.02353	0.22801	0.62709
V95	0.03621	0.14506	0.02342	0.09465	0.70066
V96	0.75048	0	0.03107	0.00956	0.20889
V97	0.10757	0	0.04723	0.09947	0.74574
V98	0.03033	0.26452	0.23717	0.1238	0.34417
V99	0.47116	0.09081	0.00491	0.25955	0.17357
V100	0.48839	0.1062	0.07154	0.04717	0.2867
V101	0.03719	0.92459	0.01838	0.00862	0.01122
V102	0.2585	0.16406	0.19159	0.10887	0.27698
V103	0.07862	0	0	0.03729	0.88409
V104	0.02565	0.28983	0.10317	0.02776	0.55359
V105	0.00131	0	0.03785	0.07247	0.88837
V106	0.02902	0.69625	0.21599	0.00569	0.05305
V107	0.02932	0.13208	0.79902	0.03397	0.00561
V108	0.00521	0.10371	0.89107	0	0
V109	0.03394	0.14205	0.06817	0.28007	0.47577
V110	0.14658	0.42704	0.27736	0.12661	0.02242
V111	0.22947	0.1426	0.62793	0	0
V112	0.12604	0	0.13161	0.48741	0.25493
V113	0.16242	0	0.11703	0.13534	0.58521
V114	0.53069	0.03242	0.07219	0.19592	0.16877
V115	0.84056	0	0	0	0.15944
V116	0.00251	0	0	0.04588	0.95161
V117	0.02878	0	0.88542	0.06439	0.02141
V118	0.01626	0	0	0.96309	0.02065
V119	0.25035	0	0.51064	0.23901	0
V120	0	0	0.87629	0.09217	0.03154
V121	0.17127	0.71057	0.00402	0.00744	0.1067
V122	0.01421	0.29409	0.11181	0.25302	0.32686
V123	0.42821	0	0.10657	0.2081	0.25713
V124	0.15708	0.05526	0.07666	0.22651	0.48448
V125	0.02318	0.33467	0.63241	0	0.00974
V126	0.10975	0.10235	0.27749	0.10926	0.40115
V127	0.20095	0	0.76659	0.03141	0.00105
V128	0.18536	0.76689	0.01561	0	0.03214
V129	0.19749	0	0.34191	0.16689	0.29371
V130	0.01045	0.41846	0.05683	0.25802	0.25624
V131	0	0	0.2797	0.7203	0
V132	0.27932	0	0	0.37093	0.34975
V133	0	0.00802	0.60059	0.07277	0.31861
V134	0.04474	0	0.8523	0.01054	0.09242
V135	0.01054	0.04409	0.80193	0.01481	0.12862
V136	0.99381	0	0.00011	0	0.00608
V137	0.93888	0	0.004	0.01287	0.04425
V138	0.18805	0.07682	0.09979	0.13395	0.50139
V139	0.07993	0	0.20135	0.71496	0.00376
V140	0.01113	0	0.15685	0.03219	0.79983
V141	0.00536	0.13381	0.76794	0.0871	0.00579
V142	0.14396	0	0.38657	0.11213	0.35734
V143	0.00546	0.11212	0.57652	0.13348	0.17242
V144	0.47222	0.16616	0.10535	0.13532	0.12094
V145	0	0	0.98377	0.0018	0.01444
V146	0.01354	0.26526	0.00825	0.34117	0.37178
V147	0.06435	0.01983	0.792	0.09187	0.03194
V148	0.13556	0.78034	0.01615	0.03553	0.03243
V149	0	0.00094	0	0.94166	0.05741
V150	0.1026	0.10471	0.70678	0	0.08591
V151	0.3693	0	0.01121	0.46922	0.15027
V152	0	0	0.13927	0.77661	0.08412
V153	0.125	0.09835	0.57572	0.03941	0.16151
V154	0.08981	0.50346	0.03545	0.03574	0.33553
V155	0.01233	0	0.16778	0.81456	0.00532
V156	0.06185	0	0.45714	0.13374	0.34727
V157	0.05822	0.00382	0.20133	0.26617	0.47046
V158	0.12993	0	0.50387	0.03526	0.33095
V159	0.07911	0.17795	0.01813	0.68196	0.04285
V160	0.39279	0.0961	0.13199	0.04087	0.33825
V161	0.14455	0	0.06337	0.02675	0.76533
V162	0	0	1	0	0
V163	0.0291	0	0.00758	0.06306	0.90026
V164	0.96474	0.01768	0.01758	0	0
V165	0.59536	0.16166	0.13013	0.04599	0.06687
V166	0.02667	0	0.29519	0.58787	0.09027
V167	0.01643	0.57082	0.02622	0.15435	0.23217
V168	0	0	1	0	0
V169	0.03378	0.61519	0.23319	0.09118	0.02666
V170	0.2135	0.31588	0.08169	0.22372	0.16522
V171	0.24567	0.027	0.49151	0.1794	0.05643
V172	0.12827	0.13334	0.08484	0.03395	0.6196
V173	0.16392	0.05634	0.12053	0.44058	0.21862
V174	0.14722	0	0.42418	0.18624	0.24236
V175	0.04681	0.0764	0.14251	0.17454	0.55975
V176	0.31705	0	0.00301	0.67994	0
V177	0.14092	0	0.69233	0.16407	0.00268
V178	0.21105	0	0.58648	0.10358	0.09889
V179	0.05904	0	0	0.03912	0.90184
