Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V94	0.77387	0.01332	0.08482	0.00622	0.0178	0.02644	0.02893	0.0342	0.00425	0.01017
V95	0	0	0.0333	0	0.05632	0.01562	0.56907	0.26895	0.03047	0.02627
V96	0.04741	0.12697	0.35832	0.37959	0.018	0.00781	0	0.00748	0.04341	0.01101
V97	0	0	0.04051	0	0.03352	0.0085	0.73312	0.0092	0.01561	0.15953
V98	0.00855	0.31097	0.01752	0.05717	0.16634	0.0224	0.05176	0.07119	0.14739	0.14671
V99	0.55904	0.01452	0.07058	0.00062	0.04321	0.00963	0.07892	0.01124	0.20053	0.01171
V100	0.20225	0.02332	0.09658	0.18832	0.0487	0.29752	0.0241	0.00185	0.10343	0.01392
V101	0.00486	0	0	0	0	0.08312	0.17677	0.02885	0	0.7064
V102	0.04445	0.23396	0.01574	0.00164	0.09518	0.30001	0.1671	0.09262	0.02669	0.02263
V103	0.09507	0.03536	0.05677	0.00485	0.07663	0.02895	0.00215	0.00498	0.67053	0.02473
V104	0.07122	0.01632	0.71919	0.10848	0.02965	0	0	0	0.03611	0.01904
V105	0.34365	0.00315	0.12119	0.02027	0.02287	0.14478	0.0318	0.2945	0.01779	0
V106	0.02671	0.66358	0.17585	0.04698	0	0.01685	0.01679	0	0.04977	0.00347
V107	0.25492	0.24208	0.0319	0.01474	0.26706	0.01818	0.01422	0.02634	0.11722	0.01334
V108	0.01598	0.00255	0.0363	0.13404	0	0.38866	0.02505	0.01956	0.00602	0.37184
V109	0.00751	0.03647	0.01793	0.0024	0.02965	0.82946	0.0546	0.00416	0.01783	0
V110	0.00296	0.1715	0	0.00402	0.69689	0.00055	0.00355	0.05227	0.00904	0.05921
V111	0	0	0.04445	0.00263	0.13635	0.00645	0.72948	0.0086	0.0153	0.05675
V112	0	0	0.03297	0	0.02786	0.0104	0.60684	0.00708	0.04804	0.26681
V113	0.02882	0.0162	0.03367	0	0.05301	0.08185	0.0265	0.01956	0.53683	0.20356
V114	0.03157	0.03733	0.0617	0	0.08082	0.03159	0.00262	0.00463	0.72253	0.0272
V115	0.00385	0.84915	0.00095	0.02849	0	0	0.04246	0	0.0751	0
V116	0.43879	0.0912	0.04732	0.00766	0.01797	0.0162	0.04234	0.32106	0.01746	0
V117	0.00021	0	0.05631	0	0.0471	0.00759	0.81846	0.01127	0.01662	0.04244
V118	0.02957	0.00369	0.01593	0	0.02272	0.85186	0.05522	0.01208	0.00893	0
V119	0.02315	0.03145	0.15345	0.48612	0.03142	0.17604	0.01228	0.00069	0.0854	0
V120	0.60648	0.01463	0.23387	0.02906	0.01835	0.07942	0.00827	0.00409	0.00165	0.00417
V121	0.04685	0.09467	0.24428	0.03668	0.04426	0.11383	0.31409	0.01235	0.01946	0.07352
V122	0.0168	0.03599	0.15019	0.01044	0.07345	0.07713	0.14373	0	0.46231	0.02996
V123	0.01585	0.07775	0	0.01024	0.40163	0.01261	0.02961	0.3804	0.04783	0.02408
V124	0.66561	0.05545	0.04953	0.00532	0.01094	0.00545	0.02553	0.17472	0.00746	0
V125	0.01203	0.17839	0.0962	0.04054	0.02886	0.13675	0.05835	0.40795	0.04093	0
V126	0.00436	0.21405	0	0.00599	0.65253	0.00101	0.00341	0.03765	0.0367	0.0443
V127	0.03737	0.01418	0.50795	0.0691	0.03925	0.00517	0.2048	0	0.08801	0.03416
V128	0.03002	0.21529	0.34668	0.05773	0.26588	0.04323	0.00091	0	0.01773	0.02254
V129	0.03188	0.0987	0.1139	0.21019	0.1213	0.01826	0	0	0.37197	0.03381
V130	0.03784	0.01272	0.43282	0.06699	0.02306	0.01165	0.02508	0.35718	0.02742	0.00524
V131	0.05124	0.38545	0.36027	0.12012	0.01095	0.00488	0.00966	0	0.05608	0.00135
V132	0.09425	0	0.05413	0	0.1034	0.00823	0.61547	0.07973	0.01129	0.0335
V133	0.01044	0.02568	0.05604	0.18025	0.0281	0.13316	0.10167	0.43191	0.03276	0
V134	0.02804	0.07255	0.18472	0.0661	0.21852	0.00294	0.16529	0.00131	0.0168	0.24372
V135	0.02232	0.21876	0.17981	0.02511	0.06027	0.01682	0.01925	0	0.44834	0.00931
V136	0.00944	0.59609	0.03035	0.15162	0	0	0.01135	0	0.0423	0.15885
V137	0	0.00198	0.0488	0.00152	0.06933	0.32435	0.47158	0.00667	0.0567	0.01906
V138	0.00969	0.01428	0.03637	0	0.03817	0.00921	0.53763	0.00563	0.03495	0.31407
V139	0.56943	0.03621	0.06484	0.00716	0.08897	0.07757	0.0073	0.00375	0.14478	0
V140	0.05888	0.01861	0.35146	0.43727	0.04859	0.03986	0	0	0.02117	0.02417
V141	0.04095	0.01281	0.18448	0.66117	0.02357	0.01003	0	0	0.0275	0.03949
V142	0	0	0.10318	0.19072	0.03741	0.00401	0.58618	0.00808	0.01747	0.05295
V143	0.00561	0.81172	0.00613	0.07	0	0.00347	0.02034	0	0.08272	0
V144	0	0	0.04097	0	0.03787	0.33569	0.53085	0.02339	0.01245	0.01878
V145	0.05538	0.09803	0.14214	0.46838	0.02101	0.02298	0	0.15436	0.03771	0
V146	0.03816	0.00791	0.40951	0.0618	0.00842	0.02096	0.05149	0.09223	0.01323	0.29629
V147	0.0172	0.04397	0.02193	0.0062	0.17416	0.02135	0.00663	0.01685	0.43115	0.26056
V148	0.02821	0.04517	0.04927	0	0.07811	0.07825	0.03974	0	0.66952	0.01173
V149	0.02543	0.02067	0.15698	0.53135	0.02716	0	0	0.08889	0.14234	0.00717
V150	0.07892	0.02802	0	0	0.05484	0.01603	0.02706	0.00246	0.01392	0.77873
V151	0.02563	0	0	0.00697	0	0.07756	0.02659	0	0	0.86326
V152	0.00851	0	0	0.0054	0.02048	0.02524	0.06875	0.67769	0.03447	0.15946
V153	0.00276	0.15991	0	0.00399	0.69416	0.00134	0.00488	0.07506	0.00999	0.0479
V154	0.09951	0.02316	0.52201	0.29831	0.0235	0.00766	0	0	0.01829	0.00756
V155	0.05876	0	0.01999	5e-05	0.03675	0.12916	0.04594	0.47732	0.22429	0.00776
V156	0.12078	0.03393	0.1782	0.02948	0.02883	0.44646	0.04781	0.03365	0.07778	0.00308
V157	0.00586	0.4637	0.01814	0.05184	0.17866	0.20455	0.01793	0	0.04764	0.01168
V158	0.26565	0.55532	0.02669	0.02581	0.04296	0	0.02777	0.02104	0.03477	0
V159	0.04437	0.09436	0.20502	0.06648	0.29244	0.02445	0.01331	0.06528	0.008	0.18628
V160	0.02	0.86067	0	0.0265	0	0	0.02325	0	0.06957	0
V161	0.03104	0.01338	0.19288	0.68721	0.02805	0	0	0	0.0418	0.00564
V162	0.01366	0	0	0.00605	0	0.01207	0.02828	0	0	0.93994
V163	0.1344	0.02376	0.64905	0.09643	0.02386	0.01398	0	0.01211	0.0124	0.03401
V164	0.06053	0.01503	0.71368	0.11257	0.0275	0.01442	0.00741	0	0.01972	0.02914
V165	0.03592	0.01077	0.2454	0.04412	0	0.00761	0.01403	0.0064	0.00206	0.63369
V166	0.06771	0.10968	0.14513	0.49653	0.0146	0.00598	0.00204	0.05485	0.06464	0.03885
V167	0.80009	0.01838	0.07241	0.00994	0.02891	0.00271	0.00909	0.00791	0.05055	0
V168	0.06765	0.02031	0.02018	0	0.03266	0.30047	0.05196	0.32112	0.16972	0.01592
V169	0.019	0	0.03087	0.14337	0	0.17487	0.01922	0.01034	0	0.60233
V170	0.03166	0.02674	0.05389	0	0.08514	0.03272	0.00155	0	0.75448	0.01381
V171	0.02185	0.01002	0.23466	0.0822	0.05508	0.38955	0.0588	0.04125	0.09584	0.01076
V172	0	0.00212	0.05099	0	0.0594	0.15378	0.64587	0.01569	0.04102	0.03113
V173	0.01108	0	0.02332	0	0.00733	0.02589	0.51106	0.00605	0.02208	0.3932
V174	0.02928	0.09936	0.25199	0.35105	0.11446	0.01867	0	0.00751	0.01934	0.10835
V175	0.74165	0.01643	0.15665	0.01859	0.02744	0.00073	0.02569	0.01184	0.00098	0
V176	0.19324	0.00553	0.02693	0	0.03073	0.67102	0.03495	0.00367	0.03394	0
V177	0.63936	0.01507	0.06815	0.0883	0.00765	0.00193	0.00668	0.01647	0.00457	0.15181
V178	0.20549	0.01325	0.03257	0.01876	0.06554	0.57045	0.03775	0.00321	0	0.05298
V179	0.16529	0.13687	0.00534	0.01282	0.62262	0	0	0	0.00356	0.05351
V180	0.44044	0.12574	0.11704	0.2728	0.01708	0.00387	0.00082	0.00203	0.02017	0
V181	0.04308	0.16836	0.53961	0.08197	0.04222	0.00623	0.07218	0	0.02132	0.02502
V182	0.00785	0.06452	0.00212	0.03327	0.34266	0.03927	0.03046	0.38117	0.06721	0.03147
V183	0.02921	0.16714	0.1466	0.4964	0.0173	0.0035	0.10557	0	0.03427	0
V184	0.19278	0.01042	0.02315	0.00579	0.0053	0.53199	0.03502	0.02743	0	0.16811
V185	0.5749	0.01398	0.09701	0.15899	0.02372	0.00274	0.00386	0.07151	0.0522	0.0011
V186	0.74222	0.02362	0.08664	0.08781	0.02335	0	0.01653	0.01264	0.0072	0
V187	0.67905	0.01539	0.14874	0.02242	0.01911	0.00296	0.01291	0.01082	0.04715	0.04146
V188	0.08282	0.22439	0.00952	0.06754	0.52586	0	0.01233	0.00282	0.01766	0.05706
V189	0.76309	0.01558	0.08206	0.06484	0.01716	0.01276	0.00787	0.01289	0.00553	0.01822
V190	0.01538	0.04735	0.04024	0	0.14372	0.12523	0.00487	0	0.61	0.01321
V191	0.02888	0.07726	0.1282	0.31956	0.34986	0	0.0299	0.01494	0.01642	0.03499
V192	0.01554	0.04581	0	0.00418	0.14566	0.01469	0.01841	0.0065	0	0.74921
V193	0.10098	0.03558	0.22378	0.27908	0.1319	0.00058	0.12159	0.05392	0.02911	0.02348
V194	0.00397	0	0.02662	0.00058	0.02993	0.71164	0.20252	0.01358	0.01116	0
V195	0.02749	0.03593	0.04549	0	0.1141	0.13232	0.54489	0.04058	0.01931	0.03988
V196	0.68506	0.02334	0.10148	0.15912	0.01608	0	0.00103	0.00711	0.00618	6e-04
V197	0.02721	0.01698	0.06911	0.18841	0.0529	0.01803	0.03856	0.36712	0.22168	0
V198	0.00687	0.1179	0.01313	0.00925	0.51092	0.2305	0.03103	0	0.04755	0.03284
V199	0.03291	0.06443	0.04226	0.02071	0.21062	0.01202	0.1441	0	0.00249	0.47045
V200	0	0.07119	0.01484	0	0.41208	0.11165	0.25361	0.07824	0.00813	0.05026
V201	0.23448	0.05449	0.05364	0	0.05451	0.01827	0.1084	0.00688	0.41038	0.05895
V202	0.04238	0.29638	0.4032	0.09097	0.01903	0.00025	0.07775	0	0.06186	0.00818
V203	0.0322	0.08179	0.36138	0.17675	0.04333	0.01306	0.0918	0	0.16472	0.03497
V204	0.02873	0.21121	0.28089	0.28281	0.02147	0.0793	0.00088	0.04817	0.04654	0
V205	0.05145	0.04472	0.0558	0	0.05859	0.02727	0.59038	0.05712	0.08594	0.02872
V206	0.29539	0.01932	0.50095	0.07398	0.039	0.00052	0.00515	0	0.00767	0.05803
V207	0.02865	0.16191	0.02188	0.06501	0.02228	0.00992	0.01899	0	0.15461	0.51674
V208	0.01032	0.00698	0.04111	0.0453	0.03605	0.7532	0.0381	0.00363	0.06531	0
V209	0.04504	0.15291	0.06533	0.01713	0.6507	0.00461	0	0	0.00634	0.05794
V210	0.0655	0.12445	0.04901	0.01256	0.54012	0.01023	0.01388	0.09775	0.02562	0.06088
V211	0.04683	0.07646	0.57325	0.08341	0.03611	0.01034	0.06166	0.02473	0.06108	0.02612
V212	0.11001	0.09494	0.03113	0.00188	0.04409	0.02266	0.03729	0.32102	0.33698	0
V213	0.12735	0.03002	0.0229	0.00615	0.15496	0.58846	0.04419	0.00777	0.00143	0.01678
V214	0	0.04144	0.02011	0	0.2637	0.03886	0.48786	0.0019	0.00704	0.1391
V215	0	0	0.04975	0	0.04626	0.01664	0.81685	0.01116	0.01709	0.04227
V216	0.00456	0.71205	0	0.02346	0.17002	0	0.02455	0	0.05105	0.0143
V217	0.03124	0.23471	0.04983	0.08367	0.15662	0.23789	0.01913	0.03397	0.03268	0.12028
V218	0.03499	0	0.02301	0	0.03344	0.59896	0.24261	0.00574	0.00498	0.05627
V219	0.00829	0	0.02283	0.06781	0.02727	0.02493	0.13145	0.6754	0.04203	0
V220	0.02227	0.02702	0.12216	0.33609	0.04972	0.01006	0	0.05278	0.37769	0.00222
V221	0.16479	0.10833	0.295	0.04828	0.03102	0.00787	0.03476	0.06155	0.14035	0.10805
V222	0.06366	0.01324	0.62929	0.09007	0.02589	0.15275	0.00156	0	0.01252	0.01103
V223	0.05398	0.0124	0.64862	0.09271	0.03508	0.06799	0.05867	0	0.01317	0.01739
V224	0.0492	0.02349	0.56593	0.12781	0.03352	0.01259	0	0.05402	0.12044	0.01301
V225	0.03623	0.00753	0.3552	0.33503	0.01988	0.01918	0.0015	0.18676	0.02681	0.01188
V226	0.0113	0.75303	0	0.02324	0.00107	0.00063	0.03749	0.11388	0.05935	0
V227	0.04851	0.05191	0.56131	0.09158	0.2025	0	0	0	0.01789	0.0263
V228	0.02857	0.62731	0.05945	0.0348	0.0052	0.0025	0.03282	0.11198	0.09535	0.00203
V229	0.62968	0.01677	0.05222	0	0.01249	0.23023	0.03518	0.02342	0	0
V230	0.01855	0	0.08392	0.30841	0	0.01046	0.11369	0.00073	0.01805	0.44618
V231	0.03582	0.27971	0.03656	0.01859	0.04472	0.11763	0.01322	0.00081	0.44042	0.01253
V232	0.04185	0.38182	0.37693	0.06745	0.01518	0.00688	0.01101	0.05243	0.03431	0.01214
V233	0.0107	0.12508	0.00614	0.03162	0.56552	0.01338	0	0	0.19432	0.05323
V234	0.012	0.03724	0.02016	0.00204	0.22762	0.01439	0.27598	0.35326	0.02194	0.03537
V235	0.04516	0.0205	0.38554	0.05906	0.02136	0.01188	0.04079	0.36344	0.02592	0.02634
V236	0.02682	0.01948	0.25649	0.24954	0.02996	0.37031	0.01493	0	0.03248	0
V237	0.05557	0.06861	0.36414	0.17486	0.25137	0.02734	0	0.01788	0.01923	0.02101
V238	0.0291	0.05329	0.3169	0.05041	0.04292	0.01278	0.03845	0.41233	0.02958	0.01423
V239	0.04133	0.16295	0.12418	0.43834	0.03469	0.01918	0.02401	0	0.03136	0.12395
V240	0.06211	0	0.04844	0	0.04232	0.25794	0.51502	0.00782	0.012	0.05434
V241	0.21047	0.01429	0.16292	0.51761	0.03077	0.01988	0	0.02057	0.02088	0.00262
V242	0.03231	0.02499	0.07304	0.04057	0.0801	0.03923	0	0	0.69776	0.012
V243	0.02863	0.01413	0.07046	0.11579	0.0509	0.09388	0.05246	0	0.44352	0.13023
V244	0.0407	0	0.34611	0.0484	0.03883	0.006	0.43082	0.03599	0.02422	0.02893
V245	0.16828	0.14582	0.16839	0.02019	0.01473	0.42259	0.03218	0.01682	0.011	0
V246	0	0.20178	0.03736	0.0024	0.04824	0.00576	0.61704	0.00426	0.05275	0.03041
V247	0.06152	0.03327	0.72012	0.10889	0.02655	0	0	0	0.02075	0.0289
V248	0.48793	0.06533	0.06806	0.0055	0.04001	0.02026	0.16115	0.13695	0.01481	0
V249	0.06041	0.02848	0.57928	0.0866	0.08235	4e-05	0	0	0.02026	0.14258
V250	0.02562	0.05467	0.08261	0.27057	0.03283	0.27348	0.03582	0.18813	0.02415	0.01212
V251	0.55273	0.17988	0.04919	0.03078	0.07816	0.00232	0.01011	0.04748	0.04514	0.00422
V252	0.06555	0.53219	0.01846	0.05238	0	0.22052	0.03501	0.03711	0.03878	0
V253	0.03307	0.01861	0.32654	0.04623	0.05796	0.09691	0.00837	0	0.40057	0.01174
V254	0.00919	0.15349	0	0.04629	0.65468	0.00495	0	0	0.00555	0.12584
V255	0	0.16877	0	0.00041	0.76548	0	0.00532	0	0.00732	0.0527
V256	0.0303	0.02119	0.18941	0.67855	0.01929	0.02721	0	0	0.03006	0.004
V257	0.3878	0.01341	0.36185	0.0714	0.02088	0.12138	0.01741	0.00041	0.00546	0
V258	0.00076	0.14	0	0.00554	0.63242	0	0.01439	0	0.00115	0.20574
V259	0.07938	0.02417	0.03178	0.1001	0.16388	0.01396	0.06474	0.47773	0.0279	0.01636
V260	0.00736	0.22812	0.00773	0.01366	0.00917	0.01971	0.05685	0.60074	0.05668	0
V261	0.20478	0.01139	0.0431	0	0.04334	0.26489	0.3441	0.00678	0.05031	0.03129
V262	0.00977	0.46236	0.0841	0.02855	0.00724	0.31094	0.02845	0.00472	0.03369	0.03018
V263	0.40887	0.40538	0.03175	0.01399	0.02071	0.00569	0.05333	0	0.02183	0.03846
V264	0.03285	0.0572	0.12957	0.47962	0.24218	0.01118	0.00203	0	0.02192	0.02346
V265	0.03041	0.29738	0.08016	0.25194	0.00308	0.02148	0.14209	0	0.03396	0.1395
V266	0.02099	0.70922	0.09275	0.03611	0	0	0.02634	0.00601	0.10859	0
V267	0.01039	0.18885	0	0.02417	0	0.01909	0.02471	0	0.00094	0.73185
V268	0.00916	0.36863	0.03222	0.12342	0.3512	0	0.01519	0.00215	0.05508	0.04294
V269	0.05939	0.01445	0.33307	0.52348	0.02991	0	0	0.00356	0.03601	0.00012
V270	0.02188	0.16436	0	0.00032	0.74551	0	0	0	0.00569	0.06226
V271	0.04944	0.03767	0.19556	0.01911	0.10085	0.03088	0.03221	0	0.51798	0.0163
V272	0.02343	0.19353	0.07129	0.01747	0.03111	0.1689	0.05219	0.14559	0.19765	0.09884
V273	0.01313	0.01728	0.06993	0.17826	0.08065	0.60578	0.02216	0.00161	0.01122	0
V274	0.08918	0.01686	0.04955	0.02701	0	0.15145	0.02552	0.03338	0.0136	0.59345
V275	0.00464	0.2088	0	0.00354	0.4541	0.05338	0.00899	0	0.00397	0.26258
V276	0.02569	0.11642	0.11083	0.34221	0.05963	0.00147	0.12513	0.01249	0.10262	0.10351
V277	0.04822	0.2268	0.40578	0.26512	0.02089	0	0	0	0.02997	0.00322
V278	0.12669	0.0195	0.01502	0.01186	0	0.00831	0.02718	0	0	0.79143
V279	0.0174	0.18251	0.08041	0.24063	0.20578	0.00674	0.22281	0	0.02312	0.0206
V280	0.09365	0.02502	0.05306	0.05386	0.14998	0.22799	0.28791	0.06805	0.01486	0.02563
V281	0.00966	0.04314	0.02833	0.00286	0.02716	0.68416	0.05545	0.00866	0.01127	0.12931
V282	0.03027	0.02079	0.18819	0.66832	0.02037	0	0	0.0196	0.04777	0.0047
V283	0.08201	0.09466	0.04476	0.0619	0.43705	0.04824	0	0.01349	0.1874	0.03048
