mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.27803	0.20742	0.22377	0.17621	0.11457
V2	0.05731	0.69769	0.0874	0.11871	0.03889
V3	0.05538	0.142	0.35959	0.41646	0.02658
V4	0.00997	0.11183	0.21925	0.0933	0.56565
V5	0.01433	0.0698	0.07131	0.13964	0.70493
V6	0.28048	0.13565	0.23447	0.25356	0.09584
V7	0.00641	0.15914	0.36565	0.10928	0.35952
V8	0.00852	0.21659	0.6534	0.10679	0.0147
V9	0.04886	0.09863	0.2248	0.60317	0.02453
V10	0.37982	0.17856	0.36242	0.04829	0.0309
V11	0.03192	0.0937	0.10868	0.10575	0.65995
V12	0.0713	0.10525	0.19991	0.32142	0.30212
V13	0.1177	0.09736	0.04961	0.43899	0.29635
V14	0.13929	0.0669	0.07564	0.63027	0.08791
V15	0.02152	0.05635	0.0149	0.86631	0.04092
V16	0.47433	0.13009	0.02581	0.34825	0.02151
V17	0.06312	0.25382	0.0376	0.10545	0.54002
V18	0.07802	0.41004	0.24332	0.25084	0.01778
V19	0.02732	0.06627	0.01769	0.15712	0.73161
V20	0.00059	0.17851	0.55878	0.23844	0.02367
V21	0.0197	0.27963	0.13917	0.20238	0.35911
V22	0.66986	0.16401	0.06907	0.06361	0.03345
V23	0.07274	0.07664	0.03777	0.17326	0.63959
V24	0.40304	0.17033	0.03513	0.09968	0.29181
V25	0.02229	0.07275	0.02987	0.44857	0.42652
V26	0.41372	0.23818	0.07105	0.09619	0.18087
V27	0.11509	0.47616	0.19124	0.06205	0.15546
V28	0.02618	0.1371	0.18311	0.61005	0.04356
V29	0.00398	0.10318	0.27985	0.58226	0.03073
V30	0.61304	0.1709	0.03847	0.08529	0.0923
V31	0.36848	0.17947	0.02874	0.26954	0.15376
V32	0.75382	0.09918	0.0193	0.07364	0.05406
V33	0.0225	0.21292	0.03672	0.15945	0.56841
V34	0.12593	0.75205	0.04492	0.07344	0.00367
V35	0.09045	0.5648	0.25604	0.08275	0.00596
V36	0.02546	0.22311	0.16883	0.13211	0.45049
V37	0.62817	0.09025	0.01228	0.07644	0.19286
V38	0.10225	0.16287	0.38986	0.22063	0.12438
V39	0.2764	0.1575	0.27907	0.06291	0.22412
V40	0.21523	0.54109	0.04711	0.16235	0.03422
V41	0.05462	0.75779	0.0529	0.06705	0.06765
V42	0.70444	0.12595	0.03087	0.07517	0.06357
V43	0.39536	0.22579	0.28389	0.07561	0.01935
V44	0.03043	0.35693	0.46836	0.04972	0.09456
V45	0.03836	0.59974	0.12149	0.19926	0.04114
V46	0.11584	0.67496	0.10053	0.09116	0.01751
V47	0.00022	0.22787	0.70858	0.04313	0.0202
V48	0.14465	0.19271	0.2004	0.34707	0.11517
V49	0.38527	0.21604	0.19713	0.18037	0.02119
V50	0.01833	0.23594	0.68986	0.04231	0.01356
V51	0.09445	0.29668	0.19239	0.10947	0.30701
V52	0.06098	0.81235	0.04878	0.07529	0.00259
V53	0.02668	0.17057	0.02616	0.74899	0.02761
V54	0.19091	0.05812	0.0256	0.55852	0.16685
V55	0.06699	0.04449	0.01366	0.84149	0.03337
V56	0.06545	0.03939	0.01985	0.76045	0.11486
V57	0.1317	0.24841	0.44814	0.07008	0.10167
V58	0.06485	0.07654	0.13561	0.23703	0.48598
V59	0.68939	0.12685	0.08503	0.07515	0.02358
V60	0.3654	0.24321	0.12226	0.17044	0.09868
V61	0.1772	0.07322	0.04128	0.26105	0.44725
V62	0.05196	0.13064	0.26817	0.16874	0.38048
V63	0.35228	0.2769	0.0742	0.09114	0.20548
V64	0.75594	0.11417	0.03196	0.07175	0.02618
V65	0.07794	0.11441	0.05058	0.62435	0.13272
V66	0.02473	0.07073	0.12495	0.74424	0.03535
V67	0.00715	0.12873	0.3003	0.13328	0.43054
V68	0.37671	0.1513	0.3139	0.08419	0.0739
V69	0.4861	0.20272	0.17513	0.07535	0.0607
V70	0.06198	0.62372	0.0761	0.21763	0.02057
V71	0.09737	0.68798	0.07871	0.12487	0.01108
V72	0.03997	0.38015	0.05084	0.0898	0.43923
V73	0.05323	0.06867	0.10159	0.58222	0.19429
V74	0.01282	0.08678	0.02286	0.79046	0.08707
V75	0.39165	0.2617	0.25884	0.06384	0.02397
V76	0.01053	0.04511	0.02889	0.84029	0.07517
V77	0.01678	0.217	0.67432	0.07756	0.01434
V78	0.00049	0.2307	0.69876	0.04996	0.02008
V79	0.07631	0.3789	0.06364	0.19097	0.29019
V80	0.12567	0.64669	0.03917	0.11333	0.07513
V81	0.00891	0.2278	0.70668	0.04268	0.01392
V82	0.20736	0.17937	0.044	0.54051	0.02876
V83	0.08897	0.112	0.03615	0.56116	0.20172
V84	0.08991	0.18858	0.02739	0.10947	0.58466
V85	3e-04	0.22755	0.70781	0.05021	0.01414
V86	0.02301	0.28439	0.27132	0.39821	0.02307
V87	0.38493	0.08464	0.05027	0.44489	0.03527
V88	0.27423	0.19637	0.06519	0.23683	0.22739
V89	0.0379	0.25984	0.61188	0.0773	0.01307
V90	0.02017	0.2062	0.07403	0.15432	0.54527
V91	0.00866	0.05799	0.08066	0.82112	0.03157
V92	0.21775	0.10049	0.04249	0.11086	0.52841
V93	0.00996	0.13873	0.15417	0.52755	0.16959
V94	0.03803	0.18749	0.04144	0.28798	0.44506
V95	0.06129	0.23902	0.04373	0.15916	0.4968
V96	0.64872	0.10379	0.03535	0.08875	0.12339
V97	0.14883	0.09221	0.05767	0.16644	0.53485
V98	0.05065	0.37433	0.18296	0.17088	0.22118
V99	0.43878	0.1707	0.02148	0.26086	0.10819
V100	0.45661	0.20705	0.06171	0.10933	0.1653
V101	0.06991	0.79788	0.05542	0.07421	0.00259
V102	0.27224	0.27057	0.13555	0.15473	0.16691
V103	0.12245	0.05686	0.0227	0.11354	0.68445
V104	0.04706	0.39603	0.10432	0.08822	0.36437
V105	0.01519	0.07356	0.05595	0.14943	0.70588
V106	0.05391	0.67726	0.17246	0.06567	0.03069
V107	0.04406	0.31924	0.53236	0.08683	0.01751
V108	0.01623	0.31101	0.61769	0.04335	0.01171
V109	0.05721	0.22863	0.07197	0.31897	0.32322
V110	0.16182	0.46855	0.18687	0.1612	0.02157
