mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.26207	0.22322	0.24904	0.16534	0.10033
V2	0.0465	0.6877	0.10733	0.09856	0.0599
V3	0.05947	0.14014	0.3975	0.37191	0.03098
V4	0.01006	0.1787	0.2382	0.11093	0.46211
V5	0.01941	0.15819	0.0771	0.15703	0.58827
V6	0.2692	0.14659	0.26253	0.23474	0.08695
V7	0.00386	0.1965	0.39401	0.11834	0.2873
V8	0.0063	0.18449	0.70537	0.10384	0
V9	0.05995	0.10551	0.25653	0.53622	0.04178
V10	0.35463	0.16495	0.40618	0.05507	0.01917
V11	0.03343	0.17729	0.11824	0.12465	0.54639
V12	0.07335	0.14604	0.22069	0.30284	0.25707
V13	0.12204	0.14807	0.05937	0.40345	0.26708
V14	0.14882	0.08895	0.09348	0.56518	0.10357
V15	0.04779	0.07789	0.02886	0.77238	0.07308
V16	0.45836	0.14228	0.04458	0.31506	0.03972
V17	0.06054	0.33492	0.04377	0.11548	0.4453
V18	0.07135	0.41337	0.26787	0.2157	0.03171
V19	0.03347	0.15994	0.02039	0.17275	0.61344
V20	0.00145	0.15954	0.60883	0.21832	0.01186
V21	0.01757	0.33533	0.15435	0.19234	0.30041
V22	0.62925	0.16499	0.09582	0.07246	0.03748
V23	0.07466	0.16277	0.04134	0.18386	0.53738
V24	0.3807	0.21672	0.04772	0.10615	0.24871
V25	0.03346	0.13856	0.03549	0.4166	0.37589
V26	0.3848	0.27105	0.08915	0.09731	0.15768
V27	0.09993	0.49426	0.21065	0.06012	0.13505
V28	0.03677	0.15307	0.21012	0.5381	0.06195
V29	0.0153	0.10648	0.31634	0.51819	0.04369
V30	0.57481	0.1856	0.06003	0.09122	0.08835
V31	0.35042	0.21236	0.04267	0.24803	0.14653
V32	0.71308	0.09943	0.04424	0.08707	0.05618
V33	0.0238	0.29657	0.04195	0.16481	0.47287
V34	0.10385	0.72686	0.06921	0.064	0.03608
V35	0.07618	0.55334	0.27737	0.07267	0.02044
V36	0.02308	0.2859	0.18431	0.13695	0.36976
V37	0.59784	0.11364	0.02868	0.08999	0.16985
V38	0.09816	0.16966	0.42346	0.20718	0.10155
V39	0.26138	0.17916	0.30989	0.07126	0.1783
V40	0.19077	0.54797	0.06682	0.13917	0.05527
V41	0.04261	0.7416	0.07378	0.05905	0.08296
V42	0.66661	0.1304	0.05441	0.08491	0.06367
V43	0.36654	0.21906	0.32088	0.0774	0.01612
V44	0.02273	0.35197	0.49962	0.05388	0.07181
V45	0.03285	0.60062	0.14044	0.16557	0.06052
V46	0.0961	0.66402	0.12149	0.07706	0.04134
V47	0	0.18963	0.75741	0.05296	0
V48	0.14059	0.21494	0.22346	0.31087	0.11014
V49	0.36098	0.22037	0.22645	0.16573	0.02647
V50	0.01389	0.1995	0.73722	0.04939	0
V51	0.08589	0.34111	0.21158	0.1102	0.25122
V52	0.04842	0.77589	0.07329	0.06491	0.03749
V53	0.04447	0.19766	0.04136	0.65463	0.06188
V54	0.19755	0.09081	0.03637	0.50617	0.1691
V55	0.09041	0.06334	0.02749	0.75235	0.06641
V56	0.08467	0.06768	0.03144	0.68306	0.13316
V57	0.11952	0.24531	0.48651	0.07333	0.07532
V58	0.06674	0.14028	0.1492	0.2358	0.40798
V59	0.65224	0.12323	0.11348	0.08339	0.02765
V60	0.34029	0.26383	0.14397	0.15836	0.09354
V61	0.17617	0.13746	0.04791	0.2562	0.38226
V62	0.05051	0.17644	0.29093	0.17165	0.31047
V63	0.32608	0.31339	0.0915	0.09185	0.17719
V64	0.71243	0.11079	0.05894	0.08486	0.03299
V65	0.08864	0.14883	0.06431	0.55508	0.14314
V66	0.04224	0.08493	0.14893	0.6635	0.0604
V67	0.00623	0.1773	0.32518	0.14228	0.34901
V68	0.35305	0.14756	0.35374	0.08795	0.05769
V69	0.45368	0.2081	0.20458	0.07838	0.05527
V70	0.05479	0.6235	0.09527	0.17835	0.0481
V71	0.0816	0.67612	0.09967	0.1035	0.0391
V72	0.03556	0.44584	0.06044	0.09488	0.36328
V73	0.06379	0.10319	0.11841	0.52584	0.18877
V74	0.03429	0.11681	0.03572	0.70182	0.11135
V75	0.36107	0.25701	0.29354	0.06629	0.02209
V76	0.03562	0.06892	0.04305	0.75149	0.10092
V77	0.01313	0.18282	0.72554	0.0785	0
V78	0	0.19382	0.748	0.05818	0
V79	0.07034	0.42799	0.0758	0.17644	0.24944
V80	0.10784	0.64845	0.05782	0.09795	0.08794
V81	0.0057	0.18959	0.75443	0.05028	0
V82	0.20859	0.20097	0.06145	0.47399	0.05501
V83	0.09755	0.15515	0.04677	0.50309	0.19744
V84	0.08729	0.27407	0.03191	0.12303	0.48369
V85	0	0.18848	0.755	0.05652	0
V86	0.02541	0.29278	0.29933	0.34583	0.03665
V87	0.37838	0.09644	0.06942	0.40246	0.0533
V88	0.26119	0.238	0.07949	0.22063	0.20069
V89	0.03204	0.23253	0.65765	0.07779	0
V90	0.02038	0.28578	0.0821	0.15976	0.45198
V91	0.03133	0.07397	0.10107	0.73254	0.06109
V92	0.21154	0.17297	0.04944	0.1249	0.44115
V93	0.01823	0.17172	0.17542	0.47064	0.164
V94	0.04113	0.25943	0.04809	0.27196	0.3794
V95	0.05952	0.31613	0.05065	0.16099	0.41271
V96	0.61749	0.11764	0.05567	0.09703	0.11217
V97	0.14635	0.16612	0.06485	0.17476	0.44792
V98	0.04445	0.4078	0.20109	0.15761	0.18905
V99	0.41587	0.19754	0.03651	0.24039	0.1097
V100	0.42669	0.23705	0.08007	0.10995	0.14624
V101	0.05533	0.76506	0.07954	0.06347	0.0366
V102	0.25339	0.29971	0.15503	0.14548	0.14638
V103	0.12156	0.14414	0.02559	0.13469	0.57402
V104	0.04055	0.44952	0.11802	0.09032	0.30159
V105	0.02061	0.16327	0.0607	0.16505	0.59037
V106	0.04163	0.66212	0.19177	0.05731	0.04717
V107	0.03693	0.29878	0.57202	0.08465	0.00762
V108	0.01131	0.28062	0.65834	0.04973	0
V109	0.05791	0.28605	0.08344	0.29239	0.28022
V110	0.1454	0.47047	0.20922	0.1392	0.03571
V111	0.22102	0.29373	0.42223	0.05595	0.00707
V112	0.16303	0.10114	0.12354	0.43902	0.17326
V113	0.20777	0.13947	0.12085	0.19984	0.33207
V114	0.45397	0.16321	0.07679	0.20316	0.10288
V115	0.67551	0.10136	0.03954	0.09093	0.09267
V116	0.02578	0.15696	0.02218	0.15191	0.64318
V117	0.0374	0.17898	0.6596	0.11072	0.01331
V118	0.06423	0.06388	0.02742	0.76566	0.07881
V119	0.25752	0.14245	0.34906	0.23239	0.01858
V120	0.00611	0.17281	0.6696	0.13202	0.01945
V121	0.16643	0.63465	0.05867	0.06586	0.07438
V122	0.0323	0.40903	0.11792	0.25026	0.19049
V123	0.39731	0.14379	0.09724	0.21752	0.14414
V124	0.18591	0.20832	0.0854	0.25006	0.27031
V125	0.03084	0.44431	0.45635	0.05401	0.01449
V126	0.13008	0.27487	0.22452	0.15536	0.21517
V127	0.21108	0.15802	0.53349	0.09136	0.00605
V128	0.17457	0.65475	0.06991	0.05743	0.04334
V129	0.21723	0.1642	0.25783	0.19805	0.16268
V130	0.0291	0.4894	0.08299	0.24335	0.15516
V131	0.0285	0.09857	0.23333	0.59332	0.04629
V132	0.30716	0.11637	0.02183	0.34497	0.20967
V133	0.00119	0.20294	0.49293	0.12795	0.17499
V134	0.05294	0.18935	0.63998	0.0711	0.04663
V135	0.01537	0.23596	0.60998	0.07312	0.06557
V136	0.72961	0.09817	0.0477	0.08968	0.03483
V137	0.68562	0.12003	0.04339	0.10354	0.04741
V138	0.21254	0.23723	0.10248	0.18026	0.26749
V139	0.1179	0.08588	0.16981	0.57259	0.05381
V140	0.03016	0.1595	0.16819	0.12023	0.52191
V141	0.01378	0.29604	0.55645	0.12298	0.01075
V142	0.17542	0.14661	0.30932	0.1682	0.20045
V143	0.01422	0.28361	0.43798	0.1638	0.10039
V144	0.39995	0.2647	0.09845	0.15768	0.07921
V145	0	0.19247	0.73916	0.06432	0.00404
V146	0.03747	0.3717	0.04269	0.32196	0.22618
V147	0.07386	0.20306	0.56991	0.13012	0.02306
V148	0.13399	0.67088	0.06978	0.08065	0.0447
V149	0.03907	0.06555	0.02825	0.77002	0.09711
V150	0.11087	0.28573	0.50403	0.05183	0.04754
V151	0.36573	0.09916	0.0383	0.38258	0.11424
V152	0.03299	0.07989	0.13105	0.65358	0.1025
V153	0.13402	0.27417	0.41087	0.09373	0.08722
V154	0.10245	0.56261	0.07051	0.08777	0.17667
V155	0.0505	0.08544	0.14839	0.65587	0.05981
V156	0.0827	0.17456	0.36695	0.18124	0.19456
V157	0.08511	0.16645	0.17774	0.29157	0.27912
V158	0.15831	0.16003	0.40019	0.10195	0.17952
V159	0.11206	0.24601	0.04868	0.51683	0.07643
V160	0.36752	0.24255	0.11722	0.10425	0.16845
V161	0.19027	0.16509	0.08069	0.11143	0.45251
V162	0	0.19538	0.75363	0.05098	0
V163	0.05793	0.15323	0.03422	0.15886	0.59576
V164	0.69648	0.13249	0.05344	0.08856	0.02904
V165	0.46976	0.25953	0.11313	0.10414	0.05343
V166	0.05822	0.10324	0.23902	0.50655	0.09297
V167	0.03409	0.59346	0.06707	0.16633	0.13905
V168	0	0.19538	0.75363	0.05098	0
V169	0.0475	0.60432	0.19647	0.11365	0.03806
V170	0.20641	0.38684	0.0915	0.21017	0.10509
V171	0.24392	0.18879	0.32931	0.18964	0.04833
V172	0.15706	0.30935	0.0982	0.10415	0.33123
V173	0.18511	0.18278	0.11173	0.37518	0.1452
V174	0.17519	0.13995	0.32641	0.21626	0.14218
V175	0.07054	0.24781	0.13892	0.22004	0.32269
V176	0.32066	0.08426	0.0344	0.5094	0.05128
V177	0.1539	0.16778	0.48194	0.18177	0.01461
V178	0.21903	0.17364	0.40196	0.14358	0.06179
V179	0.09476	0.1598	0.02633	0.13569	0.58342
V180	0.0224	0.1831	0.33196	0.0955	0.36704
V181	0.06256	0.35133	0.02974	0.14071	0.41566
V182	0.44824	0.25933	0.04363	0.19001	0.05877
V183	0.06353	0.7645	0.07192	0.05813	0.04192
V184	0.25784	0.12461	0.27851	0.29743	0.04161
V185	0.09195	0.47642	0.06446	0.18094	0.18622
V186	0.12409	0.25815	0.05663	0.27692	0.28422
V187	0.07496	0.59876	0.05634	0.22289	0.04705
V188	0.64038	0.11957	0.06625	0.14058	0.03322
V189	0.36849	0.26473	0.07176	0.25371	0.04131
V190	0.33179	0.18757	0.21719	0.08492	0.17852
V191	0.19266	0.25702	0.03867	0.39115	0.1205
V192	0.26396	0.25273	0.14554	0.22578	0.11198
V193	0.05479	0.29611	0.46424	0.088	0.09687
V194	0.22805	0.17552	0.10614	0.16874	0.32154
V195	0.43505	0.23947	0.23607	0.0688	0.0206
V196	0.01944	0.15111	0.07702	0.15827	0.59415
V197	0.06249	0.74437	0.06897	0.08204	0.04212
V198	0.19882	0.28478	0.06682	0.23166	0.21792
V199	0.5787	0.12483	0.21524	0.06517	0.01607
V200	0.60046	0.10788	0.06058	0.09835	0.13274
V201	0.05453	0.07735	0.04577	0.64177	0.18058
V202	0.69664	0.13699	0.04133	0.09039	0.03466
