mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.25026	0.22619	0.24784	0.1682	0.10751
V2	0.04095	0.67632	0.11107	0.10971	0.06195
V3	0.05282	0.14629	0.39523	0.36652	0.03915
V4	0.00581	0.15832	0.24444	0.09976	0.49168
V5	0.01757	0.12774	0.08595	0.14095	0.62779
V6	0.25794	0.15177	0.26113	0.23515	0.09401
V7	0	0.18611	0.39497	0.11099	0.30793
V8	0	0.19246	0.68931	0.10429	0.01395
V9	0.05626	0.10865	0.2571	0.53197	0.04602
V10	0.33369	0.17614	0.39738	0.0639	0.0289
V11	0.03042	0.15029	0.12651	0.11144	0.58135
V12	0.0686	0.1381	0.2241	0.29572	0.27348
V13	0.1192	0.13693	0.06391	0.39887	0.28109
V14	0.14648	0.08736	0.09476	0.56445	0.10694
V15	0.04778	0.07284	0.02975	0.77657	0.07307
V16	0.44735	0.14872	0.04442	0.3209	0.0386
V17	0.05698	0.31164	0.05204	0.10981	0.46953
V18	0.06403	0.41345	0.26709	0.21879	0.03665
V19	0.0322	0.12703	0.02881	0.15614	0.65582
V20	0	0.16457	0.59727	0.21221	0.02595
V21	0.01375	0.32137	0.15983	0.18792	0.31713
V22	0.60535	0.17447	0.09461	0.08703	0.03854
V23	0.07221	0.13576	0.04944	0.17168	0.57091
V24	0.37045	0.20899	0.05184	0.11023	0.25849
V25	0.03223	0.11924	0.0413	0.40831	0.39892
V26	0.37167	0.26861	0.09158	0.1049	0.16324
V27	0.09122	0.4859	0.21229	0.0676	0.14297
V28	0.03415	0.15386	0.21127	0.53471	0.066
V29	0.01179	0.10945	0.3168	0.51212	0.04984
V30	0.55552	0.19046	0.06068	0.10313	0.0902
V31	0.34234	0.21016	0.04543	0.25154	0.15053
V32	0.68836	0.10987	0.04346	0.10174	0.05658
V33	0.02132	0.27173	0.05016	0.15636	0.50044
V34	0.09665	0.71495	0.07291	0.079	0.0365
V35	0.0679	0.54764	0.27551	0.08288	0.02607
V36	0.01873	0.26919	0.18995	0.13087	0.39126
V37	0.58102	0.11463	0.03066	0.09845	0.17524
V38	0.08916	0.17293	0.42058	0.20371	0.11362
V39	0.24755	0.17918	0.30817	0.07428	0.19082
V40	0.18206	0.54231	0.07008	0.14987	0.05568
V41	0.03726	0.72688	0.0786	0.07184	0.08542
V42	0.64352	0.13905	0.05412	0.09881	0.06451
V43	0.34693	0.22841	0.31476	0.08674	0.02316
V44	0.01437	0.35093	0.49176	0.05749	0.08546
V45	0.02803	0.59267	0.14326	0.17297	0.06306
V46	0.08895	0.65384	0.12423	0.0898	0.04318
V47	0	0.19363	0.73543	0.05403	0.0169
V48	0.13382	0.21568	0.22431	0.30921	0.11698
V49	0.34576	0.22846	0.22332	0.17203	0.03042
V50	0.00407	0.20874	0.72122	0.05397	0.012
V51	0.07889	0.33122	0.21479	0.10977	0.26533
V52	0.04272	0.7622	0.07728	0.07973	0.03807
V53	0.04389	0.19494	0.04297	0.657	0.0612
V54	0.19556	0.08493	0.03866	0.50526	0.17558
V55	0.09023	0.05984	0.02785	0.75625	0.06583
V56	0.08451	0.06108	0.03284	0.68408	0.13749
V57	0.10716	0.24922	0.47877	0.07639	0.08846
V58	0.06284	0.12274	0.15525	0.22617	0.43299
V59	0.62748	0.13487	0.11141	0.09755	0.02869
V60	0.328	0.26585	0.14429	0.16436	0.09751
V61	0.17233	0.12069	0.05383	0.24988	0.40328
V62	0.04455	0.16613	0.29422	0.16418	0.33093
V63	0.31456	0.30833	0.09469	0.09886	0.18357
V64	0.68659	0.12255	0.05758	0.10044	0.03284
V65	0.08707	0.1436	0.06672	0.55417	0.14844
V66	0.04107	0.08401	0.15056	0.66198	0.06237
V67	0.00146	0.16422	0.32868	0.133	0.37264
V68	0.33437	0.1569	0.34792	0.0942	0.0666
V69	0.43414	0.21542	0.20175	0.08873	0.05997
V70	0.04995	0.61537	0.09879	0.18706	0.04883
V71	0.07508	0.66616	0.10291	0.11563	0.04022
V72	0.03165	0.42532	0.06823	0.09338	0.38142
V73	0.06211	0.09634	0.12118	0.5215	0.19887
V74	0.03423	0.11047	0.03743	0.70353	0.11434
V75	0.34172	0.26481	0.28816	0.07671	0.02859
V76	0.0356	0.0626	0.04435	0.75411	0.10334
V77	0.00353	0.19285	0.70973	0.08121	0.01267
V78	0	0.19766	0.72626	0.05904	0.01704
V79	0.06562	0.41495	0.082	0.17671	0.26071
V80	0.10116	0.63747	0.06239	0.1091	0.08988
V81	0	0.19716	0.73668	0.05427	0.01189
V82	0.20471	0.20265	0.06241	0.47557	0.05467
V83	0.09582	0.14691	0.05001	0.50092	0.20633
V84	0.08358	0.24949	0.04011	0.11559	0.51123
V85	0	0.19322	0.73503	0.05968	0.01208
V86	0.02039	0.29491	0.29892	0.34347	0.0423
V87	0.37055	0.10174	0.06925	0.40527	0.05319
V88	0.25397	0.23232	0.08315	0.22191	0.20865
V89	0.02196	0.24022	0.64325	0.08072	0.01384
V90	0.01766	0.26282	0.08995	0.15134	0.47824
V91	0.03069	0.07125	0.10267	0.7335	0.06189
V92	0.20594	0.15346	0.05613	0.11935	0.46512
V93	0.01607	0.16646	0.17822	0.46558	0.17367
V94	0.03882	0.24036	0.05505	0.2651	0.40067
V95	0.05619	0.29516	0.05829	0.15537	0.43499
V96	0.59807	0.12291	0.05626	0.10764	0.11512
V97	0.14197	0.14593	0.07168	0.16708	0.47334
V98	0.03886	0.3995	0.20418	0.15801	0.19944
V99	0.40591	0.19851	0.03849	0.24551	0.11158
V100	0.41291	0.23634	0.0821	0.11762	0.15103
V101	0.04952	0.75159	0.08341	0.07823	0.03725
V102	0.2433	0.29732	0.15675	0.14966	0.15296
V103	0.11864	0.11567	0.03367	0.12175	0.61026
V104	0.03582	0.43275	0.12436	0.09053	0.31654
V105	0.019	0.13236	0.06945	0.14909	0.6301
V106	0.03543	0.65094	0.19325	0.06914	0.05124
V107	0.02719	0.30343	0.56039	0.08776	0.02123
V108	0.00194	0.28569	0.64403	0.05403	0.01432
V109	0.05464	0.27328	0.08915	0.28819	0.29475
V110	0.13625	0.4685	0.20886	0.14697	0.03942
V111	0.20478	0.29988	0.41372	0.06473	0.01689
V112	0.15947	0.09723	0.12577	0.43583	0.1817
V113	0.20164	0.1274	0.12555	0.19555	0.34986
V114	0.44134	0.16647	0.07766	0.20894	0.10559
V115	0.65379	0.10866	0.03978	0.1034	0.09437
V116	0.02474	0.1218	0.03076	0.13342	0.68928
V117	0.02732	0.18789	0.64537	0.11004	0.02938
V118	0.06428	0.05885	0.02822	0.76948	0.07916
V119	0.24413	0.15222	0.34502	0.23308	0.02554
V120	0	0.17966	0.65517	0.12929	0.03587
V121	0.15754	0.62465	0.06273	0.07923	0.07586
V122	0.02874	0.39978	0.1226	0.24949	0.19939
V123	0.38695	0.14459	0.09863	0.22056	0.14927
V124	0.1806	0.19811	0.09007	0.24772	0.2835
V125	0.02228	0.44214	0.44898	0.06152	0.02508
V126	0.12225	0.26892	0.22673	0.15424	0.22786
V127	0.19436	0.16969	0.52185	0.09541	0.01869
V128	0.16531	0.64515	0.07311	0.07239	0.04403
V129	0.20739	0.16404	0.2582	0.19702	0.17335
V130	0.02563	0.48027	0.08793	0.2453	0.16087
V131	0.02596	0.10021	0.23446	0.58945	0.04992
V132	0.30233	0.10985	0.02515	0.34455	0.21812
V133	0	0.19771	0.48822	0.1222	0.19187
V134	0.04211	0.19637	0.62642	0.07186	0.06324
V135	0.00652	0.23964	0.59847	0.07329	0.08207
V136	0.70359	0.1103	0.04637	0.10522	0.03451
V137	0.6623	0.12985	0.04278	0.11786	0.04721
V138	0.20578	0.22757	0.10703	0.17937	0.28025
V139	0.11482	0.08793	0.17057	0.57066	0.05602
V140	0.02664	0.13484	0.17581	0.10747	0.55524
V141	0.00538	0.30024	0.54641	0.1241	0.02387
V142	0.16573	0.14489	0.30951	0.16532	0.21456
V143	0.0072	0.28331	0.43487	0.16151	0.11311
V144	0.38644	0.26729	0.09934	0.16552	0.08141
V145	0	0.19626	0.71732	0.06422	0.0222
V146	0.03515	0.36018	0.04836	0.32012	0.23619
V147	0.06305	0.21078	0.55929	0.13007	0.0368
V148	0.12619	0.66085	0.0733	0.09435	0.0453
V149	0.03898	0.05865	0.02929	0.77391	0.09917
V150	0.0984	0.28957	0.49441	0.05719	0.06043
V151	0.35918	0.10006	0.03952	0.38463	0.11662
V152	0.03214	0.07635	0.13296	0.65146	0.10709
V153	0.12229	0.27633	0.40622	0.0966	0.09855
V154	0.09614	0.54983	0.076	0.09499	0.18305
V155	0.04919	0.08482	0.14993	0.65436	0.06169
V156	0.07473	0.1722	0.36695	0.17628	0.20984
V157	0.08045	0.15661	0.18181	0.28531	0.29583
V158	0.14691	0.1601	0.3976	0.10087	0.19452
V159	0.10957	0.24463	0.05066	0.51826	0.07689
V160	0.35509	0.24023	0.11926	0.11023	0.17519
V161	0.18445	0.14525	0.08743	0.10511	0.47775
V162	0	0.19977	0.73373	0.05444	0.01206
V163	0.0561	0.1222	0.0428	0.14389	0.635
V164	0.6715	0.14341	0.05233	0.10413	0.02863
V165	0.45189	0.26434	0.11287	0.11558	0.05531
V166	0.05484	0.10383	0.24018	0.50165	0.09951
V167	0.02967	0.58205	0.07275	0.17211	0.14342
V168	0	0.19977	0.73373	0.05444	0.01206
V169	0.0412	0.59675	0.19752	0.12276	0.04176
V170	0.19857	0.38372	0.09451	0.21516	0.10805
V171	0.23095	0.19585	0.32599	0.19149	0.05572
V172	0.15051	0.29444	0.10426	0.10351	0.34728
V173	0.18028	0.18032	0.11389	0.37419	0.15132
V174	0.16552	0.14164	0.32567	0.21348	0.15369
V175	0.06618	0.23412	0.14444	0.21463	0.34063
V176	0.31611	0.0873	0.03433	0.51205	0.05021
V177	0.14139	0.17725	0.47432	0.18167	0.02538
V178	0.20505	0.18088	0.39701	0.14525	0.0718
V179	0.09233	0.13033	0.03465	0.12203	0.62066
V180	0.01668	0.1695	0.33494	0.08729	0.3916
V181	0.059	0.32948	0.03787	0.13594	0.43771
V182	0.43453	0.26278	0.0449	0.19905	0.05874
V183	0.05745	0.75085	0.07596	0.07308	0.04266
V184	0.24704	0.13235	0.27635	0.29719	0.04708
V185	0.08662	0.46622	0.07007	0.18393	0.19316
V186	0.12014	0.24573	0.06212	0.2737	0.2983
V187	0.06995	0.59177	0.06034	0.23108	0.04687
V188	0.61903	0.12986	0.0652	0.15307	0.03285
V189	0.35723	0.26885	0.0724	0.26056	0.04096
V190	0.31809	0.18727	0.21678	0.08941	0.18845
V191	0.18833	0.25393	0.04163	0.39269	0.12341
V192	0.25501	0.25313	0.14665	0.22849	0.11672
V193	0.04543	0.29654	0.45845	0.08941	0.11016
V194	0.2213	0.16381	0.11093	0.16607	0.33789
V195	0.41465	0.24779	0.23181	0.08048	0.02526
V196	0.01768	0.12029	0.08587	0.1417	0.63447
V197	0.05661	0.73177	0.07306	0.09587	0.0427
V198	0.19303	0.27656	0.07133	0.232	0.22707
V199	0.55371	0.1378	0.21046	0.07801	0.02002
V200	0.58207	0.11203	0.06145	0.1078	0.13666
V201	0.05436	0.0682	0.04819	0.64044	0.1888
V202	0.67207	0.14736	0.04047	0.10579	0.03431
V203	0.4106	0.28998	0.06552	0.12177	0.11213
V204	0.28473	0.18242	0.06477	0.09877	0.36931
V205	0.09954	0.1569	0.1386	0.1475	0.45747
V206	0.06082	0.14039	0.03091	0.68085	0.08703
V207	0.04778	0.07284	0.02975	0.77657	0.07307
V208	0.11286	0.2968	0.42035	0.09409	0.07591
V209	0.13647	0.14905	0.12058	0.12196	0.47194
V210	0	0.19243	0.73142	0.0592	0.01695
V211	0.12894	0.16139	0.21208	0.11095	0.38664
V212	0.04631	0.65497	0.13154	0.09629	0.07088
V213	0.09598	0.10813	0.08639	0.29008	0.41942
V214	0.01181	0.50545	0.37496	0.06888	0.03889
V215	0.20002	0.28828	0.15798	0.13577	0.21796
V216	0.04271	0.18076	0.31827	0.10976	0.3485
V217	0.03365	0.05835	0.0515	0.73496	0.12154
V218	0.06022	0.25717	0.2803	0.30973	0.09258
V219	0.09685	0.31603	0.35503	0.20044	0.03165
V220	0.15314	0.62242	0.11391	0.07408	0.03644
V221	0.02747	0.20835	0.44791	0.07696	0.2393
V222	0.03147	0.12237	0.03716	0.13571	0.67328
V223	0.38315	0.14348	0.2836	0.15826	0.03152
V224	0.03416	0.52223	0.07471	0.1388	0.2301
V225	0.51754	0.23163	0.14449	0.07867	0.02767
V226	0.36011	0.46888	0.05539	0.07953	0.03609
V227	0.09298	0.27407	0.04526	0.51035	0.07734
V228	0.42394	0.15441	0.25107	0.12551	0.04507
V229	0.20145	0.39644	0.26188	0.09693	0.0433
V230	0.03179	0.11492	0.03714	0.13687	0.67929
V231	0.05246	0.54604	0.10859	0.19884	0.09407
V232	0.57708	0.13359	0.183	0.08524	0.02108
V233	0.05293	0.1517	0.16562	0.16205	0.46771
V234	0.01739	0.37812	0.22967	0.31915	0.05566
V235	0.69656	0.11343	0.03965	0.11977	0.0306
V236	0.05693	0.16988	0.53101	0.19046	0.05173
V237	0.10315	0.18467	0.2586	0.29923	0.15434
V238	0.02385	0.10463	0.03394	0.3217	0.51589
V239	0.0569	0.41334	0.09017	0.20922	0.23036
V240	0.05336	0.71239	0.07726	0.08293	0.07405
V241	0.04238	0.76373	0.0771	0.07355	0.04324
V242	0.02735	0.34761	0.29254	0.26023	0.07227
V243	0.35259	0.15211	0.29598	0.09334	0.10598
