Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V272	0.02255	0.18892	0.07974	0.0078	0.02508	0.17423	0.06533	0.14294	0.1589	0.13451
V273	0.00865	0.01566	0.05805	0.14852	0.0891	0.61099	0.06714	0.00186	0	2e-05
V274	0.07899	0	0.04433	0.02309	0	0.13446	0.03725	0.03012	0.00817	0.64359
V275	0	0.18943	0	0	0.44658	0.05402	0.01871	0	0	0.29125
V276	0.03774	0.12215	0.08336	0.32327	0.05373	0.0017	0.153	0.00959	0.07883	0.13662
V277	0.04412	0.23213	0.42368	0.24334	0.01751	0.00746	0.00452	0.00015	0.0159	0.01118
V278	0.11212	0	0.01274	0.01562	0	0.00238	0.03051	0	0	0.82663
V279	0.02718	0.19484	0.04268	0.22378	0.22592	0.00732	0.25409	0	0	0.02419
V280	0.11071	0.03191	0.02676	0.04724	0.15253	0.22446	0.31927	0.05808	0	0.02904
V281	0	0.03303	0.02821	0	0.02653	0.65245	0.0947	0.00751	0	0.15757
V282	0.04458	0.02747	0.15963	0.67606	0.01223	0.00292	0	0.02262	0.03706	0.01743
V283	0.0941	0.0975	0.02558	0.04476	0.45807	0.05303	0.01411	0.01107	0.15943	0.04236
V284	0.01086	0	0.13118	0.02647	0	0.00398	0.03097	0.00196	0	0.79457
V285	0.01557	0.10717	0.00024	0.00703	0	0.00651	0.09654	0.20885	0.00917	0.54892
V286	0.02487	0	0.04882	0.03079	0	0.36846	0.0603	0.00101	0	0.46575
V287	0.0209	0	0	0.00962	0	0.00691	0.43552	0	0	0.52704
