B_cells	NK_cells	T_cells_CD4.	Monocytes
V336	0.21804	0.66928	0.01211	0.10058
V337	0.31234	0.39304	0.27178	0.02284
V338	0.03364	0.91427	0.01334	0.03875
V339	0.16456	0.02826	0.79286	0.01432
V340	0.09094	0.25519	0.48773	0.16615
V341	0.09578	0.07483	0.0596	0.76979
V342	0.28018	0.01989	0.57491	0.12501
V343	0.91291	0.02995	0.00286	0.05427
V344	0.68347	0.14986	0.16667	0
V345	0.07381	0.07678	0.84942	0
V346	0.27062	0.14018	0.26342	0.32578
V347	0.1162	0.04215	0.11801	0.72364
V348	0.0948	0.63413	0.13903	0.13204
V349	0.36623	0.18187	0.3519	0.10001
V350	0.07359	0.75685	0.16956	0
V351	0.0652	0.07075	0.37879	0.48526
V352	0.08853	0.05604	0.78048	0.07495
V353	0.85288	0.02536	0.02839	0.09337
V354	0.08851	0.65783	0.21543	0.03823
V355	0.30442	0.1	0.42622	0.16936
V356	0.10711	0.05803	0.09014	0.74472
V357	0.148	0.35124	0.25936	0.2414
V358	0.56197	0.11563	0.03698	0.28543
V359	0.59622	0.06912	0.01499	0.31966
V360	0.56108	0.39856	0.01419	0.02617
V361	0.02108	0.45276	0.51597	0.01019
V362	0.02184	0.91568	0.02516	0.03732
V363	0.20543	0.14719	0.43442	0.21297
V364	0.1935	0.09427	0.6232	0.08903
V365	0.3291	0.04645	0	0.62445
V366	0.11995	0.65926	0.08066	0.14013
V367	0.5868	0.13937	0	0.27382
V368	0.13242	0.69534	0.08196	0.09029
V369	0.05813	0.40097	0.53686	0.00404
V370	0.3223	0.28125	0.37349	0.02296
V371	0.22817	0.68102	0.0234	0.0674
V372	0.2255	0.08464	0.10817	0.58169
V373	0.1186	0.17429	0.44035	0.26675
V374	0.78322	0.02072	0.19606	0
V375	0.1074	0.07767	0.13071	0.68422
V376	0.10471	0.07111	0.08708	0.7371
V377	0.79688	0	0	0.20312
V378	0.04991	0.07221	0.3907	0.48718
V379	0.3774	0.21	0	0.41261
V380	0.20521	0.10508	0.18576	0.50396
V381	0.73243	0.01406	0.08612	0.16739
V382	0.12528	0.07096	0.79271	0.01105
V383	0.81975	0.0044	0.04453	0.13132
V384	0.56659	0.08815	0.12018	0.22507
V385	0.83032	0.0148	0.07026	0.08462
V386	0.35158	0.03115	0.13789	0.47938
V387	0.58111	0.1547	0.1742	0.08999
V388	0.39211	0.33173	0.13167	0.14449
V389	0.43818	0.49171	0.00143	0.06868
V390	0.31985	0.26259	0.41757	0
V391	0.45732	0.12254	0	0.42014
V392	0.43749	0.23199	0.14995	0.18058
V393	0.3027	0.24439	0.31919	0.13372
V394	0.14349	0.26151	0.09874	0.49626
V395	0.25022	0.39436	0.18695	0.16847
V396	0.06134	0.89028	0.00551	0.04286
V397	0.757	0.08817	0.09439	0.06044
V398	0.46913	0.15212	0.0831	0.29565
V399	0.22612	0.53264	0.14269	0.09855
V400	0.02387	0.60087	0.0579	0.31735
V401	0.06966	0.19001	0.6663	0.07403
V402	0.80428	0.16532	0.0304	0
V403	0.09709	0.06259	0.06968	0.77064
V404	0.12597	0.22328	0.56273	0.08803
V405	0.27545	0.05725	0.1574	0.50991
V406	0.64026	0.24568	0.00456	0.1095
V407	0.03364	0.91427	0.01334	0.03875
V408	0.12575	0.27223	0.37093	0.2311
V409	0.0489	0.06849	0.04341	0.83919
V410	0.13596	0.80218	0.02964	0.03221
V411	0.48474	0.00954	0	0.50573
V412	0.19583	0.10756	0.46576	0.23086
V413	0.09476	0.4943	0.17068	0.24025
V414	0.07207	0.50525	0.31059	0.1121
V415	0.46737	0.04764	0.21619	0.2688
V416	0.05856	0.11743	0.82401	0
V417	0.409	0.57295	0	0.01804
V418	0.13069	0.14352	0.12875	0.59704
V419	0.10118	0.00373	0.0765	0.81858
V420	0.01862	0.8694	0.01538	0.0966
V421	0.19371	0.07333	0.62664	0.10632
V422	0.12929	0.10689	0	0.76382
V423	0.12218	0.05556	0.78843	0.03383
V424	0.01451	0.09721	0.60032	0.28796
V425	0.09233	0.26398	0.54738	0.09632
V426	0.13091	0.08322	0.71888	0.067
V427	0.10685	0.41649	0.1798	0.29686
V428	0.13356	0.73003	0.0533	0.08311
V429	0.09648	0.01721	0.07341	0.81291
V430	0.7376	0.16627	0.00549	0.09064
V431	0.22103	0.05532	0.42629	0.29735
V432	0.17644	0.13163	0.0339	0.65803
V433	0.09967	0.71008	0	0.19025
V434	0.3845	0.10205	0.03648	0.47698
V435	0.53529	0.0212	0.11347	0.33004
V436	0.42533	0.02649	0.10785	0.44033
V437	0.2797	0.24346	0	0.47684
V438	0.61436	0.16844	0.0174	0.1998
V439	0.10485	0.14012	0	0.75503
V440	0.52088	0.05549	0.01425	0.40938
V441	0.10527	0.16612	0.55452	0.1741
V442	0.34133	0.34893	0.12184	0.1879
V443	0.74138	0.00548	0.08542	0.16773
V444	0.07381	0.07678	0.84942	0
V445	0.61264	0.02959	0.31607	0.0417
V446	0.0797	0.78566	0.05801	0.07663
V447	0.6213	0.10419	0.16608	0.10844
V448	0.07069	0.10946	0.18	0.63985
V449	0.56296	0.0553	0.27649	0.10526
V450	0.18986	0.79672	0.01342	0
V451	0.88819	0.04735	0	0.06446
V452	0.11308	0.04458	0.07448	0.76786
V453	0.78363	0.07858	0.05854	0.07926
V454	0.02812	0.8785	0.05859	0.03479
V455	0.59836	0.04556	0.28272	0.07336
V456	0.34815	0.14449	0.35511	0.15225
V457	0.04545	0.09283	0.01889	0.84284
V458	0.31084	0.24037	0	0.44878
V459	0.05378	0.75896	0.09605	0.09121
V460	0.89813	0.01004	0.03132	0.06051
V461	0.14878	0.08098	0	0.77024
V462	0.38085	0.24615	0	0.373
V463	0.28056	0.46329	0.1489	0.10725
V464	0.53286	0.10543	0	0.36171
V465	0.42352	0.41723	0.01382	0.14543
V466	0.59185	0.18527	0	0.22288
V467	0.34241	0.54005	0.07693	0.04061
V468	0.50919	0.38411	0.04486	0.06184
V469	0.0569	0.2203	0.27173	0.45107
