CD56NK	CD4MemoryT	CD19B	CD14
V118	0.17926	0.53798	0.02287	0.25989
V119	0.11364	0.03015	0.03534	0.82087
V120	0.08247	0.04242	0.86015	0.01496
V121	0.65274	0.07532	0.06703	0.20492
V122	0.97691	0.00603	0.00466	0.0124
V123	0.01501	0.44598	0.03187	0.50714
V124	0.70659	0.23765	0	0.05576
V125	0.44934	0.38164	0.15087	0.01816
V126	0.04609	0.08315	0.0363	0.83446
V127	0.16505	0.01286	0.21496	0.60713
V128	0.0382	0	0.08548	0.87632
V129	0.659	0.18133	0.13192	0.02775
V130	0.00792	0.67615	0.31316	0.00276
V131	0.02981	0.88868	0	0.08151
V132	0.96291	0.00335	0.01431	0.01944
V133	0.94769	0.00827	0.03233	0.0117
V134	0.11948	0.32721	0.10482	0.4485
V135	0.07819	0	0.14263	0.77918
V136	0.26205	0.33177	0.00415	0.40204
V137	0.71448	0.01421	0.20321	0.06809
V138	0.24261	0.35263	0.15604	0.24872
V139	0.39713	0.14477	0.16658	0.29152
V140	0.03833	0.04183	0.04029	0.87956
V141	0.06783	0.10261	0.53425	0.29531
V142	0.82688	0.00555	0.16682	0.00075
V143	0.47898	0.19453	0.04783	0.27866
V144	0.17199	0.09277	0.13575	0.59949
V145	0.00303	0.78702	0.20688	0.00307
V146	0.06073	0	0.02844	0.91083
V147	0.94401	0.0112	0.00853	0.03626
V148	0.13816	0.03766	0.56299	0.26119
V149	0.30146	0.50153	0.19542	0.00159
V150	0.0943	0.19762	0.61282	0.09526
V151	0.23207	0.60078	0.02345	0.1437
V152	0.27185	0.41414	0.20068	0.11333
V153	0.1159	0.74232	0.01215	0.12963
V154	0.2827	0.43718	0.25115	0.02897
V155	0.54391	0.09455	0.2539	0.10764
V156	0.03492	0.0943	0.71169	0.15909
V157	0.34467	0.10246	0.28281	0.27006
V158	0.03232	0	0.03012	0.93756
V159	0.91314	0.04199	0	0.04488
V160	0.70704	0	0.0417	0.25126
V161	0.20526	0	0.02341	0.77133
V162	0.07244	0.22313	0.0614	0.64303
V163	0.10741	0.45463	0.14643	0.29152
V164	0.38305	0.2451	0.08274	0.28911
V165	0.0233	0.19659	0.00358	0.77653
V166	0.0242	0.04858	0.05485	0.87237
V167	0.33573	0	0.00433	0.65994
V168	0.3266	0.55171	0.06058	0.06111
V169	0.18769	0.01721	0.02633	0.76877
V170	0.10799	0.00274	0.48348	0.40579
V171	0.14696	0.19974	0.60919	0.04411
V172	0.76696	0.00261	0.22551	0.00492
V173	0.03843	0.08575	0.03124	0.84457
V174	0.02937	0.09919	0.05706	0.81437
V175	0.06415	0.00735	0.77559	0.15291
V176	0.01032	0.83827	0.14857	0.00284
V177	0.01382	0.97216	0.00111	0.01292
V178	0.01205	0.73919	0.00187	0.24689
V179	0.16231	0	0.33395	0.50374
V180	0.03333	0.90305	0.06362	0
V181	0.18171	0.08667	0.5343	0.19732
V182	0.35087	0.13385	0.44996	0.06532
V183	0.1971	0.79645	0.00336	0.00309
V184	0.97817	0.01484	0.0053	0.00169
V185	0.61964	0.37195	0.00586	0.00256
V186	0.1341	0.46003	0.24932	0.15655
V187	0.97116	0.00697	0.01611	0.00576
V188	0.06564	0.16459	0.00216	0.76761
V189	0.83636	0.00578	0.00729	0.15058
V190	0.71433	0.0063	0.27464	0.00473
V191	0.21523	0.16479	0.57653	0.04345
V192	0.33942	0.41776	0.03535	0.20747
V193	0.65815	0.0105	0.19722	0.13413
V194	0.04073	0.93523	0.00411	0.01993
V195	0.01125	0.02885	0.95	0.0099
V196	0.0285	0.0349	0.0179	0.9187
V197	0.40996	0.01711	0.01553	0.5574
V198	0.07164	0.49999	0.36197	0.0664
V199	0.16398	0.00086	0.13952	0.69563
V200	0.13981	0.51523	0.01042	0.33454
V201	0.1078	0.54041	0.17077	0.18102
V202	0.01642	0.0098	0.75845	0.21533
V203	0.18901	0.41179	0.37961	0.01959
V204	0.01614	0.46707	0.00351	0.51328
V205	0.01706	0.04168	0.92469	0.01657
V206	0.04769	0.07357	0.87201	0.00673
V207	0.13539	0.12263	0.03858	0.7034
V208	0.2841	0.04283	0.66032	0.01276
V209	0.34284	0.42256	0.05106	0.18353
V210	0.09411	0.78218	0.07252	0.05119
V211	0.41195	0	0.02169	0.56637
V212	0.56839	0.02101	0.39069	0.01991
V213	0.67174	0.00643	0.07992	0.24191
V214	0.36011	0.10369	0.13253	0.40367
V215	0.28968	0.04769	0.01238	0.65025
V216	0.04665	0	0.02682	0.92653
V217	0.04894	0.45867	0.21302	0.27936
V218	0.10773	0.40097	0.1451	0.34621
V219	0.11635	0.59661	0.0056	0.28144
V220	0.01103	0.81266	0.00263	0.17368
V221	0.81333	0	0	0.18667
V222	0.35975	0.08612	0.33809	0.21604
V223	0.0074	0.10271	0.79455	0.09534
V224	0.97214	0.01108	0.01541	0.00137
V225	0.06181	0.89216	0.04319	0.00284
V226	0.3491	0.05587	0.58287	0.01215
V227	0.83349	0.00124	0.15397	0.01129
V228	0.82782	0.03499	0.04289	0.09429
V229	0.01706	0.02056	0.93477	0.02761
V230	0.03138	0.00613	0.02647	0.93602
V231	0.02567	0.20231	0.08688	0.68514
V232	0.04963	0.60505	0	0.34532
V233	0.62513	0.04857	0.16536	0.16094
V234	0.04043	0.92702	0.02173	0.01081
V235	0.42559	0.03782	0.5058	0.0308
V236	0.04467	0.04383	0.81694	0.09457
V237	0.15462	0	0.02585	0.81953
V238	0.14626	0.55534	0.24595	0.05246
V239	0.07138	0.32867	0.01252	0.58744
V240	0.54567	0.01868	0.38574	0.04992
V241	0.01609	0.01215	0.88858	0.08318
V242	0.14312	0.77377	0.07358	0.00953
V243	0.26753	0.02247	0.62084	0.08916
V244	0.22329	0.00367	0.67245	0.1006
V245	0.66654	0.2429	0.03284	0.05772
V246	0.0583	0.11891	0.79933	0.02345
V247	0.18555	0.02288	0.79031	0.00126
V248	0.03433	0.00727	0.04115	0.91725
V249	0.00132	0.02844	0.88667	0.08357
V250	0.81194	0.00239	0.1809	0.00477
V251	0.96276	0.03147	9e-05	0.00568
V252	0.01406	0.85372	0.13221	0
V253	0.37994	0.03082	0.12832	0.46093
V254	0.01292	0.94609	0.03744	0.00355
V255	0.05054	0.90919	0	0.04027
V256	0.20075	0.16844	0.52501	0.10579
V257	0.4618	0.05657	0.19973	0.2819
V258	0.20187	0.21709	0.42174	0.15931
V259	0.03544	0.26541	0.65432	0.04482
V260	0.00187	0.27165	0.72131	0.00517
V261	0.66568	0.00881	0.15867	0.16684
V262	0.09622	0.02206	0.01633	0.86539
V263	0.02196	0.95586	0.00079	0.02139
V264	0.16745	0.01173	0.38891	0.43191
V265	0.0378	0	0.10831	0.8539
V266	0.68273	0.31479	0.00248	0
V267	0.00861	0.11487	0.24454	0.63198
V268	0.38727	0.00078	0.10812	0.50384
V269	0.00805	0.55843	0.37948	0.05405
V270	0.7012	0.00653	0.20382	0.08845
V271	0.84362	0.03552	0.0176	0.10326
V272	0.05922	0.81626	0.0072	0.11732
V273	0.05929	0.00098	0.03298	0.90675
V274	0.73989	0	0.14392	0.11619
V275	0.00445	0.03405	0.9509	0.0106
V276	0.54898	0.27859	0.00289	0.16954
V277	0.042	0.13552	0.12909	0.6934
V278	0.04036	0.02037	0.24417	0.6951
V279	0.74075	0.02676	0.08044	0.15205
V280	0.03232	0	0.03012	0.93756
V281	0.56855	0.00652	0.10555	0.31938
V282	0.05564	0.0449	0.82864	0.07083
V283	0.23414	0.54968	0.04481	0.17136
V284	0.03116	0.92194	0.04392	0.00298
V285	0.08069	0.02607	0.8905	0.00274
V286	0.27707	0.52608	0.08693	0.10992
V287	0.10452	0.86813	0.00836	0.01899
V288	0.01844	0.22152	0.40948	0.35056
V289	0.3279	0.17181	0.41002	0.09027
V290	0.85501	0.13853	0.00646	0
V291	0.54895	0.04384	0.39577	0.01144
V292	0.94387	0.00278	0	0.05335
V293	0.32718	0.00891	0.62131	0.04259
V294	0.09295	0.29281	0	0.61424
V295	0.02432	0.10957	0.15654	0.70957
V296	0.19614	0.08266	0.61659	0.10462
V297	0.07469	0	0.05524	0.87007
V298	0.33876	0.07231	0.57692	0.01201
V299	0.07399	0.19842	0.00944	0.71816
V300	0.01464	0.00443	0.1897	0.79123
V301	0.12795	0.07499	0.6523	0.14476
V302	0.69621	0.29339	0	0.0104
V303	0.00132	0.6034	0.36414	0.03113
V304	0.05384	0.01193	0.72967	0.20456
V305	0.12799	0.10902	0.44137	0.32162
V306	0.86429	0.05927	0.03088	0.04556
V307	0.02106	0.95718	0.01012	0.01164
V308	0.25128	0.17077	0.27119	0.30677
V309	0.35334	0.24148	0.01423	0.39095
V310	0.08256	0.24357	0.12104	0.55283
V311	0.5604	0.43556	0.0014	0.00264
V312	0.10644	0.7553	0.11973	0.01852
V313	0.02042	0.06294	0.02113	0.89551
V314	0.02139	0.41583	0.08762	0.47517
V315	0.12965	0.58596	0.02345	0.26094
V316	0.34592	0.0879	0.36218	0.20399
V317	0.09392	0.6779	0.03144	0.19674
V318	0.03958	0.48971	0.00601	0.4647
V319	0.05632	0.04086	0.8668	0.03602
V320	0.07947	0.10182	0.65988	0.15883
V321	0.67296	0.32447	0.00257	0
V322	0.20204	0.24792	0.05065	0.49939
V323	0.05506	0	0.068	0.87694
V324	0.72927	0.20573	0.04722	0.01778
V325	0.33677	0.62242	0.03887	0.00194
V326	0.00645	0.50708	0.07105	0.41541
V327	0.02856	0.08304	0.07927	0.80913
V328	0.04439	0.01131	0.72718	0.21712
V329	0.16976	0.05805	0.13397	0.63821
V330	0.40203	0	0.28819	0.30977
V331	0.33826	0.04149	0.02794	0.5923
V332	0.02107	0.01403	0.1476	0.81729
V333	0.46766	0.04114	0.35789	0.13331
V334	0.36524	0	0.31039	0.32437
V335	0.02624	0.2969	0.51688	0.15998
V336	0.18963	0.68078	0.01156	0.11803
V337	0.32574	0.37496	0.27033	0.02897
V338	0.00595	0.98235	0.00645	0.00525
V339	0.13192	0.01372	0.84691	0.00745
V340	0.05784	0.17505	0.523	0.24411
V341	0.03261	0.00622	0.05271	0.90846
V342	0.26085	0	0.5805	0.15865
V343	0.97839	0.01482	0.00063	0.00615
V344	0.73537	0.11609	0.14854	0
V345	0.01604	0.03857	0.94179	0.00361
V346	0.2384	0.06308	0.24576	0.45276
V347	0.04599	0	0.09818	0.85583
V348	0.06029	0.6431	0.11868	0.17794
V349	0.39062	0.1185	0.36552	0.12537
V350	0.03187	0.81796	0.15018	0
V351	0.02236	0.00621	0.34174	0.62969
V352	0.044	0.01388	0.84844	0.09367
V353	0.91098	0.00832	0.01804	0.06266
V354	0.04797	0.70879	0.20204	0.0412
V355	0.29624	0.04174	0.4336	0.22842
V356	0.03887	0	0.07715	0.88398
V357	0.11964	0.27287	0.25478	0.35271
V358	0.55687	0.05649	0.03071	0.35593
V359	0.57219	0.02225	0.01778	0.38778
V360	0.59569	0.38452	0.01048	0.00931
V361	0.00042	0.44903	0.54662	0.00393
V362	0.00585	0.97666	0.01262	0.00488
V363	0.17788	0.07248	0.44556	0.30407
V364	0.16248	0.03754	0.68311	0.11688
V365	0.2476	0.002	0.01047	0.73992
V366	0.08264	0.66654	0.06332	0.18749
V367	0.58105	0.08662	0	0.33233
V368	0.09339	0.73371	0.0631	0.1098
V369	0.01676	0.39139	0.58804	0.00382
V370	0.33933	0.23522	0.39539	0.03007
V371	0.20315	0.70708	0.01813	0.07164
V372	0.15302	0.01679	0.08984	0.74035
V373	0.07938	0.08826	0.44566	0.3867
V374	0.81437	0.00965	0.17552	0.00046
V375	0.04509	0.00769	0.11283	0.8344
V376	0.03888	0.00294	0.07619	0.88199
V377	0.78072	0	0.0022	0.21708
V378	0.01506	0.00682	0.35053	0.62759
V379	0.33531	0.12906	0.00444	0.53119
V380	0.14382	0.03057	0.15999	0.66562
V381	0.75794	0	0.06367	0.17839
V382	0.08423	0.02611	0.88227	0.00739
V383	0.84996	0	0.02959	0.12045
V384	0.58297	0.03839	0.09981	0.27883
V385	0.8924	0.0038	0.04954	0.05426
V386	0.28753	0	0.10847	0.60401
V387	0.64935	0.09929	0.15887	0.09249
V388	0.41816	0.27463	0.12044	0.18677
V389	0.44943	0.47688	0.00434	0.06935
V390	0.33259	0.22326	0.44139	0.00276
V391	0.40908	0.05565	0.00917	0.52609
V392	0.46595	0.16104	0.13646	0.23655
V393	0.31373	0.17643	0.32848	0.18136
V394	0.09257	0.15274	0.08595	0.66873
V395	0.24247	0.34431	0.17727	0.23595
V396	0.01284	0.96151	0.00488	0.02077
V397	0.83766	0.05322	0.07295	0.03617
V398	0.463	0.08198	0.06939	0.38563
V399	0.21272	0.536	0.12644	0.12484
V400	0.00658	0.52383	0.04732	0.42227
V401	0.03583	0.11897	0.7498	0.09539
V402	0.83179	0.14507	0.02314	0
V403	0.0333	0.00072	0.05906	0.90692
V404	0.09368	0.15323	0.63267	0.12041
V405	0.21015	0.00515	0.12986	0.65483
V406	0.6894	0.19378	0.00713	0.1097
V407	0.00595	0.98235	0.00645	0.00525
V408	0.09396	0.18766	0.378	0.34038
V409	0.0259	0.00306	0.03115	0.93989
V410	0.09311	0.86744	0.02067	0.01877
V411	0.41409	0	0	0.58591
V412	0.16061	0.04137	0.47134	0.32668
V413	0.05972	0.43874	0.15605	0.34549
V414	0.03705	0.49064	0.31508	0.15723
V415	0.45554	0.00839	0.19139	0.34468
V416	0.01237	0.07444	0.91072	0.00247
V417	0.40898	0.58678	0.00169	0.00255
V418	0.07117	0.0511	0.10855	0.76918
V419	0.03149	0	0.03535	0.93316
V420	0.00467	0.88239	0.0089	0.10405
V421	0.16061	0.02283	0.67552	0.14104
V422	0.05158	0.02559	0.01668	0.90615
V423	0.08089	0.01625	0.87741	0.02545
V424	0.00408	0.02562	0.58006	0.39023
V425	0.0576	0.1947	0.61253	0.13517
V426	0.08991	0.02902	0.79951	0.08155
V427	0.07091	0.33604	0.16384	0.42921
V428	0.09222	0.77258	0.03934	0.09586
V429	0.03075	0	0.04029	0.92897
V430	0.79903	0.11866	0.00734	0.07497
V431	0.17941	0.00746	0.40848	0.40466
V432	0.10312	0.04339	0.03504	0.81845
V433	0.06015	0.69304	0	0.24681
V434	0.32581	0.03488	0.03471	0.60461
V435	0.50409	0	0.08935	0.40656
V436	0.36625	0	0.08385	0.5499
V437	0.22755	0.15775	0.0012	0.6135
V438	0.6414	0.10433	0.01787	0.23639
V439	0.04091	0.0528	0.01437	0.89191
V440	0.46885	0.01092	0.02001	0.50022
V441	0.06783	0.0872	0.59022	0.25476
V442	0.34846	0.28498	0.11195	0.25461
V443	0.76069	0	0.06299	0.17632
V444	0.01604	0.03857	0.94179	0.00361
V445	0.66314	0.00704	0.301	0.02882
V446	0.03763	0.83798	0.04018	0.08421
V447	0.68524	0.05708	0.14481	0.11287
V448	0.02726	0.02521	0.15422	0.79331
V449	0.60739	0.01891	0.2585	0.1152
V450	0.1556	0.83275	0.01164	0
V451	0.94594	0.03424	0	0.01982
V452	0.04072	0	0.05873	0.90055
V453	0.85685	0.04471	0.04331	0.05513
V454	0.00533	0.94619	0.03706	0.01142
V455	0.65083	0.01468	0.26509	0.06941
V456	0.35842	0.07845	0.36015	0.20298
V457	0.02619	0.01002	0.02506	0.93873
V458	0.26389	0.15738	0.00026	0.57847
V459	0.01775	0.80028	0.07247	0.1095
V460	0.96865	0.00444	0.01478	0.01213
V461	0.06194	0.00832	0.01735	0.91239
V462	0.34579	0.17788	0	0.47633
V463	0.28204	0.44397	0.13567	0.13833
V464	0.50021	0.05624	0	0.44355
V465	0.43536	0.37371	0.01495	0.17598
V466	0.60336	0.12977	0	0.26688
V467	0.34989	0.55109	0.06048	0.03854
V468	0.54845	0.35801	0.03466	0.05888
V469	0.02159	0.11274	0.24629	0.61938
V470	0.59401	0.07951	0.14983	0.17665
V471	0.25719	0.0556	0.0237	0.66351
V472	0.3286	0.26097	0	0.41043
V473	0.10713	0.54974	0.32373	0.0194
V474	0.10957	0	0.07839	0.81203
V475	0.19279	0.33285	0.05929	0.41507
V476	0.15275	0	0.04323	0.80402
V477	0.63373	0.01513	0.17003	0.18111
V478	0.13896	0.53326	0.00032	0.32745
V479	0.01605	0.06002	0.81725	0.10669
V480	0.08236	0.2308	0.03171	0.65513
V481	0.15483	0.01526	0.815	0.01491
V482	0.7617	0.11666	0.08481	0.03683
V483	0.1227	0.05791	0.05414	0.76525
V484	0.03289	0.03102	0.02624	0.90985
V485	0.12799	0.71252	0.00587	0.15362
V486	0.28527	0.19972	0.10088	0.41412
V487	0.07211	0.01306	0.06619	0.84864
V488	0.00179	0.01183	0.85636	0.13001
V489	0.23551	0.07642	0.6755	0.01257
V490	0.36368	0.24953	0.04874	0.33805
V491	0.48193	0.42658	0.02163	0.06986
V492	0.02964	0.85607	0.11156	0.00273
V493	0.03573	0.00163	0.02284	0.93981
V494	0.21123	0.11591	0.5155	0.15736
V495	0.25207	0.61305	0.11675	0.01812
V496	0.29304	0.65836	0	0.0486
V497	0.01185	0.02535	0.95248	0.01032
V498	0.30672	0.0556	0.03451	0.60317
V499	0.67394	0.2268	0.09663	0.00263
V500	0.10522	0.0936	0.75572	0.04545
V501	0.02523	0	0.04384	0.93094
V502	0.61229	0.23462	0.12562	0.02748
V503	0.19367	0.05147	0.16231	0.59255
V504	0.25196	0.67168	0.0056	0.07076
V505	0.20738	0.15603	0.22396	0.41262
V506	0.09437	0.20414	0.44348	0.25801
V507	0.6546	0.06035	0.09134	0.19372
V508	0.80809	0.12032	0.02575	0.04585
V509	0.24064	0.03443	0.48135	0.24358
V510	0.25208	0.50969	0.23651	0.00171
V511	0.05084	0.34431	0.03153	0.57332
V512	0.23234	0.01619	0.05767	0.6938
V513	0.08279	0.64687	0.19321	0.07714
V514	0.03037	0.03143	0.01558	0.92262
V515	0.80056	0.03368	0.02969	0.13608
V516	0.92573	0.06885	0	0.00542
V517	0.04155	0.00322	0.20365	0.75158
V518	0.96515	0.02861	0	0.00624
V519	0.02909	0.85271	0.0025	0.11571
V520	0.0253	0	0.56749	0.40721
V521	0.61691	0.02566	0.3285	0.02893
V522	0.00951	0.08431	0.55053	0.35565
V523	0.37845	0.08032	0.22529	0.31594
V524	0.00802	0.79247	0.16945	0.03006
V525	0.25338	0.13776	0.01642	0.59244
V526	0.67139	0.04339	0.05096	0.23426
V527	0.20371	0.00561	0.3511	0.43958
V528	0.10417	0.84605	0	0.04979
V529	0.05927	0.02528	0.17928	0.73616
V530	0.0067	0.16593	0.69422	0.13315
V531	0.02298	0.88054	0.09648	0
V532	0.17246	0.25205	0.017	0.55848
V533	0.30621	0.29712	0.11281	0.28385
V534	0.0086	0.00717	0.67272	0.31151
V535	0.52133	0	0.00493	0.47374
V536	0.18512	0	0.31935	0.49553
V537	0.65164	0.21505	0.12365	0.00966
V538	0.45139	0.02341	0.06053	0.46466
V539	0.29581	0.39276	0.13429	0.17715
V540	0.21899	0.688	0.05398	0.03903
V541	0.02251	0.44112	0.04664	0.48973
V542	0.19877	0.07903	0.21571	0.50649
V543	0.88866	0	0.00313	0.10821
V544	0.10114	0.04387	0.13449	0.7205
V545	0.36543	0.08961	0.04809	0.49688
V546	0.05075	0.89472	0.05171	0.00282
V547	0.03738	0.65509	0.29736	0.01017
V548	0.16676	0.76606	0.06515	0.00203
V549	0.35502	0.02098	0.61126	0.01275
V550	0.56645	0.00707	0	0.42648
V551	0.19103	0.72304	0.02488	0.06104
V552	0.01018	0.45558	0.00361	0.53063
V553	0.25182	0.11817	0.60855	0.02146
V554	0.05675	0.04269	0.02176	0.8788
V555	0.09422	0.16942	0.30279	0.43356
V556	0.00173	0.02843	0.93038	0.03946
V557	0.82717	0.0098	0.00184	0.16119
V558	0.06968	0.76912	0.01887	0.14233
V559	0.0127	0.81728	0.17002	0
V560	0.71737	0.27887	0	0.00376
V561	0.00445	0.03405	0.9509	0.0106
V562	0.81133	0	0.08506	0.10361
V563	0.26574	0.01071	0.71758	0.00597
V564	0.05816	0.06151	0.8653	0.01503
V565	0.13236	0.21161	0.35697	0.29906
V566	0.70911	0.05821	0	0.23267
V567	0.22728	0.38394	0.01583	0.37295
V568	0.22497	0	0.03854	0.73649
V569	0.66531	0.00834	0	0.32636
V570	0.02459	0.26075	0.63272	0.08194
V571	0.84827	0.0882	0	0.06353
V572	0.47586	0	0.40633	0.11781
V573	0.06496	0.11078	0.00744	0.81681
V574	0.03757	0.80314	0.1493	0.00999
V575	0.02924	0.03906	0.09673	0.83497
V576	0.16381	0.79981	0.0265	0.00988
V577	0.04239	0.01339	0.16979	0.77443
V578	0.05456	0.04143	0.66888	0.23513
V579	0.01045	0.89495	0.07524	0.01936
V580	0.13851	0	0.0835	0.77799
V581	0.06812	0.0393	0.00994	0.88264
V582	0.60145	0.09564	0.01779	0.28512
V583	0.00962	0.02383	0.54829	0.41826
V584	0.58147	0.1173	0.26192	0.03931
V585	0.01416	0	0.38875	0.59708
V586	0.2502	0.0062	0.63126	0.11233
V587	0.28795	0.01044	0.66907	0.03253
V588	0.6258	0.01607	0.01174	0.3464
V589	0.05831	0.82118	0.04731	0.0732
V590	0.05051	0.77847	0.16866	0.00236
V591	0.01503	0.00953	0.16459	0.81085
V592	0.17421	0.03575	0.78901	0.00103
V593	0.59062	0	0.14519	0.26419
V594	0.38273	0.25163	0.31358	0.05205
V595	0.03777	0.00447	0.02585	0.93192
V596	0.0391	0.21308	0.193	0.55482
V597	0.00193	0.57404	0.32147	0.10256
V598	0.01688	0.09856	0.86935	0.01522
V599	0.67712	0.27543	0.02069	0.02677
V600	0.39049	0.43103	0.03555	0.14293
V601	0.16212	0.20396	0.05953	0.5744
V602	0.03876	0.00606	0.02077	0.93441
V603	0.0194	0.2915	0.01029	0.67881
V604	0.57263	0.08573	0.31256	0.02908
V605	0.07099	0.28405	0.3862	0.25876
V606	0.76441	0.10678	0.00196	0.12686
V607	0.66025	0	0.0788	0.26095
V608	0.23505	0.11607	0.35806	0.29083
V609	0.0308	0.16905	0.20026	0.59989
V610	0.79591	0.00539	0.06336	0.13534
V611	0.26536	0	0.03738	0.69726
V612	0.02552	0.06907	0.82249	0.08292
V613	0.03509	0.31337	0.60723	0.04431
V614	0.79037	0.03323	0.02959	0.14682
V615	0.12504	0.02229	0.01021	0.84246
V616	0.08159	0.67704	0.03145	0.20992
V617	0.52529	0.13289	0.34183	0
V618	0.7026	0	0	0.2974
V619	0.4003	0.01067	0.27256	0.31646
V620	0.00792	0.67615	0.31316	0.00276
V621	0.45497	0.10491	0.14271	0.29741
