Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V80	0.47282	0.00807	0	0	0.0694	0	0.01572	0	0.0775	0.35648
V81	0.00894	0	0	0.18453	0.17158	0.61337	0.02033	0	0	0.00126
V82	0.08166	0.43636	0.01876	0.29755	0.09628	0.00167	0	0.06772	0	0
V83	0.04019	0.03759	0.01093	0.59196	0	0	0	0.31933	0	0
V84	0.02918	0.02747	0.00417	0.02216	0.09621	0.62736	0.17086	0.01213	0	0.01046
V85	0.26283	0	0.51651	0	0.01466	0	0	0	0	0.20601
V86	0.31118	0	0.28196	0.38886	0	0.018	0	0	0	0
V87	0.02064	0.0679	0.03383	0	0	0	0.0078	0	0.86983	0
V88	0.01326	0.29831	0.023	0.61312	0.03836	0.00518	0.00876	0	0	0
V89	0	0.10889	0	0.01369	0	0.15352	0.53164	0.1593	0.02898	0.00398
V90	0.03868	0.05084	0.49158	0	0.08081	0.00622	0	0	0	0.33187
V91	0.08929	0	0.91071	0	0	0	0	0	0	0
V92	0	0.12714	0	0	0	0.17408	0.56302	0.03437	0.10139	0
V93	0.01203	0.0963	0.06754	0	0	0.0391	0.16967	0.02052	0.59484	0
V94	0.93013	0	0	0	0	0.03275	0	0.03713	0	0
V95	0	0.08039	0	0	0	0.09184	0.37537	0.4435	0	0.00889
V96	0.04219	0.1121	0.35569	0.44381	0	0.02425	0.00542	0.01654	0	0
V97	0	0.1171	0	0	0	0.16112	0.55225	0.03473	0.05249	0.08231
V98	0.02302	0.23957	0.03644	0.04396	0.28637	0.00814	0.0272	0.11504	0.13334	0.08693
V99	0.60551	0.01248	0	0	0	0.01256	0.0496	0	0.31984	0
V100	0.20751	0.02272	0.00752	0.25212	0	0.34425	0.02425	0	0.13164	0.01
V101	0	0.03443	0.03628	0	0.09666	0.12005	0.1224	0.06342	0	0.52677
V102	0.05597	0.18982	0	0	0.1223	0.35439	0.10437	0.15275	0	0.02041
V103	0.08303	0.04342	0.02395	0	0	0	0.00672	0	0.84288	0
V104	0.08721	0	0.90552	0	0	0	0	0	0.00727	0
V105	0.37921	0	0.05112	0	0	0.106	0	0.46367	0	0
V106	0.0582	0.56705	0.22392	0	0.14641	0	0	0	0	0.00443
V107	0.30654	0.156	0	0	0.38595	0.00887	0.00186	0.03289	0.10789	0
V108	0	0	0.02008	0.19354	0.04217	0.45025	0.01203	0.03343	0	0.24849
V109	0.00404	0.02332	0	0.00191	0	0.8974	0.04864	0.01148	0.00454	0.00865
V110	0.04714	0	0	0	0.90209	0	0	0.0505	0	0.00027
V111	0	0.14516	0	0	0.0239	0.16191	0.5564	0.03587	0.05154	0.02521
V112	0	0.11371	0	0	0	0.13235	0.45888	0.02841	0.1058	0.16084
V113	0.0253	0.03845	0.02921	0	0	0.04619	0.02018	0.01965	0.72682	0.09421
V114	0.02888	0.04621	0.03353	0	0	0	0.00803	0	0.88335	0
V115	0.03397	0.73885	0.00977	0	0.20115	0	0.00527	0	0	0.011
V116	0.47147	0.03055	0	0	0	0	0	0.49798	0	0
V117	0	0.12659	0	0	0	0.17735	0.60698	0.03925	0.04984	0
V118	0.01735	0	0	0	0	0.91337	0.0464	0.01988	0	0.003
V119	6e-05	0.04174	0	0.65365	0	0.2082	0.02962	0.00138	0.06536	0
V120	0.74469	0	0.16293	0	0	0.09239	0	0	0	0
V121	0.06258	0.13702	0.27238	0	0	0.20101	0.24156	0.0326	0.00949	0.04336
V122	0.01836	0.0617	0.12218	0	0	0.07398	0.09928	0	0.6245	0
V123	0.05364	0	0	0	0.4198	0	0	0.52656	0	0
V124	0.73471	0	0	0	0	0	0	0.26529	0	0
V125	0.04001	0.11464	0.10183	0.01704	0.00228	0.08436	0	0.63624	0	0.0036
V126	0.04608	0.03109	0.00704	0	0.87854	0	0	0.03725	0	0
V127	0.05065	0.02498	0.60191	0	0	0.04032	0.15739	0	0.12474	0
V128	0.06197	0.10243	0.42833	0	0.37528	0.03199	0	0	0	0
V129	0.02923	0.08828	0.06386	0.24298	0.07157	0.00627	0.0078	0	0.48483	0.00519
V130	0.05889	0	0.43761	0	0	0	0	0.5035	0	0
V131	0.07502	0.33945	0.50882	0	0.06827	0	0.00844	0	0	0
V132	0.10517	0.10862	0	0	0	0.13192	0.46426	0.15232	0.02213	0.01558
V133	0.01376	0	0	0.22878	0	0.09789	0.02431	0.63526	0	0
V134	0.03832	0.05009	0.27404	0	0.32636	0.03425	0.12531	0.00691	0	0.14474
V135	0.03342	0.18596	0.1757	0	0.01124	0	0.01161	0	0.58206	0
V136	0.02175	0.50806	0.03364	0.16063	0.16545	0	0	0	0	0.11048
V137	0	0.08242	0	0	0	0.45283	0.34322	0.02496	0.08852	0.00805
V138	0.00507	0.13222	0.01389	0	0	0.11743	0.4144	0.0258	0.08517	0.20603
V139	0.63712	0.01431	0	0	0.0468	0.07861	0	0	0.22317	0
V140	0.04804	0.01697	0.31343	0.54154	0	0.06703	0.01083	0	0	0.00216
V141	0.00604	0.02729	0	0.89813	0	0.04777	0.00678	0	0	0.01399
V142	0	0.09633	0	0.25616	0	0.13863	0.43991	0.03069	0.02434	0.01394
V143	0.03004	0.70764	0.03012	0.02779	0.20028	0	0	0	0	0.00411
V144	0	0.06852	0	0	0	0.47512	0.3834	0.05182	0.019	0.00214
V145	0.04266	0.0748	0	0.63015	0	0.01958	0	0.23282	0	0
V146	0.0531	0	0.55738	0	0.01097	0.0049	0.02026	0.16508	0	0.18831
V147	0.01952	0.02931	0.04077	0	0.17734	0	0.00036	0.01355	0.59062	0.12853
V148	0.02512	0.05629	0.01706	0	0	0.04235	0.03224	0	0.82694	0
V149	0.00132	0.03027	0	0.70203	0	0.00768	0.00258	0.13071	0.12541	0
V150	0.08411	0	0.04886	0	0.29288	0	0	0.00054	0.02576	0.54784
V151	0.00895	0	0.09446	0	0.16448	0.07329	0	0	0	0.65883
V152	0.03131	0	0	0	0	0	0	0.88995	0	0.07874
V153	0.04585	0	0	0	0.8723	0	0	0.08185	0	0
V154	0.09893	0	0.62701	0.251	0	0.02267	0.00039	0	0	0
V155	0.07102	0	0	0.00707	0	0.04993	0	0.67709	0.18962	0.00527
V156	0.13219	0.01208	0.17236	0	0	0.50814	0.03095	0.05478	0.08617	0.00332
V157	0.02699	0.3437	0.02949	0.02189	0.34009	0.22274	0.0061	0	0	0.00901
V158	0.33082	0.47012	0	0	0.18058	0	0	0.01848	0	0
V159	0.06733	0.00149	0.29388	0	0.42731	0.01157	0	0.10063	0	0.09779
V160	0.05349	0.73569	0	0	0.20305	0	0	0	0	0.00777
V161	0	0.0342	0	0.92256	0	0.03278	0.00866	0.0018	0	0
V162	0	0	0.09153	0	0.19614	0	0	0	0.0034	0.70893
V163	0.16563	0	0.82357	0	0	0.00095	0	0.00986	0	0
V164	0.07403	0	0.91534	0	0	0.00851	0.00213	0	0	0
V165	0.0309	0	0.40327	0	0.11983	0	0	0.00374	0	0.44226
V166	0.05082	0.1094	0	0.68265	0	0.01926	0.01375	0.08691	0.01609	0.02112
V167	0.92705	0	0	0	0	0	0	0	0.07295	0
V168	0.07703	0.00422	0	0	0	0.25914	0.00265	0.48435	0.15773	0.01487
V169	0	0.00053	0.05303	0.20677	0.0879	0.20566	0.00284	0.01962	0	0.42366
V170	0.02722	0.03836	0.02323	0	0	0	0.00738	0	0.90382	0
V171	0.02444	0.00223	0.26014	0.04096	0	0.43852	0.04468	0.06978	0.11486	0.00438
V172	0	0.11473	0	0	0	0.29993	0.47231	0.04224	0.06773	0.00307
V173	0.00098	0.0968	0.00775	0	0	0.13288	0.39786	0.02577	0.07485	0.26312
V174	0.02464	0.06419	0.22894	0.43559	0.14377	0.03196	0.0056	0.00962	0	0.0557
V175	0.93782	0	0.05078	0	0	0.00629	0.00479	0.00033	0	0
V176	0.18664	0	0	0	0	0.75721	0.02246	0.00118	0.02452	0.00799
V177	0.79491	0.00484	0	0.06635	0	0.00318	0	0.01494	0.00642	0.10935
V178	0.21849	0	0	0.00264	0.04323	0.66896	0.02124	0	0	0.04544
V179	0.19897	0	0	0	0.80103	0	0	0	0	0
V180	0.49884	0.11513	0	0.36563	0	0.01837	0.00203	0	0	0
V181	0.06962	0.1383	0.6958	0	0.03183	0.01086	0.05358	0	0	0
V182	0.04009	0	0.0066	0.02928	0.35955	0	0	0.55404	0	0.01045
V183	0.00993	0.17474	0	0.67407	0	0.04684	0.09271	0.00171	0	0
V184	0.20259	0	0	0	0	0.62539	0.01084	0.0401	0	0.12107
V185	0.66302	0	0	0.17727	0	0.00019	0	0.11083	0.04869	0
V186	0.91465	0.005	0	0.05226	0	0.01249	0.00496	0.00671	0.00393	0
V187	0.84434	0	0.05644	0	0	0.00045	0	0	0.07901	0.01975
V188	0.116	0.0701	0.02064	0.04256	0.74095	0	0.00056	0	0	0.00919
V189	0.94988	0	0	0.01291	0	0.02307	0	0.0051	0.00351	0.00553
V190	0.02043	0.0528	0.02071	0	0.03866	0.081	0.01216	0	0.77423	0
V191	0.03533	0.00733	0.06123	0.41171	0.42491	0.01543	0.02879	0.01526	0	0
V192	0.01134	0	0.06653	0	0.41326	0	0	0.00014	0	0.50873
V193	0.11098	0.0404	0.17901	0.34614	0.10323	0.03135	0.09494	0.09122	0	0.00272
V194	0	0.01528	0	0	0	0.79836	0.14997	0.02893	0.00223	0.00523
V195	0.03291	0.13143	0	0	0.03103	0.26391	0.40662	0.08481	0.02581	0.02348
V196	0.81755	0.00169	0	0.17147	0	0.00929	0	0	0	0
V197	0.03553	0.01504	0	0.2374	0	0	0	0.51561	0.19641	0
V198	0.0319	0.00129	0.02279	0	0.6664	0.25311	0.02175	0	0	0.00277
V199	0.03737	0.03131	0.0958	0	0.40055	0.0315	0.09914	0	0	0.30432
V200	0.02245	0.01711	0	0	0.49309	0.16307	0.16925	0.12286	0	0.01217
V201	0.23194	0.07264	0	0	0	0.01209	0.07438	0.00039	0.59123	0.01733
V202	0.06712	0.27335	0.52999	0	0.03635	0.00535	0.06182	0.00142	0.02461	0
V203	0.03293	0.08655	0.42541	0.11937	0	0.02905	0.07809	0	0.22564	0.00296
V204	0.03169	0.17631	0.28411	0.31758	0.01605	0.08741	0.00459	0.08226	0	0
V205	0.04941	0.14423	0	0	0	0.14168	0.4293	0.10878	0.12225	0.00435
V206	0.3659	0	0.61466	0	0	0	0	0	0	0.01944
V207	0.01997	0.14229	0.07231	0.05772	0.15791	0	0.00043	0	0.2196	0.32978
V208	0.00723	0	0.00079	0.06383	0	0.80246	0.03536	0.00749	0.07084	0.012
V209	0.08077	0	0.07995	0	0.83928	0	0	0	0	0
V210	0.10342	0	0.05695	0	0.69663	0	0	0.13267	0	0.01032
V211	0.07018	0.05248	0.72284	0	0	0.00979	0.04396	0.04286	0.0579	0
V212	0.12106	0.06879	0.0011	0	0	0	0	0.44349	0.36557	0
V213	0.1322	0	0	0	0.15214	0.6683	0.02641	0.00444	0	0.01652
V214	0.00223	0.09201	0	0	0.29412	0.14823	0.36709	0.01614	0.00299	0.07719
V215	0	0.12476	0	0	0	0.18577	0.60141	0.03865	0.04941	0
V216	0.03928	0.54662	0.00249	0	0.40576	0	0	0	0	0.00585
V217	0.04258	0.15432	0.05455	0.08295	0.26594	0.26439	0.00536	0.05396	0	0.07595
V218	0.02488	0.02367	0	0	0	0.7126	0.17799	0.0161	0	0.04477
V219	0.02134	0	0	0.07602	0	0	0	0.90264	0	0
V220	0.00827	0.03682	0.00734	0.4161	0	0.00161	0.00614	0.06766	0.45605	0
V221	0.20165	0.08929	0.34077	0	0.01256	0	0.01118	0.09902	0.18597	0.05956
V222	0.07669	0	0.75965	0	0	0.16365	0	0	0	0
V223	0.06852	0	0.80582	0	0	0.08407	0.04159	0	0	0
V224	0.05957	0	0.71557	0	0	0	0	0.08684	0.13802	0
V225	0.03022	0	0.32351	0.36278	0	0	0	0.28349	0	0
V226	0.04531	0.61428	0	0	0.16996	0	0	0.169	0	0.00145
V227	0.07525	0	0.70566	0	0.21909	0	0	0	0	0
V228	0.0629	0.52595	0.07566	0	0.14222	0	0	0.17966	0	0.0136
V229	0.69566	0	0	0	0	0.28573	0.00459	0.01402	0	0
V230	0	0.04218	0.02663	0.45715	0.03135	0.04077	0.08977	0.006	0.01332	0.29283
V231	0.04297	0.23595	0.0299	0	0.02031	0.0886	0.0137	0	0.56628	0.0023
V232	0.07661	0.30139	0.4749	0	0.06955	0	0	0.07756	0	0
V233	0.03394	0.00652	0.0348	0.00672	0.69717	0.00537	0.00013	0	0.21093	0.00441
V234	0.04034	0.02388	0.00207	0	0.19983	0.013	0.14714	0.55784	0	0.0159
V235	0.0688	0	0.40066	0	0	0	0	0.53054	0	0
V236	0.01787	0.00769	0.22758	0.28877	0	0.42748	0.02421	0.00171	0.00469	0
V237	0.0746	0	0.46716	0.09979	0.30013	0.033	0	0.02533	0	0
V238	0.06045	0	0.33571	0	0	0	0	0.60383	0	0
V239	0.02912	0.15103	0.00337	0.61272	0.05799	0.04138	0.02941	0	0	0.07497
V240	0.05472	0.07084	0	0	0	0.40723	0.38551	0.02607	0.02722	0.02841
V241	0.19133	0.01234	0	0.71897	0	0.05012	8e-04	0.02644	0	0
V242	0.02539	0.03672	0.03838	0.03559	0	0.00223	0.01024	0	0.85146	0
V243	0.01821	0.03914	0.03119	0.13621	0	0.07902	0.04371	0	0.59759	0.05493
V244	0.05028	0.04812	0.37686	0	0	0.09489	0.32968	0.07291	0.02726	0
V245	0.20195	0.1037	0.15382	0	0.00034	0.5011	0.01512	0.02398	0	0
V246	0	0.30616	0	0	0	0.12974	0.46415	0.02685	0.06038	0.01271
V247	0.0786	0	0.9214	0	0	0	0	0	0	0
V248	0.57122	0.06241	0	0	0	0.03517	0.09729	0.23391	0	0
V249	0.08353	0	0.75791	0	0.08565	0	0	0	0	0.07291
V250	0.01824	0.02981	0	0.36291	0	0.27971	0.01209	0.28826	0	0.00898
V251	0.66277	0.14212	0	0	0.11017	0	0	0.06661	0.01833	0
V252	0.09321	0.44879	0.00895	0.02471	0.09865	0.24471	0.01134	0.06011	0	0.00953
V253	0.03501	0.01037	0.32889	0	0	0.07309	0.01079	0	0.54185	0
V254	0.03762	0	0.03828	0.01006	0.87301	0	0	0	0	0.04102
V255	0.03957	0	0	0	0.96043	0	0	0	0	0
V256	0	0.02933	0	0.89721	0	0.06638	0.00708	0	0	0
V257	0.45984	0	0.38812	0	0	0.14905	0.00299	0	0	0
V258	0.03681	0	0.00618	0	0.86465	0	0	0	0	0.09235
V259	0.09884	0	0	0.10942	0.10348	0	0	0.68258	0	0.00567
V260	0.04439	0.12875	0.00161	9e-04	0	0	0	0.82297	0	0.00137
V261	0.20464	0.05757	0	0	0	0.38192	0.25419	0.01303	0.07365	0.015
V262	0.02819	0.37525	0.09761	0	0.10319	0.35089	0.00966	0.0046	0	0.03061
V263	0.48627	0.35855	0	0	0.10599	0	0.02126	0	0	0.02793
V264	0.02272	0.01923	0	0.64391	0.26376	0.0343	0.01608	0	0	0
V265	0.02995	0.29585	0.01619	0.34345	0.0524	0.05794	0.1112	0	0	0.09302
V266	0.05246	0.62647	0.12299	0	0.16927	0	0.00357	0.01106	0.00685	0.00733
V267	0.00409	0.18942	0.08027	0	0.18685	0	0	0	0	0.53937
V268	0.03224	0.23684	0.03685	0.12387	0.54839	0	0.0082	0	0	0.01362
V269	0.03892	0.0168	0.24195	0.6719	0	0.0169	0.00482	0.00872	0	0
V270	0.05966	0	0	0	0.94034	0	0	0	0	0
V271	0.05283	0.04851	0.1757	0	0	0.00377	0.02686	0	0.69233	0
V272	0.03527	0.16068	0.08238	0	0.03298	0.14913	0.01938	0.2326	0.22457	0.063
V273	0.00758	0	0	0.24356	0.05051	0.66709	0.02614	0.00236	0	0.00276
V274	0.09117	0.01126	0.12043	0	0.10681	0.16934	0	0.06361	0.01375	0.42363
V275	0.03274	0.05904	0.01335	0	0.71151	0.04115	0	0	0	0.14222
V276	0.01727	0.13647	0.00885	0.4716	0.04539	0.03343	0.10082	0.02392	0.10362	0.05864
V277	0.05593	0.19129	0.4978	0.23245	0.02103	0	0.0015	0	0	0
V278	0.13911	0.02616	0.09247	0	0.14965	0	0	0	0	0.59261
V279	0.02285	0.17008	0.00596	0.32046	0.24386	0.06361	0.17167	0	0	0.00152
V280	0.1071	0.04711	0.00974	0.05783	0.11582	0.3193	0.20788	0.11979	0	0.01542
V281	0.00792	0.02292	0.01928	0	0.03145	0.76704	0.03869	0.01624	0	0.09645
V282	0	0.03766	0	0.90055	0	0.0211	0.0069	0.03378	0	0
V283	0.10193	0.00702	0.04912	0.04389	0.52563	0.04229	0.00217	0.01172	0.21622	0
V284	0.01773	0.00079	0.29226	0	0.13203	0	0	0	0	0.5572
V285	0.02905	0.12621	0.03452	0	0.077	0	0.02265	0.39305	0	0.31753
V286	0.02578	0	0.09352	0.03076	0.06205	0.48019	0.0167	0	0	0.291
V287	0.01455	0.09237	0.01437	0	0.02794	0.11554	0.34178	0.0213	0.03717	0.33498
V288	0.03971	0	0.00521	0.00869	0	0.2184	0	0.72799	0	0
V289	0.07351	0.12831	0.69218	0	0.09129	0	0	0	0	0.0147
V290	0.00294	0.08083	0.14262	0	0	0.33956	0.37319	0.0357	0.01514	0.01002
V291	0.87323	0	0.03009	0.01769	0	0.07681	0.00219	0	0	0
V292	0.06098	0	0.54215	0	0	0.3921	0.00478	0	0	0
V293	0.10083	0	0.87329	0	0	0	0	0.02588	0	0
V294	0.06576	0.23277	0.18808	0	0.01985	0.00234	0.05586	0	0.43535	0
V295	0.08436	0.03193	0.75948	0	0	0.00959	0	0.07131	0	0.04332
V296	0.02652	0.03815	0.09493	0.14962	0.26087	0.00578	0.01682	0.11414	0.29316	0
V297	0.25014	0.06023	0.02214	0	0.17939	0.00069	0.03681	0.00222	0	0.44838
V298	0	0.03649	0.02001	0.88085	0	0.03339	0.01726	0.01201	0	0
V299	0.34774	0	0	0	0.10053	0.53117	0.00371	0	0	0.01685
V300	0.03106	0	0.00125	0.27974	0.15203	0	0	0.53141	0	0.00451
V301	0.02804	0	0	0.01135	0	0	0	0.96061	0	0
V302	0.27277	0	0.05054	0	0	0	0	0.67669	0	0
V303	0.03379	0.4575	0.118	0	0.11232	0.26303	0.0062	0	0	0.00915
V304	0.13581	0	0	0	0	0	0	0.86419	0	0
V305	0.07796	0	0.39769	0	0.41423	0.05493	0	0	0	0.05519
V306	0	0.01116	0	0.39529	0	0.47882	0.0305	0.07144	0.0128	0
V307	0.04456	0.076	0.00155	0	0.8779	0	0	0	0	0
V308	0.03255	0.71078	0.03775	0	0.18518	0.00206	0.01358	0.00789	0	0.0102
V309	0.0418	0.12518	0.00603	0	0.82238	0	0	0	0	0.00461
V310	0.28783	0.01408	0	0	0.57356	0.01636	0	0.06545	0	0.04273
V311	0.95396	0	0	0	0	0	0	0.04604	0	0
V312	0.02693	0.01218	0.16359	0	0.09598	0	0	0.21716	0.00586	0.4783
V313	0.00739	0	0	0	0	0.50415	0.00505	0.44433	0	0.03908
V314	0.16044	0.26872	0.20717	0	0.35264	0.01026	0	0	0	0.00076
V315	0.04728	0.05062	0.48724	0	0	0.08572	0.29769	0.01038	0.02108	0
V316	0.00815	0	0	0	0	0.80456	0.02507	0.14822	0	0.01399
V317	0	0.04989	0.12515	0.04625	0.1311	0.04053	0.12799	0.00614	0	0.47295
V318	0.04954	0.45412	0.31723	0	0.11921	0.00115	0.05335	0	0	0.0054
V319	0.00119	0.11271	0	0	0	0.16393	0.46191	0.0305	0.04084	0.18891
V320	0.05956	0	0.55655	0.34181	0	0.01415	0.02281	0.00512	0	0
V321	0.04218	0.01683	0	0	0	0.49401	0.02287	0	0.42411	0
V322	0.00352	0.01819	0.20478	0.07066	0.08832	0.11713	0.0398	0.00115	0.00112	0.45532
V323	0	0.01483	0	0.75744	0	0.15208	0.00751	0.03012	0	0.03802
V324	0.30858	0.00315	0	0	0	0.31637	0.01284	0.03498	0.32407	0
V325	0	0.12181	0	0.0024	0	0.16664	0.56842	0.07507	0.06208	0.00358
V326	0.06612	0	0.8428	0.09038	0	7e-04	0	0	0	0
V327	0.00435	0.00953	0	0	0.07348	0.82313	0.03579	0.04711	0	0.0066
V328	0.11481	0.04558	0.13737	0	0	0	0	0.70224	0	0
V329	0.03098	0.72499	0.00293	0	0.17951	0	0.05656	0	0	0.00504
V330	0.0304	0	0	0.13563	0	0	0	0.83397	0	0
V331	0.0152	0.00609	0.03937	0	0.09348	0	0	0.33809	0.1107	0.39708
V332	0.07111	0	0.01359	0.07816	0.7931	0.02605	0	0.018	0	0
V333	0.09546	0	0.1562	0	0.69454	0.02732	0	0.01931	0	0.00717
V334	0.00265	0.06647	0.02172	0.14982	0	0.03722	0.14136	0	0.57098	0.00978
V335	0.0941	0.18565	0.26822	0.02905	0.1036	0.01083	0.01458	0	0.00664	0.28733
