Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V59	0.01	0.02707	0.05677	0.00249	0.05582	0.04003	0.71023	0.03447	0.05195	0.01117
V60	0.68587	0.0211	0.06581	0.00936	0.0775	0.00412	0.0033	0.0079	0.12503	0
V61	0	0.00984	0.04678	0.02401	0.03201	0.78907	0.05391	0.02227	0.02211	0
V62	0.01208	0	0.03563	0.01245	0.02395	0.02507	0.41676	0.02778	0.04358	0.4027
V63	0	0.2661	0.01672	0.00588	0.15542	0.45352	0.04688	0.00607	0.04696	0.00244
V64	0.07899	0.00093	0.30032	0.26276	0.00896	0.02187	0.01238	0.22009	0.03663	0.05707
V65	0.06379	0.01688	0.13084	0.31667	0.02231	0.01906	0.07347	0.20842	0.1279	0.02066
V66	0	0.12266	0	0.00144	0.55951	0.02723	0.03018	0.01346	0.05276	0.19276
V67	0.03001	0.17592	0.41033	0.1106	0.02499	0.03921	0.08413	0.01455	0.0792	0.03107
V68	0.01119	0.02621	0.04154	0	0.06782	0.03543	0.04542	0.27681	0.49557	0
V69	0.06258	0.01799	0.71442	0.13641	0.02951	0	0	0	0.02136	0.01772
V70	0.66112	0.01472	0.13324	0.0204	0.01684	0.02847	0.03197	0.01447	0.07878	0
V71	0.02208	0.00057	0.01764	0.01049	0.01033	0.05933	0.08355	0.70002	0.08038	0.0156
V72	0.22189	0.02817	0.08826	0.23882	0.16115	0.00098	0	0.01065	0.02117	0.22892
V73	0.0167	0.1581	0	0.01093	0.70109	0.01588	0.00478	0	0.04559	0.04693
V74	0.00926	0	0.05696	0.18025	0	0.04289	0.02594	0.01286	0	0.67184
V75	0.01864	0.07775	0.23958	0.4124	0.04468	0.00518	0	0.01544	0.18633	0
V76	0	0.02009	0.01555	0	0.02233	0.83484	0.05959	0.02322	0.02439	0
V77	0	0	0.10284	0.26554	0.03166	0.25299	0.28642	0.02538	0.03215	0.00302
V78	0	0.44608	0.04086	0.01641	0.02851	0.01974	0.31678	0.00655	0.06316	0.06191
V79	0.00378	0.02663	0.11268	0.26217	0.04139	0.25485	0.02388	0.01651	0.24359	0.01453
V80	0.38538	0	0.03677	0.01241	0	0.00888	0.05167	0.00747	0.04468	0.45275
V81	0	0.04125	0.04909	0.14376	0.16611	0.53399	0.02631	0.0144	0.02508	0
V82	0.05247	0.50103	0.07083	0.23481	0	0.01417	0.01692	0.04807	0.0617	0
V83	0.03368	0.05216	0.1557	0.43942	0.03121	0.01369	0.00541	0.22133	0.04739	0
V84	0.01591	0.01199	0.04028	0.02581	0.13026	0.49653	0.22923	0.02191	0.02808	0
V85	0.21402	0.00105	0.39726	0.07625	0.00164	0.00143	0.00673	0.00159	0.00683	0.29319
V86	0.28532	0.00401	0.32107	0.3418	0.01812	0	0	0.00672	0.01863	0.00433
V87	0.00166	0.05212	0.06165	0.00091	0.11467	0.02135	0.02532	0.01226	0.71005	0
V88	0.0094	0.33318	0.14334	0.45781	0	0	0	0.00351	0.05276	0
V89	0	0	0.05529	0.02724	0.04798	0.03726	0.67148	0.10333	0.04759	0.00984
V90	0.02564	0.06161	0.33633	0.06867	0	0.02345	0.01986	0	0.00694	0.45749
V91	0.07065	0.01032	0.69884	0.12711	0.03556	0	0	0.00421	0.02636	0.02696
V92	0	0	0.05449	0.00018	0.05286	0.04278	0.71583	0.0359	0.08634	0.01163
V93	0	0.04526	0.10648	0.00365	0.07735	0.02437	0.24928	0.03306	0.46056	0
V94	0.77266	0.00688	0.08878	0.0159	0.01395	0.02787	0.02244	0.03585	0.01567	0
V95	0	0	0.03854	0	0.05045	0.04436	0.53235	0.26675	0.06437	0.00318
V96	0.03989	0.11715	0.35665	0.38707	0.01548	0.00751	0	0.01706	0.05238	0.00682
V97	0	0	0.04731	1e-05	0.03689	0.0337	0.68946	0.03393	0.04247	0.11625
V98	0	0.29267	0.02204	0.05412	0.16343	0.02726	0.06506	0.07766	0.18282	0.11493
V99	0.53297	0.00797	0.07624	0.00474	0.04199	0.0103	0.07948	0.0185	0.22781	0
V100	0.18801	0.01823	0.09879	0.19168	0.05142	0.28462	0.02908	0.01495	0.12271	0.00051
V101	0	0	0.00405	0.00215	0	0.09304	0.19771	0.04245	0	0.66059
V102	0.03567	0.22405	0.01564	0.00276	0.09123	0.29573	0.17393	0.10356	0.05375	0.00368
V103	0.07277	0.03238	0.06718	0.00089	0.08123	0.02088	0.025	0.02055	0.67912	0
V104	0.07177	0.00868	0.71017	0.12306	0.02522	0	0	0	0.04417	0.01693
V105	0.32697	0.00337	0.11951	0.02313	0.01077	0.15166	0.03518	0.29084	0.03856	0
V106	0.01782	0.65506	0.16605	0.04701	0	0.0156	0.02822	0	0.07024	0
V107	0.24283	0.22897	0.03452	0.01434	0.25966	0.01944	0.01846	0.03017	0.15163	0
V108	0	0	0.04823	0.14091	0.00711	0.38506	0.03684	0.03395	0.01293	0.33495
V109	0	0.0401	0.01658	0.00611	0.02855	0.79197	0.06357	0.02192	0.0312	0
V110	0	0.15513	0	0.00115	0.68636	0.0048	0.00396	0.05379	0.04913	0.04568
V111	0	0	0.04734	0.00716	0.12904	0.03123	0.67913	0.03229	0.04634	0.02747
V112	0	0	0.04036	0	0.03366	0.03055	0.58146	0.02923	0.07262	0.21212
V113	0.01074	0.01146	0.04879	0	0.06501	0.07169	0.04891	0.03483	0.55983	0.14874
V114	0.01446	0.03475	0.06988	0	0.08633	0.0222	0.02733	0.02074	0.72432	0
V115	0	0.8255	0	0.01787	0	0	0.05905	0	0.09759	0
V116	0.41973	0.08861	0.05048	0.0091	0.00329	0.03055	0.04568	0.31289	0.03967	0
V117	0	0	0.06144	0.00051	0.04741	0.03579	0.75593	0.03747	0.04773	0.01372
V118	0.01697	0.00862	0.01934	0	0.02266	0.81606	0.0643	0.03021	0.02183	0
V119	0.01055	0.02246	0.15806	0.47993	0.03267	0.16907	0.01581	0.01568	0.09578	0
V120	0.6091	0.00834	0.23305	0.03979	0.01356	0.07717	0.00194	0.00693	0.01012	0
V121	0.04231	0.08459	0.235	0.04279	0.0447	0.1191	0.30988	0.02807	0.04046	0.05309
V122	0.00524	0.03098	0.14867	0.01029	0.07802	0.07077	0.15097	0.01615	0.4866	0.00232
V123	0.0076	0.07044	0.00358	0.00794	0.37462	0.03045	0.03847	0.36637	0.0895	0.01103
V124	0.65258	0.0513	0.05276	0.01016	0	0.01332	0.02315	0.17335	0.02337	0
V125	0.00325	0.17166	0.09449	0.03749	0.01312	0.14674	0.06988	0.3935	0.06987	0
V126	0	0.198	0	0.00303	0.64092	0.00426	0.00521	0.03963	0.0781	0.03085
V127	0.03593	0.00647	0.48818	0.07809	0.0378	0.00865	0.20253	0.01016	0.10941	0.02278
V128	0.02545	0.20841	0.34191	0.06369	0.26259	0.04181	0.0015	0	0.03934	0.0153
V129	0.01726	0.08829	0.12008	0.20017	0.12303	0.01765	0.00791	0.00931	0.40308	0.01322
V130	0.03412	0.01305	0.41315	0.07077	0.01001	0.02552	0.03194	0.35147	0.04957	0.00039
V131	0.04709	0.38183	0.35231	0.12645	0.00093	0.00314	0.0148	0	0.07345	0
V132	0.08701	0	0.05803	0.00097	0.09806	0.03157	0.57737	0.0964	0.04093	0.00965
V133	0.00041	0.0256	0.0621	0.16954	0.01616	0.14501	0.1085	0.41434	0.05834	0
V134	0.0191	0.05719	0.18778	0.07042	0.22389	0.00876	0.16957	0.01155	0.03798	0.21376
V135	0.0106	0.20364	0.17363	0.02212	0.0586	0.01222	0.03632	0.00542	0.47743	0
V136	0	0.59358	0.02996	0.15379	0	0	0.02646	0	0.06144	0.13478
V137	0	0	0.04779	0.00633	0.07011	0.31274	0.45088	0.02923	0.08292	0
V138	0.00156	0	0.04735	0.00232	0.05071	0.02727	0.52563	0.02602	0.05995	0.25919
V139	0.54999	0.02932	0.0682	0.0113	0.08368	0.07337	0.00701	0.00849	0.16865	0
V140	0.05101	0.00734	0.35298	0.4468	0.04881	0.03831	0	0.008	0.02585	0.0209
V141	0.02806	0	0.19689	0.66119	0.02754	0.011	0	0.01243	0.02817	0.03473
V142	0	0	0.10263	0.1856	0.03739	0.0251	0.55053	0.03102	0.03844	0.02927
V143	0	0.79201	0	0.06232	0	0.00318	0.03605	0	0.10644	0
V144	0	0	0.04092	0.00524	0.0392	0.32651	0.5051	0.04604	0.03699	0
V145	0.0434	0.08916	0.1466	0.46084	0.01562	0.03201	0.00101	0.16082	0.05055	0
V146	0.03111	0	0.41007	0.06943	0.01017	0.02482	0.05822	0.10153	0.02451	0.27014
V147	0	0.03369	0.0391	0.00241	0.18004	0.01792	0.02704	0.029	0.46499	0.20581
V148	0.01168	0.04098	0.05706	0	0.08014	0.06449	0.05868	0.01425	0.67273	0
V149	0.01257	0.01182	0.16474	0.51839	0.02921	0.00451	0	0.09992	0.15883	2e-05
V150	0.06777	0.007	0.00543	0.00564	0.08319	0.01743	0.04329	0.00916	0.02369	0.7374
V151	0.00551	0	0.01883	0.00942	0	0.0812	0.0445	0.00521	0	0.83533
V152	0	0	0.01107	0.00256	0.01209	0.0546	0.08648	0.63827	0.06879	0.12615
V153	0	0.14382	0	0.0012	0.68068	0.00668	0.00559	0.07626	0.05066	0.03512
V154	0.09646	0.01349	0.51937	0.31208	0.02127	0.00421	0	0.00346	0.02319	0.00647
V155	0.0433	0.0041	0.03001	0	0.02601	0.1358	0.06179	0.44507	0.25392	0
V156	0.11036	0.0327	0.17161	0.03478	0.02637	0.42568	0.05371	0.04735	0.09744	0
V157	0	0.45673	0.01298	0.05131	0.17331	0.20167	0.02879	0	0.07522	0
V158	0.26038	0.54857	0.02228	0.02499	0.02995	0.00068	0.0346	0.02219	0.05637	0
V159	0.03512	0.08201	0.20797	0.07002	0.29363	0.02798	0.01656	0.07131	0.02925	0.16615
V160	0.00361	0.84574	0	0.01781	0	0	0.03965	0	0.09319	0
V161	0.01881	0	0.20519	0.68462	0.03228	0	0	0.01189	0.04371	0.0035
V162	0	0	0.00679	0.01118	0	0.01401	0.04744	0.00509	0	0.91549
V163	0.13519	0.01644	0.6415	0.11089	0.01872	0.00923	0	0.01781	0.01942	0.03079
V164	0.06094	0.00789	0.70853	0.12927	0.02259	0.01097	0.00435	0.00039	0.02758	0.02749
V165	0.02191	0	0.2682	0.0504	0.00476	0.00746	0.02492	0.01359	0.00497	0.60379
V166	0.05507	0.09788	0.1517	0.49273	0.01502	0.01011	0.00636	0.06544	0.07594	0.02976
V167	0.7915	0.01146	0.07707	0.01871	0.02382	0.00221	0.00185	0.00889	0.06448	0
V168	0.05306	0.02291	0.02811	0	0.02753	0.28893	0.06598	0.3123	0.20117	0
V169	0	0	0.05144	0.15146	0	0.17875	0.03292	0.02171	0	0.56372
V170	0.01413	0.02521	0.06193	0	0.08755	0.02246	0.02618	0.01348	0.74905	0
V171	0.01285	0.00778	0.22702	0.08665	0.05499	0.37105	0.06539	0.05618	0.11808	0
V172	0	0	0.05375	0.00129	0.05989	0.16179	0.60787	0.03974	0.07033	0.00533
V173	0.00098	0	0.03733	0	0.01708	0.04306	0.5016	0.02606	0.04201	0.33187
V174	0.01908	0.08706	0.25547	0.3592	0.11541	0.02011	0	0.01711	0.02966	0.0969
V175	0.74053	0.00921	0.15828	0.02918	0.0215	0.00102	0.01698	0.01302	0.01028	0
V176	0.18123	0.00683	0.02864	0	0.03046	0.64519	0.04035	0.01857	0.04873	0
V177	0.63951	0.00473	0.07767	0.0979	0.00906	0.00276	0.00373	0.01899	0.01235	0.13331
V178	0.19591	0.01116	0.03359	0.02522	0.07029	0.55634	0.04263	0.01623	0.01247	0.03618
V179	0.15623	0.12169	0.01051	0.01213	0.622	0	0	0	0.03633	0.04111
V180	0.43344	0.11726	0.11848	0.28053	0.012	0.00326	0	0.00679	0.02824	0
V181	0.04231	0.1627	0.53152	0.09371	0.03623	0.00583	0.07362	0	0.03475	0.01932
V182	0	0.05788	0.01093	0.02857	0.31723	0.05537	0.04051	0.36629	0.10688	0.01634
V183	0.01874	0.15252	0.1503	0.49099	0.01575	0.00906	0.10604	0.01292	0.04368	0
V184	0.18298	0.00734	0.02737	0.01189	0.01222	0.523	0.0432	0.04119	0.00838	0.14243
V185	0.56091	0.00704	0.10085	0.16435	0.01814	0.00561	0.00068	0.07513	0.06727	0
V186	0.73814	0.01587	0.09095	0.09776	0.01774	6e-04	0.00841	0.0145	0.01602	0
V187	0.67682	0.00795	0.15243	0.03146	0.01722	0.00254	0.00833	0.013	0.06185	0.0284
V188	0.07207	0.20952	0.0146	0.06699	0.52288	0.00055	0.01361	0.0059	0.05017	0.0437
V189	0.76394	0.00813	0.08741	0.07542	0.01461	0.01308	7e-04	0.01453	0.01482	0.00736
V190	0	0.0428	0.04879	0	0.14016	0.10633	0.02621	0.01203	0.62369	0
V191	0.01818	0.06243	0.1334	0.3209	0.3462	0.00086	0.03037	0.0236	0.03709	0.02697
V192	0	0.02565	0.00924	0.00855	0.176	0.01687	0.0345	0.01275	0.00132	0.71512
V193	0.09203	0.02488	0.22162	0.28053	0.12773	0.00768	0.11988	0.06469	0.04654	0.01442
V194	0	0	0.02511	0.00512	0.03024	0.67524	0.20385	0.03332	0.02712	0
V195	0.02236	0.02649	0.04946	0.00121	0.11289	0.14274	0.5192	0.06049	0.04935	0.01581
V196	0.67914	0.01388	0.10621	0.16811	0.01207	0	0	0.00879	0.01179	0
V197	0.01339	0.01591	0.07732	0.17207	0.04197	0.0325	0.05167	0.3477	0.24748	0
V198	0	0.10646	0.0146	0.00942	0.50713	0.22546	0.03492	0.00024	0.08346	0.01831
V199	0.01867	0.0461	0.05678	0.02284	0.22836	0.01775	0.15641	0.00468	0.02044	0.42798
V200	0	0.05778	0.01545	0.00062	0.39674	0.11933	0.24872	0.08795	0.04301	0.03039
V201	0.20865	0.04686	0.06232	0	0.05936	0.01758	0.11726	0.02085	0.43924	0.02787
V202	0.03918	0.28936	0.39177	0.09749	0.01177	0.00067	0.08272	0.0052	0.08184	0
V203	0.02514	0.07271	0.35048	0.1794	0.04338	0.01344	0.09636	0.00846	0.18889	0.02174
V204	0.02005	0.20191	0.27568	0.28605	0.01463	0.0789	0.00511	0.05723	0.06043	0
V205	0.04507	0.03512	0.05959	0.00166	0.05967	0.04642	0.55501	0.07611	0.11789	0.00346
V206	0.29936	0.01135	0.49815	0.0867	0.03532	0	0	0.00136	0.01566	0.0521
V207	0.00993	0.1477	0.03986	0.0655	0.03975	0.00999	0.03763	0.00356	0.1818	0.46427
V208	0	0.00955	0.04146	0.04842	0.0367	0.71437	0.04702	0.02154	0.08094	0
V209	0.03475	0.13795	0.06913	0.01647	0.65029	0.00415	0	0	0.04101	0.04625
V210	0.05496	0.11055	0.0538	0.0112	0.52907	0.01601	0.0155	0.09993	0.06199	0.04699
V211	0.0449	0.06965	0.55748	0.09364	0.03083	0.00985	0.06223	0.03357	0.07823	0.01962
V212	0.08985	0.08894	0.03895	0	0.03255	0.03257	0.05278	0.30193	0.36242	0
V213	0.11735	0.02784	0.02335	0.01092	0.15811	0.57057	0.04927	0.02118	0.01897	0.00243
V214	0	0.02603	0.02436	0.00016	0.26009	0.05409	0.4718	0.01987	0.03791	0.10569
V215	0	0	0.05522	0.00068	0.04654	0.04402	0.75455	0.03736	0.04832	0.01331
V216	0	0.70658	0	0.01607	0.15717	0	0.03847	0.00023	0.08147	0
V217	0.01938	0.22471	0.05218	0.08618	0.15742	0.23529	0.02839	0.04337	0.05512	0.09795
V218	0.02566	0	0.02807	0	0.03946	0.57814	0.24536	0.02588	0.0232	0.03422
V219	0	0	0.03284	0.0591	0.01243	0.05516	0.13944	0.6252	0.07583	0
V220	0.00705	0.02063	0.12824	0.31366	0.05032	0.0129	0.00493	0.06512	0.39714	0
V221	0.15592	0.10025	0.28828	0.05205	0.02954	0.00924	0.04191	0.0691	0.16672	0.08699
V222	0.06279	0.00814	0.62295	0.10573	0.02119	0.14734	0	0.00254	0.02031	0.00901
V223	0.05325	0.00575	0.63921	0.10821	0.03061	0.06548	0.05667	0.00324	0.0229	0.01468
V224	0.04555	0.01811	0.54868	0.13638	0.02892	0.01164	0.00058	0.06241	0.14039	0.00735
V225	0.02834	0.00194	0.34857	0.33574	0.01385	0.02674	0.005	0.19214	0.03946	0.00823
V226	0	0.72748	0	0.01441	0	0.00679	0.05355	0.1125	0.08528	0
V227	0.04711	0.04196	0.55446	0.10217	0.19997	0	0	0	0.03161	0.02272
V228	0.01836	0.60543	0.05354	0.03056	0	0.00809	0.04703	0.11267	0.12432	0
V229	0.62509	0.01298	0.05405	0.00624	0.00638	0.22697	0.03186	0.02878	0.00764	0
V230	0.00213	0	0.10218	0.31479	0	0.01634	0.12247	0.01375	0.0223	0.40604
V231	0.02031	0.25979	0.04208	0.01406	0.04413	0.10462	0.03264	0.01388	0.46849	0
V232	0.03837	0.37838	0.36767	0.07278	0.0045	0.00776	0.01696	0.05721	0.05295	0.00342
V233	0	0.11041	0.01412	0.02846	0.55431	0.01404	0.0026	0	0.24127	0.0348
V234	0.00458	0.03103	0.02788	0.00124	0.20836	0.03842	0.27023	0.34173	0.05998	0.01655
V235	0.04048	0.02023	0.36877	0.06244	0.00894	0.02672	0.04798	0.3569	0.049	0.01854
V236	0.01742	0.0149	0.25236	0.25619	0.02913	0.35593	0.01834	0.01365	0.04208	0
V237	0.05004	0.05786	0.35938	0.1821	0.24775	0.02578	0	0.02452	0.03665	0.01591
V238	0.02358	0.05284	0.30306	0.05183	0.02845	0.03	0.04744	0.40043	0.05586	0.0065
V239	0.02882	0.14942	0.13227	0.44355	0.03813	0.02184	0.02917	0.00839	0.04032	0.10809
V240	0.0551	0	0.05279	0	0.04518	0.25761	0.49416	0.03045	0.036	0.02871
V241	0.19904	0.00264	0.17034	0.5212	0.03137	0.02042	0	0.03041	0.02458	0
V242	0.01506	0.02297	0.08122	0.03227	0.0825	0.02942	0.02283	0.01378	0.69995	0
V243	0.01201	0.00789	0.08228	0.1084	0.0612	0.08508	0.06914	0.01584	0.46757	0.09058
V244	0.03868	0	0.32777	0.05516	0.03481	0.02019	0.41202	0.05285	0.04583	0.01268
V245	0.16136	0.14488	0.16137	0.02565	0.00894	0.40999	0.03637	0.02751	0.02393	0
V246	0	0.18152	0.03771	0.00528	0.04878	0.02633	0.58696	0.02518	0.08428	0.00394
V247	0.06201	0.02548	0.71283	0.12399	0.02182	0	0	0	0.0272	0.02666
V248	0.47027	0.05897	0.06913	0.00952	0.02998	0.03053	0.1575	0.13971	0.03439	0
V249	0.0589	0.01818	0.57887	0.09899	0.08275	0	0	0	0.02919	0.13312
V250	0.01361	0.05072	0.08671	0.26707	0.02964	0.26971	0.04388	0.19524	0.04168	0.00174
V251	0.5447	0.17244	0.05129	0.03456	0.06993	0.00423	0.00917	0.04894	0.06475	0
V252	0.05503	0.51672	0.01206	0.0514	0	0.21655	0.04648	0.04333	0.05843	0
V253	0.02247	0.01517	0.31134	0.04726	0.05927	0.08529	0.02189	0.00955	0.42776	0
V254	0	0.1369	0.00368	0.04568	0.65811	0.00595	0	0	0.04003	0.10964
V255	0	0.15116	0	0	0.75656	0.00075	0.00384	0	0.04806	0.03962
V256	0.01793	0.00747	0.20111	0.67649	0.02318	0.02758	0	0.01295	0.03121	0.00207
V257	0.38835	0.00774	0.35613	0.08291	0.01488	0.11767	0.01304	0.00611	0.01317	0
V258	0	0.12195	0	0.00348	0.63894	0.00141	0.01619	0	0.0343	0.18373
V259	0.06656	0.02248	0.04062	0.09392	0.14483	0.03683	0.07336	0.45577	0.06066	0.00498
V260	0	0.21281	0.01189	0.0076	0	0.04509	0.07335	0.55999	0.08928	0
V261	0.19251	0.00602	0.0477	0	0.04735	0.26112	0.33594	0.02447	0.07501	0.00989
V262	0.00079	0.46048	0.07896	0.02992	0.00238	0.30593	0.04155	0.01304	0.0544	0.01256
V263	0.40956	0.40118	0.02998	0.01667	0.01483	0.00769	0.05847	0	0.04	0.02162
V264	0.02067	0.04273	0.13849	0.48006	0.24193	0.01368	0.00141	0.00765	0.03523	0.01814
V265	0.01984	0.28279	0.08412	0.25487	0.00576	0.02789	0.15093	0.0079	0.05009	0.11582
V266	0.01007	0.6895	0.08387	0.0325	0	0	0.0404	0.00848	0.13517	0
V267	0	0.18712	0.00343	0.02987	0	0.02096	0.0454	0	0.00751	0.70571
V268	0	0.35423	0.03391	0.12179	0.34567	0.00056	0.02174	0.00681	0.08699	0.0283
V269	0.05078	0.00201	0.33593	0.52758	0.03051	0	0	0.01402	0.03917	0
V270	0.01193	0.14798	0	0	0.74447	0	0	0	0.04602	0.04961
V271	0.03513	0.033	0.18996	0.01769	0.10088	0.02438	0.04767	0.01068	0.54062	0
V272	0.011	0.18259	0.07487	0.01656	0.03047	0.16569	0.06767	0.15118	0.23087	0.06911
V273	0.00102	0.01555	0.07151	0.1818	0.08087	0.5812	0.02764	0.01787	0.02254	0
V274	0.07493	0.00928	0.06859	0.03073	0.00022	0.15562	0.04025	0.04426	0.0231	0.55302
V275	0	0.19421	0	0.00255	0.465	0.05516	0.015	0	0.03155	0.23653
V276	0.01362	0.10186	0.11708	0.33692	0.06305	0.00748	0.12925	0.02627	0.12237	0.0821
V277	0.04336	0.22027	0.40139	0.27484	0.01515	0	0	0.00494	0.04004	0
V278	0.11407	0.00816	0.04095	0.01415	0	0.00932	0.04481	0.00379	0	0.76475
V279	0.00861	0.16583	0.08334	0.23917	0.20208	0.01604	0.2214	0.01078	0.04633	0.00641
V280	0.08392	0.0174	0.05509	0.05702	0.14748	0.2276	0.28099	0.08252	0.04036	0.00762
V281	0	0.04293	0.02996	0.00754	0.03401	0.66439	0.06657	0.02513	0.02529	0.10419
V282	0.01811	0.00736	0.19988	0.6649	0.02408	0	0	0.03202	0.0514	0.00225
V283	0.06799	0.08172	0.05163	0.05948	0.42521	0.04667	0.00504	0.02114	0.22756	0.01356
