B_cells	NK_cells	T_cells_CD4.	Monocytes
V244	0.23752	0.00935	0.66423	0.08891
V245	0.59401	0.29118	0.04887	0.06594
V246	0.09191	0.1725	0.70735	0.02823
V247	0.19916	0.05075	0.75009	0
V248	0.09148	0.08229	0.05585	0.77037
V249	0.0145	0.07828	0.82677	0.08044
V250	0.74587	0	0.21508	0.03906
V251	0.89114	0.06059	0.00033	0.04794
V252	0.04969	0.78646	0.16386	0
V253	0.39848	0.09191	0.16086	0.34876
V254	0.05792	0.8646	0.06778	0.0097
V255	0.09058	0.86684	0	0.04258
V256	0.20459	0.22962	0.48451	0.08128
V257	0.44005	0.11881	0.22572	0.21542
V258	0.20515	0.27932	0.40194	0.11359
V259	0.07148	0.30402	0.58737	0.03712
V260	0.02221	0.29646	0.66816	0.01317
V261	0.61387	0.0421	0.19219	0.15184
V262	0.16831	0.10851	0.00517	0.71801
V263	0.06789	0.89829	0	0.03382
V264	0.20192	0.0624	0.42198	0.3137
V265	0.09778	0.01067	0.15714	0.73441
V266	0.65902	0.33608	0.0049	0
V267	0.02015	0.22379	0.2903	0.46577
V268	0.42356	0.03927	0.1439	0.39327
V269	0.03833	0.54221	0.37928	0.04017
V270	0.634	0.03491	0.23483	0.09626
V271	0.77801	0.07786	0.02507	0.11906
V272	0.09691	0.79696	0.01598	0.09015
V273	0.13169	0.06441	0.04863	0.75527
V274	0.69377	0	0.18195	0.12428
V275	0.02564	0.0666	0.86111	0.04665
V276	0.51594	0.33993	1e-05	0.14413
V277	0.07833	0.25291	0.16194	0.50682
V278	0.08451	0.09588	0.29464	0.52497
V279	0.67798	0.06898	0.1076	0.14544
V280	0.09741	6e-04	0.08434	0.81765
V281	0.55813	0.04396	0.13789	0.26002
V282	0.09189	0.09832	0.74243	0.06736
V283	0.24191	0.56685	0.06468	0.12656
V284	0.07534	0.8451	0.07591	0.00365
V285	0.11106	0.03036	0.85859	0
V286	0.27197	0.53044	0.11243	0.08516
V287	0.13962	0.81589	0.01945	0.02504
V288	0.04554	0.30558	0.41632	0.23256
V289	0.29975	0.23321	0.39431	0.07272
V290	0.82308	0.16234	0.01287	0.00171
V291	0.48912	0.0826	0.4024	0.02588
V292	0.88763	0.01725	0	0.09513
V293	0.31632	0.03509	0.6001	0.04849
V294	0.13228	0.3977	0	0.47002
V295	0.05699	0.22323	0.19345	0.52632
V296	0.20529	0.14348	0.56691	0.08432
V297	0.14933	0.00995	0.09673	0.74398
V298	0.31795	0.12043	0.54556	0.01605
V299	0.12004	0.32191	0	0.55805
V300	0.03272	0.07358	0.23889	0.65481
V301	0.15388	0.13786	0.60052	0.10774
V302	0.64846	0.31932	0	0.03222
V303	0.02687	0.57698	0.36935	0.0268
V304	0.09337	0.05648	0.7023	0.14785
V305	0.15358	0.18763	0.44044	0.21835
V306	0.77685	0.10382	0.04401	0.07532
V307	0.06709	0.87904	0.02678	0.02709
V308	0.2533	0.25072	0.28488	0.21109
V309	0.3612	0.33392	0.01443	0.29045
V310	0.11652	0.34985	0.15044	0.38319
V311	0.52564	0.4501	0.00325	0.02101
V312	0.13847	0.69367	0.15232	0.01554
V313	0.02746	0.16769	0.01875	0.78611
V314	0.04856	0.50727	0.11132	0.33286
V315	0.15856	0.61933	0.03732	0.18479
V316	0.32618	0.15414	0.36756	0.15213
V317	0.12603	0.68276	0.05226	0.13895
V318	0.0769	0.58262	0.00151	0.33897
V319	0.09209	0.09113	0.76913	0.04765
V320	0.11032	0.16975	0.60497	0.11495
V321	0.64925	0.34542	0.00534	0
V322	0.22986	0.35007	0.06429	0.35578
V323	0.12167	0.05852	0.09327	0.72654
V324	0.64636	0.25061	0.06686	0.03617
V325	0.33043	0.60328	0.06322	0.00307
V326	0.02012	0.58571	0.09814	0.29604
V327	0.06526	0.19612	0.10236	0.63625
V328	0.08275	0.05743	0.70405	0.15577
V329	0.21665	0.14654	0.16798	0.46883
V330	0.4098	0.02445	0.32318	0.24256
V331	0.38558	0.1179	0.0335	0.46302
V332	0.05531	0.09361	0.18514	0.66593
V333	0.42929	0.0904	0.36809	0.11222
V334	0.378	0.02647	0.34437	0.25116
V335	0.0583	0.3466	0.48563	0.10948
V336	0.21093	0.6743	0.02221	0.09256
V337	0.30115	0.39277	0.28168	0.02439
V338	0.03159	0.91431	0.02412	0.02998
V339	0.15641	0.01744	0.80138	0.02477
V340	0.08665	0.25008	0.49966	0.16361
V341	0.08754	0.08021	0.06958	0.76267
V342	0.27005	0.01418	0.58711	0.12866
V343	0.89685	0.04304	0.00177	0.05834
V344	0.67066	0.15581	0.17352	0
V345	0.07071	0.07011	0.85918	0
V346	0.26051	0.14028	0.27662	0.32258
V347	0.10783	0.044	0.13133	0.71685
V348	0.0897	0.63512	0.15167	0.12352
V349	0.35471	0.1814	0.36287	0.10103
V350	0.06815	0.75139	0.18046	0
V351	0.05902	0.06808	0.39545	0.47746
V352	0.082	0.04713	0.78753	0.08334
V353	0.83688	0.03457	0.02983	0.09872
V354	0.08416	0.65513	0.22693	0.03378
V355	0.29377	0.09738	0.43854	0.17031
V356	0.09872	0.06154	0.10181	0.73793
V357	0.14092	0.35157	0.2721	0.23541
V358	0.55124	0.12233	0.04253	0.28389
V359	0.5859	0.07613	0.0193	0.31867
V360	0.54757	0.40605	0.0197	0.02668
V361	0.021	0.44332	0.52437	0.01131
V362	0.01847	0.91634	0.03672	0.02847
V363	0.19694	0.14406	0.4475	0.2115
V364	0.1858	0.08822	0.63261	0.09337
V365	0.32226	0.05677	0	0.62097
V366	0.11433	0.66238	0.09227	0.13102
V367	0.57767	0.15038	0	0.27195
V368	0.12605	0.69764	0.09352	0.08279
V369	0.05413	0.39297	0.54646	0.00643
V370	0.31086	0.2793	0.38373	0.02611
V371	0.2208	0.68504	0.03327	0.06089
V372	0.21616	0.08844	0.12016	0.57524
V373	0.11271	0.17061	0.45392	0.26276
V374	0.76667	0.02563	0.20178	0.00592
V375	0.1002	0.08112	0.14375	0.67493
V376	0.09649	0.07527	0.09854	0.7297
V377	0.78807	0	0.00541	0.20652
V378	0.04487	0.06913	0.40736	0.47864
V379	0.36917	0.22257	0	0.40826
V380	0.196	0.10709	0.19936	0.49755
V381	0.71987	0.0197	0.09064	0.16979
V382	0.11788	0.06253	0.79914	0.02045
V383	0.80575	0.01174	0.04729	0.13522
V384	0.55489	0.09272	0.12741	0.22498
V385	0.81495	0.02243	0.07289	0.08974
V386	0.34182	0.03309	0.14941	0.47568
V387	0.56787	0.15897	0.18145	0.09171
V388	0.38121	0.33662	0.1408	0.14138
V389	0.42708	0.49973	0.00855	0.06464
V390	0.30847	0.25987	0.42735	0.0043
V391	0.44923	0.13359	0	0.41717
V392	0.42616	0.23624	0.15899	0.17861
V393	0.29238	0.24428	0.33077	0.13257
V394	0.13578	0.26687	0.11064	0.48671
V395	0.241	0.39702	0.19831	0.16367
V396	0.0566	0.89255	0.01637	0.03447
V397	0.74235	0.09541	0.09818	0.06406
V398	0.45826	0.15758	0.09086	0.2933
V399	0.21808	0.53496	0.15403	0.09293
V400	0.02288	0.6045	0.06891	0.30371
V401	0.06534	0.18209	0.67479	0.07777
V402	0.79098	0.17467	0.03435	0
V403	0.08959	0.06717	0.08002	0.76322
V404	0.11959	0.21736	0.57317	0.08988
V405	0.26624	0.05907	0.17017	0.50451
V406	0.62799	0.25479	0.00842	0.1088
V407	0.03159	0.91431	0.02412	0.02998
V408	0.12046	0.26943	0.38399	0.22613
V409	0.04456	0.07563	0.05153	0.82827
V410	0.1289	0.80636	0.04022	0.02451
V411	0.47783	0.01983	0	0.50234
V412	0.18761	0.10371	0.47916	0.22951
V413	0.09022	0.49604	0.18271	0.23104
V414	0.06934	0.50168	0.32245	0.10654
V415	0.45576	0.04933	0.22644	0.26847
V416	0.05818	0.10968	0.83214	0
V417	0.39765	0.57983	0.00702	0.01549
V418	0.12276	0.14763	0.14163	0.58799
V419	0.09205	0.00306	0.08929	0.8156
V420	0.02129	0.86711	0.02643	0.08518
V421	0.18601	0.06713	0.63657	0.11029
V422	0.12013	0.11943	0	0.76044
V423	0.11513	0.04709	0.79589	0.0419
V424	0.01729	0.08971	0.61109	0.28191
V425	0.08733	0.25794	0.55786	0.09687
V426	0.12337	0.07545	0.72669	0.07449
V427	0.10193	0.41797	0.19225	0.28785
V428	0.12675	0.73305	0.06437	0.07582
V429	0.08868	0.0187	0.08479	0.80784
V430	0.72425	0.17538	0.00794	0.09243
V431	0.21181	0.05202	0.44073	0.29544
V432	0.16703	0.13875	0.04361	0.65061
V433	0.09615	0.72448	0	0.17937
V434	0.375	0.1083	0.04448	0.47221
V435	0.52427	0.02471	0.12129	0.32973
V436	0.41551	0.02951	0.11745	0.43754
V437	0.27173	0.25762	0	0.47064
V438	0.60305	0.17647	0.02176	0.19872
V439	0.09752	0.15306	0	0.74943
V440	0.51144	0.06206	0.01945	0.40704
V441	0.10013	0.16046	0.56636	0.17305
V442	0.3309	0.35413	0.13124	0.18373
V443	0.72879	0.01107	0.08982	0.17033
V444	0.07071	0.07011	0.85918	0
V445	0.59646	0.03061	0.32289	0.05004
V446	0.07376	0.7871	0.06969	0.06946
V447	0.60795	0.10846	0.17297	0.11061
V448	0.0645	0.11188	0.1942	0.62942
V449	0.54955	0.05708	0.28499	0.10838
V450	0.18065	0.79605	0.0233	0
V451	0.8728	0.05907	0	0.06813
V452	0.10411	0.04798	0.08567	0.76224
V453	0.76882	0.08686	0.06124	0.08308
V454	0.02999	0.87515	0.06978	0.02508
V455	0.58444	0.04728	0.29068	0.0776
V456	0.33709	0.14356	0.36691	0.15244
V457	0.04243	0.10084	0.02556	0.83118
V458	0.30309	0.25405	0	0.44287
V459	0.05033	0.75879	0.10807	0.08281
V460	0.8824	0.02044	0.03244	0.06473
V461	0.13822	0.09322	0	0.76856
V462	0.37244	0.25969	0	0.36787
V463	0.27084	0.46694	0.15942	0.10281
V464	0.52439	0.11617	0	0.35943
V465	0.41297	0.42549	0.02087	0.14067
V466	0.58237	0.1967	0	0.22093
V467	0.33145	0.54417	0.08615	0.03823
V468	0.49707	0.39116	0.05153	0.06024
V469	0.05315	0.21991	0.28616	0.44078
V470	0.53557	0.14074	0.17507	0.14861
V471	0.31331	0.14564	0.02253	0.51851
V472	0.34719	0.34005	0	0.31276
V473	0.13629	0.52344	0.32724	0.01303
V474	0.18335	0.00182	0.12696	0.68786
V475	0.21374	0.41975	0.07653	0.28998
V476	0.22467	0.04697	0.06254	0.66582
V477	0.58603	0.05296	0.2015	0.15951
V478	0.16973	0.59128	0	0.23898
V479	0.04668	0.11978	0.74576	0.08779
V480	0.12531	0.35062	0.03951	0.48456
V481	0.17599	0.04487	0.74972	0.02942
V482	0.66626	0.16988	0.10933	0.05452
V483	0.18278	0.15511	0.06931	0.59279
V484	0.08503	0.12418	0.02794	0.76285
V485	0.16034	0.71215	0.01306	0.11445
V486	0.2925	0.28949	0.12561	0.2924
V487	0.13791	0.08866	0.08694	0.68649
V488	0.02719	0.02669	0.8416	0.10452
V489	0.23709	0.12613	0.62103	0.01576
V490	0.35796	0.33363	0.06238	0.24603
V491	0.44749	0.45286	0.03407	0.06558
V492	0.07096	0.78142	0.1469	0.00072
V493	0.13148	0	0	0.86852
V494	0.21573	0.18165	0.48757	0.11505
V495	0.25002	0.58833	0.14617	0.01548
V496	0.30176	0.65245	0	0.04579
V497	0.06049	0.02043	0.87606	0.04302
V498	0.35209	0.13918	0.04447	0.46425
V499	0.59927	0.26331	0.12169	0.01573
V500	0.13357	0.14967	0.67061	0.04615
V501	0.03646	0.021	0.09569	0.84685
V502	0.53592	0.27985	0.14938	0.03484
V503	0.23621	0.13339	0.19787	0.43253
V504	0.26161	0.66299	0.01428	0.06112
V505	0.22369	0.245	0.24787	0.28344
V506	0.11809	0.27831	0.43067	0.17294
V507	0.59696	0.11882	0.11806	0.16615
V508	0.72028	0.17492	0.03626	0.06854
V509	0.25054	0.09063	0.4808	0.17803
V510	0.24796	0.49497	0.25707	0
V511	0.08718	0.45364	0.04191	0.41727
V512	0.29225	0.08349	0.07918	0.54508
V513	0.11309	0.61279	0.21623	0.05789
V514	0.07594	0.12512	0	0.79893
V515	0.74065	0.0781	0.04213	0.13911
V516	0.86815	0.0899	0	0.04196
V517	0.09117	0.06689	0.25331	0.58863
V518	0.8979	0.0509	0	0.0512
V519	0.06763	0.83473	0.00872	0.08893
V520	0.06467	0.02006	0.61584	0.29944
V521	0.54814	0.06081	0.3436	0.04746
V522	0.0341	0.16499	0.55768	0.24323
V523	0.36615	0.15252	0.24941	0.23192
V524	0.04262	0.72985	0.20073	0.0268
V525	0.29553	0.24499	0.01262	0.44686
V526	0.63045	0.09943	0.07056	0.19956
V527	0.23675	0.05071	0.38896	0.32358
V528	0.13841	0.81357	0	0.04802
V529	0.1103	0.10585	0.22214	0.56172
V530	0.03583	0.23178	0.63469	0.0977
V531	0.0624	0.81002	0.12758	0
V532	0.21066	0.36343	0.01534	0.41057
V533	0.29914	0.36676	0.13347	0.20063
V534	0.0411	0.05393	0.68146	0.2235
V535	0.58218	0	0.00669	0.41114
V536	0.23089	0	0.38491	0.3842
V537	0.57252	0.25788	0.14799	0.02161
V538	0.47466	0.07734	0.08405	0.36395
V539	0.28364	0.42996	0.15679	0.12962
V540	0.23022	0.65232	0.08196	0.03551
V541	0.04919	0.53593	0.06423	0.35065
V542	0.22914	0.16405	0.2473	0.3595
V543	0.84765	0.01658	0.0053	0.13048
V544	0.15312	0.13321	0.17098	0.5427
V545	0.38909	0.17265	0.06418	0.37407
V546	0.09265	0.82283	0.08406	0.00045
V547	0.07552	0.60464	0.31017	0.00967
V548	0.19103	0.71317	0.09579	0
V549	0.33417	0.0557	0.58312	0.02702
V550	0.60124	0.03605	0	0.36271
V551	0.2103	0.69429	0.0424	0.05301
V552	0.02258	0.56934	0	0.40809
V553	0.24771	0.17071	0.56059	0.02099
V554	0.1209	0.13811	0.0192	0.72178
V555	0.12305	0.26277	0.3232	0.29098
V556	0.01888	0.07139	0.8505	0.05922
V557	0.79507	0.04231	0	0.16263
V558	0.10651	0.75453	0.03355	0.10541
V559	0.04763	0.75416	0.1982	0
V560	0.67351	0.29855	0	0.02793
V561	0.02564	0.0666	0.86111	0.04665
V562	0.75235	0.01161	0.11707	0.11896
V563	0.26345	0.01835	0.69349	0.02472
V564	0.09523	0.11118	0.76979	0.0238
V565	0.15075	0.28799	0.36128	0.19999
V566	0.68635	0.10798	0	0.20566
V567	0.24732	0.46312	0.01917	0.27038
V568	0.29879	0.02598	0.05991	0.61532
V569	0.68091	0.03297	0	0.28612
V570	0.05866	0.30627	0.57403	0.06104
V571	0.78457	0.1264	0	0.08902
V572	0.44839	0.02685	0.42014	0.10461
V573	0.11878	0.21889	0	0.66233
V574	0.07736	0.73044	0.18168	0.01053
V575	0.06879	0.1349	0.1244	0.67191
V576	0.19039	0.74834	0.04769	0.01357
V577	0.09161	0.08773	0.21341	0.60725
V578	0.09141	0.10473	0.64034	0.16353
V579	0.04838	0.81637	0.11117	0.02408
V580	0.21131	0.03237	0.11855	0.63777
V581	0.13648	0.12593	0	0.73759
V582	0.57767	0.16943	0.02116	0.23174
V583	0.03661	0.08801	0.57728	0.29811
V584	0.50533	0.17208	0.27759	0.045
V585	0.05057	0.05008	0.44358	0.45577
V586	0.2573	0.03583	0.61146	0.09541
V587	0.28515	0.0367	0.63696	0.0412
V588	0.63328	0.06585	0.00852	0.29235
V589	0.09493	0.7653	0.07782	0.06195
V590	0.08805	0.71297	0.19898	0
V591	0.03284	0.08382	0.20967	0.67367
V592	0.18875	0.06742	0.74383	0
V593	0.58617	0	0.18681	0.22702
V594	0.34313	0.29708	0.31622	0.04357
V595	0.10295	0.08099	0.03277	0.78329
V596	0.07242	0.32243	0.22242	0.38274
V597	0.02425	0.56822	0.33553	0.07199
V598	0.05643	0.14883	0.76889	0.02585
V599	0.60877	0.3137	0.03396	0.04357
V600	0.36913	0.46705	0.05042	0.1134
V601	0.20008	0.31199	0.07679	0.41113
V602	0.10849	0.09079	0.01175	0.78896
V603	0.04681	0.42059	0.0019	0.5307
V604	0.50296	0.13541	0.32246	0.03917
V605	0.09851	0.34929	0.38131	0.17089
V606	0.70387	0.16708	0	0.12906
V607	0.64339	0.02136	0.10916	0.22609
V608	0.24041	0.19114	0.36538	0.20307
V609	0.06309	0.28223	0.23356	0.42112
V610	0.73962	0.03048	0.08961	0.14028
V611	0.34033	0.02432	0.05588	0.57947
V612	0.05531	0.12866	0.74181	0.07421
V613	0.07267	0.34102	0.55113	0.03519
V614	0.73327	0.07845	0.04201	0.14627
V615	0.19675	0.10158	0	0.70166
V616	0.11589	0.68444	0.05243	0.14724
V617	0.47257	0.17527	0.35216	0
V618	0.7218	0.01148	0	0.26672
V619	0.39932	0.05235	0.30599	0.24233
V620	0.04366	0.62099	0.32841	0.00694
