mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V335	0.55851	0.15281	0.07302	0.08107	0.13459
V336	0.16208	0.51293	0.25747	0.04007	0.02745
V337	0.00238	0.03299	0.0168	0.15689	0.79093
V338	0.5515	0.14772	0.12478	0.06223	0.11377
V339	0.19884	0.45866	0.1834	0.03817	0.12093
V340	0.02169	0.1392	0.09177	0.06651	0.68084
V341	0.0218	0.45657	0.39354	0.0439	0.08419
V342	0.23733	0.23765	0.34972	0.16949	0.00581
V343	0.54196	0.17217	0.22264	0.05626	0.00697
V344	0.10534	0.62217	0.05618	0.0794	0.13691
V345	0.15671	0.07015	0.01063	0.30629	0.45622
V346	0.0303	0.2753	0.26767	0.38059	0.04614
V347	0.07197	0.3716	0.03127	0.46207	0.06309
V348	0.01459	0.1913	0.34689	0.28937	0.15785
V349	0.05793	0.3348	0.43587	0.04917	0.12222
V350	0.09277	0.30788	0.08257	0.3267	0.19009
V351	0.13656	0.14544	0.32085	0.37378	0.02337
V352	0.10629	0.49617	0.33326	0.04867	0.01561
V353	0.20811	0.25394	0.04062	0.07916	0.41816
V354	0.45187	0.19206	0.31182	0.0379	0.00635
V355	0.06586	0.10753	0.24715	0.56402	0.01544
V356	0.07935	0.23474	0.58946	0.0548	0.04165
V357	0.03314	0.15415	0.37629	0.04707	0.38935
V358	0.02106	0.04758	0.03037	0.88146	0.01952
V359	0.04017	0.08652	0.01205	0.85085	0.01041
V360	0.54734	0.14759	0.07972	0.21731	0.00804
V361	0.31312	0.40903	0.09437	0.04086	0.14262
V362	0.62582	0.14296	0.08458	0.04267	0.10397
V363	0.0178	0.04683	0.01071	0.14885	0.77581
V364	0.02903	0.19281	0.02601	0.52767	0.22448
V365	0.00549	0.02568	0.01185	0.91716	0.03982
V366	0.16674	0.19616	0.43579	0.10123	0.10007
V367	0.18192	0.2154	0.17896	0.22293	0.20079
V368	0.59404	0.18742	0.10796	0.05905	0.05153
V369	0.04107	0.55381	0.24049	0.15934	0.00529
V370	0.01461	0.13154	0.1008	0.40241	0.35064
V371	0.06499	0.81016	0.06594	0.05277	0.00615
V372	0.50646	0.16568	0.12192	0.17322	0.03272
V373	0.11643	0.53861	0.1418	0.18604	0.01712
V374	0.0772	0.13569	0.28409	0.49596	0.00707
V375	0.23742	0.1944	0.44007	0.12253	0.00557
V376	0.00884	0.10949	0.29398	0.02835	0.55933
V377	0.08146	0.41157	0.20157	0.28905	0.01635
V378	0.12488	0.45307	0.17614	0.03548	0.21042
V379	0.01579	0.0542	0.08488	0.0797	0.76542
V380	0.0116	0.08597	0.13146	0.53286	0.23811
V381	0.10232	0.0677	0.01081	0.02424	0.79493
V382	0.30734	0.06211	0.01092	0.33482	0.28481
V383	0.026	0.08375	0.19741	0.68483	0.008
V384	0.21611	0.10944	0.13271	0.48023	0.0615
V385	0.05876	0.08759	0.01113	0.02366	0.81885
V386	0.49917	0.09986	0.01218	0.37934	0.00946
V387	0.19774	0.06078	0.01121	0.69476	0.03551
V388	0.05749	0.71637	0.05185	0.15495	0.01935
V389	0.13109	0.64491	0.03068	0.09556	0.09776
V390	0.129	0.04161	0.01062	0.7087	0.11007
V391	0.58214	0.1953	0.00819	0.13327	0.08111
V392	0.74529	0.16342	0.01583	0.06439	0.01107
V393	0.07351	0.07428	0.11561	0.56542	0.17117
V394	0.54215	0.11116	0.02897	0.21271	0.10501
V395	0.00432	0.10322	0.27133	0.60517	0.01596
V396	0.4379	0.19592	0.31454	0.03735	0.0143
V397	0.5413	0.18862	0.03761	0.17954	0.05293
V398	0.04801	0.05999	0.12737	0.67521	0.08941
V399	0.0255	0.044	0.00501	0.27145	0.65405
V400	0.1556	0.43453	0.15815	0.24546	0.00626
V401	0.25455	0.20107	0.46302	0.0759	0.00547
V402	0.28966	0.17395	0.33463	0.11283	0.08893
V403	0.10584	0.07937	0.00548	0.15034	0.65897
V404	0.00534	0.15093	0.35864	0.43294	0.05215
V405	0.28378	0.23054	0.0688	0.29708	0.1198
V406	0.0226	0.26241	0.66232	0.02903	0.02365
V407	0.6875	0.16201	0.03854	0.10233	0.00962
V408	0.02394	0.24918	0.01387	0.32117	0.39183
V409	0.081	0.04733	0.05319	0.70795	0.11052
V410	0.09689	0.17395	0.25496	0.06817	0.40603
V411	0.0028	0.03367	0.00551	0.03487	0.92316
V412	0.01321	0.12993	0.10407	0.03847	0.71431
V413	0.01877	0.19917	0.13009	0.43881	0.21315
V414	0.02794	0.07147	0.00533	0.49086	0.4044
V415	0.1137	0.04204	0.0105	0.02442	0.80934
V416	0.07518	0.08579	0.02267	0.1602	0.65616
V417	0.01193	0.2012	0.54697	0.16879	0.07111
V418	0.50218	0.35259	0.0307	0.06606	0.04847
V419	0.17569	0.06388	0.02178	0.13894	0.59972
V420	0.16533	0.06736	0.08278	0.0636	0.62094
V421	0.00186	0.05702	0.09758	0.05411	0.78943
V422	0.01126	0.03928	0.04101	0.73843	0.17002
V423	0.23548	0.2241	0.23923	0.26701	0.03418
V424	0.0027	0.13161	0.35728	0.02095	0.48746
V425	0.29206	0.29757	0.00876	0.04627	0.35535
V426	0.1847	0.15232	0.02489	0.5419	0.09619
V427	0.2166	0.55608	0.1658	0.04449	0.01704
V428	0.0938	0.51978	0.0863	0.17014	0.12998
V429	0.13373	0.65593	0.01413	0.15088	0.04532
V430	0.02436	0.11799	0.30344	0.20726	0.34695
V431	0.09963	0.30383	0.18221	0.34547	0.06886
V432	0.22946	0.1138	0.1049	0.39752	0.15432
V433	0.15385	0.15616	0.3807	0.27744	0.03184
V434	0.20801	0.31133	0.31959	0.05172	0.10935
V435	0.43495	0.19367	0.27667	0.08022	0.01451
V436	0.05587	0.46406	0.10889	0.10158	0.26959
V437	0.13579	0.05973	0.02754	0.18439	0.59255
V438	0.11344	0.25821	0.17714	0.37276	0.07845
V439	0.46227	0.09441	0.0464	0.37203	0.02489
V440	0.02505	0.38428	0.4703	0.05151	0.06885
V441	0.03507	0.50016	0.36791	0.08118	0.01568
V442	0.06845	0.84136	0.02787	0.05564	0.00669
V443	0.72961	0.14026	0.015	0.10427	0.01086
V444	0.13518	0.31725	0.0369	0.46071	0.04997
V445	0.05514	0.28944	0.04345	0.58376	0.02822
V446	0.08219	0.06986	0.08035	0.60722	0.16039
V447	0.04716	0.03368	0.0159	0.46273	0.44053
V448	0.11458	0.04908	0.02169	0.03963	0.77502
V449	0.00638	0.27117	0.68738	0.0305	0.00457
V450	0.15651	0.14219	0.20003	0.16648	0.33479
V451	0.21731	0.17665	0.05906	0.41872	0.12826
V452	0.01111	0.05863	0.12077	0.75593	0.05356
V453	0.01059	0.0307	0.00491	0.46599	0.48782
V454	0.01068	0.179	0.49515	0.049	0.26617
V455	0.05023	0.21493	0.23047	0.06989	0.43448
V456	0.72483	0.14192	0.00921	0.07872	0.04531
V457	0.55585	0.23339	0.03952	0.11694	0.0543
V458	0.02508	0.37663	0.43599	0.10468	0.05763
V459	0.10065	0.07831	0.04755	0.52377	0.24973
V460	0.52439	0.16572	0.16137	0.11636	0.03215
V461	0.16057	0.27799	0.21553	0.04834	0.29757
V462	0.03554	0.07045	0.01677	0.53767	0.33958
V463	0.16013	0.07694	0.01728	0.72771	0.01793
V464	0.14327	0.29664	0.49572	0.05051	0.01386
V465	0.02748	0.0859	0.01714	0.0399	0.82958
V466	0.01723	0.02765	0.00506	0.11297	0.83709
V467	0.04534	0.17525	0.02578	0.64368	0.10995
V468	0.49176	0.31123	0.10698	0.04372	0.0463
