Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V164	0	0.01414	0.77918	0.09301	0.00589	0.02482	0.02083	0	0.03128	0.03084
V165	0	0	0.23419	0.03045	0	0.00864	0.00696	0.01038	0.01267	0.69671
V166	0.06181	0.11846	0.0651	0.54564	0	0.01189	0.0242	0.06439	0.04439	0.06411
V167	0.8445	0.02453	0.04908	0.03532	0	0.00351	0.00288	0.00446	0.0357	0
V168	0.06433	0.03094	0.03902	0.00517	0	0.27862	0.05551	0.34802	0.13623	0.04215
V169	0	0	0.01518	0.13922	0	0.13336	0.02272	0.01429	0.00058	0.67464
V170	0.02209	0.0156	0.04029	0.0082	0.00192	0.02803	0.01179	0	0.80731	0.06478
V171	0	0.01287	0.25584	0.09517	0.02886	0.35983	0.09562	0.04714	0.07832	0.02635
V172	0.00284	0.03285	0.01992	0.00594	0.02321	0.10027	0.79555	0.00794	0	0.01148
V173	0.01134	0	0	0.00311	0	0	0.54204	1e-05	0.00249	0.44102
V174	0.00545	0.10649	0.2085	0.36831	0.1005	0.02427	0.01522	0.01746	0.01118	0.14262
V175	0.76864	0.02439	0.13832	0.03733	0	0.00219	0.0204	0.00872	0	0
V176	0.20984	0.01104	0.0352	0.01702	0.00992	0.61005	0.07763	0.00657	0.01122	0.0115
V177	0.64585	0.0086	0.04404	0.10446	0	0.00268	0.00298	0.01484	0	0.17654
V178	0.21349	0.02009	0.02986	0.0422	0.04382	0.49435	0.07095	0.00593	0	0.07931
V179	0.15896	0.14285	0.00232	0.0164	0.62647	0.00138	0.00128	0	0	0.05034
V180	0.46905	0.13676	0.06343	0.29681	0.00415	0.00752	0.01063	0.00741	0.00418	5e-05
V181	0	0.1876	0.58011	0.06128	0.03215	0.01177	0.08687	0	0.01277	0.02744
V182	0	0.08097	0.01395	0.03293	0.36244	0.03438	0.01568	0.39022	0.02848	0.04095
V183	0.02461	0.1893	0.05762	0.54513	0.00795	0.00425	0.14665	0.00799	0.00991	0.0066
V184	0.1917	0.00555	0.02516	0.02587	0	0.448	0.05713	0.02873	0	0.21785
V185	0.61461	0.01676	0.06374	0.1833	0	0.0044	0.00437	0.06998	0.03258	0.01026
V186	0.77805	0.02989	0.05332	0.1122	0	0.00152	0.01433	0.0107	0	0
V187	0.70276	0.01495	0.13457	0.04059	0	0.00407	0.0087	0.00879	0.03372	0.05186
V188	0.07286	0.237	4e-05	0.06634	0.53547	0.00124	0.01656	0.00988	0	0.06062
V189	0.7908	0.01731	0.05342	0.0885	0	0.0118	0.00386	0.00993	0	0.02438
V190	0.00095	0.04456	0.03029	0.00623	0.08857	0.11822	0.02164	0	0.63356	0.05597
V191	0.0159	0.08386	0.07472	0.34235	0.36208	0.00131	0.05375	0.02333	0.0019	0.04079
V192	0	0.05201	0	0.00813	0.07404	0.01148	0.00806	0.01095	0.00066	0.83468
V193	0.09419	0.04438	0.18662	0.30473	0.11706	0	0.15297	0.05992	0.01182	0.02832
V194	0	0.00452	0.02049	0.02112	0.01233	0.64388	0.28438	0.01329	0	0
V195	0.03744	0.06863	0.01735	0.00471	0.08692	0.08284	0.64212	0.03513	0	0.02487
V196	0.71611	0.02484	0.05936	0.18216	0	0.00217	0.00287	0.00692	0	0.00557
V197	0.0183	0.02454	0.05381	0.22104	0.01994	0.01713	0.03594	0.39812	0.19361	0.01758
V198	0	0.13021	0.00945	0.01456	0.53741	0.19772	0.05088	0	0.02286	0.03691
V199	0.01867	0.07527	0.03414	0.02235	0.15624	0.00388	0.14304	0.00016	0	0.54625
V200	0	0.09156	0.00206	0.00314	0.41955	0.08011	0.28419	0.07742	0	0.04197
V201	0.26608	0.05801	0.03404	0.01166	0	0.01077	0.12923	0.00266	0.39122	0.09633
V202	0.0084	0.32891	0.42784	0.07185	0.01427	0.00483	0.08753	0.00486	0.03815	0.01335
V203	0.00233	0.09199	0.36874	0.18633	0.01086	0.01354	0.1215	0	0.15252	0.05218
V204	0.00217	0.23527	0.26535	0.29598	0.01714	0.07746	0.01461	0.05856	0.02486	0.0086
V205	0.0696	0.08048	0.02337	0.00464	0.01919	0	0.69757	0.05101	0.0403	0.01384
V206	0.27572	0.02158	0.52383	0.06421	0.01346	0.00853	0.00994	0.00206	0.01155	0.06912
V207	0.01134	0.14968	0.01011	0.06297	0	0.0093	0.01391	0	0.1292	0.61349
V208	0	0.00739	0.03994	0.07469	0.01702	0.70291	0.09388	0.00684	0.03958	0.01774
V209	0.0257	0.16153	0.06883	0.0137	0.66403	0.00874	0.00233	0	0	0.05514
V210	0.05077	0.13608	0.05692	0.01032	0.55393	0.01067	0.01251	0.10026	0.0037	0.06483
V211	0	0.08584	0.62585	0.06505	0.01379	0.01533	0.07639	0.03098	0.05595	0.0308
V212	0.11905	0.11498	0.04011	0.0043	0.00228	0.01994	0.02357	0.34502	0.30691	0.02383
V213	0.12615	0.03752	0.02285	0.0262	0.14899	0.51383	0.08248	0.01055	0	0.03141
V214	0	0.06921	0	0.00091	0.23982	0.00381	0.54502	0	0	0.14123
V215	0.00668	0.00762	0.00334	0.00288	0.01489	0	0.95408	0	0	0.01052
V216	0	0.7309	0.00566	0.00362	0.21144	0.00236	0.00997	0.00887	0	0.02718
V217	0.01777	0.26062	0.04174	0.08642	0.15198	0.2052	0.02898	0.04053	0.00656	0.1602
V218	0.02992	0.00795	0.02019	0.01073	0.0081	0.52306	0.31949	0.0048	0	0.07575
V219	0	0.00799	0.04361	0.0732	0.01376	0.01523	0.12126	0.72495	0	0
V220	0.01127	0.02298	0.06227	0.40397	0.00066	0.01669	0.01087	0.06004	0.37863	0.03263
V221	0.14921	0.11697	0.31591	0.04258	0	0.01018	0.035	0.06602	0.11962	0.14451
V222	0.00565	0.01195	0.70116	0.07638	0.00664	0.14664	0.02041	0.00056	0.01697	0.01363
V223	0	0.01358	0.71203	0.0769	0.01409	0.06789	0.08191	0	0.01765	0.01595
V224	0	0.02262	0.6228	0.11891	0.00481	0.02171	0.00698	0.06154	0.12022	0.02041
V225	0.0059	0.00895	0.34936	0.36194	0.00048	0.02514	0.01178	0.20004	0.01435	0.02206
V226	0.00652	0.7944	0.01067	0.00161	0.04786	0.00452	0.01281	0.11679	0	0.00481
V227	0	0.05493	0.60656	0.0743	0.20279	0.01035	0.00321	0	0.02216	0.02569
V228	0.01828	0.67518	0.07023	0.01405	0.02911	0.00618	0.01286	0.11662	0.03707	0.02043
V229	0.66526	0.01914	0.04285	0.02365	0	0.18643	0.0413	0.02137	0	0
V230	0.00526	0	0.02561	0.30514	0	0.00529	0.125	0.00553	0.01366	0.51451
V231	0.02781	0.31849	0.02753	0.02197	0.00906	0.10902	0.01931	0.0017	0.41382	0.0513
V232	0.00564	0.4154	0.40599	0.04091	0.02096	0.01422	0.00506	0.06063	0.00846	0.02273
V233	0	0.1348	0	0.03466	0.58061	0.01458	0.00489	0	0.16578	0.06468
V234	0.00835	0.06361	0.02301	0.00054	0.22519	0	0.29397	0.3551	0	0.03023
V235	0.00759	0.03057	0.4537	0.04191	0.00067	0.0155	0.02872	0.38044	0.00454	0.03635
V236	0	0.01999	0.24914	0.28695	0.01385	0.34246	0.05528	0.0069	0.0196	0.00583
V237	0.021	0.07343	0.37142	0.1739	0.25608	0.03377	0.00725	0.02625	0.01285	0.02404
V238	0	0.06906	0.37585	0.03446	0.02833	0.01575	0.02155	0.43175	0.00147	0.02178
V239	0.03259	0.17758	0.04909	0.46701	0.01675	0.02138	0.04628	0.00763	0.01426	0.16744
V240	0.07547	0.00929	0.02272	0.008	0.01156	0.19743	0.62429	0.00164	0	0.0496
V241	0.22343	0.01467	0.07508	0.57854	0.01071	0.0301	0.00951	0.02948	0.01151	0.01698
V242	0.02203	0.01438	0.05424	0.06055	0.00129	0.03575	0.01224	0	0.73993	0.0596
V243	0.01856	0.00164	0.03699	0.1427	0	0.084	0.07772	0	0.4384	0.19998
V244	0.02549	0.00949	0.35751	0.04411	0.00803	0	0.50631	0.03311	0.00246	0.01348
V245	0.16268	0.16689	0.18879	0.02584	0.00671	0.3736	0.05382	0.02167	0	0
V246	0.0041	0.25313	0.00536	0.00217	0.02727	0	0.6956	0	0	0.01237
V247	0	0.03443	0.78918	0.08742	0.00705	0.01323	0.00398	0	0.03327	0.03145
V248	0.52662	0.08377	0.05823	0.01785	0.01424	0.00791	0.16096	0.13042	0	0
V249	0.00696	0.02928	0.62137	0.06748	0.05614	0.01145	0.00429	0	0.02789	0.17514
V250	0.01416	0.06685	0.04978	0.31065	0.01803	0.24925	0.05712	0.20336	0	0.0308
V251	0.57974	0.1933	0.03895	0.04217	0.06104	0.0033	0.00272	0.04661	0.01807	0.01411
V252	0.06049	0.58339	0.01928	0.04423	0.01529	0.18764	0.03297	0.04404	0	0.01266
V253	0	0.01224	0.36683	0.04852	0.00325	0.09448	0.02624	0	0.40974	0.0387
V254	0	0.15951	0	0.04296	0.65147	0.00801	0.00285	0	0	0.13519
V255	0	0.17529	0	0	0.76875	0.00103	0.00983	0.00138	0	0.04371
V256	0.01795	0.01946	0.07733	0.77347	0.00035	0.04207	0.01267	0.0119	0.02323	0.02157
V257	0.39149	0.01485	0.37536	0.07507	0	0.10747	0.02843	0.00442	1e-04	0.00282
V258	0	0.14369	0	0.00449	0.60951	0.00134	0.01649	0	0	0.22449
V259	0.0769	0.04099	0.03743	0.10836	0.16085	0.0104	0.04887	0.49231	0	0.02388
V260	0	0.27975	0.042	0.00049	0.01291	0.01703	0.02178	0.62566	0	0.00037
V261	0.23715	0.03242	0.02438	0.01215	0.008	0.21501	0.41559	0.00259	0.01919	0.03353
V262	0	0.50442	0.09064	0.01918	0.01942	0.26493	0.03495	0.01258	0	0.05389
V263	0.4178	0.4265	0.02162	0.01456	0.01616	0.00432	0.04292	0.00227	0	0.05385
V264	0.02208	0.05984	0.0479	0.52469	0.2466	0.016	0.03197	0.00715	0.00929	0.03449
V265	0.02669	0.32547	0.02944	0.25673	0	0.01494	0.16099	0.0039	0.00426	0.17757
V266	0.00765	0.75141	0.10405	0.01248	0.03258	0.00512	0.01096	0.01521	0.05084	0.00969
V267	0	0.1604	0	0.01905	0	0.01448	0.00847	0.00113	0.0023	0.79416
V268	0	0.39268	0.01373	0.1175	0.3694	0.00258	0.01817	0.01084	0.02123	0.05386
V269	0.03879	0.01235	0.27235	0.58937	0.01077	0.00724	0.00702	0.01525	0.03623	0.01063
V270	0.00803	0.173	0	0.0011	0.75523	0.00145	0.00202	0.00203	0	0.05714
V271	0.03213	0.03488	0.20772	0.02429	0.04182	0.02897	0.05042	0	0.53038	0.04938
V272	0.00888	0.22468	0.0808	0.01689	0	0.1508	0.05224	0.15553	0.16085	0.14931
V273	0	0.01967	0.04648	0.22091	0.07662	0.55459	0.07194	0.00791	0	0.00189
V274	0.06358	0	0.05249	0.02914	0	0.11581	0.02034	0.03384	0.01314	0.67166
V275	0	0.21436	0	0.00188	0.43104	0.04348	0.00798	0.00289	0	0.29837
V276	0.02112	0.13339	0.04346	0.37613	0.03215	0	0.15827	0.0181	0.0772	0.1402
V277	0.01396	0.24856	0.40205	0.26664	0.01964	0.00773	0.0044	0.00874	0.0173	0.01098
V278	0.09772	0	0.02223	0.01218	0	0.00566	0.01299	0.00216	0.00214	0.84493
V279	0.01616	0.21126	0.02461	0.25655	0.20851	0	0.26275	0.00224	0	0.01792
V280	0.10163	0.04518	0.03153	0.06918	0.13346	0.18429	0.34254	0.0682	0	0.02397
V281	0	0.05258	0.03215	0.02	0.00154	0.60104	0.09668	0.01182	0	0.18419
V282	0.01834	0.01987	0.07865	0.77036	0	0.00583	0.00869	0.03297	0.04193	0.02336
V283	0.07466	0.10283	0.03172	0.07144	0.44566	0.04418	0.00903	0.01767	0.16087	0.04192
V284	0	0	0.13842	0.02146	0	0.00749	0.01364	0.00567	0.00763	0.80568
