Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V70	0.84109	0.01931	0	0	0	0.00981	0.0479	0	0.0819	0
V71	0.03048	0	0	0	0	0	0	0.95006	0	0.01946
V72	0.27138	0.02185	0.00166	0.33333	0.23816	0	0.01276	0	0	0.12086
V73	0.08649	0	0	0	0.91351	0	0	0	0	0
V74	0	0.01263	0	0.30151	0.15794	0.01352	0.02241	0	0.02428	0.46772
V75	0	0.11961	0.08183	0.60859	0	0	0.03316	0	0.15681	0
V76	0	0	0	0	0	0.97959	0.02041	0	0	0
V77	0	0.0337	0	0.31976	0	0.37899	0.26756	0	0	0
V78	0	0.52147	0.02731	0	0.04112	0.07889	0.30648	0	0	0.02473
V79	0	0.03251	0	0.35218	0	0.29634	0.03757	0	0.2814	0
V80	0.47728	0	0	0	0.09469	0	0.01203	0	0.10534	0.31066
V81	0	0.00955	0	0.16815	0.11077	0.66612	0.0454	0	0	0
V82	0.06691	0.50926	0	0.36257	0	0.00302	0.048	0.01023	0	0
V83	0.00051	0.03994	0	0.68728	0	0	0.0229	0.24937	0	0
V84	0.00415	0.04508	0	0	0.04785	0.68381	0.21911	0	0	0
V85	0.23762	0.01625	0.53892	0	0.02205	0	0.00479	0	0	0.18038
V86	0.30338	0.0028	0.22241	0.45084	0	0	0.02057	0	0	0
V87	0.01691	0.04452	0	0	0	0	0	0	0.93857	0
V88	0	0.31207	0	0.65988	0	0	0.02805	0	0	0
V89	0	0.1127	0	0	0	0.18208	0.59068	0.11453	0	0
V90	0.00203	0.07873	0.505	0	0.10659	0	0.01848	0	0	0.28917
V91	0.04416	0.01538	0.91592	0	0	0	0.02453	0	0	0
V92	0	0.13361	0	0	0	0.20238	0.61408	0.00637	0.04356	0
V93	0	0.10693	0	0	0	0.0368	0.20815	0	0.64812	0
V94	0.97195	0	0	0	0	0.00122	0.02683	0	0	0
V95	0	0.0717	0	0	0	0.10925	0.44932	0.36972	0	0
V96	0.0037	0.13164	0.30962	0.51573	0	0	0.03931	0	0	0
V97	0	0.12657	0	0	0	0.19341	0.61597	0.00833	0.02865	0.02707
V98	0	0.28333	0.04628	0.03125	0.29017	0.01089	0.07778	0.06992	0.14509	0.0453
V99	0.60341	0.01314	0	0	0	0	0.05618	0	0.32726	0
V100	0.17839	0.02332	0	0.26523	0	0.36036	0.04653	0	0.12616	0
V101	0	0.02901	0	0	0.13976	0.12801	0.16867	0.02747	0.05773	0.44935
V102	0.02446	0.23227	0	0	0.06313	0.40359	0.16362	0.11293	0	0
V103	0.07207	0.0173	0	0	0	0	0	0	0.91064	0
V104	0.04388	0.01812	0.91182	0	0	0	0.02618	0	0	0
V105	0.39629	0	0.03252	0	0	0.12609	0.01689	0.42821	0	0
V106	0.05008	0.6425	0.23728	0	0.03951	0	0.03063	0	0	0
V107	0.30577	0.18749	0	0	0.39936	0	0.0353	0	0.07209	0
V108	0	0	0	0.2027	0.02376	0.50723	0.03919	0	0.03134	0.19579
V109	0	0	0	0	0	0.96238	0.03762	0	0	0
V110	0.06716	0	0	0	0.92386	0	0.00898	0	0	0
V111	0	0.16216	0	0	0	0.19134	0.60803	0.01011	0.02837	0
V112	0	0.12028	0	0	0	0.15704	0.52054	0	0.11222	0.08991
V113	0.01111	0.02331	0	0	0	0.02851	0.01681	0	0.86518	0.05508
V114	0.02125	0.02109	0	0	0	0	0	0	0.95766	0
V115	0.04643	0.81928	0	0	0.09018	0	0.04411	0	0	0
V116	0.50915	0.03099	0	0	0	0	0.00052	0.45934	0	0
V117	0	0.12926	0	0	0	0.20505	0.65472	0.01097	0	0
V118	0	0	0	0	0	0.97727	0.02273	0	0	0
V119	0	0.05534	0	0.67408	0	0.20812	0.05952	0	0.00295	0
V120	0.76943	0	0.14061	0	0	0.07302	0.01695	0	0	0
V121	0	0.16768	0.29641	0	0	0.22681	0.30909	0	0	0
V122	0.00027	0.06571	0.05646	0	0	0.06492	0.12116	0	0.69148	0
V123	0.05972	0	0	0	0.43804	0	0.00957	0.49267	0	0
V124	0.7902	0	0	0	0	0	0	0.2098	0	0
V125	0.00391	0.12956	0.0803	0.03885	0	0.10529	0.04969	0.5924	0	0
V126	0.0612	0.02631	0	0	0.89808	0	0.01441	0	0	0
V127	0	0.06747	0.59063	0	0	0.0328	0.21491	0	0.0942	0
V128	0.03652	0.14151	0.44879	0	0.32886	0.01697	0.02734	0	0	0
V129	0.02686	0.1189	0.01988	0.26578	0.00928	0	0.01163	0	0.54766	0
V130	0.02397	0	0.4947	0	0	0	0.00051	0.48082	0	0
V131	0.03503	0.38674	0.53143	0.00343	0	0	0.04337	0	0	0
V132	0.05517	0.13306	0	0	0	0.1576	0.53737	0.1168	0	0
V133	0	0	0	0.2339	0	0.10978	0.07914	0.57717	0	0
V134	0.00222	0.07588	0.29249	0	0.32763	0.02578	0.18557	0	0	0.09042
V135	0.02732	0.20156	0.11959	0	0	0	0.00983	0	0.6417	0
V136	0.02336	0.58431	0.00473	0.20059	0.0832	0	0.01884	0	0	0.08497
V137	0	0.07625	0	0	0	0.48288	0.38361	0	0.05726	0
V138	0	0.14336	0	0	0	0.13896	0.47773	0	0.10852	0.13143
V139	0.65621	0.02847	0	0	0.00828	0.05261	0.00586	0	0.24857	0
V140	0.01832	0.02742	0.25635	0.61659	0	0.03914	0.04219	0	0	0
V141	0	0.01445	0	0.94604	0	0.00943	0.03008	0	0	0
V142	0	0.11213	0	0.21316	0	0.1649	0.50982	0	0	0
V143	0.04524	0.78674	0	0.03795	0.09305	0	0.03703	0	0	0
V144	0	0.05196	0	0	0	0.50976	0.42567	0.01261	0	0
V145	0	0.0795	0	0.71537	0	0.00891	0.03573	0.16049	0	0
V146	0	0.03075	0.61021	0	0.00516	0	0.0728	0.12926	0	0.15181
V147	0.02006	0.02112	0	0	0.1864	0	0	0	0.68323	0.08918
V148	0.00349	0.04171	0	0	0	0.0136	0.02525	0	0.91595	0
V149	0	0.05504	0	0.76248	0	0	0.03971	0.07247	0.07031	0
V150	0.0808	0	0	0	0.39323	0	0	0	0.03059	0.49537
V151	0.00957	0	0	0	0.26487	0.05295	0.01054	0	0.04245	0.61963
V152	0.00608	0	0	0	0	0	0	0.90091	0	0.09301
V153	0.06684	0	0	0	0.91088	0	0.02064	0.00164	0	0
V154	0.06087	0.01666	0.58906	0.29818	0	0	0.03524	0	0	0
V155	0.04392	0	0	0	0	0.05744	0.03135	0.67995	0.18734	0
V156	0.08738	0.01527	0.17376	0	0	0.55637	0.06164	0.01501	0.09057	0
V157	0.01477	0.38368	0.03208	0	0.28318	0.24658	0.03971	0	0	0
V158	0.3508	0.53271	0	0	0.0893	0	0.0272	0	0	0
V159	0.04582	0.02124	0.33156	0	0.44581	0.01029	0.04623	0.04375	0	0.0553
V160	0.07037	0.82231	0	0	0.08806	0	0.01927	0	0	0
V161	0	0.0205	0	0.95081	0	0	0.02869	0	0	0
V162	0.00494	0	0	0	0.29747	0	0	0	0.03002	0.66757
V163	0.11755	0.00937	0.84341	0	0	0	0.02967	0	0	0
V164	0.02542	0.01082	0.91976	0	0	0	0.04399	0	0	0
V165	0.00658	0	0.38958	0	0.18665	0	0.00158	0	0.01932	0.39628
V166	0.00903	0.13164	0	0.77646	0	0.004	0.0568	0.02207	0	0
V167	0.9656	0	0	0	0	0	0	0	0.0344	0
V168	0.03715	0.0041	0	0	0	0.29952	0.04002	0.45716	0.16205	0
V169	0	0.0028	0	0.23552	0.11687	0.22233	0.02881	0	0.02519	0.36848
V170	0.01938	0.00987	0	0	0	0	0	0	0.97075	0
V171	0	0.01042	0.23732	0.04413	0	0.47771	0.0804	0.02941	0.12061	0
V172	0	0.11716	0	0	0	0.33075	0.52093	0.00933	0.02183	0
V173	0	0.10347	0	0	0	0.15258	0.45798	0	0.10486	0.18111
V174	0.00076	0.11426	0.23536	0.49212	0.07662	0.01275	0.04729	0	0	0.02085
V175	0.96644	0.00261	0.00043	0	0	0	0.03002	0	0	5e-04
V176	0.1625	0	0	0	0	0.81575	0.02175	0	0	0
V177	0.81336	0.01748	0	0.05983	0	0	0.01272	0	0	0.09661
V178	0.21707	0	0	0	0.00419	0.73039	0.04133	0	0	0.00702
V179	0.22818	0	0	0	0.77182	0	0	0	0	0
V180	0.4907	0.11285	0	0.3787	0	0	0.01775	0	0	0
V181	0.01083	0.17829	0.71251	0	0	0	0.09838	0	0	0
V182	0.03499	0.00173	0.0182	0.00737	0.37813	0	0.03447	0.52512	0	0
V183	0	0.16702	0	0.67831	0	0.02424	0.13043	0	0	0
V184	0.18903	0	0	0	0	0.69898	0.02988	0.00198	0	0.08012
V185	0.67765	0.01913	0	0.20192	0	0	0.02121	0.07017	0.00992	0
V186	0.93067	0.0099	0	0.03091	0	0	0.02852	0	0	0
V187	0.87395	0.00997	0.0222	0	0	0	0.01148	0	0.06373	0.01866
V188	0.14251	0.07771	0.01596	0	0.73656	0	0.02726	0	0	0
V189	0.97051	0	0	0	0	0	0.02038	0	0	0.00911
V190	0.00803	0.04915	0	0	0	0.06099	0.00219	0	0.87965	0
V191	0.02829	0.04304	0.06352	0.42302	0.367	0	0.07514	0	0	0
V192	0.01626	0	0	0	0.52182	0	0	0	0	0.46192
V193	0.06758	0.09695	0.20609	0.37326	0.02586	0.02767	0.15905	0.04352	0	0
V194	0	0	0	0	0	0.84645	0.15355	0	0	0
V195	0	0.15777	0	0	0	0.29864	0.47164	0.05233	0.01963	0
V196	0.82902	0	0	0.1615	0	0	0.00948	0	0	0
V197	0	0.03505	0	0.2751	0	0	0.02904	0.48296	0.17785	0
V198	0.02599	0	0	0	0.67435	0.25466	0.045	0	0	0
V199	0.02393	0.03648	0.06598	0	0.46174	0.01578	0.15247	0	0	0.24363
V200	0	0.03635	0	0	0.47326	0.18863	0.23851	0.06325	0	0
V201	0.20851	0.06454	0	0	0	0	0.07624	0	0.65071	0
V202	0.00741	0.32145	0.56012	0	0	0	0.11102	0	0	0
V203	0	0.11815	0.39954	0.13808	0	0.01518	0.1208	0	0.20825	0
V204	0	0.20791	0.25019	0.37929	0	0.09403	0.0476	0.02098	0	0
V205	0	0.16601	0	0	0	0.16854	0.49826	0.07295	0.09425	0
V206	0.33974	0.0109	0.6251	0	0	0	0.0175	0	0	0.00675
V207	0.01566	0.15387	0.02169	0.05258	0.18475	0	0.00547	0	0.28058	0.2854
V208	0	0	0	0.01259	0	0.88808	0.04431	0	0.05502	0
V209	0.12799	0	0.01375	0	0.85825	0	0	0	0	0
V210	0.12038	0	0.03856	0	0.74533	0	0.03433	0.0614	0	0
V211	0	0.10316	0.76039	0	0	0.0041	0.10025	0.00236	0.02975	0
V212	0.09452	0.08492	0	0	0	0	0.00289	0.41274	0.40493	0
V213	0.11992	0	0	0	0.11301	0.72456	0.04251	0	0	0
V214	0	0.11591	0	0	0.26134	0.16817	0.43381	0	0	0.02077
V215	0	0.1264	0	0	0	0.21363	0.64915	0.01081	0	0
V216	0.0487	0.60459	0	0	0.3287	0	0.01801	0	0	0
V217	0.01388	0.18637	0.08277	0.07339	0.25259	0.30769	0.04943	0.00494	0	0.02895
V218	0	0.00272	0	0	0	0.78443	0.21285	0	0	0
V219	0.00292	0	0	0.05691	0	0	0.04313	0.89704	0	0
V220	0	0.04884	0	0.43847	0	0	0.02405	0.01311	0.47553	0
V221	0.16088	0.12211	0.37877	0	0	0	0.04541	0.05431	0.217	0.02152
V222	0.02155	0	0.78699	0	0	0.16133	0.03013	0	0	0
V223	0.00667	0.01085	0.82261	0	0	0.07135	0.08852	0	0	0
V224	0	0.03801	0.75795	0	0	0	0.04217	0.04544	0.11643	0
V225	0	0	0.28143	0.46337	0	0	0.03406	0.22115	0	0
V226	0.04759	0.71904	0	0	0.0632	0	0.04196	0.12822	0	0
V227	0.04658	0.02371	0.72495	0	0.18715	0	0.01761	0	0	0
V228	0.04272	0.61318	0.09405	0	0.06743	0	0.04531	0.13731	0	0
V229	0.71572	0	0	0	0	0.27891	0.00538	0	0	0
V230	0	0.07029	0	0.49482	0	0.02333	0.13797	0	0.03834	0.23525
V231	0.0206	0.24681	0	0	0	0.07929	0.01427	0	0.63903	0
V232	0.03009	0.36912	0.53254	0	0	0	0.03584	0.0324	0	0
V233	0.05172	0.01556	0	0	0.77125	0	0.02508	0	0.13639	0
V234	0.01808	0.06534	0.00243	0	0.14401	0.02184	0.24142	0.50688	0	0
V235	0.03173	0	0.4509	0	0	0	0.01547	0.50189	0	0
V236	0	0.00753	0.16759	0.32642	0	0.44888	0.04958	0	0	0
V237	0.03717	0.04099	0.51553	0.08855	0.25043	0.02275	0.04458	0	0	0
V238	0.02414	0.00908	0.37838	0	0	0	0.01271	0.57569	0	0
V239	0.00401	0.19023	0	0.68365	0	0.01847	0.06793	0	0	0.0357
V240	0.00946	0.07861	0	0	0	0.45079	0.45101	0	0.01013	0
V241	0.16399	0.0051	0	0.78532	0	0.01865	0.02694	0	0	0
V242	0.03027	0.026	0	0	0	0	0	0	0.94372	0
V243	0.00365	0.03259	0	0.132	0	0.06844	0.05541	0	0.69346	0.01444
V244	0	0.0881	0.35878	0	0	0.11224	0.40376	0.03711	0	0
V245	0.16434	0.10514	0.14839	0	0	0.5401	0.04203	0	0	0
V246	0	0.30707	0	0	0	0.15609	0.52048	0	0.01635	0
V247	0.03525	0.02398	0.91914	0	0	0	0.02163	0	0	0
V248	0.55626	0.07484	0	0	0	0.02602	0.15733	0.18555	0	0
V249	0.04384	0.02648	0.79118	0	0.07081	0	0.01653	0	0	0.05115
V250	0	0.01949	0	0.38811	0	0.31548	0.05098	0.22594	0	0
V251	0.69019	0.18269	0	0	0.08124	0	0.0178	0.02808	0	0
V252	0.07342	0.51704	0.0132	0.0316	0.00078	0.29285	0.05595	0.01517	0	0
V253	0.00707	0.02098	0.29894	0	0	0.05646	0.02371	0	0.59284	0
V254	0.08329	0	0	0	0.91275	0	0.00263	0	0	0.00134
V255	0.06669	0	0	0	0.93331	0	0	0	0	0
V256	0	0.01281	0	0.92874	0	0.03013	0.02833	0	0	0
V257	0.43858	0	0.39207	0	0	0.13602	0.03333	0	0	0
V258	0.06256	0	0	0	0.89081	0	0	0	0	0.04663
V259	0.10446	0.01121	0	0.13903	0.03969	0	0.03526	0.67035	0	0
V260	0.02762	0.13552	0	0	0	0	0	0.8359	0	0.00095
V261	0.1634	0.06089	0	0	0	0.40807	0.30453	0	0.06311	0
V262	0.00159	0.42623	0.10586	0	0.02617	0.39666	0.0435	0	0	0
V263	0.51888	0.40221	0	0	0.031	0	0.046	0	0	0.00191
V264	0.01502	0.06176	0	0.68736	0.17417	0.00582	0.05586	0	0	0
V265	0.00071	0.34033	0	0.38736	0	0.05464	0.1678	0	0	0.04915
V266	0.04124	0.69912	0.12281	0	0.09407	0	0.04277	0	0	0
V267	0.00027	0.20708	0.01196	0	0.26921	0	0.00937	0	0	0.50211
V268	0.03441	0.2675	0.04886	0.08965	0.5179	0	0.04168	0	0	0
V269	0.0229	0.0268	0.14629	0.77544	0	0	0.02858	0	0	0
V270	0.08661	0	0	0	0.91339	0	0	0	0	0
V271	0.05094	0.05079	0.10924	0	0	0	0.02399	0	0.76504	0
V272	0	0.19254	0.07966	0	0	0.1728	0.05574	0.19338	0.28345	0.02242
V273	0	0	0	0.22875	0	0.72513	0.04612	0	0	0
V274	0.06969	0.00566	0.09514	0	0.15719	0.18402	0.02559	0.02517	0.06597	0.37157
V275	0.04258	0.04973	0	0	0.77592	0.02498	0.01388	0	0	0.09291
V276	0	0.17949	0	0.51606	0	0.0266	0.15584	0	0.10829	0.01373
V277	0.01803	0.21465	0.47268	0.26817	0	0	0.02647	0	0	0
V278	0.15795	0.01654	0.00481	0	0.24469	0	0	0	0.02408	0.55194
V279	0	0.21965	0.01029	0.3206	0.15202	0.06233	0.23511	0	0	0
V280	0.06255	0.08419	0.04809	0.03143	0.06058	0.35452	0.27472	0.08391	0	0
V281	0	0.01485	0	0	0	0.86026	0.05518	0	0.01847	0.05124
V282	0	0.02787	0	0.94201	0	0	0.03012	0	0	0
V283	0.09683	0.02546	0.06507	0	0.56548	0.03132	0.03666	0	0.17918	0
V284	0.00505	0	0.24149	0	0.21454	0	0.00239	0	0.02676	0.50977
V285	0	0.16535	0.0108	0	0.08938	0	0.07705	0.3653	0	0.29213
V286	0.00078	0	0.07705	0.01861	0.07294	0.52875	0.03927	0	0.01843	0.24418
V287	0	0.10936	0	0	0.01243	0.12944	0.40658	0	0.08702	0.25516
V288	0.00354	0	0	0	0	0.25915	0.02698	0.71034	0	0
V289	0.03415	0.18411	0.73471	0	0.03026	0	0.01676	0	0	0
V290	0	0.1021	0.0729	0	0	0.3799	0.44098	0.00412	0	0
V291	0.8939	0.00696	0.00109	0.01403	0	0.05023	0.03378	0	0	0
V292	0.00903	0	0.55044	0	0	0.411	0.02953	0	0	0
V293	0.0513	0.00951	0.90839	0	0	0	0.0308	0	0	0
V294	0.03863	0.2578	0.16153	0	0	0	0.07455	0	0.46749	0
V295	0.02144	0.07117	0.8164	0	0	0.00321	0.04845	0.02633	0	0.01299
V296	0	0.07372	0.10254	0.14781	0.24453	0	0.0574	0.06678	0.30724	0
V297	0.24753	0.06073	0	0	0.24486	0	0.05413	0	0	0.39274
V298	0	0.02843	0	0.92795	0	0	0.04362	0	0	0
V299	0.3575	0	0	0	0.05983	0.56487	0.01779	0	0	0
V300	0.01678	0.02816	0	0.33598	0.08042	0	0.04592	0.49274	0	0
V301	0.01577	0	0	0	0	0	0	0.97787	0	0.00636
V302	0.31925	0	0.00419	0	0	0	0	0.67656	0	0
V303	0.01086	0.51532	0.12216	0	0.01791	0.29415	0.0396	0	0	0
V304	0.13482	0	0	0	0	0	0	0.86518	0	0
V305	0.06055	0	0.4256	0	0.43188	0.04226	0.02628	0	0	0.01343
V306	0	0.00091	0	0.3928	0	0.52775	0.05902	0.01952	0	0
V307	0.06885	0.06387	0	0	0.86728	0	0	0	0	0
V308	0.0369	0.79569	0.0231	0	0.07746	0.00604	0.06082	0	0	0
V309	0.06027	0.1191	0	0	0.82063	0	0	0	0	0
V310	0.31862	0.01548	0	0	0.61825	0.01579	0.02984	0.00201	0	1e-05
V311	1	0	0	0	0	0	0	0	0	0
V312	0	0.01441	0.13556	0	0.15614	0	0.02294	0.1821	0.04736	0.44149
V313	0	0	0	0	0	0.57879	0.02076	0.39626	0	0.00419
V314	0.15537	0.30992	0.21691	0	0.28611	0	0.03168	0	0	0
V315	0	0.08746	0.45664	0	0	0.09247	0.36343	0	0	0
V316	0	0	0	0	0	0.89301	0.01833	0.08866	0	0
V317	0	0.06116	0.06257	0.04799	0.17179	0.03108	0.1829	0	0.04203	0.40048
V318	0.01832	0.51619	0.34377	0	0.01878	0	0.10294	0	0	0
V319	0	0.12051	0	0	0	0.19057	0.52208	0.00099	0.05228	0.11357
V320	0.02055	0.01906	0.51026	0.39376	0	0	0.05638	0	0	0
V321	0	0	0	0	0	0.52801	0.01347	0	0.45852	0
V322	0	0.02268	0.14938	0.08345	0.12202	0.11237	0.07237	0	0.04738	0.39035
V323	0	0.0051	0	0.81175	0	0.14897	0.03418	0	0	0
V324	0.28119	0	0	0	0	0.33424	0.02123	0	0.36334	0
V325	0	0.13369	0	0	0	0.19584	0.6223	0.04373	0.00445	0
V326	0.02566	0.01033	0.8048	0.12575	0	0	0.03346	0	0	0
V327	0	0.00717	0	0	0.01215	0.91701	0.05079	0.01288	0	0
V328	0.10675	0.0596	0.13679	0	0	0	0	0.69687	0	0
V329	0.03027	0.80066	0	0	0.05936	0	0.10971	0	0	0
V330	0.00217	0	0	0.14717	0	0	0.01496	0.83569	0	0
V331	0	0.00312	0	0	0.13684	0	0	0.31241	0.16911	0.37852
V332	0.09154	0	0.03525	0.01072	0.80748	0.02084	0.03417	0	0	0
V333	0.10407	0	0.14098	0	0.70655	0.01095	0.03744	0	0	0
V334	0	0.06927	0	0.12249	0	0.02762	0.17394	0	0.60668	0
V335	0.06592	0.21869	0.27846	0.0289	0.1027	0	0.04496	0	0.02203	0.23836
V336	0	0.02607	0	0.10478	0	0.08775	0.01357	0	0.76784	0
V337	0	0.04798	0	0.7534	0	0.02804	0.15297	0	0	0.01761
V338	0.36688	0.03184	0.09728	0	0	0	0.09561	0	0.38193	0.02646
V339	0.14361	0.05792	0	0.07476	0.10188	0.00579	0.01719	0	0.59885	0
V340	0.00247	0	0	0	0	0.04281	0.01005	0.94325	0	0.00141
V341	0.2053	0.04025	0	0	0.68005	0	0.0744	0	0	0
V342	0.0379	0	0	0	0.71832	0	0	0	0	0.24378
V343	0.06112	0.07029	0.09531	0	0	0.024	0.16067	0	0.55048	0.03814
V344	0.98264	0.00904	0	0	0	0	0.00394	0	0	0.00438
V345	0.05775	0.78689	0	0	0.11928	0	0.03609	0	0	0
V346	0.07372	0.02542	0.08933	0.01969	0	0	0.00399	0.60771	0	0.18014
V347	0.01397	0	0	0	0.23324	0.14226	0.00757	0	0.03411	0.56884
V348	0.02768	0	0	0	0.74404	0.21298	0.0153	0	0	0
V349	0.01755	0.72732	0	0	0.03497	0.02138	0.19878	0	0	0
V350	0	0.09718	0	0.18154	0	0.12254	0.37807	0	0.22067	0
V351	0	0.09915	0.14576	0	0	0.26781	0.43485	0	0.05082	0.00161
V352	0.01531	0	0.00792	0	0.2454	0.34141	0.0247	0	0.18172	0.18354
V353	0	0	0	0	0	0.55704	0.05845	0.34778	0	0.03673
V354	0	0.03319	0	0	0	0.19029	0.01678	0	0.75974	0
V355	0.93919	0	0	0	0	0	0	0	0	0.06081
V356	0	0.01895	0	0.04794	0	0	0.03171	0.47514	0.42626	0
V357	0.00609	0	0	0	0.05735	0.90019	0.03638	0	0	0
V358	0.01298	0	0.80656	0	0	0.09453	0.04029	0.04564	0	0
V359	0.30623	0	0	0	0	0.26498	0.01695	0	0.41184	0
V360	0.07416	0.00563	0	0	0.9026	0	0.01762	0	0	0
V361	0	0	0	0	0	0.97478	0.02522	0	0	0
V362	0.06166	0	0	0	0.3088	0	0	0.58236	0	0.04717
V363	0.36474	0.06121	0	0	0	0.37295	0.03106	0.12193	0	0.04811
V364	0.05274	0.77186	0	0	0.06495	0	0.04125	0.0692	0	0
