cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V229	0.04693	0.05147	0.85509	0.04651
V230	0.03644	0.0727	0.09375	0.79712
V231	0.03374	0.26268	0.14447	0.55912
V232	0.07187	0.62718	0.02516	0.27579
V233	0.55207	0.10158	0.21322	0.13313
V234	0.07073	0.86418	0.05263	0.01245
V235	0.36148	0.07393	0.52963	0.03496
V236	0.05858	0.07283	0.78165	0.08694
V237	0.14714	0.04398	0.08743	0.72145
V238	0.14517	0.54711	0.26343	0.04429
V239	0.08128	0.38245	0.05626	0.48001
V240	0.47001	0.05496	0.42784	0.04719
V241	0.04172	0.03666	0.83673	0.0849
V242	0.14853	0.73839	0.10227	0.01081
V243	0.23227	0.05277	0.63395	0.08101
V244	0.19807	0.02491	0.6848	0.09221
V245	0.58631	0.30741	0.06191	0.04437
V246	0.07233	0.14947	0.7415	0.0367
V247	0.17734	0.06131	0.73936	0.022
V248	0.04033	0.06906	0.10874	0.78187
V249	0.02473	0.06145	0.82914	0.08468
V250	0.72151	0.04016	0.22932	0.00901
V251	0.86599	0.09111	0.03599	0.0069
V252	0.0526	0.78239	0.16012	0.00489
V253	0.33907	0.08024	0.18753	0.39316
V254	0.04895	0.8717	0.07178	0.00757
V255	0.08001	0.86129	0.0242	0.03451
V256	0.17859	0.20876	0.52491	0.08774
V257	0.40696	0.10833	0.25195	0.23276
V258	0.1813	0.25997	0.43425	0.12448
V259	0.05381	0.27941	0.61892	0.04786
V260	0.02991	0.2786	0.66735	0.02414
V261	0.59697	0.05016	0.2111	0.14178
V262	0.09601	0.08463	0.07514	0.74421
V263	0.05898	0.89055	0.02818	0.02229
V264	0.15542	0.04517	0.44163	0.35777
V265	0.04685	0.03869	0.18008	0.73438
V266	0.59801	0.36716	0.03435	0.00048
V267	0.01533	0.16976	0.30125	0.51367
V268	0.35078	0.04097	0.16932	0.43893
V269	0.03193	0.53621	0.38197	0.04988
V270	0.62344	0.04569	0.25567	0.0752
V271	0.77532	0.09003	0.04908	0.08557
V272	0.08244	0.79468	0.03193	0.09095
V273	0.06668	0.05833	0.09802	0.77698
V274	0.67795	0.02377	0.19696	0.10132
V275	0.03787	0.06974	0.85369	0.03871
V276	0.49354	0.3459	0.02384	0.13673
V277	0.04843	0.19629	0.18953	0.56574
V278	0.04485	0.06734	0.30832	0.57948
V279	0.67096	0.07679	0.12494	0.12731
V280	0.04706	0.04893	0.10627	0.79773
V281	0.51474	0.04833	0.16031	0.27662
V282	0.06844	0.07443	0.78715	0.06998
V283	0.21864	0.57558	0.07429	0.13149
V284	0.06338	0.85256	0.07726	0.0068
V285	0.1107	0.05877	0.8037	0.02683
V286	0.25028	0.54788	0.11757	0.08428
V287	0.12166	0.8257	0.03475	0.01788
V288	0.03051	0.26058	0.43552	0.27339
V289	0.27795	0.22076	0.42698	0.0743
V290	0.75416	0.20153	0.04263	0.00168
V291	0.46638	0.08619	0.42984	0.01759
V292	0.87579	0.05315	0.02435	0.04671
V293	0.28226	0.0352	0.63531	0.04723
V294	0.10036	0.35155	0.03856	0.50953
V295	0.03134	0.16921	0.21769	0.58177
