Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V333	0.47309	0.00794	0.27048	0.14194	0.10655
V334	0.08233	0.25379	0.51562	0.04743	0.10083
V335	0.78508	0.01051	0.05964	0.0355	0.10928
V336	0.24697	0.45226	0.23215	0	0.06862
V337	0	0.08549	0.02469	0.39027	0.49955
V338	0.77447	0	0.11747	0.01245	0.0956
V339	0.29795	0.4335	0.16281	0	0.10573
V340	0.05356	0.22272	0.11566	0.21461	0.39345
V341	0.07759	0.41305	0.40743	0	0.10193
V342	0.35929	0.11054	0.39767	0.06353	0.06897
V343	0.73176	0	0.2302	0	0.03805
V344	0.19693	0.63487	0.03148	0	0.13672
V345	0.26472	0.05606	0	0.37683	0.30239
V346	0.07635	0.27306	0.28858	0.24222	0.11979
V347	0.15289	0.43926	0.00332	0.26259	0.14194
V348	0.03404	0.14699	0.42195	0.23921	0.15781
V349	0.11122	0.27339	0.49755	0	0.11784
V350	0.17633	0.366	0.06596	0.21811	0.1736
V351	0.21718	0.02374	0.39185	0.27317	0.09406
V352	0.18165	0.43179	0.31815	0	0.06841
V353	0.33583	0.30447	0.02258	0.09614	0.24098
V354	0.6182	0	0.34918	0	0.03263
V355	0.10808	0.01552	0.30248	0.45946	0.11446
V356	0.11526	0.04679	0.75486	0.00266	0.08043
V357	0.05733	0.08829	0.51033	0.10523	0.23883
V358	0.03717	0.01944	0.01096	0.76548	0.16695
V359	0.07516	0.0723	0	0.69737	0.15517
V360	0.76241	0	0.05989	0.10969	0.06801
V361	0.43649	0.37904	0.07082	0	0.11366
V362	0.85746	0	0.05736	0	0.08518
V363	0.03118	0.10858	0.00821	0.36791	0.48412
V364	0.07792	0.26657	0.00286	0.43611	0.21654
V365	0.00714	0	0	0.80545	0.18741
V366	0.25528	0.04697	0.5456	0.05093	0.10122
V367	0.29352	0.19292	0.18525	0.16826	0.16005
V368	0.8064	0.02581	0.09853	0	0.06926
V369	0.11793	0.5448	0.21828	0.01564	0.10334
V370	0.03986	0.17462	0.11068	0.41163	0.26321
V371	0.15387	0.71923	0.03833	0	0.08856
V372	0.71453	0.01703	0.11504	0.07894	0.07447
V373	0.20597	0.5423	0.11364	0.03103	0.10706
V374	0.12636	0.04344	0.34292	0.38462	0.10266
V375	0.35802	0.00366	0.54066	0.03814	0.05953
V376	0.00912	0.06883	0.42862	0.15772	0.33572
V377	0.15932	0.42442	0.18598	0.12419	0.10609
V378	0.21779	0.47114	0.16256	0	0.14852
V379	0.02403	0.08749	0.12341	0.29798	0.46709
V380	0.02258	0.07238	0.15659	0.52087	0.22758
V381	0.18503	0.11511	0.00311	0.23103	0.46572
V382	0.46466	0	0	0.3247	0.21064
