CD56NK	CD4MemoryT	CD19B	CD14
V187	0.92404	0.03149	0.04447	0
V188	0.17038	0.15585	0.08545	0.58831
V189	0.83749	0.02653	0.02895	0.10703
V190	0.66178	0.03388	0.30435	0
V191	0.23547	0.18664	0.55626	0.02164
V192	0.38745	0.40138	0.09203	0.11914
V193	0.63562	0.03393	0.24036	0.0901
V194	0.15506	0.76789	0.07705	0
V195	0.07087	0.07814	0.82162	0.02937
V196	0.13862	0.02763	0.10869	0.72507
V197	0.45721	0.02668	0.07506	0.44105
V198	0.15557	0.43662	0.3829	0.0249
V199	0.234	0.00315	0.22067	0.54218
V200	0.23857	0.47247	0.07678	0.21218
V201	0.19916	0.47707	0.22709	0.09668
V202	0.07154	0.03158	0.73659	0.1603
V203	0.23546	0.3724	0.39214	0
V204	0.13249	0.42506	0.08019	0.36226
V205	0.07332	0.08527	0.81279	0.02861
V206	0.0979	0.11249	0.77341	0.0162
V207	0.22395	0.13068	0.12017	0.5252
V208	0.27709	0.08265	0.62998	0.01029
V209	0.38629	0.40365	0.10835	0.10171
V210	0.19562	0.65683	0.14142	0.00613
V211	0.45961	0	0.08298	0.45741
V212	0.52455	0.05415	0.41435	0.00695
V213	0.67453	0.02397	0.12442	0.17708
V214	0.39251	0.12687	0.19811	0.28251
V215	0.3522	0.06004	0.08052	0.50724
V216	0.15087	0	0.11369	0.73544
V217	0.14832	0.41483	0.26961	0.16724
V218	0.19934	0.37223	0.2128	0.21562
V219	0.21934	0.53738	0.07165	0.17163
V220	0.13334	0.69685	0.07273	0.09707
V221	0.82781	0.01186	0.01826	0.14208
V222	0.36818	0.11598	0.37514	0.14071
V223	0.06826	0.12936	0.73308	0.06931
V224	0.91729	0.03852	0.0442	0
V225	0.16489	0.72159	0.11353	0
V226	0.33217	0.09332	0.56854	0.00597
V227	0.78684	0.02457	0.18859	0
V228	0.80576	0.06441	0.07438	0.05544
V229	0.07245	0.06496	0.82484	0.03774
V230	0.14249	0	0.11706	0.74045
V231	0.12724	0.2003	0.17404	0.49842
V232	0.16702	0.54137	0.06596	0.22566
V233	0.60733	0.07947	0.20871	0.10449
V234	0.15205	0.75299	0.09495	0
V235	0.39812	0.07156	0.51379	0.01652
V236	0.09518	0.0754	0.75739	0.07202
V237	0.22833	0	0.1074	0.66427
V238	0.21951	0.48196	0.28679	0.01174
V239	0.17981	0.30911	0.0911	0.41999
V240	0.5113	0.04917	0.41112	0.02842
V241	0.06899	0.04648	0.81169	0.07283
V242	0.22486	0.6396	0.13554	0
V243	0.27061	0.05124	0.61503	0.06312
V244	0.23403	0.02625	0.66337	0.07634
V245	0.64766	0.26431	0.07098	0.01705
V246	0.10999	0.14641	0.72208	0.02152
V247	0.19846	0.06771	0.71631	0.01752
V248	0.1392	0.00225	0.13196	0.72658
V249	0.05469	0.06613	0.80772	0.07146
V250	0.76121	0.02631	0.21249	0
V251	0.91418	0.05846	0.02737	0
V252	0.12367	0.68393	0.1924	0
V253	0.41353	0.04721	0.19596	0.3433
V254	0.12929	0.75663	0.11407	0
V255	0.16478	0.75973	0.07074	0.00475
V256	0.23238	0.18853	0.51818	0.06091
V257	0.47019	0.08293	0.25245	0.19442
V258	0.24391	0.22954	0.43325	0.0933
V259	0.10415	0.25829	0.61216	0.0254
V260	0.07164	0.25839	0.66255	0.00743
V261	0.65045	0.03052	0.20405	0.11497
V262	0.18929	0.01992	0.10326	0.68752
V263	0.14368	0.78001	0.07631	0
V264	0.21909	0.0241	0.4403	0.3165
V265	0.12979	0	0.19033	0.67989
V266	0.65349	0.30473	0.04178	0
V267	0.098	0.12138	0.31891	0.46171
V268	0.42699	0.00754	0.17638	0.38909
V269	0.10081	0.47942	0.40041	0.01935
V270	0.66949	0.03105	0.244	0.05546
V271	0.82877	0.06412	0.04411	0.06299
V272	0.17504	0.69637	0.07492	0.05368
V273	0.15819	0	0.12162	0.72019
V274	0.72683	0.00848	0.18498	0.07971
V275	0.06987	0.08105	0.81677	0.03231
V276	0.56476	0.29373	0.0406	0.1009
V277	0.13874	0.14179	0.21392	0.50555
V278	0.12374	0.02652	0.32208	0.52767
V279	0.72621	0.05327	0.11976	0.10076
V280	0.14507	0	0.11695	0.73799
V281	0.58098	0.02191	0.15888	0.23823
V282	0.10309	0.0789	0.7621	0.05591
V283	0.30445	0.49792	0.1068	0.09084
V284	0.142	0.74044	0.11756	0
V285	0.12507	0.07082	0.77796	0.02615
V286	0.3315	0.47527	0.14584	0.04739
V287	0.20301	0.7214	0.07559	0
V288	0.10117	0.22442	0.44367	0.23074
V289	0.33341	0.19678	0.42313	0.04668
V290	0.80543	0.15482	0.03975	0
V291	0.50508	0.07855	0.41637	0
V292	0.92939	0.02442	0.01484	0.03135
V293	0.3142	0.03812	0.61556	0.03212
V294	0.19801	0.2782	0.07236	0.45143
V295	0.12018	0.11593	0.23974	0.52414
V296	0.21839	0.11329	0.60093	0.0674
V297	0.16329	0	0.14019	0.69651
V298	0.32482	0.10866	0.56183	0.00469
V299	0.17742	0.19257	0.09109	0.53892
V300	0.10468	0.00495	0.27119	0.61919
V301	0.16686	0.10216	0.63398	0.097
V302	0.67406	0.29603	0.02991	0
V303	0.09557	0.5123	0.38625	0.00588
V304	0.10535	0.03376	0.71119	0.1497
V305	0.1853	0.13001	0.46878	0.21591
V306	0.83103	0.09318	0.06077	0.01502
V307	0.1394	0.77429	0.08631	0
V308	0.29556	0.1904	0.31749	0.19655
V309	0.40428	0.25646	0.07283	0.26644
V310	0.17784	0.24085	0.2007	0.3806
V311	0.55088	0.40439	0.04473	0
V312	0.19713	0.62384	0.17903	0
V313	0.12843	0.05447	0.11317	0.70392
V314	0.13035	0.38112	0.16855	0.31998
V315	0.22854	0.52608	0.09071	0.15468
V316	0.35489	0.11698	0.39648	0.13164
V317	0.20032	0.59231	0.09968	0.10769
V318	0.156	0.44584	0.08067	0.31749
V319	0.10191	0.08029	0.7822	0.03559
V320	0.1311	0.12639	0.63717	0.10535
V321	0.64474	0.31282	0.04244	0
V322	0.27889	0.25319	0.12411	0.34381
V323	0.15054	0	0.157	0.69246
V324	0.68844	0.22731	0.08425	0
V325	0.36833	0.53558	0.0961	0
V326	0.11818	0.45629	0.15093	0.27461
V327	0.1279	0.08531	0.1708	0.616
V328	0.09783	0.03279	0.71045	0.15893
V329	0.24209	0.07197	0.21324	0.4727
V330	0.41792	0.00585	0.34527	0.23096
V331	0.39258	0.05527	0.09518	0.45697
V332	0.11323	0.01522	0.23266	0.63888
V333	0.45248	0.07117	0.39056	0.08579
V334	0.38424	0.00596	0.36751	0.24229
V335	0.1038	0.2843	0.5161	0.0958
V336	0.27538	0.59913	0.07228	0.05321
V337	0.34322	0.354	0.30279	0
V338	0.12935	0.78571	0.08494	0
V339	0.15658	0.05803	0.76481	0.02058
V340	0.12644	0.18913	0.52905	0.15537
V341	0.13602	0.00245	0.14378	0.71775
V342	0.27	0.01669	0.5963	0.11701
V343	0.93126	0.04165	0.02709	0
V344	0.67339	0.14571	0.18091	0
V345	0.0812	0.08589	0.80204	0.03088
V346	0.28704	0.08404	0.30857	0.32035
V347	0.13728	0	0.18402	0.6787
V348	0.16648	0.55606	0.18343	0.09403
V349	0.38628	0.1492	0.39058	0.07394
V350	0.13571	0.65795	0.20634	0
V351	0.09805	0.01116	0.40865	0.48214
V352	0.09115	0.04408	0.78839	0.07638
V353	0.89069	0.03294	0.04209	0.03429
V354	0.15052	0.59252	0.25388	0.00308
V355	0.31125	0.0683	0.46391	0.15654
V356	0.13723	0	0.16586	0.69691
V357	0.19863	0.27003	0.30758	0.22375
V358	0.5793	0.08148	0.07864	0.26058
V359	0.59846	0.04026	0.06417	0.29711
V360	0.58072	0.36796	0.05131	0
V361	0.08319	0.39139	0.52542	0
V362	0.12977	0.77919	0.09105	0
V363	0.22153	0.09683	0.4752	0.20644
V364	0.19026	0.06636	0.66171	0.08166
V365	0.31482	0.0012	0.08512	0.59887
V366	0.18896	0.57844	0.13193	0.10068
V367	0.60676	0.11445	0.03377	0.24502
V368	0.19786	0.62409	0.13183	0.04621
V369	0.09521	0.34924	0.55555	0
V370	0.34034	0.24822	0.40701	0.00443
V371	0.28382	0.61633	0.08024	0.01961
V372	0.23069	0.02128	0.17412	0.57391
V373	0.14531	0.1079	0.47983	0.26696
V374	0.75721	0.03755	0.20524	0
V375	0.1373	0.0073	0.20096	0.65444
V376	0.13745	0.00149	0.16718	0.69388
V377	0.80108	0.0028	0.02615	0.16997
V378	0.09144	0.01173	0.4159	0.48093
V379	0.39365	0.1469	0.0648	0.39465
V380	0.21853	0.04066	0.23953	0.50128
V381	0.75704	0.01415	0.10012	0.12869
V382	0.12198	0.07216	0.78516	0.0207
V383	0.84622	0.01419	0.05649	0.0831
V384	0.58989	0.06196	0.14992	0.19822
V385	0.86627	0.02768	0.07819	0.02787
V386	0.34051	0	0.18441	0.47508
V387	0.61687	0.13496	0.19884	0.04932
V388	0.43284	0.28663	0.17345	0.10707
V389	0.47644	0.45355	0.04905	0.02096
V390	0.3278	0.23274	0.43946	0
V391	0.45629	0.07306	0.06575	0.4049
V392	0.47179	0.19091	0.18866	0.14864
V393	0.33152	0.19941	0.35989	0.10918
V394	0.18562	0.16017	0.16913	0.48508
V395	0.29715	0.33367	0.23169	0.13749
V396	0.13337	0.78535	0.08128	0
V397	0.79647	0.08648	0.10827	0.00878
V398	0.48848	0.10772	0.12836	0.27545
V399	0.27959	0.4776	0.18445	0.05837
V400	0.12068	0.47085	0.12742	0.28105
V401	0.09337	0.14255	0.69882	0.06526
V402	0.78063	0.16183	0.05754	0
V403	0.1345	0	0.14884	0.71666
V404	0.14507	0.17171	0.60727	0.07594
V405	0.27399	0.01091	0.20829	0.50681
V406	0.68048	0.22192	0.03929	0.0583
V407	0.12935	0.78571	0.08494	0
V408	0.16557	0.19937	0.41308	0.22198
V409	0.14282	0	0.11938	0.7378
V410	0.19259	0.71838	0.08903	0
V411	0.45957	0	0.05308	0.48735
V412	0.20627	0.06293	0.50244	0.22836
V413	0.1613	0.3993	0.2241	0.2153
V414	0.13182	0.43211	0.35176	0.08431
V415	0.4714	0.02377	0.24956	0.25528
V416	0.07897	0.11255	0.78367	0.02481
V417	0.43125	0.51694	0.05181	0
V418	0.16273	0.05666	0.19674	0.58387
V419	0.14084	0	0.12206	0.7371
V420	0.12565	0.74482	0.08063	0.04891
V421	0.18911	0.04843	0.66236	0.10011
V422	0.15609	0.02081	0.10575	0.71735
V423	0.11848	0.05801	0.79151	0.03201
V424	0.06844	0.04265	0.60251	0.2864
V425	0.12103	0.20506	0.59046	0.08344
V426	0.128	0.06311	0.74583	0.06306
V427	0.16638	0.31968	0.23472	0.27922
V428	0.19896	0.65456	0.10941	0.03708
V429	0.13657	0	0.12788	0.73555
V430	0.77717	0.1527	0.03428	0.03585
V431	0.2261	0.01906	0.45743	0.29741
V432	0.19439	0.04633	0.12279	0.63649
V433	0.17685	0.60846	0.06353	0.15116
V434	0.38132	0.04697	0.10428	0.46744
V435	0.53256	0.00307	0.14831	0.31606
V436	0.41196	0	0.15376	0.43428
V437	0.30503	0.16731	0.06897	0.45869
V438	0.64594	0.13813	0.05585	0.16008
V439	0.14851	0.04658	0.10404	0.70087
V440	0.50874	0.02051	0.07564	0.39511
V441	0.126	0.11085	0.59274	0.17041
V442	0.38233	0.29247	0.17076	0.15443
V443	0.76328	0.00842	0.09939	0.12891
V444	0.0812	0.08589	0.80204	0.03088
V445	0.61943	0.0356	0.33344	0.01154
V446	0.15387	0.70309	0.11299	0.03005
V447	0.6572	0.08996	0.18533	0.06751
V448	0.11974	0.02837	0.23977	0.61212
V449	0.58028	0.04532	0.30024	0.07417
V450	0.23848	0.6814	0.08012	0
V451	0.91674	0.06211	0.01875	0.00241
V452	0.13821	0	0.14705	0.71474
V453	0.82568	0.07648	0.0746	0.02324
V454	0.12207	0.76431	0.11362	0
V455	0.61423	0.04312	0.30207	0.04058
V456	0.3646	0.10893	0.39477	0.1317
V457	0.14478	0.00149	0.11495	0.73877
V458	0.33499	0.16959	0.06488	0.43053
V459	0.13495	0.67168	0.146	0.04738
V460	0.92743	0.02996	0.04261	0
V461	0.16448	0.00317	0.10709	0.72526
V462	0.40651	0.19287	0.04994	0.35068
V463	0.33033	0.41187	0.18958	0.06822
V464	0.53783	0.07691	0.04352	0.34175
V465	0.46684	0.37064	0.06228	0.10024
V466	0.62182	0.16141	0.03038	0.18639
V467	0.38461	0.49803	0.11736	0
V468	0.54812	0.35812	0.07936	0.0144
V469	0.11229	0.12247	0.31913	0.44611
V470	0.58065	0.11243	0.1944	0.11252
V471	0.32324	0.06806	0.0967	0.512
V472	0.39143	0.26816	0.04904	0.29137
V473	0.18375	0.47042	0.34583	0
V474	0.18708	0	0.16172	0.6512
V475	0.27196	0.32629	0.13049	0.27126
V476	0.22834	0	0.12566	0.646
V477	0.62104	0.03834	0.21611	0.1245
V478	0.23912	0.48723	0.06443	0.20922
V479	0.07216	0.08933	0.75814	0.08037
V480	0.1833	0.22744	0.11411	0.47515
V481	0.17314	0.05671	0.74858	0.02157
V482	0.72029	0.1523	0.1212	0.00622
V483	0.21003	0.06261	0.13954	0.58783
V484	0.14048	0.02701	0.11725	0.71526
V485	0.22974	0.62172	0.06972	0.07882
V486	0.33773	0.21547	0.1683	0.27849
V487	0.16481	0.01355	0.15587	0.66576
V488	0.05695	0.04423	0.79277	0.10605
V489	0.24083	0.11395	0.63595	0.00927
V490	0.405	0.26461	0.1093	0.22109
V491	0.49873	0.41226	0.06806	0.02095
V492	0.13431	0.69236	0.17333	0
V493	0.15244	0	0.11144	0.73613
V494	0.24011	0.14056	0.5191	0.10023
V495	0.29895	0.53019	0.17086	0
V496	0.35387	0.58738	0.05111	0.00764
V497	0.07621	0.0733	0.81815	0.03234
V498	0.3645	0.07109	0.10447	0.45994
V499	0.62672	0.23745	0.13583	0
V500	0.145	0.12493	0.69621	0.03386
V501	0.13776	0	0.12978	0.73246
V502	0.58081	0.25268	0.1665	0
V503	0.25916	0.06688	0.23762	0.43634
V504	0.32156	0.59469	0.064	0.01976
V505	0.26668	0.17232	0.28345	0.27754
V506	0.16149	0.21494	0.46142	0.16215
V507	0.64345	0.09287	0.13535	0.12833
V508	0.77411	0.15671	0.05704	0.01214
V509	0.26507	0.06006	0.50676	0.16812
V510	0.28599	0.44392	0.27009	0
V511	0.16076	0.32204	0.11271	0.40449
V512	0.29699	0.02253	0.1374	0.54308
V513	0.17806	0.55227	0.24369	0.02598
V514	0.14308	0.02321	0.10567	0.72804
V515	0.79053	0.0609	0.05963	0.08894
V516	0.88175	0.09536	0.02289	0
V517	0.12754	0.00327	0.28612	0.58307
V518	0.92123	0.05518	0.02359	0
V519	0.14971	0.72399	0.07152	0.05478
V520	0.09011	0.00649	0.59736	0.30604
V521	0.5726	0.05811	0.35835	0.01093
V522	0.07731	0.10409	0.57065	0.24795
V523	0.398	0.10696	0.27868	0.21636
V524	0.11831	0.65355	0.22814	0
V525	0.32312	0.15353	0.08638	0.43698
V526	0.67182	0.07137	0.09243	0.16439
V527	0.2508	0.01516	0.40875	0.32529
V528	0.20683	0.71987	0.06332	0.00998
V529	0.14577	0.03052	0.26224	0.56148
V530	0.07194	0.18091	0.65927	0.08787
V531	0.13332	0.70366	0.16302	0
V532	0.25988	0.25309	0.08982	0.39722
V533	0.3511	0.30034	0.17411	0.17445
V534	0.07026	0.02302	0.67541	0.23131
V535	0.55955	0	0.04909	0.39136
V536	0.23622	0	0.38242	0.38136
V537	0.60691	0.23168	0.16141	0
V538	0.48573	0.03805	0.12147	0.35475
V539	0.33938	0.37379	0.19011	0.09673
V540	0.28807	0.5942	0.11774	0
V541	0.13502	0.40261	0.12792	0.33444
V542	0.2588	0.09758	0.28337	0.36025
V543	0.88593	0.01695	0.02303	0.07409
V544	0.18524	0.05189	0.21823	0.54464
V545	0.41201	0.10928	0.11396	0.36475
V546	0.15617	0.72204	0.12178	0
V547	0.13119	0.54207	0.32674	0
V548	0.23938	0.63394	0.12668	0
V549	0.33509	0.05897	0.5962	0.00975
V550	0.60014	0.01889	0.0347	0.34627
V551	0.27384	0.62525	0.0888	0.0121
V552	0.12518	0.41326	0.08246	0.3791
V553	0.25904	0.14887	0.58153	0.01057
V554	0.15895	0.03971	0.112	0.68933
V555	0.17115	0.18168	0.35713	0.29004
V556	0.06107	0.07143	0.82155	0.04595
V557	0.82978	0.03225	0.02277	0.11521
V558	0.18238	0.65883	0.08844	0.07035
V559	0.12025	0.65666	0.22309	0
V560	0.6889	0.28052	0.03058	0
V561	0.06987	0.08105	0.81677	0.03231
V562	0.79571	0.01401	0.12198	0.0683
V563	0.2589	0.04963	0.67874	0.01274
V564	0.10452	0.10016	0.77357	0.02176
V565	0.19786	0.22103	0.39174	0.18937
V566	0.72141	0.08721	0.02352	0.16786
V567	0.30528	0.36978	0.08065	0.24429
V568	0.28687	0	0.11611	0.59703
V569	0.69299	0.02296	0.02432	0.25973
V570	0.09569	0.25415	0.60183	0.04834
V571	0.83121	0.12183	0.0151	0.03185
V572	0.45864	0.02041	0.43865	0.0823
V573	0.16745	0.10646	0.09359	0.63251
V574	0.14095	0.65337	0.20568	0
V575	0.12607	0.0404	0.18705	0.64648
V576	0.24294	0.66616	0.09091	0
V577	0.13309	0.01444	0.2535	0.59897
V578	0.11	0.06414	0.66127	0.16459
V579	0.12389	0.73078	0.14534	0
V580	0.21272	0	0.1668	0.62048
V581	0.17128	0.03474	0.09698	0.697
V582	0.61464	0.12709	0.05847	0.19981
V583	0.07533	0.03891	0.57924	0.30652
V584	0.54261	0.15175	0.29403	0.01161
V585	0.08883	0.00151	0.44902	0.46064
V586	0.25686	0.02891	0.63156	0.08267
V587	0.28265	0.04278	0.64782	0.02675
V588	0.64794	0.03415	0.05163	0.26628
V589	0.17138	0.68793	0.11926	0.02143
V590	0.14641	0.6333	0.22029	0
V591	0.10755	0.01012	0.24803	0.63429
V592	0.19062	0.08017	0.71406	0.01515
V593	0.60124	0	0.19687	0.20189
V594	0.38115	0.26214	0.33994	0.01676
V595	0.14661	0	0.11558	0.73782
V596	0.13443	0.21349	0.26738	0.3847
V597	0.09739	0.49547	0.35676	0.05037
V598	0.07437	0.13129	0.77253	0.02181
V599	0.65517	0.28705	0.05778	0
V600	0.42555	0.41234	0.08856	0.07355
V601	0.24634	0.21057	0.1374	0.4057
V602	0.1498	0	0.11106	0.73914
V603	0.13127	0.27006	0.09382	0.50485
V604	0.53338	0.1207	0.33942	0.0065
V605	0.14958	0.27842	0.41371	0.15829
V606	0.75379	0.14054	0.02832	0.07736
V607	0.66967	0.00863	0.12496	0.19673
V608	0.27396	0.13991	0.39483	0.1913
V609	0.12463	0.17477	0.27549	0.42512
V610	0.78512	0.02487	0.09814	0.09188
V611	0.32342	0	0.11166	0.56493
V612	0.08041	0.10055	0.75585	0.06319
V613	0.10804	0.29321	0.57649	0.02226
V614	0.7819	0.06005	0.06011	0.09793
V615	0.21327	0.02061	0.09411	0.67202
V616	0.19124	0.59124	0.10089	0.11663
V617	0.48151	0.16175	0.35674	0
V618	0.73256	0.00499	0.0217	0.24075
V619	0.4139	0.02679	0.32964	0.22967
V620	0.10593	0.55338	0.3407	0
V621	0.46833	0.13249	0.1987	0.20048
V622	0.39144	0.21121	0.39211	0.00523
V623	0.12449	0.03401	0.20117	0.64033
V624	0.79486	0.18219	0.02295	0
V625	0.34429	0.42606	0.13656	0.09309
V626	0.93468	0.0445	0.02046	0.00036
V627	0.12503	0	0.1539	0.72107
V628	0.12654	0.14302	0.10452	0.62593
V629	0.20741	0.24004	0.30708	0.24548
