Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V259	0	0.60205	0.38684	0.0111	0	0
V260	0.11281	0.03375	0	0.00966	0.69821	0.14557
V261	0.63618	0.01316	0	0.04944	0.21271	0.0885
V262	0.07045	0.00819	0.8666	0.0226	0.03216	0
V263	0	0.04839	0.65532	0.27987	0	0.01642
V264	0.73563	0.03889	0.07038	0.05035	0.03728	0.06747
V265	0.02912	0	0	0.01906	0.95182	0
V266	0.01517	0.01419	0	0	0	0.97064
V267	0.11362	0.76785	0	0.11853	0	0
V268	0.99618	0	0	0.00382	0	0
V269	0.00936	0.0378	0.09872	0.85412	0	0
V270	0.31291	0.54682	0	0.03044	0.10982	0
V271	0	0.09276	0.24156	0.01477	0	0.6509
V272	0	0	0	0.10642	0.7992	0.09438
V273	0.05394	0	0.0166	0.11515	0.75924	0.05507
V274	0	0	0.1136	0.06137	0	0.82503
V275	0.83419	0.14886	0	0.01695	0	0
V276	0.03001	0.23181	0.04342	0.12676	0	0.568
V277	0.47569	0.01128	0	0.00657	0.1082	0.39825
V278	0.1653	0.10854	0.0729	0.35052	0.30274	0
V279	0.03612	0.03249	0.16739	0.0677	0	0.6963
V280	0.10432	0	0	0.89568	0	0
V281	0	0.94405	0.00518	0.05077	0	0
V282	0.01072	0.03866	0	0.08053	0.87008	0
V283	0	0.47601	0	0	0.52399	0
V284	0	0.08337	0.31228	0.44734	0	0.15702
V285	0	0.00911	0	0.99089	0	0
V286	0.69579	0.02298	0.04648	0.23474	0	0
V287	0	0.00967	0	0.11349	0.81197	0.06487
V288	0	0.25365	0	0.01088	0.08125	0.65423
V289	0	0.07288	0.77789	0.1487	0	0.00053
V290	0	0	0.20156	0.79783	0	0.00061
V291	0.01574	0.01763	0	0.96663	0	0
V292	0.14593	0.06965	0	0.72987	0.05456	0
V293	0	0.04742	0	0	0.95258	0
V294	0.65514	0.01892	0	0.0152	0.29534	0.0154
V295	0.02679	0	0	0	0	0.97321
V296	0	0.37119	0.06081	0.42926	0	0.13873
V297	0	0.01621	0	0	0	0.98379
V298	0	0.83028	0.16863	0.00109	0	0
V299	0.15413	0.06717	0.76813	0.01056	0	0
V300	0.90551	0.09156	0	0.00293	0	0
V301	0.551	0.4045	0.02373	0.02077	0	0
V302	0	0.244	0.03998	0.70996	0	0.00606
V303	0	0.81502	0.04689	0.03375	0.10434	0
V304	0.02041	0	0	0	0.97959	0
V305	0	0.00254	0.1555	0.55113	0.02914	0.26168
V306	0.25295	0.07055	0	0	0	0.6765
V307	0.21755	0.0041	0	0.00802	0.71221	0.05812
V308	0	0	0	1	0	0
V309	0	0.49711	0	0.50289	0	0
V310	0	0.3946	0.29404	0.00107	0	0.31029
V311	0.44025	0	0	0	0	0.55975
V312	0.15847	0.00442	0	0.45652	0.38058	0
V313	0.11561	0	0	0.03991	0	0.84448
V314	0.2391	0	0	0.7609	0	0
V315	0.11512	0.85244	0	0.00388	0.02075	0.0078
V316	0.06986	0	0	0.0875	0	0.84264
