CD56NK	CD4MemoryT	CD19B	CD14
V87	0.03434	0.84418	0.03815	0.08332
V88	0.1598	0.02655	0.21161	0.60204
V89	0.01643	0	0.14743	0.83614
V90	0.02646	0.91723	0.04087	0.01544
V91	0.03451	0.76616	0.16153	0.03781
V92	0.50276	0.00227	0.3284	0.16657
V93	0.88875	0.00173	0	0.10953
V94	0.0151	0.38223	0.00899	0.59368
V95	0.28123	0.4047	0.12701	0.18706
V96	0.06155	0.05884	0.01069	0.86891
V97	0.75202	0.07011	0.17317	0.0047
V98	0.7209	0.26533	0	0.01376
V99	0.85489	0.0219	0.11835	0.00486
V100	0.08825	0.00688	0.87417	0.0307
V101	0.01472	0.01253	0.0012	0.97155
V102	0.95189	0.03068	0.00308	0.01435
V103	0.01088	0.01817	0.05791	0.91304
V104	0.02847	0.96167	0.00333	0.00653
V105	0.0599	0.92561	0.00841	0.00608
V106	0.13197	0.52284	0.29418	0.05101
V107	0.22184	0.16966	0.54286	0.06565
V108	0.1673	0.75813	0.07456	0
V109	0.01355	0.11949	0.54923	0.31773
V110	0.0576	0.89101	0.02589	0.0255
V111	0.94303	0	0.05131	0.00566
V112	0.1314	0.02916	0.3669	0.47254
V113	0.18396	0.06219	0.13146	0.6224
V114	0.22898	0.01829	0.0519	0.70083
V115	0.00772	0.78673	0.20002	0.00554
V116	0.15479	0.28293	0.3349	0.22738
V117	0.72191	0.21235	0.02222	0.04353
V118	0.16746	0.5427	0.02125	0.26859
V119	0.10154	0.04082	0.028	0.82964
V120	0.08792	0.03982	0.85411	0.01815
V121	0.6293	0.08487	0.06799	0.21784
V122	0.97741	0	0.00812	0.01447
V123	0.00756	0.45581	0.02675	0.50988
V124	0.68706	0.24891	0	0.06403
V125	0.43642	0.39323	0.14643	0.02391
V126	0.03287	0.09993	0.02809	0.83911
V127	0.15791	0.01962	0.2009	0.62157
V128	0.02586	0	0.07307	0.90107
V129	0.64059	0.19317	0.13176	0.03448
V130	0.00719	0.6895	0.2978	0.00551
V131	0.02561	0.88192	0	0.09247
V132	0.95936	0	0.01782	0.02282
V133	0.94732	0.00241	0.03646	0.01381
V134	0.10861	0.34365	0.09759	0.45015
V135	0.06947	0.00255	0.13027	0.79772
V136	0.24379	0.34654	0.00409	0.40557
V137	0.70806	0.01264	0.20212	0.07718
V138	0.22849	0.36936	0.1447	0.25744
V139	0.37952	0.1601	0.15764	0.30275
V140	0.02524	0.05261	0.02942	0.89273
V141	0.06633	0.11697	0.49962	0.31707
V142	0.83334	0	0.16666	0
V143	0.45335	0.21249	0.04703	0.28713
V144	0.16132	0.10707	0.12566	0.60595
V145	0.00103	0.79375	0.19951	0.0057
V146	0.04652	0.00131	0.01433	0.93784
V147	0.9393	0.00682	0.01208	0.04179
V148	0.1408	0.04121	0.53295	0.28504
V149	0.2962	0.51024	0.189	0.00456
V150	0.09722	0.22043	0.57331	0.10904
V151	0.21962	0.60432	0.02189	0.15418
V152	0.2618	0.42649	0.18726	0.12445
V153	0.11009	0.73828	0.01103	0.1406
V154	0.27775	0.44773	0.23756	0.03696
V155	0.53339	0.10333	0.24367	0.11961
V156	0.03369	0.10509	0.68169	0.17954
V157	0.3345	0.114	0.26764	0.28386
V158	0.0144	0	0.01165	0.97395
V159	0.90679	0.04126	0	0.05196
V160	0.691	0	0.04327	0.26573
V161	0.19258	0	0.01613	0.79129
V162	0.06197	0.24241	0.05366	0.64196
V163	0.10049	0.46443	0.1365	0.29857
V164	0.36098	0.26227	0.07937	0.29739
V165	0.01016	0.20948	0	0.78036
V166	0.01025	0.06092	0.0429	0.88593
V167	0.32185	0	0.00089	0.67727
V168	0.3136	0.55747	0.05852	0.07041
V169	0.17404	0.0267	0.02088	0.77838
V170	0.10866	0.00369	0.45503	0.43261
V171	0.15025	0.22324	0.57262	0.05389
V172	0.77184	0	0.22302	0.00514
V173	0.02531	0.10119	0.02196	0.85154
V174	0.01641	0.1181	0.04768	0.81781
V175	0.06838	0	0.75751	0.17411
V176	0.00778	0.8424	0.14423	0.0056
V177	0.00968	0.97316	0	0.01717
V178	0.00782	0.73473	6e-04	0.25686
V179	0.16096	0	0.31325	0.52579
V180	0.02957	0.90854	0.06189	0
V181	0.18512	0.09623	0.50246	0.21619
V182	0.35235	0.14693	0.42471	0.07601
V183	0.19714	0.79477	0.00253	0.00557
V184	0.99415	0	0.00585	0
V185	0.60326	0.38457	0.00738	0.0048
V186	0.12814	0.47333	0.23104	0.16749
V187	0.9752	0	0.01892	0.00587
V188	0.05209	0.18065	0	0.76726
V189	0.82068	0.00509	0.00998	0.16425
V190	0.72301	0	0.27182	0.00518
V191	0.22178	0.18265	0.54264	0.05293
V192	0.31996	0.42858	0.03418	0.21729
V193	0.64774	0.01136	0.19387	0.14703
V194	0.03764	0.93338	0.00255	0.02643
V195	0.00692	0.01489	0.96925	0.00894
V196	0.01225	0.04403	0.00344	0.94028
V197	0.39263	0.02317	0.0139	0.57029
V198	0.06883	0.51649	0.33734	0.07734
V199	0.15509	0.00651	0.12889	0.70951
V200	0.12838	0.522	0.00933	0.34029
V201	0.10213	0.54746	0.15857	0.19183
V202	0.01339	0.00345	0.74103	0.24213
V203	0.18911	0.42864	0.35644	0.02581
V204	0.00798	0.47633	0	0.51569
V205	0.01608	0.03566	0.92894	0.01931
V206	0.05147	0.07309	0.86814	0.0073
V207	0.12206	0.14117	0.03268	0.7041
V208	0.3014	0.03953	0.64305	0.01602
V209	0.32351	0.43369	0.04913	0.19366
V210	0.09053	0.77923	0.07002	0.06022
V211	0.39752	0.00074	0.01959	0.58214
V212	0.57907	0.01658	0.37969	0.02465
V213	0.65266	0.0102	0.08091	0.25623
V214	0.34212	0.11605	0.12753	0.41429
V215	0.2728	0.05912	0.00866	0.65942
V216	0.03083	0	0.01057	0.95861
V217	0.04318	0.47136	0.19629	0.28917
V218	0.10004	0.41392	0.13492	0.35112
V219	0.1072	0.60002	0.0047	0.28808
V220	0.00768	0.80583	0.00081	0.18568
V221	0.79731	0	0.00114	0.20155
V222	0.35223	0.09653	0.32073	0.23051
V223	0.00545	0.11173	0.77222	0.1106
V224	0.98381	0	0.01619	0
V225	0.05941	0.89374	0.04135	0.0055
V226	0.36522	0.05639	0.56297	0.01541
V227	0.83137	0	0.15533	0.0133
V228	0.81048	0.03793	0.04595	0.10564
V229	0.01586	0.00977	0.94173	0.03264
V230	0.01338	0.01117	0.01051	0.96494
V231	0.01499	0.22294	0.07768	0.68438
V232	0.04287	0.60511	0	0.35202
V233	0.61038	0.05569	0.16011	0.17382
V234	0.03735	0.92695	0.02014	0.01556
V235	0.4403	0.03466	0.48705	0.03799
V236	0.04664	0.04296	0.8	0.11041
V237	0.14306	0	0.01699	0.83995
V238	0.1422	0.56502	0.23076	0.06202
V239	0.06133	0.34291	0.00868	0.58708
V240	0.55265	0.01539	0.37311	0.05885
V241	0.01493	0.00179	0.88608	0.09721
V242	0.14098	0.77295	0.07194	0.01413
V243	0.28081	0.0193	0.59681	0.10309
V244	0.23521	0	0.64975	0.11503
V245	0.64415	0.25551	0.03404	0.0663
V246	0.06158	0.12911	0.77979	0.02953
V247	0.19936	0.00959	0.79105	0
V248	0.01891	0.01322	0.02603	0.94185
V249	0	0.02214	0.88005	0.09781
V250	0.81445	0	0.18043	0.00512
V251	0.96427	0.02635	0.00346	0.00593
V252	0.00956	0.86035	0.13008	0
V253	0.36522	0.03854	0.12239	0.47385
V254	0.00921	0.94977	0.03475	0.00627
V255	0.04696	0.90536	0	0.04768
V256	0.20355	0.18723	0.49016	0.11905
V257	0.44954	0.06433	0.19104	0.29509
V258	0.19932	0.23915	0.38957	0.17195
V259	0.03478	0.29074	0.6194	0.05508
V260	0	0.29141	0.70186	0.00673
V261	0.65123	0.01079	0.15674	0.18124
V262	0.08315	0.03024	0.00628	0.88033
V263	0.01819	0.95477	0	0.02705
V264	0.16759	0.01444	0.36448	0.45348
V265	0.0253	0	0.09406	0.88064
V266	0.6756	0.3209	0.0035	0
V267	0.00137	0.13278	0.22386	0.64199
V268	0.3752	0.00527	0.10312	0.51641
V269	0.00657	0.57652	0.35316	0.06374
V270	0.69326	0.00608	0.20124	0.09942
V271	0.82676	0.03761	0.02072	0.1149
V272	0.05497	0.81051	0.00563	0.12889
V273	0.04515	0.00611	0.01923	0.9295
V274	0.72863	0	0.14361	0.12776
V275	0	0.01621	0.97421	0.00958
V276	0.52292	0.29218	0.00488	0.18003
V277	0.03153	0.15569	0.1166	0.69619
V278	0.03098	0.02807	0.22547	0.71548
V279	0.72294	0.03023	0.08192	0.16491
V280	0.0144	0	0.01165	0.97395
V281	0.55262	0.0099	0.10408	0.3334
V282	0.05905	0.04381	0.81371	0.08343
V283	0.22211	0.55293	0.04265	0.18231
V284	0.02736	0.92538	0.04146	0.0058
V285	0.08351	0.00776	0.90873	0
V286	0.26482	0.53099	0.08351	0.12067
V287	0.10291	0.86473	0.00708	0.02528
V288	0.01393	0.24527	0.3762	0.3646
V289	0.32558	0.1897	0.38299	0.10172
V290	0.8518	0.13935	0.00885	0
V291	0.55818	0.04165	0.38594	0.01423
V292	0.93935	0	0	0.06065
V293	0.34577	0.00106	0.60183	0.05134
V294	0.0805	0.30607	0	0.61344
V295	0.01479	0.12819	0.14246	0.71456
V296	0.20427	0.09158	0.58424	0.1199
V297	0.06253	0	0.04276	0.89471
V298	0.35435	0.07423	0.55611	0.01532
V299	0.06131	0.21692	0.00428	0.71749
V300	0.00295	0.01048	0.17283	0.81375
V301	0.13243	0.08246	0.62141	0.16371
V302	0.68025	0.30594	0	0.01381
V303	0.00053	0.61992	0.3404	0.03915
V304	0.05539	0.00806	0.70731	0.22924
V305	0.12632	0.12336	0.41005	0.34027
V306	0.85149	0.06219	0.03377	0.05254
V307	0.01774	0.95788	0.00817	0.01621
V308	0.24193	0.18777	0.25332	0.31698
V309	0.33036	0.25928	0.01411	0.39625
V310	0.07339	0.26215	0.11179	0.55268
V311	0.54607	0.44652	0.0024	0.00501
V312	0.10381	0.75582	0.11505	0.02532
V313	0.0056	0.07447	0.00751	0.91241
V314	0.01459	0.42652	0.08021	0.47868
V315	0.12021	0.59021	0.02118	0.2684
V316	0.34097	0.09816	0.34146	0.21941
V317	0.08737	0.67755	0.0287	0.20637
V318	0.03174	0.49763	0.00412	0.46651
V319	0.06096	0.03829	0.85671	0.04404
V320	0.08207	0.11328	0.62647	0.17818
V321	0.66449	0.332	0.00351	0
V322	0.18749	0.26566	0.04701	0.49984
V323	0.04393	0.00358	0.05642	0.89607
V324	0.71054	0.21739	0.04928	0.02279
V325	0.33058	0.62636	0.03833	0.00473
V326	0.00131	0.51492	0.06381	0.41996
V327	0.01625	0.09988	0.06937	0.8145
V328	0.0441	0.00803	0.70467	0.2432
V329	0.15895	0.06991	0.12409	0.64705
V330	0.39845	0	0.27537	0.32618
V331	0.32165	0.05144	0.025	0.6019
V332	0.00895	0.02275	0.13236	0.83594
V333	0.46888	0.04405	0.34029	0.14679
V334	0.36246	0	0.2946	0.34294
V335	0.02379	0.32092	0.47969	0.17559
V336	0.18193	0.67861	0.01095	0.12851
V337	0.31852	0.3883	0.25619	0.03699
V338	0.00214	0.98741	0.00347	0.00698
V339	0.14317	0.00208	0.84713	0.00762
V340	0.05567	0.1957	0.48604	0.26259
V341	0.01858	0.01222	0.03789	0.93131
V342	0.26925	0	0.5537	0.17706
V343	0.98504	0.00495	0.00382	0.0062
V344	0.72951	0.12065	0.14984	0
V345	0.00938	0.01895	0.97152	0.00015
V346	0.23097	0.07364	0.23101	0.46438
V347	0.03422	0	0.08551	0.88027
V348	0.05485	0.64606	0.11126	0.18782
V349	0.38613	0.12974	0.34513	0.139
V350	0.02821	0.82485	0.14694	0
V351	0.01426	0.00967	0.31719	0.65888
V352	0.04723	0.00467	0.83873	0.10937
V353	0.90156	0.0057	0.02127	0.07147
V354	0.04578	0.71374	0.19053	0.04995
V355	0.29704	0.04589	0.41009	0.24697
V356	0.02598	0.00387	0.06434	0.90581
V357	0.11252	0.29227	0.23508	0.36013
V358	0.53504	0.06591	0.03133	0.36773
V359	0.55181	0.02899	0.01905	0.40015
V360	0.58012	0.39469	0.01203	0.01317
V361	0	0.47236	0.52151	0.00613
V362	0.00218	0.9816	0.0094	0.00682
V363	0.17818	0.08182	0.41639	0.32361
V364	0.17337	0.03619	0.65636	0.13408
V365	0.23486	0.00768	0.00507	0.75238
V366	0.07704	0.66727	0.05824	0.19744
V367	0.55739	0.098	7e-05	0.34455
V368	0.08906	0.73092	0.05924	0.12078
V369	0.01528	0.41754	0.56116	0.00602
V370	0.33773	0.25237	0.37216	0.03774
V371	0.19482	0.7069	0.01722	0.08105
V372	0.1428	0.02557	0.08189	0.74974
V373	0.07711	0.10092	0.41492	0.40705
V374	0.82413	0	0.17587	0
V375	0.03288	0.01547	0.09951	0.85214
V376	0.02549	0.01074	0.06399	0.89978
V377	0.76227	0	0.00535	0.23238
V378	0.00677	0.01024	0.32613	0.65686
V379	0.31522	0.14672	0.00373	0.53433
V380	0.13399	0.04082	0.1485	0.67669
V381	0.74181	0.00042	0.06561	0.19215
V382	0.09088	0.01624	0.88519	0.00769
V383	0.83489	0	0.03235	0.13276
V384	0.56418	0.04541	0.09897	0.29144
V385	0.88392	0.00106	0.05323	0.06179
V386	0.27662	0.00091	0.10238	0.62008
V387	0.63162	0.10959	0.1557	0.10309
V388	0.39608	0.29052	0.11614	0.19726
V389	0.43191	0.48401	0.00571	0.07837
V390	0.33847	0.23715	0.4195	0.00488
V391	0.3907	0.06613	0.0084	0.53477
V392	0.44509	0.17757	0.1306	0.24674
V393	0.3046	0.19361	0.30748	0.19432
V394	0.08172	0.1727	0.07731	0.66827
V395	0.22923	0.36091	0.16514	0.24472
V396	0.00914	0.96118	0.00298	0.0267
V397	0.8246	0.05547	0.07696	0.04297
V398	0.44318	0.09318	0.06776	0.39589
V399	0.20355	0.5401	0.12069	0.13566
V400	0.00136	0.53126	0.04129	0.42609
V401	0.03473	0.13225	0.72283	0.11019
V402	0.82723	0.14737	0.0254	0
V403	0.01856	0.0062	0.04518	0.93007
V404	0.09637	0.1711	0.59573	0.1368
V405	0.19972	0.01199	0.12087	0.66741
V406	0.66214	0.20746	0.01017	0.12023
V407	0.00214	0.98741	0.00347	0.00698
V408	0.09012	0.2083	0.3482	0.35339
V409	0.00752	0.00615	0.01199	0.97434
V410	0.09096	0.86457	0.01924	0.02523
V411	0.39604	0	0	0.60396
V412	0.1617	0.04643	0.44374	0.34813
V413	0.05314	0.4512	0.14398	0.35168
V414	0.03339	0.50364	0.29321	0.16977
V415	0.44542	0.0112	0.18366	0.35972
V416	0.00806	0.06397	0.92798	0
V417	0.40115	0.59143	0.00236	0.00505
V418	0.06117	0.06409	0.09849	0.77624
V419	0.01402	0	0.01684	0.96913
V420	0.00161	0.87617	0.00646	0.11576
V421	0.17076	0.01948	0.64979	0.15998
V422	0.03747	0.03397	0.00267	0.92589
V423	0.08825	0.00688	0.87417	0.0307
V424	0	0.02703	0.5507	0.42227
V425	0.05746	0.21744	0.57346	0.15164
V426	0.09656	0.02361	0.78443	0.09539
V427	0.06445	0.35222	0.15092	0.43241
V428	0.0885	0.76762	0.03709	0.1068
V429	0.01357	0	0.02272	0.96371
V430	0.77477	0.13035	0.01045	0.08443
V431	0.18008	0.00828	0.38422	0.42742
V432	0.09077	0.05613	0.02786	0.82524
V433	0.05393	0.68972	0	0.25635
V434	0.30941	0.0448	0.03178	0.61402
V435	0.49063	0.00051	0.08736	0.4215
V436	0.35461	0.00089	0.08011	0.56439
V437	0.20967	0.17561	0	0.61472
V438	0.61325	0.11789	0.02001	0.24886
V439	0.02672	0.06416	0.00204	0.90708
V440	0.45167	0.0163	0.01923	0.51279
V441	0.06789	0.09907	0.55561	0.27744
V442	0.32818	0.302	0.1069	0.26292
V443	0.74511	0	0.065	0.1899
V444	0.00938	0.01895	0.97152	0.00015
V445	0.66989	0.00232	0.29292	0.03488
V446	0.03436	0.83247	0.03786	0.09531
V447	0.66817	0.06314	0.14395	0.12474
V448	0.01548	0.03598	0.13993	0.80861
V449	0.60288	0.0193	0.25024	0.12758
V450	0.1544	0.83605	0.00954	0
V451	0.94604	0.03059	0	0.02337
V452	0.02745	0.00025	0.04495	0.92734
V453	0.84348	0.04657	0.0468	0.06314
V454	0.00178	0.94796	0.03435	0.0159
V455	0.64878	0.01328	0.25897	0.07897
V456	0.35372	0.08824	0.33961	0.21843
V457	0.00752	0.01265	0.00633	0.9735
V458	0.24471	0.17449	0	0.5808
V459	0.01525	0.79551	0.06845	0.12078
V460	0.96769	0	0.01814	0.01416
V461	0.04701	0.01353	0.00302	0.93644
V462	0.32551	0.19406	0	0.48043
V463	0.26903	0.45424	0.12814	0.14859
V464	0.4783	0.0656	0	0.4561
V465	0.41291	0.38501	0.01566	0.18643
V466	0.57634	0.14569	0.00013	0.27784
V467	0.33786	0.5563	0.05898	0.04686
V468	0.5278	0.36969	0.0347	0.06781
V469	0.0146	0.13163	0.2267	0.62706
V470	0.57684	0.08838	0.14552	0.18926
V471	0.24188	0.06791	0.0196	0.6706
V472	0.30778	0.27617	0	0.41605
V473	0.10664	0.56388	0.30337	0.02612
V474	0.10026	0	0.06872	0.83102
V475	0.17865	0.34928	0.05529	0.41678
V476	0.14242	0.00219	0.03422	0.82118
V477	0.62105	0.01777	0.16608	0.19509
V478	0.12764	0.53809	0	0.33427
V479	0.01415	0.06291	0.79885	0.12409
V480	0.07133	0.24908	0.02586	0.65372
V481	0.1691	0.00491	0.80822	0.01777
V482	0.74122	0.12777	0.08701	0.04401
V483	0.11067	0.07097	0.04687	0.77149
V484	0.01874	0.03999	0.01284	0.92843
V485	0.12007	0.70953	0.00532	0.16508
V486	0.26775	0.21849	0.09539	0.41837
V487	0.06074	0.02178	0.05551	0.86197
V488	0	0.00186	0.84899	0.14915
V489	0.24914	0.07916	0.65551	0.0162
V490	0.34096	0.26767	0.04724	0.34413
V491	0.46445	0.43441	0.02226	0.07888
V492	0.02639	0.8592	0.10893	0.00549
V493	0.01673	0.00144	0.00241	0.97942
V494	0.21476	0.12826	0.48397	0.17302
V495	0.2431	0.61966	0.11257	0.02467
V496	0.28571	0.65746	0	0.05683
V497	0.0073	0.00858	0.97492	0.0092
V498	0.28946	0.06753	0.03129	0.61172
V499	0.6607	0.23631	0.0986	0.0044
V500	0.11077	0.10094	0.73294	0.05536
V501	0.00756	0	0.02446	0.96798
V502	0.59524	0.24571	0.12445	0.03459
V503	0.18487	0.06278	0.15068	0.60167
V504	0.24187	0.67207	0.00585	0.08021
V505	0.19751	0.17306	0.20901	0.42042
V506	0.09221	0.226	0.40834	0.27345
V507	0.63281	0.06885	0.09154	0.20679
V508	0.78616	0.13261	0.02788	0.05335
V509	0.24401	0.03829	0.45398	0.26371
V510	0.24923	0.51996	0.22613	0.00468
V511	0.0409	0.3589	0.02637	0.57383
V512	0.219	0.02439	0.05195	0.70466
V513	0.07962	0.65341	0.18028	0.08668
V514	0.0134	0.03845	0	0.94815
V515	0.78151	0.0374	0.03209	0.14899
V516	0.92736	0.06671	0	0.00593
V517	0.03145	0.00857	0.18805	0.77193
V518	0.97315	0.02041	0	0.00644
V519	0.02504	0.84653	0.00095	0.12748
V520	0.02194	0	0.53848	0.43958
V521	0.62286	0.02245	0.31921	0.03548
V522	0.00527	0.09631	0.51697	0.38145
V523	0.36508	0.09154	0.21396	0.32942
V524	0.00717	0.79328	0.16174	0.03781
V525	0.23518	0.15634	0.01344	0.59504
V526	0.64823	0.05191	0.05215	0.2477
V527	0.20281	0.00767	0.32994	0.45957
V528	0.10043	0.84108	0	0.05848
V529	0.05036	0.03528	0.16463	0.74973
V530	0.00536	0.18648	0.65742	0.15074
V531	0.01873	0.88681	0.09446	0
V532	0.15839	0.27049	0.01386	0.55726
V533	0.28833	0.31325	0.10713	0.29129
V534	0.00543	0.00216	0.64848	0.34393
V535	0.5046	0	0.00453	0.49087
V536	0.18387	0	0.2993	0.51683
V537	0.63762	0.22501	0.12428	0.0131
V538	0.43515	0.02974	0.05816	0.47694
V539	0.28123	0.4047	0.12701	0.18706
V540	0.2119	0.68856	0.05192	0.04761
V541	0.01488	0.45247	0.04085	0.4918
V542	0.19053	0.09065	0.20186	0.51696
V543	0.87431	0	0.00598	0.11971
V544	0.09091	0.05528	0.12328	0.73053
V545	0.34712	0.10201	0.04592	0.50494
V546	0.04867	0.896	0.0498	0.00554
V547	0.03547	0.66836	0.28129	0.01488
V548	0.16629	0.76472	0.06405	0.00493
V549	0.37548	0.01414	0.5947	0.01569
V550	0.54655	0.01089	0	0.44256
V551	0.18442	0.72182	0.02358	0.07018
V552	0.00227	0.4634	0	0.53433
V553	0.26258	0.12705	0.58294	0.02743
V554	0.04403	0.05343	0.0116	0.89094
V555	0.08793	0.18929	0.27942	0.44336
V556	0	0.01792	0.93569	0.04639
V557	0.80883	0.01059	0.00528	0.1753
V558	0.06557	0.76347	0.01677	0.1542
V559	0.00917	0.82545	0.16538	0
V560	0.70519	0.28938	0	0.00543
V561	0	0.01621	0.97421	0.00958
V562	0.79664	0	0.08866	0.1147
V563	0.28347	0	0.71002	0.00651
V564	0.06283	0.05998	0.85898	0.01822
V565	0.12659	0.23201	0.33052	0.31088
V566	0.6867	0.06583	0.00045	0.24703
V567	0.21199	0.3958	0.01468	0.37753
V568	0.21274	0	0.03291	0.75434
V569	0.64617	0.0105	0	0.34333
V570	0.02411	0.28625	0.59494	0.0947
V571	0.83247	0.09517	0	0.07236
V572	0.48018	0	0.38854	0.13128
V573	0.05254	0.12686	0.00067	0.81994
V574	0.03624	0.80391	0.14522	0.01464
V575	0.01643	0.05129	0.08493	0.84735
V576	0.16376	0.79644	0.02546	0.01435
V577	0.03171	0.02104	0.15577	0.79148
V578	0.05535	0.04484	0.6391	0.26071
V579	0.00793	0.89354	0.07257	0.02595
V580	0.1304	0	0.0751	0.7945
V581	0.05456	0.04751	0	0.89793
V582	0.57688	0.10827	0.01971	0.29514
V583	0.0056	0.02579	0.51904	0.44957
V584	0.57265	0.12674	0.25356	0.04704
V585	0.00659	0	0.36326	0.63015
V586	0.26302	0.00058	0.60792	0.12848
V587	0.30634	0.00191	0.65187	0.03987
V588	0.60434	0.02191	0.014	0.35974
V589	0.05614	0.81552	0.04508	0.08326
V590	0.04853	0.78213	0.16412	0.00522
V591	0.00332	0.01672	0.1485	0.83146
V592	0.18701	0.02524	0.78775	0
V593	0.57846	0	0.14228	0.27926
V594	0.37506	0.26755	0.29645	0.06094
V595	0.02133	0.00882	0.01007	0.95977
V596	0.0307	0.23541	0.17585	0.55805
V597	0.00051	0.58735	0.29807	0.11407
V598	0.01554	0.10462	0.86139	0.01845
V599	0.65707	0.28697	0.02257	0.03339
V600	0.37205	0.43977	0.0345	0.15368
V601	0.14878	0.22384	0.05365	0.57373
V602	0.02184	0.01114	0.00472	0.9623
V603	0.00871	0.30625	0.00447	0.68057
V604	0.57306	0.09001	0.30118	0.03575
V605	0.06705	0.30646	0.35512	0.27137
V606	0.73712	0.11867	0.00537	0.13885
V607	0.64377	0.00029	0.0799	0.27604
V608	0.23057	0.12879	0.33483	0.30581
V609	0.02223	0.19141	0.18317	0.60319
V610	0.78032	0.00489	0.06633	0.14846
V611	0.25488	0	0.03225	0.71287
V612	0.02447	0.07275	0.8058	0.09698
V613	0.0346	0.33865	0.57229	0.05446
V614	0.7707	0.03725	0.0319	0.16016
V615	0.11222	0.02983	0.001	0.85696
V616	0.0762	0.67602	0.02856	0.21922
V617	0.52895	0.13964	0.3314	0
V618	0.68489	0	0	0.31511
V619	0.39368	0.01211	0.26119	0.33302
V620	0.00719	0.6895	0.2978	0.00551
V621	0.43722	0.11727	0.13632	0.30919
V622	0.40317	0.20293	0.35681	0.03709
V623	0.01633	0.04315	0.09975	0.84076
V624	0.81144	0.16562	0	0.02295
V625	0.27724	0.46485	0.07369	0.18422
