CD19B	CD56NK	CD4MemoryT	CD14
V1	0.40661	0.07187	0.18513	0.33639
V2	0.15657	0.12355	0.11525	0.60463
V3	0.09589	0.45227	0.09924	0.3526
V4	0.63409	0.13338	0.07529	0.15724
V5	0.13588	0.37244	0.24614	0.24555
V6	0.10365	0.63117	0.11522	0.14997
V7	0.15081	0.29226	0.13895	0.41799
V8	0.1726	0.08966	0.58899	0.14876
V9	0.20432	0.21665	0.10671	0.47232
V10	0.10187	0.09505	0.64277	0.16031
V11	0.20331	0.30779	0.35751	0.13139
V12	0.08466	0.45315	0.32472	0.13748
V13	0.22487	0.52595	0.09798	0.1512
V14	0.09692	0.66067	0.10645	0.13596
V15	0.13645	0.44576	0.17074	0.24705
V16	0.66131	0.08334	0.09125	0.1641
V17	0.1102	0.63104	0.10911	0.14965
V18	0.42331	0.29549	0.11514	0.16606
V19	0.1563	0.59969	0.10125	0.14276
V20	0.15929	0.35452	0.10261	0.38358
V21	0.16992	0.11419	0.56681	0.14908
V22	0.08954	0.13088	0.20084	0.57875
V23	0.3243	0.09857	0.44389	0.13324
V24	0.69411	0.07151	0.09525	0.13912
V25	0.26802	0.22269	0.16462	0.34466
V26	0.29582	0.31841	0.09748	0.28829
V27	0.12949	0.10337	0.0947	0.67243
V28	0.09282	0.10183	0.68706	0.11829
V29	0.35871	0.09014	0.39719	0.15396
V30	0.13402	0.209	0.24659	0.41039
V31	0.1917	0.19833	0.2605	0.34947
V32	0.11961	0.08778	0.09997	0.69265
V33	0.09862	0.39141	0.30812	0.20185
V34	0.17081	0.10183	0.57821	0.14915
V35	0.15995	0.53204	0.15271	0.1553
V36	0.08872	0.10439	0.35488	0.45201
V37	0.39475	0.11293	0.14045	0.35188
V38	0.32509	0.0706	0.18432	0.41999
V39	0.16317	0.42786	0.17639	0.23258
V40	0.11908	0.60166	0.15108	0.12817
V41	0.06546	0.48649	0.12483	0.32322
V42	0.20627	0.09339	0.20261	0.49773
V43	0.15757	0.29698	0.39539	0.15007
V44	0.09678	0.12906	0.52594	0.24822
V45	0.1274	0.44592	0.23207	0.19461
V46	0.58923	0.10708	0.1622	0.14149
V47	0.35081	0.19563	0.28287	0.1707
V48	0.5893	0.171	0.08415	0.15555
V49	0.53341	0.18397	0.07927	0.20336
V50	0.09977	0.60821	0.15757	0.13445
V51	0.2592	0.33453	0.25069	0.15559
V52	0.10497	0.15001	0.59882	0.1462
V53	0.54211	0.14173	0.18244	0.13372
V54	0.33772	0.19765	0.31594	0.14869
V55	0.1988	0.15545	0.2259	0.41985
V56	0.10448	0.0835	0.13036	0.68166
V57	0.11656	0.62601	0.11503	0.1424
V58	0.45839	0.06598	0.10419	0.37144
V59	0.33079	0.33747	0.15936	0.17238
V60	0.15513	0.17382	0.27436	0.39669
V61	0.58151	0.12811	0.08591	0.20446
V62	0.64466	0.07967	0.12551	0.15016
V63	0.07071	0.60201	0.17994	0.14734
V64	0.06077	0.61051	0.09747	0.23126
V65	0.0881	0.07947	0.13635	0.69609
V66	0.19079	0.51504	0.11049	0.18368
V67	0.17129	0.28967	0.40279	0.13626
V68	0.16058	0.15833	0.09967	0.58141
V69	0.09482	0.2807	0.46341	0.16106
V70	0.40369	0.16814	0.19928	0.22888
V71	0.17692	0.12277	0.30295	0.39736
V72	0.41952	0.17046	0.14283	0.26719
V73	0.15762	0.46203	0.18436	0.19599
V74	0.11935	0.22054	0.5396	0.12052
V75	0.52432	0.06236	0.20518	0.20814
V76	0.07607	0.17944	0.19053	0.55396
V77	0.09347	0.24381	0.09154	0.57118
V78	0.25058	0.14588	0.19653	0.40701
V79	0.09203	0.14247	0.57642	0.18908
V80	0.30268	0.08715	0.41513	0.19504
V81	0.12145	0.1813	0.57067	0.12658
V82	0.09083	0.12033	0.66362	0.12522
V83	0.1497	0.17951	0.13145	0.53934
V84	0.30453	0.10035	0.18144	0.41368
V85	0.14212	0.27974	0.32621	0.25193
V86	0.1199	0.11263	0.6141	0.15338
V87	0.08071	0.59839	0.13827	0.18263
V88	0.17418	0.11469	0.23993	0.47119
V89	0.0924	0.08648	0.19827	0.62285
V90	0.07443	0.64276	0.14107	0.14174
V91	0.08571	0.54314	0.21781	0.15334
V92	0.36268	0.08577	0.31813	0.23342
V93	0.64356	0.06561	0.07184	0.21899
V94	0.07716	0.34254	0.10218	0.47811
V95	0.22077	0.34781	0.19109	0.24033
V96	0.11723	0.13041	0.10056	0.6518
